date,level,people,holding_shares,percent
2025-06-13,"1,000-5,000",0,0,0.0
2025-06-13,1-999,0,0,0.0
2025-06-13,"10,001-15,000",0,0,0.0
2025-06-13,"100,001-200,000",0,0,0.0
2025-06-13,"15,001-20,000",0,0,0.0
2025-06-13,"20,001-30,000",0,0,0.0
2025-06-13,"200,001-400,000",0,0,0.0
2025-06-13,"30,001-40,000",0,0,0.0
2025-06-13,"40,001-50,000",0,0,0.0
2025-06-13,"400,001-600,000",0,0,0.0
2025-06-13,"5,001-10,000",0,0,0.0
2025-06-13,"50,001-100,000",0,0,0.0
2025-06-13,"600,001-800,000",0,0,0.0
2025-06-13,"800,001-1,000,000",0,0,0.0
2025-06-13,"more than 1,000,001",1,120000000,100.0
2025-06-13,total,1,120000000,100.0
2025-06-13,差異數調整（說明4）,0,0,0.0
2025-06-20,"1,000-5,000",18,43475,0.03
2025-06-20,1-999,12,6307,0.0
2025-06-20,"10,001-15,000",4,52017,0.04
2025-06-20,"100,001-200,000",15,2453339,2.04
2025-06-20,"15,001-20,000",7,126064,0.1
2025-06-20,"20,001-30,000",6,146348,0.12
2025-06-20,"200,001-400,000",10,2880812,2.4
2025-06-20,"30,001-40,000",9,327571,0.27
2025-06-20,"40,001-50,000",7,336958,0.28
2025-06-20,"400,001-600,000",7,3424992,2.85
2025-06-20,"5,001-10,000",15,120351,0.1
2025-06-20,"50,001-100,000",15,1236008,1.03
2025-06-20,"600,001-800,000",3,1904144,1.58
2025-06-20,"800,001-1,000,000",0,0,0.0
2025-06-20,"more than 1,000,001",12,106941614,89.11
2025-06-20,total,140,120000000,100.0
2025-06-20,差異數調整（說明4）,0,0,0.0
2025-06-27,"1,000-5,000",487,1014720,0.84
2025-06-27,1-999,121,25352,0.02
2025-06-27,"10,001-15,000",31,410351,0.34
2025-06-27,"100,001-200,000",18,2848373,2.37
2025-06-27,"15,001-20,000",26,476943,0.39
2025-06-27,"20,001-30,000",19,501492,0.41
2025-06-27,"200,001-400,000",12,3139325,2.61
2025-06-27,"30,001-40,000",22,807794,0.67
2025-06-27,"40,001-50,000",13,607912,0.5
2025-06-27,"400,001-600,000",7,3276282,2.73
2025-06-27,"5,001-10,000",96,811864,0.67
2025-06-27,"50,001-100,000",22,1566717,1.3
2025-06-27,"600,001-800,000",3,2034942,1.69
2025-06-27,"800,001-1,000,000",1,883169,0.73
2025-06-27,"more than 1,000,001",11,101594764,84.66
2025-06-27,total,889,120000000,100.0
2025-06-27,差異數調整（說明4）,0,0,0.0
2025-07-04,"1,000-5,000",913,1957539,1.63
2025-07-04,1-999,242,57195,0.04
2025-07-04,"10,001-15,000",65,831901,0.69
2025-07-04,"100,001-200,000",28,4451468,3.7
2025-07-04,"15,001-20,000",46,841873,0.7
2025-07-04,"20,001-30,000",20,503592,0.41
2025-07-04,"200,001-400,000",13,3666626,3.05
2025-07-04,"30,001-40,000",28,1001162,0.83
2025-07-04,"40,001-50,000",14,647865,0.53
2025-07-04,"400,001-600,000",5,2229021,1.85
2025-07-04,"5,001-10,000",157,1260693,1.05
2025-07-04,"50,001-100,000",25,1726939,1.43
2025-07-04,"600,001-800,000",5,3178745,2.64
2025-07-04,"800,001-1,000,000",2,1797265,1.49
2025-07-04,"more than 1,000,001",10,95848116,79.87
2025-07-04,total,1573,120000000,100.0
2025-07-04,差異數調整（說明4）,0,0,0.0
2025-07-11,"1,000-5,000",930,1956503,1.63
2025-07-11,1-999,241,63728,0.05
2025-07-11,"10,001-15,000",72,926268,0.77
2025-07-11,"100,001-200,000",25,3966052,3.3
2025-07-11,"15,001-20,000",44,794348,0.66
2025-07-11,"20,001-30,000",26,665592,0.55
2025-07-11,"200,001-400,000",16,4452626,3.71
2025-07-11,"30,001-40,000",30,1085789,0.9
2025-07-11,"40,001-50,000",16,743865,0.61
2025-07-11,"400,001-600,000",7,3260933,2.71
2025-07-11,"5,001-10,000",178,1415428,1.17
2025-07-11,"50,001-100,000",28,1986545,1.65
2025-07-11,"600,001-800,000",4,2601207,2.16
2025-07-11,"800,001-1,000,000",1,920000,0.76
2025-07-11,"more than 1,000,001",11,95161116,79.3
2025-07-11,total,1629,120000000,100.0
2025-07-11,差異數調整（說明4）,0,0,0.0
2025-07-18,"1,000-5,000",977,2109945,1.75
2025-07-18,1-999,240,63166,0.05
2025-07-18,"10,001-15,000",76,974935,0.81
2025-07-18,"100,001-200,000",25,3825278,3.18
2025-07-18,"15,001-20,000",50,920648,0.76
2025-07-18,"20,001-30,000",28,709592,0.59
2025-07-18,"200,001-400,000",18,4852626,4.04
2025-07-18,"30,001-40,000",26,948162,0.79
2025-07-18,"40,001-50,000",19,890865,0.74
2025-07-18,"400,001-600,000",7,3331464,2.77
2025-07-18,"5,001-10,000",187,1510340,1.25
2025-07-18,"50,001-100,000",28,2078984,1.73
2025-07-18,"600,001-800,000",4,2501207,2.08
2025-07-18,"800,001-1,000,000",1,920000,0.76
2025-07-18,"more than 1,000,001",11,94380696,78.63
2025-07-18,total,1697,120017908,100.0
2025-07-18,差異數調整（說明4）,0,0,0.0
2025-07-25,"1,000-5,000",1127,2396764,1.99
2025-07-25,1-999,283,76694,0.06
2025-07-25,"10,001-15,000",94,1214444,1.01
2025-07-25,"100,001-200,000",24,3636442,3.02
2025-07-25,"15,001-20,000",58,1067039,0.88
2025-07-25,"20,001-30,000",35,905692,0.75
2025-07-25,"200,001-400,000",20,5729778,4.77
2025-07-25,"30,001-40,000",30,1092932,0.91
2025-07-25,"40,001-50,000",22,1035100,0.86
2025-07-25,"400,001-600,000",8,3859271,3.21
2025-07-25,"5,001-10,000",231,1868048,1.55
2025-07-25,"50,001-100,000",26,1862568,1.55
2025-07-25,"600,001-800,000",2,1301207,1.08
2025-07-25,"800,001-1,000,000",1,920000,0.76
2025-07-25,"more than 1,000,001",11,93051929,77.53
2025-07-25,total,1972,120017908,100.0
2025-07-25,差異數調整（說明4）,0,0,0.0
