date,level,people,holding_shares,percent
2015-01-30,"1,000-5,000",1799,3656109,4.5
2015-01-30,1-999,146,18776,0.02
2015-01-30,"10,001-15,000",83,1102109,1.35
2015-01-30,"100,001-200,000",41,5973979,7.36
2015-01-30,"15,001-20,000",74,1382069,1.7
2015-01-30,"20,001-30,000",58,1506276,1.85
2015-01-30,"200,001-400,000",17,4408722,5.43
2015-01-30,"30,001-40,000",36,1336516,1.64
2015-01-30,"40,001-50,000",19,889378,1.09
2015-01-30,"400,001-600,000",8,3780209,4.65
2015-01-30,"5,001-10,000",273,2211204,2.72
2015-01-30,"50,001-100,000",53,3752745,4.62
2015-01-30,"600,001-800,000",2,1332000,1.64
2015-01-30,"800,001-1,000,000",2,1718000,2.11
2015-01-30,"more than 1,000,001",13,48070908,59.24
2015-01-30,total,2624,81139000,100.0
2015-02-26,"1,000-5,000",1736,3513680,4.33
2015-02-26,1-999,146,18468,0.02
2015-02-26,"10,001-15,000",79,1050042,1.29
2015-02-26,"100,001-200,000",39,5654589,6.96
2015-02-26,"15,001-20,000",77,1439805,1.77
2015-02-26,"20,001-30,000",58,1529951,1.88
2015-02-26,"200,001-400,000",19,5032722,6.2
2015-02-26,"30,001-40,000",33,1219516,1.5
2015-02-26,"40,001-50,000",20,941378,1.16
2015-02-26,"400,001-600,000",7,3131209,3.85
2015-02-26,"5,001-10,000",256,2082204,2.56
2015-02-26,"50,001-100,000",53,3773774,4.65
2015-02-26,"600,001-800,000",3,2042000,2.51
2015-02-26,"800,001-1,000,000",2,1743000,2.14
2015-02-26,"more than 1,000,001",13,47966662,59.11
2015-02-26,total,2541,81139000,100.0
2015-03-31,"1,000-5,000",1837,3699599,4.55
2015-03-31,1-999,153,20332,0.02
2015-03-31,"10,001-15,000",73,954904,1.17
2015-03-31,"100,001-200,000",35,4770728,5.87
2015-03-31,"15,001-20,000",78,1469574,1.81
2015-03-31,"20,001-30,000",45,1158491,1.42
2015-03-31,"200,001-400,000",20,5148722,6.34
2015-03-31,"30,001-40,000",36,1304262,1.6
2015-03-31,"40,001-50,000",23,1076378,1.32
2015-03-31,"400,001-600,000",7,3442209,4.24
2015-03-31,"5,001-10,000",269,2174204,2.67
2015-03-31,"50,001-100,000",48,3461635,4.26
2015-03-31,"600,001-800,000",3,2065000,2.54
2015-03-31,"800,001-1,000,000",2,1649000,2.03
2015-03-31,"more than 1,000,001",14,48743962,60.07
2015-03-31,total,2643,81139000,100.0
2015-04-30,"1,000-5,000",1771,3577447,4.4
2015-04-30,1-999,154,18784,0.02
2015-04-30,"10,001-15,000",72,953229,1.17
2015-04-30,"100,001-200,000",34,4752706,5.85
2015-04-30,"15,001-20,000",77,1447949,1.78
2015-04-30,"20,001-30,000",42,1098491,1.35
2015-04-30,"200,001-400,000",20,5369722,6.61
2015-04-30,"30,001-40,000",32,1161526,1.43
2015-04-30,"40,001-50,000",20,936378,1.15
2015-04-30,"400,001-600,000",6,2743209,3.38
2015-04-30,"5,001-10,000",266,2154940,2.65
2015-04-30,"50,001-100,000",54,3910657,4.81
2015-04-30,"600,001-800,000",5,3489000,4.3
2015-04-30,"800,001-1,000,000",1,921000,1.13
2015-04-30,"more than 1,000,001",14,48603962,59.9
2015-04-30,total,2568,81139000,100.0
2015-05-08,"1,000-5,000",1748,3506922,4.32
2015-05-08,1-999,154,18684,0.02
2015-05-08,"10,001-15,000",70,931229,1.14
2015-05-08,"100,001-200,000",34,4745706,5.84
2015-05-08,"15,001-20,000",76,1428949,1.76
2015-05-08,"20,001-30,000",43,1113491,1.37
2015-05-08,"200,001-400,000",20,5293722,6.52
2015-05-08,"30,001-40,000",30,1080151,1.33
2015-05-08,"40,001-50,000",24,1109378,1.36
