date,level,people,holding_shares,percent
2024-10-18,"1,000-5,000",94,152689,0.3
2024-10-18,1-999,39,5430,0.01
2024-10-18,"10,001-15,000",0,0,0.0
2024-10-18,"100,001-200,000",8,1224492,2.44
2024-10-18,"15,001-20,000",0,0,0.0
2024-10-18,"20,001-30,000",5,121000,0.24
2024-10-18,"200,001-400,000",6,1896012,3.79
2024-10-18,"30,001-40,000",1,32000,0.06
2024-10-18,"40,001-50,000",13,632438,1.26
2024-10-18,"400,001-600,000",6,2857791,5.71
2024-10-18,"5,001-10,000",17,138928,0.27
2024-10-18,"50,001-100,000",10,755864,1.51
2024-10-18,"600,001-800,000",1,600546,1.2
2024-10-18,"800,001-1,000,000",0,0,0.0
2024-10-18,"more than 1,000,001",8,41582810,83.16
2024-10-18,total,208,50000000,100.0
2024-10-18,差異數調整（說明4）,0,0,0.0
2024-10-25,"1,000-5,000",128,236880,0.47
2024-10-25,1-999,56,4696,0.0
2024-10-25,"10,001-15,000",4,51333,0.1
2024-10-25,"100,001-200,000",11,1515802,3.03
2024-10-25,"15,001-20,000",0,0,0.0
2024-10-25,"20,001-30,000",9,219505,0.43
2024-10-25,"200,001-400,000",7,2251528,4.5
2024-10-25,"30,001-40,000",3,110734,0.22
2024-10-25,"40,001-50,000",11,535005,1.07
2024-10-25,"400,001-600,000",6,2873791,5.74
2024-10-25,"5,001-10,000",14,114332,0.22
2024-10-25,"50,001-100,000",13,1099043,2.19
2024-10-25,"600,001-800,000",3,2019839,4.03
2024-10-25,"800,001-1,000,000",0,0,0.0
2024-10-25,"more than 1,000,001",8,38967512,77.93
2024-10-25,total,273,50000000,100.0
2024-10-25,差異數調整（說明4）,0,0,0.0
2024-11-01,"1,000-5,000",143,260450,0.52
2024-11-01,1-999,56,5549,0.01
2024-11-01,"10,001-15,000",8,103261,0.2
2024-11-01,"100,001-200,000",11,1534967,3.06
2024-11-01,"15,001-20,000",0,0,0.0
2024-11-01,"20,001-30,000",11,284395,0.56
2024-11-01,"200,001-400,000",7,2252528,4.5
2024-11-01,"30,001-40,000",2,76000,0.15
2024-11-01,"40,001-50,000",11,530339,1.06
2024-11-01,"400,001-600,000",6,2875791,5.75
2024-11-01,"5,001-10,000",13,109333,0.21
2024-11-01,"50,001-100,000",15,1294115,2.58
2024-11-01,"600,001-800,000",3,2020546,4.04
2024-11-01,"800,001-1,000,000",0,0,0.0
2024-11-01,"more than 1,000,001",8,38652726,77.3
2024-11-01,total,294,50000000,100.0
2024-11-01,差異數調整（說明4）,0,0,0.0
2024-11-08,"1,000-5,000",151,279650,0.55
2024-11-08,1-999,57,5644,0.01
2024-11-08,"10,001-15,000",8,105261,0.21
2024-11-08,"100,001-200,000",10,1422385,2.84
2024-11-08,"15,001-20,000",2,34000,0.06
2024-11-08,"20,001-30,000",12,301370,0.6
2024-11-08,"200,001-400,000",7,2253528,4.5
2024-11-08,"30,001-40,000",1,38000,0.07
2024-11-08,"40,001-50,000",9,440005,0.88
2024-11-08,"400,001-600,000",6,2875791,5.75
