date,level,people,holding_shares,percent
2020-05-08,"1,000-5,000",85,181205,0.74
2020-05-08,1-999,22,3080,0.01
2020-05-08,"10,001-15,000",7,92505,0.38
2020-05-08,"100,001-200,000",8,1113511,4.6
2020-05-08,"15,001-20,000",10,181532,0.75
2020-05-08,"20,001-30,000",11,287777,1.18
2020-05-08,"200,001-400,000",12,3477092,14.36
2020-05-08,"30,001-40,000",5,177698,0.73
2020-05-08,"40,001-50,000",8,381403,1.57
2020-05-08,"400,001-600,000",5,2460798,10.16
2020-05-08,"5,001-10,000",22,173913,0.71
2020-05-08,"50,001-100,000",13,868295,3.58
2020-05-08,"600,001-800,000",2,1460610,6.03
2020-05-08,"800,001-1,000,000",0,0,0.0
2020-05-08,"more than 1,000,001",3,13340581,55.12
2020-05-08,total,213,24200000,100.0
2020-11-20,"1,000-5,000",256,481239,1.98
2020-11-20,1-999,40,6223,0.02
2020-11-20,"10,001-15,000",35,439609,1.81
2020-11-20,"100,001-200,000",17,2313758,9.56
2020-11-20,"15,001-20,000",16,288959,1.19
2020-11-20,"20,001-30,000",26,665702,2.75
2020-11-20,"200,001-400,000",16,4545503,18.78
2020-11-20,"30,001-40,000",13,441935,1.82
2020-11-20,"40,001-50,000",15,683488,2.82
2020-11-20,"400,001-600,000",7,3342572,13.81
2020-11-20,"5,001-10,000",51,397798,1.64
2020-11-20,"50,001-100,000",26,1754801,7.25
2020-11-20,"600,001-800,000",4,2884008,11.91
2020-11-20,"800,001-1,000,000",0,0,0.0
2020-11-20,"more than 1,000,001",3,5954405,24.6
2020-11-20,total,525,24200000,100.0
2020-12-04,"1,000-5,000",298,585488,2.41
2020-12-04,1-999,44,6341,0.02
2020-12-04,"10,001-15,000",33,420068,1.73
2020-12-04,"100,001-200,000",17,2313758,9.56
2020-12-04,"15,001-20,000",20,356423,1.47
2020-12-04,"20,001-30,000",28,719636,2.97
2020-12-04,"200,001-400,000",16,4560278,18.84
2020-12-04,"30,001-40,000",13,437628,1.8
2020-12-04,"40,001-50,000",16,731488,3.02
2020-12-04,"400,001-600,000",7,3342572,13.81
2020-12-04,"5,001-10,000",54,430564,1.77
2020-12-04,"50,001-100,000",24,1627100,6.72
2020-12-04,"600,001-800,000",4,2884008,11.91
2020-12-04,"800,001-1,000,000",0,0,0.0
2020-12-04,"more than 1,000,001",3,5784648,23.9
2020-12-04,total,577,24200000,100.0
2020-12-11,"1,000-5,000",815,1305188,4.88
2020-12-11,1-999,289,108078,0.4
2020-12-11,"10,001-15,000",43,557218,2.08
2020-12-11,"100,001-200,000",17,2392258,8.95
2020-12-11,"15,001-20,000",25,447755,1.67
2020-12-11,"20,001-30,000",31,788238,2.95
2020-12-11,"200,001-400,000",18,5126955,19.2
2020-12-11,"30,001-40,000",14,485228,1.81
2020-12-11,"40,001-50,000",15,690338,2.58
2020-12-11,"400,001-600,000",7,3342572,12.51
2020-12-11,"5,001-10,000",84,678229,2.54
2020-12-11,"50,001-100,000",28,1942450,7.27
2020-12-11,"600,001-800,000",3,2147249,8.04
2020-12-11,"800,001-1,000,000",1,966759,3.62
2020-12-11,"more than 1,000,001",3,5721485,21.42
2020-12-11,total,1393,26700000,100.0
2020-12-18,"1,000-5,000",707,1194516,4.47
2020-12-18,1-999,292,107450,0.4
2020-12-18,"10,001-15,000",45,567301,2.12
2020-12-18,"100,001-200,000",18,2551258,9.55
2020-12-18,"15,001-20,000",23,409307,1.53
2020-12-18,"20,001-30,000",28,713103,2.67
2020-12-18,"200,001-400,000",17,4798955,17.97
2020-12-18,"30,001-40,000",14,486228,1.82
2020-12-18,"40,001-50,000",14,640338,2.39
2020-12-18,"400,001-600,000",8,3749572,14.04
2020-12-18,"5,001-10,000",84,653029,2.44
2020-12-18,"50,001-100,000",30,2071450,7.75
2020-12-18,"600,001-800,000",3,2147249,8.04
2020-12-18,"800,001-1,000,000",1,966759,3.62
2020-12-18,"more than 1,000,001",3,5643485,21.13
2020-12-18,total,1287,26700000,100.0
2020-12-25,"1,000-5,000",647,1128304,4.22
2020-12-25,1-999,289,104363,0.39
2020-12-25,"10,001-15,000",44,558394,2.09
2020-12-25,"100,001-200,000",17,2396258,8.97
2020-12-25,"15,001-20,000",22,390369,1.46
2020-12-25,"20,001-30,000",32,818231,3.06
2020-12-25,"200,001-400,000",18,5017955,18.79
2020-12-25,"30,001-40,000",14,500155,1.87
2020-12-25,"40,001-50,000",13,604095,2.26
2020-12-25,"400,001-600,000",8,3798572,14.22
2020-12-25,"5,001-10,000",74,580361,2.17
2020-12-25,"50,001-100,000",30,2047450,7.66
2020-12-25,"600,001-800,000",3,2147249,8.04
2020-12-25,"800,001-1,000,000",1,966759,3.62
2020-12-25,"more than 1,000,001",3,5641485,21.12
2020-12-25,total,1215,26700000,100.0
2020-12-31,"1,000-5,000",576,1021293,3.82
2020-12-31,1-999,286,101674,0.38
2020-12-31,"10,001-15,000",46,587094,2.19
2020-12-31,"100,001-200,000",16,2209258,8.27
2020-12-31,"15,001-20,000",18,326497,1.22
2020-12-31,"20,001-30,000",31,784929,2.93
2020-12-31,"200,001-400,000",19,5348955,20.03
2020-12-31,"30,001-40,000",15,535155,2.0
2020-12-31,"40,001-50,000",15,701269,2.62
2020-12-31,"400,001-600,000",8,3818572,14.3
2020-12-31,"5,001-10,000",74,574361,2.15
2020-12-31,"50,001-100,000",29,1953450,7.31
2020-12-31,"600,001-800,000",3,2148225,8.04
2020-12-31,"800,001-1,000,000",1,966759,3.62
2020-12-31,"more than 1,000,001",3,5622509,21.05
2020-12-31,total,1140,26700000,100.0
2021-01-08,"1,000-5,000",558,990803,3.71
2021-01-08,1-999,284,101164,0.37
2021-01-08,"10,001-15,000",45,573094,2.14
2021-01-08,"100,001-200,000",16,2208258,8.27
2021-01-08,"15,001-20,000",20,360497,1.35
2021-01-08,"20,001-30,000",31,785929,2.94
2021-01-08,"200,001-400,000",19,5357955,20.06
2021-01-08,"30,001-40,000",15,536155,2.0
2021-01-08,"400,001-600,000",8,3848572,14.41
2021-01-08,"5,001-10,000",70,545361,2.04
2021-01-08,"50,001-100,000",29,1949450,7.3
2021-01-08,"600,001-800,000",3,2148225,8.04
2021-01-08,"800,001-1,000,000",1,966759,3.62
2021-01-08,"more than 1,000,001",3,5622509,21.05
2021-01-08,total,1117,26700000,100.0
2021-01-15,"1,000-5,000",569,1019329,3.81
2021-01-15,1-999,278,98407,0.36
2021-01-15,"10,001-15,000",46,587094,2.19
2021-01-15,"100,001-200,000",17,2361658,8.84
2021-01-15,"15,001-20,000",19,343497,1.28
2021-01-15,"20,001-30,000",29,734929,2.75
2021-01-15,"200,001-400,000",18,5169562,19.36
2021-01-15,"30,001-40,000",18,629155,2.35
2021-01-15,"40,001-50,000",15,702269,2.63
2021-01-15,"400,001-600,000",8,3848572,14.41
2021-01-15,"5,001-10,000",74,571585,2.14
2021-01-15,"50,001-100,000",28,1901450,7.12
2021-01-15,"600,001-800,000",3,2148225,8.04
2021-01-15,"800,001-1,000,000",1,966759,3.62
2021-01-15,"more than 1,000,001",3,5617509,21.03
2021-01-15,total,1126,26700000,100.0
2021-01-22,"1,000-5,000",558,1016329,3.8
2021-01-22,1-999,269,96407,0.36
2021-01-22,"10,001-15,000",43,551094,2.06
2021-01-22,"100,001-200,000",17,2351658,8.8
2021-01-22,"15,001-20,000",19,339497,1.27
2021-01-22,"20,001-30,000",30,747929,2.8
2021-01-22,"200,001-400,000",18,5169562,19.36
2021-01-22,"30,001-40,000",14,500155,1.87
2021-01-22,"40,001-50,000",15,702269,2.63
2021-01-22,"400,001-600,000",8,3848572,14.41
2021-01-22,"5,001-10,000",75,589585,2.2
2021-01-22,"50,001-100,000",31,2054450,7.69
2021-01-22,"600,001-800,000",3,2148225,8.04
2021-01-22,"800,001-1,000,000",1,966759,3.62
2021-01-22,"more than 1,000,001",3,5617509,21.03
2021-01-22,total,1104,26700000,100.0
2021-01-29,"1,000-5,000",563,1025329,3.84
2021-01-29,1-999,274,96800,0.36
2021-01-29,"10,001-15,000",42,538894,2.01
2021-01-29,"100,001-200,000",17,2336265,8.75
2021-01-29,"15,001-20,000",22,397497,1.48
2021-01-29,"20,001-30,000",26,645929,2.41
2021-01-29,"200,001-400,000",18,5163562,19.33
2021-01-29,"30,001-40,000",16,574155,2.15
2021-01-29,"40,001-50,000",15,697269,2.61
2021-01-29,"400,001-600,000",8,3848572,14.41
2021-01-29,"5,001-10,000",74,581785,2.17
2021-01-29,"50,001-100,000",31,2061450,7.72
2021-01-29,"600,001-800,000",3,2148225,8.04
2021-01-29,"800,001-1,000,000",1,966759,3.62
2021-01-29,"more than 1,000,001",3,5617509,21.03
2021-01-29,total,1113,26700000,100.0
2021-02-05,"1,000-5,000",561,1006329,3.76
2021-02-05,1-999,271,95800,0.35
2021-02-05,"10,001-15,000",43,550894,2.06
2021-02-05,"100,001-200,000",17,2318265,8.68
2021-02-05,"15,001-20,000",18,320497,1.2
2021-02-05,"20,001-30,000",26,641929,2.4
2021-02-05,"200,001-400,000",18,5156562,19.31
2021-02-05,"30,001-40,000",17,611155,2.28
2021-02-05,"40,001-50,000",15,691269,2.58
2021-02-05,"400,001-600,000",8,3848572,14.41
2021-02-05,"5,001-10,000",77,601785,2.25
