date,level,people,holding_shares,percent
2015-01-30,"1,000-5,000",40954,94659692,11.34
2015-01-30,1-999,24393,5425702,0.65
2015-01-30,"10,001-15,000",4613,55582894,6.66
2015-01-30,"100,001-200,000",368,50550675,6.05
2015-01-30,"15,001-20,000",2256,40692044,4.87
2015-01-30,"20,001-30,000",2173,52911880,6.34
2015-01-30,"200,001-400,000",124,33143201,3.97
2015-01-30,"30,001-40,000",901,31076666,3.72
2015-01-30,"40,001-50,000",599,27185962,3.25
2015-01-30,"400,001-600,000",38,18036106,2.16
2015-01-30,"5,001-10,000",11520,85245739,10.21
2015-01-30,"50,001-100,000",928,64058245,7.67
2015-01-30,"600,001-800,000",14,9808464,1.17
2015-01-30,"800,001-1,000,000",11,10443866,1.25
2015-01-30,"more than 1,000,001",62,255540910,30.62
2015-01-30,total,88954,834362046,100.0
2015-02-26,"1,000-5,000",40974,94806443,11.36
2015-02-26,1-999,24417,5397999,0.64
2015-02-26,"10,001-15,000",4649,56072184,6.72
2015-02-26,"100,001-200,000",370,51020007,6.11
2015-02-26,"15,001-20,000",2249,40545989,4.85
2015-02-26,"20,001-30,000",2189,53331252,6.39
2015-02-26,"200,001-400,000",124,33388066,4.0
2015-02-26,"30,001-40,000",915,31578433,3.78
2015-02-26,"40,001-50,000",595,27007695,3.23
2015-02-26,"400,001-600,000",39,18482726,2.21
2015-02-26,"5,001-10,000",11541,85411971,10.23
2015-02-26,"50,001-100,000",934,64412638,7.71
2015-02-26,"600,001-800,000",12,8380209,1.0
2015-02-26,"800,001-1,000,000",10,9270769,1.11
2015-02-26,"more than 1,000,001",65,255255665,30.59
2015-02-26,total,89083,834362046,100.0
2015-03-31,"1,000-5,000",43422,100956826,12.09
2015-03-31,1-999,27098,5329358,0.63
2015-03-31,"10,001-15,000",4793,57967700,6.94
2015-03-31,"100,001-200,000",392,54030922,6.47
2015-03-31,"15,001-20,000",2420,43893702,5.26
2015-03-31,"20,001-30,000",2295,56214766,6.73
2015-03-31,"200,001-400,000",136,37183004,4.45
2015-03-31,"30,001-40,000",982,34056445,4.08
2015-03-31,"40,001-50,000",644,29427035,3.52
2015-03-31,"400,001-600,000",36,17451043,2.09
2015-03-31,"5,001-10,000",12168,90949850,10.9
2015-03-31,"50,001-100,000",969,66837383,8.01
2015-03-31,"600,001-800,000",12,8129209,0.97
2015-03-31,"800,001-1,000,000",10,9267038,1.11
2015-03-31,"more than 1,000,001",60,222667765,26.68
2015-03-31,total,95437,834362046,100.0
2015-04-30,"1,000-5,000",43637,101672542,12.18
2015-04-30,1-999,28536,5290246,0.63
2015-04-30,"10,001-15,000",4875,59070315,7.07
2015-04-30,"100,001-200,000",390,53689038,6.43
2015-04-30,"15,001-20,000",2466,44776215,5.36
2015-04-30,"20,001-30,000",2360,57835937,6.93
2015-04-30,"200,001-400,000",136,37243733,4.46
2015-04-30,"30,001-40,000",978,33884659,4.06
2015-04-30,"40,001-50,000",657,30039766,3.6
2015-04-30,"400,001-600,000",34,16240410,1.94
2015-04-30,"5,001-10,000",12260,91777414,10.99
2015-04-30,"50,001-100,000",1000,68854785,8.25
2015-04-30,"600,001-800,000",14,9655301,1.15
2015-04-30,"800,001-1,000,000",12,11319783,1.35
2015-04-30,"more than 1,000,001",54,213011902,25.52
2015-04-30,total,97409,834362046,100.0
2015-05-08,"1,000-5,000",43659,101693529,12.18
2015-05-08,1-999,28469,5276025,0.63
2015-05-08,"10,001-15,000",4862,58926170,7.06
2015-05-08,"100,001-200,000",397,54796018,6.56
2015-05-08,"15,001-20,000",2479,45018540,5.39
2015-05-08,"20,001-30,000",2359,57787906,6.92
2015-05-08,"200,001-400,000",129,35315940,4.23
2015-05-08,"30,001-40,000",976,33767995,4.04
2015-05-08,"40,001-50,000",655,29953343,3.58
2015-05-08,"400,001-600,000",40,19492984,2.33
2015-05-08,"5,001-10,000",12271,91913431,11.01
2015-05-08,"50,001-100,000",1004,69191784,8.29
2015-05-08,"600,001-800,000",13,8725696,1.04
2015-05-08,"800,001-1,000,000",12,11322783,1.35
2015-05-08,"more than 1,000,001",54,211179902,25.31
2015-05-08,total,97379,834362046,100.0
2015-05-15,"1,000-5,000",43558,101449417,12.15
2015-05-15,1-999,28484,5273198,0.63
2015-05-15,"10,001-15,000",4855,58849379,7.05
2015-05-15,"100,001-200,000",408,56098678,6.72
2015-05-15,"15,001-20,000",2480,45049064,5.39
2015-05-15,"20,001-30,000",2362,57844855,6.93
2015-05-15,"200,001-400,000",127,34773399,4.16
2015-05-15,"30,001-40,000",985,34145839,4.09
2015-05-15,"40,001-50,000",654,29877497,3.58
2015-05-15,"400,001-600,000",39,18835632,2.25
2015-05-15,"5,001-10,000",12280,91911509,11.01
2015-05-15,"50,001-100,000",1003,69016877,8.27
2015-05-15,"600,001-800,000",14,9385167,1.12
2015-05-15,"800,001-1,000,000",12,11279039,1.35
2015-05-15,"more than 1,000,001",54,210572496,25.23
2015-05-15,total,97315,834362046,100.0
2015-05-22,"1,000-5,000",43352,100951549,12.09
2015-05-22,1-999,28552,5268859,0.63
2015-05-22,"10,001-15,000",4844,58693347,7.03
2015-05-22,"100,001-200,000",402,55583386,6.66
2015-05-22,"15,001-20,000",2458,44612529,5.34
2015-05-22,"20,001-30,000",2358,57687963,6.91
2015-05-22,"200,001-400,000",126,34707399,4.15
2015-05-22,"30,001-40,000",984,34142379,4.09
2015-05-22,"40,001-50,000",647,29574049,3.54
2015-05-22,"400,001-600,000",40,19441868,2.33
2015-05-22,"5,001-10,000",12223,91488146,10.96
2015-05-22,"50,001-100,000",1002,69194156,8.29
2015-05-22,"600,001-800,000",12,8086433,0.96
2015-05-22,"800,001-1,000,000",11,10134347,1.21
2015-05-22,"more than 1,000,001",56,214795636,25.74
2015-05-22,total,97067,834362046,100.0
2015-05-29,"1,000-5,000",43271,100785704,12.07
2015-05-29,1-999,28507,5256354,0.62
2015-05-29,"10,001-15,000",4828,58510546,7.01
2015-05-29,"100,001-200,000",405,55910260,6.7
2015-05-29,"15,001-20,000",2460,44634529,5.34
2015-05-29,"20,001-30,000",2367,57914042,6.94
2015-05-29,"200,001-400,000",130,35774307,4.28
2015-05-29,"30,001-40,000",976,33870679,4.05
2015-05-29,"40,001-50,000",644,29449144,3.52
2015-05-29,"400,001-600,000",39,18728868,2.24
2015-05-29,"5,001-10,000",12208,91335733,10.94
2015-05-29,"50,001-100,000",995,68653464,8.22
2015-05-29,"600,001-800,000",13,8790433,1.05
2015-05-29,"800,001-1,000,000",11,10144347,1.21
2015-05-29,"more than 1,000,001",55,214603636,25.72
2015-05-29,total,96909,834362046,100.0
2015-06-05,"1,000-5,000",43233,100643262,12.06
2015-06-05,1-999,28486,5242700,0.62
2015-06-05,"10,001-15,000",4832,58561222,7.01
2015-06-05,"100,001-200,000",406,56039214,6.71
2015-06-05,"15,001-20,000",2466,44738915,5.36
2015-06-05,"20,001-30,000",2359,57750219,6.92
2015-06-05,"200,001-400,000",130,35725188,4.28
2015-06-05,"30,001-40,000",980,34047684,4.08
2015-06-05,"40,001-50,000",643,29385893,3.52
2015-06-05,"400,001-600,000",38,18024242,2.16
2015-06-05,"5,001-10,000",12212,91423257,10.95
2015-06-05,"50,001-100,000",998,68806089,8.24
2015-06-05,"600,001-800,000",14,9525433,1.14
2015-06-05,"800,001-1,000,000",12,11024586,1.32
2015-06-05,"more than 1,000,001",53,213424142,25.57
2015-06-05,total,96862,834362046,100.0
2015-06-12,"1,000-5,000",43188,100542162,12.05
2015-06-12,1-999,28496,5244762,0.62
2015-06-12,"10,001-15,000",4826,58527559,7.01
2015-06-12,"100,001-200,000",402,55564840,6.65
2015-06-12,"15,001-20,000",2471,44808228,5.37
2015-06-12,"20,001-30,000",2346,57453539,6.88
2015-06-12,"200,001-400,000",132,36181259,4.33
2015-06-12,"30,001-40,000",989,34417970,4.12
2015-06-12,"40,001-50,000",647,29541518,3.54
2015-06-12,"400,001-600,000",37,17433243,2.08
