date,level,people,holding_shares,percent
2015-01-30,"1,000-5,000",22643,42695425,18.56
2015-01-30,1-999,11524,904040,0.39
2015-01-30,"10,001-15,000",1713,18929179,8.23
2015-01-30,"100,001-200,000",95,12150068,5.28
2015-01-30,"15,001-20,000",582,9937691,4.32
2015-01-30,"20,001-30,000",628,14311973,6.22
2015-01-30,"200,001-400,000",38,10754369,4.67
2015-01-30,"30,001-40,000",254,8356412,3.63
2015-01-30,"40,001-50,000",136,5964811,2.59
2015-01-30,"400,001-600,000",8,4130712,1.79
2015-01-30,"5,001-10,000",4029,26436753,11.49
2015-01-30,"50,001-100,000",214,14228194,6.18
2015-01-30,"600,001-800,000",2,1405416,0.61
2015-01-30,"800,001-1,000,000",5,4500189,1.95
2015-01-30,"more than 1,000,001",20,55268142,24.03
2015-01-30,total,41891,229973374,100.0
2015-02-26,"1,000-5,000",22619,42818927,18.61
2015-02-26,1-999,11544,900171,0.39
2015-02-26,"10,001-15,000",1714,18973593,8.25
2015-02-26,"100,001-200,000",90,11464729,4.98
2015-02-26,"15,001-20,000",597,10221243,4.44
2015-02-26,"20,001-30,000",643,14651000,6.37
2015-02-26,"200,001-400,000",39,11219963,4.87
2015-02-26,"30,001-40,000",262,8626086,3.75
2015-02-26,"40,001-50,000",131,5686979,2.47
2015-02-26,"400,001-600,000",8,4053176,1.76
2015-02-26,"5,001-10,000",4049,26590123,11.56
2015-02-26,"50,001-100,000",227,15179053,6.6
2015-02-26,"600,001-800,000",5,3477511,1.51
2015-02-26,"800,001-1,000,000",4,3498475,1.52
2015-02-26,"more than 1,000,001",19,52612345,22.87
2015-02-26,total,41951,229973374,100.0
2015-03-31,"1,000-5,000",22287,42201111,18.35
2015-03-31,1-999,12676,898824,0.39
2015-03-31,"10,001-15,000",1661,18427134,8.01
2015-03-31,"100,001-200,000",87,11220989,4.87
2015-03-31,"15,001-20,000",559,9565346,4.15
2015-03-31,"20,001-30,000",615,14013834,6.09
2015-03-31,"200,001-400,000",39,11357800,4.93
2015-03-31,"30,001-40,000",249,8209059,3.56
2015-03-31,"40,001-50,000",126,5454857,2.37
2015-03-31,"400,001-600,000",4,1830138,0.79
2015-03-31,"5,001-10,000",3935,25892104,11.25
2015-03-31,"50,001-100,000",214,14333206,6.23
2015-03-31,"600,001-800,000",5,3513895,1.52
2015-03-31,"800,001-1,000,000",5,4273269,1.85
2015-03-31,"more than 1,000,001",22,58781808,25.56
2015-03-31,total,42484,229973374,100.0
2015-04-30,"1,000-5,000",22278,42550886,18.5
2015-04-30,1-999,13258,887659,0.38
2015-04-30,"10,001-15,000",1677,18710006,8.13
2015-04-30,"100,001-200,000",93,12114309,5.26
2015-04-30,"15,001-20,000",575,9863330,4.28
2015-04-30,"20,001-30,000",637,14681255,6.38
2015-04-30,"200,001-400,000",37,10699004,4.65
2015-04-30,"30,001-40,000",254,8425024,3.66
2015-04-30,"40,001-50,000",130,5653535,2.45
2015-04-30,"400,001-600,000",8,3868197,1.68
2015-04-30,"5,001-10,000",3994,26489441,11.51
2015-04-30,"50,001-100,000",225,15000323,6.52
2015-04-30,"600,001-800,000",2,1563895,0.68
2015-04-30,"800,001-1,000,000",5,4247663,1.84
2015-04-30,"more than 1,000,001",21,55218847,24.01
2015-04-30,total,43194,229973374,100.0
2015-05-08,"1,000-5,000",22255,42775737,18.6
2015-05-08,1-999,13275,888508,0.38
2015-05-08,"10,001-15,000",1688,18864641,8.2
2015-05-08,"100,001-200,000",98,12753707,5.54
2015-05-08,"15,001-20,000",583,9994142,4.34
2015-05-08,"20,001-30,000",649,14935567,6.49
2015-05-08,"200,001-400,000",38,10834117,4.71
2015-05-08,"30,001-40,000",260,8665277,3.76
2015-05-08,"40,001-50,000",128,5562878,2.41
2015-05-08,"400,001-600,000",6,2931473,1.27
2015-05-08,"5,001-10,000",4050,26922044,11.7
2015-05-08,"50,001-100,000",229,15153878,6.58
2015-05-08,"600,001-800,000",4,2924550,1.27
2015-05-08,"800,001-1,000,000",6,5353595,2.32
2015-05-08,"more than 1,000,001",18,51413260,22.35
2015-05-08,total,43287,229973374,100.0
2015-05-15,"1,000-5,000",22135,42639943,18.54
2015-05-15,1-999,13391,892050,0.38
2015-05-15,"10,001-15,000",1690,18937856,8.23
2015-05-15,"100,001-200,000",92,11927306,5.18
2015-05-15,"15,001-20,000",600,10306314,4.48
2015-05-15,"20,001-30,000",644,14883148,6.47
2015-05-15,"200,001-400,000",40,11148840,4.84
2015-05-15,"30,001-40,000",261,8674364,3.77
2015-05-15,"40,001-50,000",128,5594971,2.43
2015-05-15,"400,001-600,000",7,3409889,1.48
2015-05-15,"5,001-10,000",4050,26895131,11.69
2015-05-15,"50,001-100,000",232,15401346,6.69
2015-05-15,"600,001-800,000",2,1460000,0.63
2015-05-15,"800,001-1,000,000",7,6121076,2.66
2015-05-15,"more than 1,000,001",18,51681140,22.47
2015-05-15,total,43297,229973374,100.0
2015-05-22,"1,000-5,000",22068,42595438,18.52
2015-05-22,1-999,13465,892686,0.38
2015-05-22,"10,001-15,000",1682,18874593,8.2
2015-05-22,"100,001-200,000",93,12168195,5.29
2015-05-22,"15,001-20,000",592,10160248,4.41
2015-05-22,"20,001-30,000",640,14791814,6.43
2015-05-22,"200,001-400,000",40,11370627,4.94
2015-05-22,"30,001-40,000",257,8566728,3.72
2015-05-22,"40,001-50,000",129,5616869,2.44
2015-05-22,"400,001-600,000",6,3010102,1.3
2015-05-22,"5,001-10,000",4032,26787375,11.64
