date,level,people,holding_shares,percent
2015-01-30,"1,000-5,000",5863,13595773,14.34
2015-01-30,1-999,2305,328841,0.34
2015-01-30,"10,001-15,000",219,2912404,3.07
2015-01-30,"100,001-200,000",37,4974523,5.25
2015-01-30,"15,001-20,000",212,4059662,4.28
2015-01-30,"20,001-30,000",166,4382571,4.62
2015-01-30,"200,001-400,000",16,5059888,5.34
2015-01-30,"30,001-40,000",82,2984154,3.14
2015-01-30,"40,001-50,000",42,1961313,2.07
2015-01-30,"400,001-600,000",11,5799130,6.12
2015-01-30,"5,001-10,000",1053,8880856,9.37
2015-01-30,"50,001-100,000",63,4491368,4.74
2015-01-30,"600,001-800,000",1,666503,0.7
2015-01-30,"800,001-1,000,000",3,2852748,3.01
2015-01-30,"more than 1,000,001",8,31794479,33.55
2015-01-30,total,10081,94744213,100.0
2015-02-26,"1,000-5,000",5813,13465770,14.21
2015-02-26,1-999,2304,326844,0.34
2015-02-26,"10,001-15,000",232,3083404,3.25
2015-02-26,"100,001-200,000",36,4825568,5.09
2015-02-26,"15,001-20,000",195,3734662,3.94
2015-02-26,"20,001-30,000",165,4366571,4.6
2015-02-26,"200,001-400,000",16,4989888,5.26
2015-02-26,"30,001-40,000",85,3095154,3.26
2015-02-26,"40,001-50,000",42,1954313,2.06
2015-02-26,"400,001-600,000",9,4834130,5.1
2015-02-26,"5,001-10,000",1062,8968856,9.46
2015-02-26,"50,001-100,000",65,4657323,4.91
2015-02-26,"600,001-800,000",3,1887503,1.99
2015-02-26,"800,001-1,000,000",3,2754748,2.9
2015-02-26,"more than 1,000,001",8,31799479,33.56
2015-02-26,total,10038,94744213,100.0
2015-03-31,"1,000-5,000",5681,13140188,13.86
2015-03-31,1-999,2321,326426,0.34
2015-03-31,"10,001-15,000",240,3176404,3.35
2015-03-31,"100,001-200,000",38,5268523,5.56
2015-03-31,"15,001-20,000",209,3996376,4.21
2015-03-31,"20,001-30,000",163,4307857,4.54
2015-03-31,"200,001-400,000",14,4593888,4.84
2015-03-31,"30,001-40,000",81,2936154,3.09
2015-03-31,"40,001-50,000",44,2060313,2.17
2015-03-31,"400,001-600,000",9,4832130,5.1
2015-03-31,"5,001-10,000",1048,8823856,9.31
2015-03-31,"50,001-100,000",66,4774368,5.03
2015-03-31,"600,001-800,000",3,1989503,2.09
2015-03-31,"800,001-1,000,000",3,2718748,2.86
2015-03-31,"more than 1,000,001",8,31799479,33.56
2015-03-31,total,9928,94744213,100.0
2015-04-30,"1,000-5,000",6059,13739792,14.5
2015-04-30,1-999,2343,323969,0.34
2015-04-30,"10,001-15,000",241,3209337,3.38
2015-04-30,"100,001-200,000",33,4412523,4.65
2015-04-30,"15,001-20,000",203,3892517,4.1
2015-04-30,"20,001-30,000",151,4056857,4.28
2015-04-30,"200,001-400,000",15,4483933,4.73
2015-04-30,"30,001-40,000",79,2927213,3.08
2015-04-30,"40,001-50,000",49,2320420,2.44
2015-04-30,"400,001-600,000",13,6538130,6.9
2015-04-30,"5,001-10,000",1053,8945469,9.44
2015-04-30,"50,001-100,000",57,4368323,4.61
2015-04-30,"600,001-800,000",1,666503,0.7
2015-04-30,"800,001-1,000,000",2,1892748,1.99
2015-04-30,"more than 1,000,001",9,32966479,34.79
2015-04-30,total,10308,94744213,100.0
2015-05-08,"1,000-5,000",6028,13686094,14.44
2015-05-08,1-999,2439,325683,0.34
2015-05-08,"10,001-15,000",249,3312349,3.49
2015-05-08,"100,001-200,000",35,4866568,5.13
2015-05-08,"15,001-20,000",207,3969027,4.18
2015-05-08,"20,001-30,000",159,4222857,4.45
2015-05-08,"200,001-400,000",15,4416888,4.66
2015-05-08,"30,001-40,000",79,2923213,3.08
2015-05-08,"40,001-50,000",37,1750254,1.84
2015-05-08,"400,001-600,000",11,5684130,5.99
2015-05-08,"5,001-10,000",1056,8921097,9.41
2015-05-08,"50,001-100,000",62,4573323,4.82
2015-05-08,"600,001-800,000",2,1358503,1.43
2015-05-08,"800,001-1,000,000",2,1892748,1.99
2015-05-08,"more than 1,000,001",9,32841479,34.66
2015-05-08,total,10390,94744213,100.0
2015-05-15,"1,000-5,000",5976,13591504,14.34
2015-05-15,1-999,2580,326273,0.34
2015-05-15,"10,001-15,000",244,3250827,3.43
2015-05-15,"100,001-200,000",36,4706568,4.96
2015-05-15,"15,001-20,000",212,4048549,4.27
2015-05-15,"20,001-30,000",157,4187857,4.42
2015-05-15,"200,001-400,000",17,5118888,5.4
2015-05-15,"30,001-40,000",75,2760213,2.91
2015-05-15,"40,001-50,000",42,1991254,2.1
2015-05-15,"400,001-600,000",9,4877130,5.14
2015-05-15,"5,001-10,000",1067,9049097,9.55
2015-05-15,"50,001-100,000",60,4325323,4.56
2015-05-15,"600,001-800,000",1,666503,0.7
2015-05-15,"800,001-1,000,000",3,2839748,2.99
2015-05-15,"more than 1,000,001",9,33004479,34.83
2015-05-15,total,10488,94744213,100.0
2015-05-22,"1,000-5,000",6028,13723047,14.48
2015-05-22,1-999,2814,325813,0.34
2015-05-22,"10,001-15,000",246,3276827,3.45
2015-05-22,"100,001-200,000",40,5239568,5.53
2015-05-22,"15,001-20,000",204,3895549,4.11
2015-05-22,"20,001-30,000",163,4325857,4.56
2015-05-22,"200,001-400,000",14,4344888,4.58
2015-05-22,"30,001-40,000",73,2697213,2.84
2015-05-22,"40,001-50,000",41,1948254,2.05
2015-05-22,"400,001-600,000",10,5414130,5.71
2015-05-22,"5,001-10,000",1055,8937014,9.43
2015-05-22,"50,001-100,000",59,4218323,4.45
2015-05-22,"600,001-800,000",1,666503,0.7
2015-05-22,"800,001-1,000,000",3,2787748,2.94
2015-05-22,"more than 1,000,001",9,32943479,34.77
2015-05-22,total,10760,94744213,100.0
2015-05-29,"1,000-5,000",6143,13946975,14.72
2015-05-29,1-999,2825,325848,0.34
2015-05-29,"10,001-15,000",244,3245349,3.42
2015-05-29,"100,001-200,000",34,4597523,4.85
2015-05-29,"15,001-20,000",214,4087027,4.31
2015-05-29,"20,001-30,000",164,4363857,4.6
2015-05-29,"200,001-400,000",15,4456933,4.7
2015-05-29,"30,001-40,000",78,2856213,3.01
2015-05-29,"40,001-50,000",35,1665254,1.75
2015-05-29,"400,001-600,000",12,6271130,6.61
2015-05-29,"5,001-10,000",1068,9070051,9.57
2015-05-29,"50,001-100,000",68,4854323,5.12
2015-05-29,"600,001-800,000",2,1311503,1.38
2015-05-29,"800,001-1,000,000",2,1892748,1.99
2015-05-29,"more than 1,000,001",8,31799479,33.56
2015-05-29,total,10912,94744213,100.0
2015-06-05,"1,000-5,000",6237,14210923,14.99
2015-06-05,1-999,2839,326706,0.34
2015-06-05,"10,001-15,000",238,3182827,3.35
2015-06-05,"100,001-200,000",36,4868523,5.13
2015-06-05,"15,001-20,000",224,4299221,4.53
2015-06-05,"20,001-30,000",159,4224857,4.45
2015-06-05,"200,001-400,000",14,4166933,4.39
2015-06-05,"30,001-40,000",81,2997213,3.16
2015-06-05,"40,001-50,000",41,1949254,2.05
2015-06-05,"400,001-600,000",12,6204130,6.54
2015-06-05,"5,001-10,000",1070,9127573,9.63
2015-06-05,"50,001-100,000",65,4827323,5.09
2015-06-05,"600,001-800,000",1,666503,0.7
2015-06-05,"800,001-1,000,000",2,1892748,1.99
2015-06-05,"more than 1,000,001",8,31799479,33.56
2015-06-05,total,11027,94744213,100.0
2015-06-12,"1,000-5,000",6120,14052379,14.83
2015-06-12,1-999,2844,326769,0.34
2015-06-12,"10,001-15,000",228,3027827,3.19
2015-06-12,"100,001-200,000",38,5261523,5.55
2015-06-12,"15,001-20,000",221,4242221,4.47
2015-06-12,"20,001-30,000",156,4158857,4.38
2015-06-12,"200,001-400,000",15,4518933,4.76
2015-06-12,"30,001-40,000",85,3160213,3.33
2015-06-12,"40,001-50,000",43,2035254,2.14
2015-06-12,"400,001-600,000",9,4873130,5.14
2015-06-12,"5,001-10,000",1042,8887366,9.38
2015-06-12,"50,001-100,000",70,5205011,5.49
2015-06-12,"600,001-800,000",2,1307503,1.38
2015-06-12,"800,001-1,000,000",2,1892748,1.99
2015-06-12,"more than 1,000,001",8,31799479,33.56
2015-06-12,total,10883,94744213,100.0
2015-06-18,"1,000-5,000",6055,13737117,14.46
2015-06-18,1-999,2850,328693,0.34
2015-06-18,"10,001-15,000",239,3168421,3.33
2015-06-18,"100,001-200,000",43,5978523,6.29
2015-06-18,"15,001-20,000",215,4140221,4.36
2015-06-18,"20,001-30,000",154,4099915,4.31
2015-06-18,"200,001-400,000",17,4984933,5.24
2015-06-18,"30,001-40,000",80,2967213,3.12
2015-06-18,"40,001-50,000",45,2133254,2.24
2015-06-18,"400,001-600,000",11,5652130,5.95
2015-06-18,"5,001-10,000",1001,8514624,8.96
2015-06-18,"50,001-100,000",67,4906097,5.16
2015-06-18,"600,001-800,000",1,666503,0.7
2015-06-18,"800,001-1,000,000",2,1892748,1.99
2015-06-18,"more than 1,000,001",8,31799479,33.48
2015-06-18,total,10788,94958871,100.0
2015-06-26,"1,000-5,000",6727,15028170,14.09
2015-06-26,1-999,2889,341210,0.32
2015-06-26,"10,001-15,000",253,3370997,3.16
2015-06-26,"100,001-200,000",47,6541258,6.13
2015-06-26,"15,001-20,000",221,4244692,3.98
2015-06-26,"20,001-30,000",177,4745748,4.45
2015-06-26,"200,001-400,000",20,5925992,5.55
2015-06-26,"30,001-40,000",110,4007602,3.75
2015-06-26,"40,001-50,000",52,2463092,2.31
2015-06-26,"400,001-600,000",17,8629531,8.09
2015-06-26,"5,001-10,000",1082,9177576,8.6
2015-06-26,"50,001-100,000",78,5656946,5.3
2015-06-26,"600,001-800,000",2,1347503,1.26
2015-06-26,"800,001-1,000,000",2,1892748,1.77
2015-06-26,"more than 1,000,001",9,33224479,31.16
2015-06-26,total,11686,106597544,100.0
2015-07-03,"1,000-5,000",7268,16138083,14.22
2015-07-03,1-999,2892,338450,0.29
2015-07-03,"10,001-15,000",253,3390962,2.98
2015-07-03,"100,001-200,000",47,6504982,5.73
2015-07-03,"15,001-20,000",235,4485409,3.95
2015-07-03,"20,001-30,000",179,4777904,4.21
2015-07-03,"200,001-400,000",16,4577933,4.03
2015-07-03,"30,001-40,000",99,3641213,3.2
2015-07-03,"40,001-50,000",50,2369274,2.08
2015-07-03,"400,001-600,000",12,6375486,5.61
2015-07-03,"5,001-10,000",1152,9772511,8.61
2015-07-03,"50,001-100,000",75,5360127,4.72
2015-07-03,"600,001-800,000",9,6157503,5.42
2015-07-03,"800,001-1,000,000",4,3652748,3.21
2015-07-03,"more than 1,000,001",10,35934479,31.66
2015-07-03,total,12301,113477064,100.0
2015-07-09,"1,000-5,000",7561,16659205,14.52
2015-07-09,1-999,2896,337326,0.29
2015-07-09,"10,001-15,000",297,3975257,3.46
2015-07-09,"100,001-200,000",45,6258536,5.45
2015-07-09,"15,001-20,000",246,4698628,4.09
2015-07-09,"20,001-30,000",192,5023454,4.38
2015-07-09,"200,001-400,000",15,4351138,3.79
2015-07-09,"30,001-40,000",98,3622936,3.15
2015-07-09,"40,001-50,000",52,2456974,2.14
2015-07-09,"400,001-600,000",14,7441486,6.48
2015-07-09,"5,001-10,000",1269,10682853,9.31
2015-07-09,"50,001-100,000",81,5834949,5.08
2015-07-09,"600,001-800,000",6,4023503,3.5
2015-07-09,"800,001-1,000,000",5,4514748,3.93
2015-07-09,"more than 1,000,001",10,34805479,30.34
2015-07-09,total,12787,114686472,100.0
2015-07-17,"1,000-5,000",7660,16910051,14.61
2015-07-17,1-999,2910,340836,0.29
2015-07-17,"10,001-15,000",288,3891960,3.36
2015-07-17,"100,001-200,000",39,5316523,4.59
2015-07-17,"15,001-20,000",249,4734782,4.09
2015-07-17,"20,001-30,000",194,5142941,4.44
2015-07-17,"200,001-400,000",16,4803636,4.15
2015-07-17,"30,001-40,000",92,3422622,2.95
2015-07-17,"40,001-50,000",60,2833518,2.44
2015-07-17,"400,001-600,000",13,6504486,5.62
2015-07-17,"5,001-10,000",1288,11039618,9.53
2015-07-17,"50,001-100,000",85,6055880,5.23
2015-07-17,"600,001-800,000",4,2689503,2.32
2015-07-17,"800,001-1,000,000",8,7168748,6.19
2015-07-17,"more than 1,000,001",11,34878479,30.13
2015-07-17,total,12917,115733583,100.0
2015-07-24,"1,000-5,000",7600,16852919,14.47
2015-07-24,1-999,2923,341725,0.29
2015-07-24,"10,001-15,000",305,4064454,3.49
2015-07-24,"100,001-200,000",45,6241271,5.36
2015-07-24,"15,001-20,000",266,5065849,4.35
2015-07-24,"20,001-30,000",196,5186426,4.45
2015-07-24,"200,001-400,000",15,4278933,3.67
2015-07-24,"30,001-40,000",91,3359213,2.88
2015-07-24,"40,001-50,000",60,2851185,2.44
2015-07-24,"400,001-600,000",14,7319486,6.28
2015-07-24,"5,001-10,000",1302,11024886,9.47
2015-07-24,"50,001-100,000",95,6851127,5.88
2015-07-24,"600,001-800,000",5,3577503,3.07
2015-07-24,"800,001-1,000,000",4,3558748,3.05
2015-07-24,"more than 1,000,001",12,35840479,30.78
2015-07-24,total,12933,116414204,100.0
2015-07-31,"1,000-5,000",7561,16716021,14.35
2015-07-31,1-999,2938,340891,0.29
2015-07-31,"10,001-15,000",291,3871343,3.32
2015-07-31,"100,001-200,000",47,6552316,5.62
2015-07-31,"15,001-20,000",266,5075850,4.35
2015-07-31,"20,001-30,000",198,5239411,4.49
2015-07-31,"200,001-400,000",13,3799888,3.26
2015-07-31,"30,001-40,000",89,3292775,2.82
2015-07-31,"40,001-50,000",62,2939628,2.52
2015-07-31,"400,001-600,000",14,6975486,5.98
2015-07-31,"5,001-10,000",1320,11204871,9.62
2015-07-31,"50,001-100,000",102,7372877,6.33
2015-07-31,"600,001-800,000",3,2022503,1.73
2015-07-31,"800,001-1,000,000",5,4532748,3.89
2015-07-31,"more than 1,000,001",13,36519479,31.35
2015-07-31,total,12922,116456087,100.0
2015-08-07,"1,000-5,000",7668,17041428,14.63
2015-08-07,1-999,2956,340809,0.29
2015-08-07,"10,001-15,000",290,3844921,3.3
2015-08-07,"100,001-200,000",46,6512316,5.59
2015-08-07,"15,001-20,000",272,5188849,4.45
2015-08-07,"20,001-30,000",202,5347978,4.59
2015-08-07,"200,001-400,000",12,3595888,3.08
2015-08-07,"30,001-40,000",89,3281213,2.81
2015-08-07,"40,001-50,000",68,3233503,2.77
2015-08-07,"400,001-600,000",10,5063486,4.34
2015-08-07,"5,001-10,000",1359,11543964,9.91
2015-08-07,"50,001-100,000",96,6673002,5.73
2015-08-07,"600,001-800,000",3,2193503,1.88
2015-08-07,"800,001-1,000,000",6,5660748,4.86
2015-08-07,"more than 1,000,001",13,36934479,31.71
2015-08-07,total,13090,116456087,100.0
2015-08-14,"1,000-5,000",7846,17545533,15.06
2015-08-14,1-999,2962,342462,0.29
2015-08-14,"10,001-15,000",293,3891627,3.34
2015-08-14,"100,001-200,000",39,5468271,4.69
2015-08-14,"15,001-20,000",281,5362103,4.6
2015-08-14,"20,001-30,000",206,5466412,4.69
2015-08-14,"200,001-400,000",10,2984888,2.56
2015-08-14,"30,001-40,000",85,3124213,2.68
2015-08-14,"40,001-50,000",66,3154520,2.7
2015-08-14,"400,001-600,000",12,6100486,5.23
2015-08-14,"5,001-10,000",1388,11801474,10.13
2015-08-14,"50,001-100,000",98,6882368,5.9
2015-08-14,"600,001-800,000",3,1932503,1.65
2015-08-14,"800,001-1,000,000",5,4549748,3.9
2015-08-14,"more than 1,000,001",14,37849479,32.5
2015-08-14,total,13308,116456087,100.0
2015-08-21,"1,000-5,000",7785,17455336,14.98
2015-08-21,1-999,2959,337079,0.28
2015-08-21,"10,001-15,000",285,3755921,3.22
2015-08-21,"100,001-200,000",40,5462798,4.69
2015-08-21,"15,001-20,000",292,5572103,4.78
2015-08-21,"20,001-30,000",193,5130412,4.4
2015-08-21,"200,001-400,000",11,3336888,2.86
2015-08-21,"30,001-40,000",92,3384213,2.9
2015-08-21,"40,001-50,000",65,3091862,2.65
2015-08-21,"400,001-600,000",15,7523531,6.46
2015-08-21,"5,001-10,000",1375,11674293,10.02
2015-08-21,"50,001-100,000",98,6904921,5.92
2015-08-21,"600,001-800,000",2,1307503,1.12
2015-08-21,"800,001-1,000,000",5,4397748,3.77
2015-08-21,"more than 1,000,001",13,37121479,31.87
2015-08-21,total,13230,116456087,100.0
2015-08-28,"1,000-5,000",7768,17587046,15.1
2015-08-28,1-999,3008,335464,0.28
2015-08-28,"10,001-15,000",303,3995109,3.43
2015-08-28,"100,001-200,000",39,5240798,4.5
2015-08-28,"15,001-20,000",308,5869839,5.04
