date,level,people,holding_shares,percent
2015-01-30,"1,000-5,000",12765,24919963,16.46
2015-01-30,1-999,5333,726778,0.48
2015-01-30,"10,001-15,000",581,7113051,4.7
2015-01-30,"100,001-200,000",66,8972125,5.92
2015-01-30,"15,001-20,000",304,5537121,3.65
2015-01-30,"20,001-30,000",271,6697596,4.42
2015-01-30,"200,001-400,000",19,5455278,3.6
2015-01-30,"30,001-40,000",132,4595272,3.03
2015-01-30,"40,001-50,000",77,3516222,2.32
2015-01-30,"400,001-600,000",12,5940127,3.92
2015-01-30,"5,001-10,000",1825,13654681,9.02
2015-01-30,"50,001-100,000",116,8188334,5.41
2015-01-30,"600,001-800,000",7,5185032,3.42
2015-01-30,"800,001-1,000,000",3,2688415,1.77
2015-01-30,"more than 1,000,001",10,48137605,31.81
2015-01-30,total,21521,151327600,100.0
2015-02-26,"1,000-5,000",12713,24894135,16.45
2015-02-26,1-999,5298,720834,0.47
2015-02-26,"10,001-15,000",587,7186695,4.74
2015-02-26,"100,001-200,000",71,9435869,6.23
2015-02-26,"15,001-20,000",303,5522627,3.64
2015-02-26,"20,001-30,000",269,6668943,4.4
2015-02-26,"200,001-400,000",21,5718570,3.77
2015-02-26,"30,001-40,000",140,4892653,3.23
2015-02-26,"40,001-50,000",75,3444422,2.27
2015-02-26,"400,001-600,000",10,5141840,3.39
2015-02-26,"5,001-10,000",1831,13701254,9.05
2015-02-26,"50,001-100,000",116,8024165,5.3
2015-02-26,"600,001-800,000",8,6041988,3.99
2015-02-26,"800,001-1,000,000",0,0,0.0
2015-02-26,"more than 1,000,001",11,49933605,32.99
2015-02-26,total,21453,151327600,100.0
2015-03-31,"1,000-5,000",12536,24638951,16.28
2015-03-31,1-999,5290,717458,0.47
2015-03-31,"10,001-15,000",583,7140900,4.71
2015-03-31,"100,001-200,000",68,9385120,6.2
2015-03-31,"15,001-20,000",299,5466028,3.61
2015-03-31,"20,001-30,000",267,6629930,4.38
2015-03-31,"200,001-400,000",20,5187278,3.42
2015-03-31,"30,001-40,000",142,4974119,3.28
2015-03-31,"40,001-50,000",75,3440088,2.27
2015-03-31,"400,001-600,000",13,6743840,4.45
2015-03-31,"5,001-10,000",1792,13387150,8.84
2015-03-31,"50,001-100,000",124,8577145,5.66
2015-03-31,"600,001-800,000",5,3563988,2.35
2015-03-31,"800,001-1,000,000",1,845000,0.55
2015-03-31,"more than 1,000,001",10,50630605,33.45
2015-03-31,total,21225,151327600,100.0
2015-04-30,"1,000-5,000",12389,24398254,16.12
2015-04-30,1-999,8466,714804,0.47
2015-04-30,"10,001-15,000",587,7201786,4.75
2015-04-30,"100,001-200,000",69,9797383,6.47
2015-04-30,"15,001-20,000",297,5398084,3.56
2015-04-30,"20,001-30,000",288,7173979,4.74
2015-04-30,"200,001-400,000",23,6493742,4.29
2015-04-30,"30,001-40,000",133,4668646,3.08
2015-04-30,"40,001-50,000",86,3977382,2.62
2015-04-30,"400,001-600,000",9,4349840,2.87
2015-04-30,"5,001-10,000",1806,13513176,8.92
2015-04-30,"50,001-100,000",126,8741096,5.77
2015-04-30,"600,001-800,000",7,4888019,3.23
2015-04-30,"800,001-1,000,000",1,802000,0.52
2015-04-30,"more than 1,000,001",9,49209409,32.51
2015-04-30,total,24296,151327600,100.0
2015-05-08,"1,000-5,000",12379,24434340,16.14
2015-05-08,1-999,8449,717010,0.47
2015-05-08,"10,001-15,000",594,7295387,4.82
2015-05-08,"100,001-200,000",66,9272287,6.12
2015-05-08,"15,001-20,000",306,5537036,3.65
2015-05-08,"20,001-30,000",282,7022114,4.64
2015-05-08,"200,001-400,000",22,5711742,3.77
2015-05-08,"30,001-40,000",143,5000458,3.3
2015-05-08,"40,001-50,000",88,4079784,2.69
2015-05-08,"400,001-600,000",14,6538473,4.32
2015-05-08,"5,001-10,000",1810,13564683,8.96
