date,level,people,holding_shares,percent
2015-01-30,"1,000-5,000",2985,7273180,6.39
2015-01-30,1-999,5950,1506903,1.32
2015-01-30,"10,001-15,000",185,2314652,2.03
2015-01-30,"100,001-200,000",59,8332052,7.33
2015-01-30,"15,001-20,000",176,3059912,2.69
2015-01-30,"20,001-30,000",152,3775791,3.32
2015-01-30,"200,001-400,000",31,8851975,7.78
2015-01-30,"30,001-40,000",76,2655244,2.33
2015-01-30,"40,001-50,000",47,2095734,1.84
2015-01-30,"400,001-600,000",14,6714926,5.9
2015-01-30,"5,001-10,000",693,5307767,4.66
2015-01-30,"50,001-100,000",93,6627193,5.83
2015-01-30,"600,001-800,000",6,4214172,3.7
2015-01-30,"800,001-1,000,000",2,1814522,1.59
2015-01-30,"more than 1,000,001",14,49116592,43.21
2015-01-30,total,10483,113660615,100.0
2015-02-26,"1,000-5,000",2891,7056894,6.2
2015-02-26,1-999,6172,1497886,1.31
2015-02-26,"10,001-15,000",182,2287303,2.01
2015-02-26,"100,001-200,000",60,8474975,7.45
2015-02-26,"15,001-20,000",170,2951295,2.59
2015-02-26,"20,001-30,000",152,3799207,3.34
2015-02-26,"200,001-400,000",32,8987852,7.9
2015-02-26,"30,001-40,000",75,2635644,2.31
2015-02-26,"40,001-50,000",51,2265978,1.99
2015-02-26,"400,001-600,000",14,6831526,6.01
2015-02-26,"5,001-10,000",674,5136166,4.51
2015-02-26,"50,001-100,000",91,6457403,5.68
2015-02-26,"600,001-800,000",8,5629572,4.95
2015-02-26,"800,001-1,000,000",2,1643968,1.44
2015-02-26,"more than 1,000,001",13,48004946,42.23
2015-02-26,total,10587,113660615,100.0
2015-03-31,"1,000-5,000",2971,7189581,6.32
2015-03-31,1-999,6925,1464757,1.28
2015-03-31,"10,001-15,000",180,2243151,1.97
2015-03-31,"100,001-200,000",61,8575660,7.54
2015-03-31,"15,001-20,000",176,3076186,2.7
2015-03-31,"20,001-30,000",133,3278991,2.88
2015-03-31,"200,001-400,000",33,9090950,7.99
2015-03-31,"30,001-40,000",73,2587212,2.27
2015-03-31,"40,001-50,000",55,2432868,2.14
2015-03-31,"400,001-600,000",18,8769572,7.71
2015-03-31,"5,001-10,000",695,5330269,4.68
2015-03-31,"50,001-100,000",85,6047778,5.32
2015-03-31,"600,001-800,000",5,3659572,3.21
2015-03-31,"800,001-1,000,000",2,1796722,1.58
2015-03-31,"more than 1,000,001",13,48117346,42.33
2015-03-31,total,11425,113660615,100.0
2015-04-30,"1,000-5,000",2951,7141709,6.28
2015-04-30,1-999,7347,1441639,1.26
2015-04-30,"10,001-15,000",176,2205272,1.94
2015-04-30,"100,001-200,000",64,9140277,8.04
2015-04-30,"15,001-20,000",182,3167213,2.78
2015-04-30,"20,001-30,000",136,3374783,2.96
2015-04-30,"200,001-400,000",35,9848550,8.66
2015-04-30,"30,001-40,000",65,2301318,2.02
2015-04-30,"40,001-50,000",55,2460566,2.16
2015-04-30,"400,001-600,000",12,5778526,5.08
2015-04-30,"5,001-10,000",700,5350207,4.7
2015-04-30,"50,001-100,000",87,6183633,5.44
2015-04-30,"600,001-800,000",7,5012818,4.41
2015-04-30,"800,001-1,000,000",1,832722,0.73
2015-04-30,"more than 1,000,001",14,49421382,43.48
2015-04-30,total,11832,113660615,100.0
2015-05-08,"1,000-5,000",2961,7162611,6.3
2015-05-08,1-999,7350,1435306,1.26
2015-05-08,"10,001-15,000",181,2270591,1.99
2015-05-08,"100,001-200,000",62,8913266,7.84
2015-05-08,"15,001-20,000",181,3159995,2.78
2015-05-08,"20,001-30,000",136,3368939,2.96
2015-05-08,"200,001-400,000",33,9344150,8.22
2015-05-08,"30,001-40,000",62,2188918,1.92
2015-05-08,"40,001-50,000",54,2425910,2.13
2015-05-08,"400,001-600,000",13,6218526,5.47
2015-05-08,"5,001-10,000",698,5340392,4.69
2015-05-08,"50,001-100,000",91,6462089,5.68
2015-05-08,"600,001-800,000",7,5126818,4.51
