date,level,people,holding_shares,percent
2015-01-30,"1,000-5,000",9037,18367043,7.98
2015-01-30,1-999,3660,735361,0.31
2015-01-30,"10,001-15,000",377,4855819,2.11
2015-01-30,"100,001-200,000",78,11360167,4.93
2015-01-30,"15,001-20,000",258,4848041,2.1
2015-01-30,"20,001-30,000",198,5170185,2.24
2015-01-30,"200,001-400,000",57,16576672,7.2
2015-01-30,"30,001-40,000",92,3287466,1.42
2015-01-30,"40,001-50,000",67,3134687,1.36
2015-01-30,"400,001-600,000",30,14738229,6.4
2015-01-30,"5,001-10,000",1300,10548128,4.58
2015-01-30,"50,001-100,000",132,9531273,4.14
2015-01-30,"600,001-800,000",23,15431861,6.7
2015-01-30,"800,001-1,000,000",9,8232434,3.57
2015-01-30,"more than 1,000,001",36,103315584,44.89
2015-01-30,total,15354,230132950,100.0
2015-02-26,"1,000-5,000",9022,18414857,8.0
2015-02-26,1-999,3647,732102,0.31
2015-02-26,"10,001-15,000",377,4852934,2.1
2015-02-26,"100,001-200,000",84,12113122,5.26
2015-02-26,"15,001-20,000",258,4845674,2.1
2015-02-26,"20,001-30,000",204,5333084,2.31
2015-02-26,"200,001-400,000",57,17038672,7.4
2015-02-26,"30,001-40,000",96,3441072,1.49
2015-02-26,"40,001-50,000",64,3008687,1.3
2015-02-26,"400,001-600,000",31,15322573,6.65
2015-02-26,"5,001-10,000",1284,10495512,4.56
2015-02-26,"50,001-100,000",130,9321342,4.05
2015-02-26,"600,001-800,000",21,14413861,6.26
2015-02-26,"800,001-1,000,000",9,8063434,3.5
2015-02-26,"more than 1,000,001",35,102742762,44.64
2015-02-26,total,15319,230139688,100.0
2015-03-31,"1,000-5,000",9909,20209732,8.74
2015-03-31,1-999,3617,722353,0.31
2015-03-31,"10,001-15,000",411,5265151,2.27
2015-03-31,"100,001-200,000",87,12510157,5.41
2015-03-31,"15,001-20,000",272,5118852,2.21
2015-03-31,"20,001-30,000",213,5527154,2.39
2015-03-31,"200,001-400,000",51,15118218,6.54
2015-03-31,"30,001-40,000",94,3387047,1.46
2015-03-31,"40,001-50,000",61,2856455,1.23
2015-03-31,"400,001-600,000",26,12924688,5.59
2015-03-31,"5,001-10,000",1401,11449486,4.95
2015-03-31,"50,001-100,000",135,9653202,4.17
2015-03-31,"600,001-800,000",19,12865798,5.56
2015-03-31,"800,001-1,000,000",9,8084434,3.49
2015-03-31,"more than 1,000,001",34,105305931,45.58
2015-03-31,total,16339,230998658,100.0
2015-04-30,"1,000-5,000",10111,20639362,8.93
2015-04-30,1-999,3595,715565,0.3
2015-04-30,"10,001-15,000",431,5573880,2.41
2015-04-30,"100,001-200,000",82,11972865,5.18
2015-04-30,"15,001-20,000",283,5320065,2.3
2015-04-30,"20,001-30,000",224,5811420,2.51
2015-04-30,"200,001-400,000",49,14547992,6.29
2015-04-30,"30,001-40,000",108,3900425,1.68
2015-04-30,"40,001-50,000",65,3031522,1.31
2015-04-30,"400,001-600,000",21,10359171,4.48
2015-04-30,"5,001-10,000",1472,12113141,5.24
2015-04-30,"50,001-100,000",135,9768556,4.22
2015-04-30,"600,001-800,000",16,11264958,4.87
2015-04-30,"800,001-1,000,000",8,7157434,3.09
2015-04-30,"more than 1,000,001",34,108822302,47.1
2015-04-30,total,16634,230998658,100.0
2015-05-08,"1,000-5,000",10241,20985353,9.08
2015-05-08,1-999,3588,714929,0.3
2015-05-08,"10,001-15,000",448,5829598,2.52
2015-05-08,"100,001-200,000",86,12558185,5.43
2015-05-08,"15,001-20,000",283,5313583,2.3
2015-05-08,"20,001-30,000",233,6067441,2.62
2015-05-08,"200,001-400,000",46,13636672,5.9
2015-05-08,"30,001-40,000",116,4204813,1.82
2015-05-08,"40,001-50,000",67,3121522,1.35
2015-05-08,"400,001-600,000",21,10500171,4.54
2015-05-08,"5,001-10,000",1476,12169141,5.26
