date,level,people,holding_shares,percent
2017-10-06,"1,000-5,000",1908,4209103,6.17
2017-10-06,1-999,7447,257903,0.37
2017-10-06,"10,001-15,000",213,2630827,3.86
2017-10-06,"100,001-200,000",51,6970576,10.22
2017-10-06,"15,001-20,000",111,1921240,2.81
2017-10-06,"20,001-30,000",138,3422536,5.02
2017-10-06,"200,001-400,000",17,5038264,7.39
2017-10-06,"30,001-40,000",65,2256439,3.31
2017-10-06,"40,001-50,000",35,1597394,2.34
2017-10-06,"400,001-600,000",7,3073598,4.51
2017-10-06,"5,001-10,000",422,3042130,4.46
2017-10-06,"50,001-100,000",80,5531700,8.11
2017-10-06,"600,001-800,000",7,5054646,7.41
2017-10-06,"800,001-1,000,000",0,0,0.0
2017-10-06,"more than 1,000,001",5,23132657,33.94
2017-10-06,total,10506,68139013,100.0
2017-10-13,"1,000-5,000",1908,4206803,6.17
2017-10-13,1-999,7446,257564,0.37
2017-10-13,"10,001-15,000",211,2599793,3.81
2017-10-13,"100,001-200,000",51,6983576,10.24
2017-10-13,"15,001-20,000",114,1972640,2.89
2017-10-13,"20,001-30,000",139,3431197,5.03
2017-10-13,"200,001-400,000",17,5038264,7.39
2017-10-13,"30,001-40,000",67,2315641,3.39
2017-10-13,"40,001-50,000",33,1516076,2.22
2017-10-13,"400,001-600,000",7,3073598,4.51
2017-10-13,"5,001-10,000",419,3019528,4.43
2017-10-13,"50,001-100,000",80,5537030,8.12
2017-10-13,"600,001-800,000",7,5059646,7.42
2017-10-13,"800,001-1,000,000",0,0,0.0
2017-10-13,"more than 1,000,001",5,23127657,33.94
2017-10-13,total,10504,68139013,100.0
2017-10-20,"1,000-5,000",1911,4215182,6.18
2017-10-20,1-999,7440,257241,0.37
2017-10-20,"10,001-15,000",211,2595888,3.8
2017-10-20,"100,001-200,000",50,6784576,9.95
2017-10-20,"15,001-20,000",117,2030566,2.98
2017-10-20,"20,001-30,000",137,3367218,4.94
2017-10-20,"200,001-400,000",18,5258264,7.71
2017-10-20,"30,001-40,000",68,2360063,3.46
2017-10-20,"40,001-50,000",33,1514293,2.22
2017-10-20,"400,001-600,000",7,3073598,4.51
2017-10-20,"5,001-10,000",418,3004765,4.4
2017-10-20,"50,001-100,000",79,5496056,8.06
2017-10-20,"600,001-800,000",7,5059646,7.42
2017-10-20,"800,001-1,000,000",0,0,0.0
2017-10-20,"more than 1,000,001",5,23121657,33.93
2017-10-20,total,10501,68139013,100.0
2017-10-27,"1,000-5,000",1920,4224454,6.19
2017-10-27,1-999,7438,258373,0.37
2017-10-27,"10,001-15,000",206,2538280,3.72
2017-10-27,"100,001-200,000",50,6796576,9.97
2017-10-27,"15,001-20,000",114,1980680,2.9
2017-10-27,"20,001-30,000",140,3439386,5.04
2017-10-27,"200,001-400,000",18,5270264,7.73
2017-10-27,"30,001-40,000",66,2290694,3.36
2017-10-27,"40,001-50,000",33,1525250,2.23
2017-10-27,"400,001-600,000",7,3074598,4.51
2017-10-27,"5,001-10,000",428,3084290,4.52
2017-10-27,"50,001-100,000",79,5481065,8.04
2017-10-27,"600,001-800,000",7,5064646,7.43
2017-10-27,"800,001-1,000,000",0,0,0.0
2017-10-27,"more than 1,000,001",5,23110457,33.91
2017-10-27,total,10511,68139013,100.0
2017-11-17,"1,000-5,000",2004,4409310,6.47
2017-11-17,1-999,7448,253826,0.37
2017-11-17,"10,001-15,000",211,2621578,3.84
2017-11-17,"100,001-200,000",49,6673079,9.79
2017-11-17,"15,001-20,000",117,2031136,2.98
2017-11-17,"20,001-30,000",136,3282136,4.81
2017-11-17,"200,001-400,000",17,5013264,7.35
2017-11-17,"30,001-40,000",75,2625975,3.85
2017-11-17,"40,001-50,000",32,1478278,2.16
2017-11-17,"400,001-600,000",7,3052598,4.47
2017-11-17,"5,001-10,000",435,3140782,4.6
2017-11-17,"50,001-100,000",78,5428848,7.96
2017-11-17,"600,001-800,000",7,5049646,7.41
2017-11-17,"800,001-1,000,000",0,0,0.0
2017-11-17,"more than 1,000,001",5,23078557,33.86
2017-11-17,total,10621,68139013,100.0
2017-11-24,"1,000-5,000",1999,4392224,6.44
2017-11-24,1-999,7451,253213,0.37
2017-11-24,"10,001-15,000",208,2580004,3.78
2017-11-24,"100,001-200,000",48,6555173,9.62
2017-11-24,"15,001-20,000",115,1999123,2.93
2017-11-24,"20,001-30,000",137,3313766,4.86
2017-11-24,"200,001-400,000",17,5006264,7.34
2017-11-24,"30,001-40,000",76,2661810,3.9
2017-11-24,"40,001-50,000",32,1483278,2.17
2017-11-24,"400,001-600,000",7,3051598,4.47
2017-11-24,"5,001-10,000",440,3175651,4.66
2017-11-24,"50,001-100,000",79,5518706,8.09
2017-11-24,"600,001-800,000",7,5069646,7.44
2017-11-24,"800,001-1,000,000",0,0,0.0
2017-11-24,"more than 1,000,001",5,23078557,33.86
2017-11-24,total,10621,68139013,100.0
2017-12-01,"1,000-5,000",1996,4397358,6.45
2017-12-01,1-999,7448,252688,0.37
2017-12-01,"10,001-15,000",208,2587528,3.79
2017-12-01,"100,001-200,000",48,6532514,9.58
2017-12-01,"15,001-20,000",116,2016798,2.95
2017-12-01,"20,001-30,000",132,3191805,4.68
2017-12-01,"200,001-400,000",17,4997264,7.33
2017-12-01,"30,001-40,000",76,2644889,3.88
2017-12-01,"40,001-50,000",34,1566278,2.29
2017-12-01,"400,001-600,000",7,3051598,4.47
2017-12-01,"5,001-10,000",443,3181348,4.66
2017-12-01,"50,001-100,000",80,5587742,8.2
2017-12-01,"600,001-800,000",7,5052646,7.41
2017-12-01,"800,001-1,000,000",0,0,0.0
2017-12-01,"more than 1,000,001",5,23078557,33.86
2017-12-01,total,10617,68139013,100.0
2017-12-22,"1,000-5,000",2014,4419304,6.48
2017-12-22,1-999,7514,252607,0.37
2017-12-22,"10,001-15,000",207,2579948,3.78
2017-12-22,"100,001-200,000",48,6487578,9.52
2017-12-22,"15,001-20,000",119,2060405,3.02
2017-12-22,"20,001-30,000",132,3196342,4.69
2017-12-22,"200,001-400,000",18,5390588,7.91
2017-12-22,"30,001-40,000",75,2591224,3.8
2017-12-22,"40,001-50,000",37,1694795,2.48
2017-12-22,"400,001-600,000",6,2621274,3.84
2017-12-22,"5,001-10,000",443,3184560,4.67
2017-12-22,"50,001-100,000",82,5598185,8.21
2017-12-22,"600,001-800,000",7,5039646,7.39
2017-12-22,"800,001-1,000,000",0,0,0.0
2017-12-22,"more than 1,000,001",5,23022557,33.78
2017-12-22,total,10707,68139013,100.0
2018-01-05,"1,000-5,000",2089,4529222,6.64
2018-01-05,1-999,7527,253494,0.37
2018-01-05,"10,001-15,000",208,2585237,3.79
2018-01-05,"100,001-200,000",46,6252681,9.17
2018-01-05,"15,001-20,000",115,1988333,2.91
2018-01-05,"20,001-30,000",134,3231757,4.74
2018-01-05,"200,001-400,000",18,5333588,7.82
2018-01-05,"30,001-40,000",73,2519825,3.69
2018-01-05,"40,001-50,000",38,1740295,2.55
2018-01-05,"400,001-600,000",6,2637274,3.87
2018-01-05,"5,001-10,000",450,3254579,4.77
2018-01-05,"50,001-100,000",84,5767525,8.46
2018-01-05,"600,001-800,000",7,5047646,7.4
2018-01-05,"800,001-1,000,000",0,0,0.0
2018-01-05,"more than 1,000,001",5,22997557,33.75
2018-01-05,total,10800,68139013,100.0
2018-01-12,"1,000-5,000",2160,4647565,6.82
2018-01-12,1-999,7622,254888,0.37
2018-01-12,"10,001-15,000",210,2602700,3.81
2018-01-12,"100,001-200,000",42,5815688,8.53
2018-01-12,"15,001-20,000",120,2080930,3.05
2018-01-12,"20,001-30,000",130,3149806,4.62
2018-01-12,"200,001-400,000",18,5236588,7.68
2018-01-12,"30,001-40,000",71,2464925,3.61
2018-01-12,"40,001-50,000",42,1910311,2.8
2018-01-12,"400,001-600,000",7,3237274,4.75
2018-01-12,"5,001-10,000",458,3305844,4.85
2018-01-12,"50,001-100,000",86,5980291,8.77
2018-01-12,"600,001-800,000",7,5054646,7.41
2018-01-12,"800,001-1,000,000",0,0,0.0
2018-01-12,"more than 1,000,001",5,22397557,32.87
2018-01-12,total,10978,68139013,100.0
2018-01-19,"1,000-5,000",2223,4766576,6.99
2018-01-19,1-999,7701,257639,0.37
2018-01-19,"10,001-15,000",210,2609246,3.82
2018-01-19,"100,001-200,000",42,5773688,8.47
2018-01-19,"15,001-20,000",121,2108988,3.09
2018-01-19,"20,001-30,000",129,3130590,4.59
2018-01-19,"200,001-400,000",18,5161504,7.57
2018-01-19,"30,001-40,000",71,2469483,3.62
2018-01-19,"40,001-50,000",39,1778361,2.6
2018-01-19,"400,001-600,000",7,3236274,4.74
2018-01-19,"5,001-10,000",463,3345809,4.91
2018-01-19,"50,001-100,000",85,5917718,8.68
2018-01-19,"600,001-800,000",7,5139646,7.54
2018-01-19,"800,001-1,000,000",0,0,0.0
2018-01-19,"more than 1,000,001",5,22443491,32.93
2018-01-19,total,11121,68139013,100.0
2018-01-26,"1,000-5,000",4174,7800202,10.16
2018-01-26,1-999,7722,242886,0.31
2018-01-26,"10,001-15,000",243,3040808,3.96
2018-01-26,"100,001-200,000",52,7030891,9.16
2018-01-26,"15,001-20,000",149,2643976,3.44
2018-01-26,"20,001-30,000",134,3270960,4.26
2018-01-26,"200,001-400,000",20,5937634,7.73
2018-01-26,"30,001-40,000",82,2877043,3.74
2018-01-26,"40,001-50,000",51,2325414,3.03
2018-01-26,"400,001-600,000",6,2694274,3.51
2018-01-26,"5,001-10,000",594,4431624,5.77
2018-01-26,"50,001-100,000",91,6294164,8.2
2018-01-26,"600,001-800,000",4,2885830,3.76
2018-01-26,"800,001-1,000,000",2,1710944,2.22
2018-01-26,"more than 1,000,001",6,23552363,30.69
2018-01-26,total,13330,76739013,100.0
2018-02-02,"1,000-5,000",3787,7407686,9.65
2018-02-02,1-999,7845,252630,0.32
2018-02-02,"10,001-15,000",243,3033754,3.95
2018-02-02,"100,001-200,000",51,6931891,9.03
2018-02-02,"15,001-20,000",151,2674304,3.48
2018-02-02,"20,001-30,000",136,3297243,4.29
2018-02-02,"200,001-400,000",20,5948634,7.75
2018-02-02,"30,001-40,000",80,2804339,3.65
2018-02-02,"40,001-50,000",54,2473414,3.22
2018-02-02,"400,001-600,000",6,2688274,3.5
2018-02-02,"5,001-10,000",609,4508543,5.87
2018-02-02,"50,001-100,000",94,6569164,8.56
2018-02-02,"600,001-800,000",4,2885830,3.76
2018-02-02,"800,001-1,000,000",2,1710944,2.22
2018-02-02,"more than 1,000,001",6,23552363,30.69
2018-02-02,total,13088,76739013,100.0
2018-02-09,"1,000-5,000",3682,7267822,9.47
2018-02-09,1-999,7924,251869,0.32
2018-02-09,"10,001-15,000",242,3015993,3.93
2018-02-09,"100,001-200,000",52,7021068,9.14
2018-02-09,"15,001-20,000",153,2711099,3.53
2018-02-09,"20,001-30,000",135,3291643,4.28
2018-02-09,"200,001-400,000",20,5959634,7.76
2018-02-09,"30,001-40,000",78,2730839,3.55
2018-02-09,"40,001-50,000",52,2369962,3.08
2018-02-09,"400,001-600,000",6,2686274,3.5
2018-02-09,"5,001-10,000",609,4480234,5.83
2018-02-09,"50,001-100,000",97,6798439,8.85
2018-02-09,"600,001-800,000",4,2888830,3.76
2018-02-09,"800,001-1,000,000",2,1710944,2.22
2018-02-09,"more than 1,000,001",6,23554363,30.69
2018-02-09,total,13062,76739013,100.0
2018-02-14,"1,000-5,000",3656,7213392,9.39
2018-02-14,1-999,7954,254799,0.33
2018-02-14,"10,001-15,000",241,2998443,3.9
2018-02-14,"100,001-200,000",51,6952068,9.05
2018-02-14,"15,001-20,000",152,2691648,3.5
2018-02-14,"20,001-30,000",135,3287933,4.28
2018-02-14,"200,001-400,000",20,5958634,7.76
2018-02-14,"30,001-40,000",77,2700049,3.51
2018-02-14,"40,001-50,000",51,2329964,3.03
2018-02-14,"400,001-600,000",6,2689274,3.5
2018-02-14,"5,001-10,000",611,4493235,5.85
2018-02-14,"50,001-100,000",99,7009437,9.13
2018-02-14,"600,001-800,000",4,2894830,3.77
2018-02-14,"800,001-1,000,000",2,1710944,2.22
2018-02-14,"more than 1,000,001",6,23554363,30.69
2018-02-14,total,13065,76739013,100.0
2018-02-23,"1,000-5,000",3714,7346700,9.57
2018-02-23,1-999,8018,253866,0.33
2018-02-23,"10,001-15,000",239,2982427,3.88
2018-02-23,"100,001-200,000",51,6959152,9.06
2018-02-23,"15,001-20,000",149,2640501,3.44
2018-02-23,"20,001-30,000",138,3366480,4.38
2018-02-23,"200,001-400,000",20,5942454,7.74
2018-02-23,"30,001-40,000",79,2766049,3.6
2018-02-23,"40,001-50,000",51,2329964,3.03
2018-02-23,"400,001-600,000",6,2684274,3.49
2018-02-23,"5,001-10,000",609,4476656,5.83
2018-02-23,"50,001-100,000",97,6830353,8.9
2018-02-23,"600,001-800,000",4,2894830,3.77
2018-02-23,"800,001-1,000,000",2,1710944,2.22
2018-02-23,"more than 1,000,001",6,23554363,30.69
2018-02-23,total,13183,76739013,100.0
2018-03-02,"1,000-5,000",3642,7288920,9.49
2018-03-02,1-999,8130,253164,0.32
2018-03-02,"10,001-15,000",244,3043455,3.96
2018-03-02,"100,001-200,000",51,6976152,9.09
2018-03-02,"15,001-20,000",151,2673551,3.48
2018-03-02,"20,001-30,000",133,3255484,4.24
2018-03-02,"200,001-400,000",20,5914504,7.7
2018-03-02,"30,001-40,000",81,2840710,3.7
2018-03-02,"40,001-50,000",49,2238964,2.91
2018-03-02,"400,001-600,000",6,2684274,3.49
2018-03-02,"5,001-10,000",608,4494345,5.85
2018-03-02,"50,001-100,000",99,6915353,9.01
2018-03-02,"600,001-800,000",4,2894830,3.77
2018-03-02,"800,001-1,000,000",2,1710944,2.22
2018-03-02,"more than 1,000,001",6,23554363,30.69
2018-03-02,total,13226,76739013,100.0
2018-03-09,"1,000-5,000",3640,7308462,9.52
2018-03-09,1-999,8236,255229,0.33
2018-03-09,"10,001-15,000",245,3055623,3.98
2018-03-09,"100,001-200,000",52,7110641,9.26
2018-03-09,"15,001-20,000",153,2714266,3.53
2018-03-09,"20,001-30,000",135,3310184,4.31
2018-03-09,"200,001-400,000",20,5868504,7.64
2018-03-09,"30,001-40,000",78,2718510,3.54
2018-03-09,"40,001-50,000",49,2239146,2.91
2018-03-09,"400,001-600,000",6,2684274,3.49
2018-03-09,"5,001-10,000",598,4419866,5.75
2018-03-09,"50,001-100,000",99,6884171,8.97
2018-03-09,"600,001-800,000",4,2894830,3.77
2018-03-09,"800,001-1,000,000",2,1720944,2.24
2018-03-09,"more than 1,000,001",6,23554363,30.69
2018-03-09,total,13323,76739013,100.0
2018-03-16,"1,000-5,000",3483,7063351,9.2
2018-03-16,1-999,8388,260142,0.33
2018-03-16,"10,001-15,000",249,3091510,4.02
2018-03-16,"100,001-200,000",52,7045712,9.18
2018-03-16,"15,001-20,000",154,2725676,3.55
2018-03-16,"20,001-30,000",134,3291785,4.28
2018-03-16,"200,001-400,000",21,6101933,7.95
