date,level,people,holding_shares,percent
2015-01-30,"1,000-5,000",4732,10627510,8.56
2015-01-30,1-999,2155,525210,0.42
2015-01-30,"10,001-15,000",464,5598954,4.51
2015-01-30,"100,001-200,000",67,9015834,7.26
2015-01-30,"15,001-20,000",218,4005238,3.22
2015-01-30,"20,001-30,000",227,5668150,4.56
2015-01-30,"200,001-400,000",31,8913544,7.18
2015-01-30,"30,001-40,000",105,3667659,2.95
2015-01-30,"40,001-50,000",63,2870397,2.31
2015-01-30,"400,001-600,000",12,6069780,4.89
2015-01-30,"5,001-10,000",1230,9442929,7.61
2015-01-30,"50,001-100,000",110,7745238,6.24
2015-01-30,"600,001-800,000",10,6920755,5.57
2015-01-30,"800,001-1,000,000",4,3430660,2.76
2015-01-30,"more than 1,000,001",14,39577559,31.89
2015-01-30,total,9442,124079417,100.0
2015-02-26,"1,000-5,000",4670,10472866,8.44
2015-02-26,1-999,2138,519946,0.41
2015-02-26,"10,001-15,000",453,5485410,4.42
2015-02-26,"100,001-200,000",64,8593848,6.93
2015-02-26,"15,001-20,000",218,4004371,3.22
2015-02-26,"20,001-30,000",220,5474164,4.41
2015-02-26,"200,001-400,000",32,9102102,7.34
2015-02-26,"30,001-40,000",108,3761875,3.03
2015-02-26,"40,001-50,000",68,3091906,2.49
2015-02-26,"400,001-600,000",14,6895411,5.56
2015-02-26,"5,001-10,000",1220,9371152,7.55
2015-02-26,"50,001-100,000",111,7822392,6.3
2015-02-26,"600,001-800,000",10,6968755,5.62
2015-02-26,"800,001-1,000,000",3,2618660,2.11
2015-02-26,"more than 1,000,001",14,39792559,32.09
2015-02-26,total,9343,123975417,100.0
2015-03-31,"1,000-5,000",4596,10260241,8.27
2015-03-31,1-999,2096,509293,0.41
2015-03-31,"10,001-15,000",445,5399469,4.35
2015-03-31,"100,001-200,000",69,9490710,7.65
2015-03-31,"15,001-20,000",212,3895041,3.14
2015-03-31,"20,001-30,000",216,5361833,4.32
2015-03-31,"200,001-400,000",31,8675102,6.99
2015-03-31,"30,001-40,000",102,3561658,2.87
2015-03-31,"40,001-50,000",71,3240120,2.61
2015-03-31,"400,001-600,000",14,6981411,5.63
2015-03-31,"5,001-10,000",1181,9034112,7.28
2015-03-31,"50,001-100,000",112,8005453,6.45
2015-03-31,"600,001-800,000",9,6202755,5.0
2015-03-31,"800,001-1,000,000",4,3417660,2.75
2015-03-31,"more than 1,000,001",14,39940559,32.21
2015-03-31,total,9172,123975417,100.0
2015-04-30,"1,000-5,000",4464,9942622,8.01
2015-04-30,1-999,3647,509245,0.41
2015-04-30,"10,001-15,000",445,5406133,4.36
2015-04-30,"100,001-200,000",74,10248923,8.26
2015-04-30,"15,001-20,000",213,3907986,3.15
2015-04-30,"20,001-30,000",219,5448206,4.39
2015-04-30,"200,001-400,000",30,8356631,6.74
2015-04-30,"30,001-40,000",102,3581191,2.88
2015-04-30,"40,001-50,000",66,3017268,2.43
2015-04-30,"400,001-600,000",15,7482411,6.03
2015-04-30,"5,001-10,000",1163,8908285,7.18
2015-04-30,"50,001-100,000",107,7664542,6.18
2015-04-30,"600,001-800,000",10,7215755,5.82
2015-04-30,"800,001-1,000,000",3,2663660,2.14
2015-04-30,"more than 1,000,001",14,39622559,31.96
2015-04-30,total,10572,123975417,100.0
2015-05-08,"1,000-5,000",4438,9894280,7.98
2015-05-08,1-999,3648,509431,0.41
2015-05-08,"10,001-15,000",445,5407533,4.36
2015-05-08,"100,001-200,000",77,10707176,8.63
2015-05-08,"15,001-20,000",212,3899786,3.14
2015-05-08,"20,001-30,000",216,5382157,4.34
2015-05-08,"200,001-400,000",29,8243631,6.64
2015-05-08,"30,001-40,000",105,3683856,2.97
2015-05-08,"40,001-50,000",65,2951934,2.38
2015-05-08,"400,001-600,000",13,6570411,5.29
2015-05-08,"5,001-10,000",1162,8909038,7.18
2015-05-08,"50,001-100,000",107,7703210,6.21
2015-05-08,"600,001-800,000",10,7018755,5.66
2015-05-08,"800,001-1,000,000",4,3524660,2.84
2015-05-08,"more than 1,000,001",14,39569559,31.91
2015-05-08,total,10545,123975417,100.0
2015-05-15,"1,000-5,000",4392,9782838,7.89
2015-05-15,1-999,3670,508063,0.4
2015-05-15,"10,001-15,000",437,5299070,4.27
2015-05-15,"100,001-200,000",75,10576176,8.53
2015-05-15,"15,001-20,000",214,3940956,3.17
2015-05-15,"20,001-30,000",220,5468091,4.41
2015-05-15,"200,001-400,000",28,7741631,6.24
2015-05-15,"30,001-40,000",103,3632258,2.92
2015-05-15,"40,001-50,000",64,2908427,2.34
2015-05-15,"400,001-600,000",14,6962411,5.61
2015-05-15,"5,001-10,000",1164,8928646,7.2
2015-05-15,"50,001-100,000",110,7971876,6.43
2015-05-15,"600,001-800,000",9,6338755,5.11
2015-05-15,"800,001-1,000,000",5,4348660,3.5
2015-05-15,"more than 1,000,001",14,39567559,31.91
2015-05-15,total,10519,123975417,100.0
2015-05-22,"1,000-5,000",4360,9707078,7.82
2015-05-22,1-999,3731,510011,0.41
2015-05-22,"10,001-15,000",437,5300070,4.27
2015-05-22,"100,001-200,000",73,10284176,8.29
2015-05-22,"15,001-20,000",206,3787956,3.05
2015-05-22,"20,001-30,000",219,5460052,4.4
2015-05-22,"200,001-400,000",29,7809981,6.29
2015-05-22,"30,001-40,000",102,3589933,2.89
2015-05-22,"40,001-50,000",64,2910427,2.34
2015-05-22,"400,001-600,000",15,7346411,5.92
2015-05-22,"5,001-10,000",1151,8820823,7.11
2015-05-22,"50,001-100,000",112,8078525,6.51
2015-05-22,"600,001-800,000",8,5557755,4.48
2015-05-22,"800,001-1,000,000",6,5248660,4.23
2015-05-22,"more than 1,000,001",14,39563559,31.91
2015-05-22,total,10527,123975417,100.0
2015-05-29,"1,000-5,000",4342,9676626,7.8
2015-05-29,1-999,3726,505305,0.4
2015-05-29,"10,001-15,000",449,5459611,4.4
2015-05-29,"100,001-200,000",73,10394662,8.38
2015-05-29,"15,001-20,000",214,3926741,3.16
2015-05-29,"20,001-30,000",225,5576556,4.49
2015-05-29,"200,001-400,000",29,8189495,6.6
2015-05-29,"30,001-40,000",104,3673231,2.96
2015-05-29,"40,001-50,000",65,2958078,2.38
2015-05-29,"400,001-600,000",15,7436411,5.99
2015-05-29,"5,001-10,000",1155,8848202,7.13
2015-05-29,"50,001-100,000",112,8075525,6.51
2015-05-29,"600,001-800,000",8,5554755,4.48
2015-05-29,"800,001-1,000,000",6,5277660,4.25
2015-05-29,"more than 1,000,001",14,38422559,30.99
2015-05-29,total,10537,123975417,100.0
2015-06-05,"1,000-5,000",4314,9617802,7.75
2015-06-05,1-999,3717,502553,0.4
2015-06-05,"10,001-15,000",448,5444611,4.39
2015-06-05,"100,001-200,000",69,9671409,7.8
2015-06-05,"15,001-20,000",213,3909715,3.15
2015-06-05,"20,001-30,000",227,5627622,4.53
2015-06-05,"200,001-400,000",29,7966398,6.42
2015-06-05,"30,001-40,000",104,3678191,2.96
2015-06-05,"40,001-50,000",66,2999078,2.41
2015-06-05,"400,001-600,000",19,9750761,7.86
2015-06-05,"5,001-10,000",1144,8768778,7.07
2015-06-05,"50,001-100,000",109,7829525,6.31
2015-06-05,"600,001-800,000",8,5688755,4.58
2015-06-05,"800,001-1,000,000",6,5418660,4.37
2015-06-05,"more than 1,000,001",13,37101559,29.92
2015-06-05,total,10486,123975417,100.0
2015-06-12,"1,000-5,000",4281,9515274,7.67
2015-06-12,1-999,3720,503101,0.4
2015-06-12,"10,001-15,000",444,5391522,4.34
2015-06-12,"100,001-200,000",68,9376662,7.56
2015-06-12,"15,001-20,000",215,3947861,3.18
2015-06-12,"20,001-30,000",223,5510157,4.44
2015-06-12,"200,001-400,000",29,7901145,6.37
2015-06-12,"30,001-40,000",104,3690258,2.97
2015-06-12,"40,001-50,000",65,2952078,2.38
2015-06-12,"400,001-600,000",17,8421411,6.79
