date,level,people,holding_shares,percent
2015-01-30,"1,000-5,000",7746,16230241,5.9
2015-01-30,1-999,6516,728561,0.26
2015-01-30,"10,001-15,000",605,7520171,2.73
2015-01-30,"100,001-200,000",90,13081304,4.75
2015-01-30,"15,001-20,000",319,5924207,2.15
2015-01-30,"20,001-30,000",311,7829834,2.84
2015-01-30,"200,001-400,000",70,20475312,7.44
2015-01-30,"30,001-40,000",150,5366876,1.95
2015-01-30,"40,001-50,000",108,5004299,1.81
2015-01-30,"400,001-600,000",25,12752603,4.63
2015-01-30,"5,001-10,000",1531,11767219,4.27
2015-01-30,"50,001-100,000",202,14881451,5.41
2015-01-30,"600,001-800,000",16,11239366,4.08
2015-01-30,"800,001-1,000,000",9,8058149,2.93
2015-01-30,"more than 1,000,001",54,134154345,48.78
2015-01-30,total,17752,275013938,100.0
2015-02-26,"1,000-5,000",7641,15878258,5.85
2015-02-26,1-999,6640,729664,0.26
2015-02-26,"10,001-15,000",571,7116623,2.62
2015-02-26,"100,001-200,000",98,13935687,5.13
2015-02-26,"15,001-20,000",310,5740477,2.11
2015-02-26,"20,001-30,000",301,7580819,2.79
2015-02-26,"200,001-400,000",60,17773460,6.55
2015-02-26,"30,001-40,000",148,5277963,1.94
2015-02-26,"40,001-50,000",103,4812006,1.77
2015-02-26,"400,001-600,000",28,13965545,5.14
2015-02-26,"5,001-10,000",1467,11272225,4.15
2015-02-26,"50,001-100,000",196,14513051,5.35
2015-02-26,"600,001-800,000",17,11956362,4.4
2015-02-26,"800,001-1,000,000",9,8178749,3.01
2015-02-26,"more than 1,000,001",52,132512049,48.85
2015-02-26,total,17641,271242938,100.0
2015-03-31,"1,000-5,000",7287,15172542,5.59
2015-03-31,1-999,7443,730040,0.26
2015-03-31,"10,001-15,000",563,6983811,2.57
2015-03-31,"100,001-200,000",93,13149456,4.84
2015-03-31,"15,001-20,000",302,5598249,2.06
2015-03-31,"20,001-30,000",304,7656990,2.82
2015-03-31,"200,001-400,000",59,17678599,6.51
2015-03-31,"30,001-40,000",140,4985497,1.83
2015-03-31,"40,001-50,000",106,4932816,1.81
2015-03-31,"400,001-600,000",28,14186536,5.23
2015-03-31,"5,001-10,000",1477,11316864,4.17
2015-03-31,"50,001-100,000",190,13634783,5.02
2015-03-31,"600,001-800,000",19,13125738,4.83
2015-03-31,"800,001-1,000,000",10,9241812,3.4
2015-03-31,"more than 1,000,001",51,132849205,48.97
2015-03-31,total,18072,271242938,100.0
2015-04-30,"1,000-5,000",7773,16516616,6.08
2015-04-30,1-999,7789,713792,0.26
2015-04-30,"10,001-15,000",614,7669031,2.82
2015-04-30,"100,001-200,000",95,13498667,4.97
2015-04-30,"15,001-20,000",356,6600421,2.43
2015-04-30,"20,001-30,000",325,8228062,3.03
2015-04-30,"200,001-400,000",57,16596589,6.11
2015-04-30,"30,001-40,000",163,5820020,2.14
2015-04-30,"40,001-50,000",118,5510724,2.03
2015-04-30,"400,001-600,000",29,14252809,5.25
2015-04-30,"5,001-10,000",1606,12345400,4.55
2015-04-30,"50,001-100,000",199,14208810,5.23
2015-04-30,"600,001-800,000",21,14878214,5.48
2015-04-30,"800,001-1,000,000",11,10232643,3.77
2015-04-30,"more than 1,000,001",48,124171140,45.77
2015-04-30,total,19204,271242938,100.0
2015-05-08,"1,000-5,000",7852,16639374,6.13
2015-05-08,1-999,7779,710075,0.26
2015-05-08,"10,001-15,000",617,7719111,2.84
2015-05-08,"100,001-200,000",98,13897097,5.12
2015-05-08,"15,001-20,000",360,6681416,2.46
2015-05-08,"20,001-30,000",334,8444339,3.11
2015-05-08,"200,001-400,000",53,15679871,5.78
2015-05-08,"30,001-40,000",166,5919584,2.18
2015-05-08,"40,001-50,000",125,5832552,2.15
2015-05-08,"400,001-600,000",34,16816519,6.19
2015-05-08,"5,001-10,000",1617,12469424,4.59
2015-05-08,"50,001-100,000",196,14001199,5.16
2015-05-08,"600,001-800,000",16,11383080,4.19
2015-05-08,"800,001-1,000,000",12,11045627,4.07
2015-05-08,"more than 1,000,001",46,124003670,45.71
2015-05-08,total,19305,271242938,100.0
2015-05-15,"1,000-5,000",7889,16870699,6.21
2015-05-15,1-999,7778,697806,0.25
2015-05-15,"10,001-15,000",626,7835755,2.88
2015-05-15,"100,001-200,000",99,13819411,5.09
2015-05-15,"15,001-20,000",350,6505503,2.39
2015-05-15,"20,001-30,000",347,8716846,3.21
2015-05-15,"200,001-400,000",54,15733267,5.8
