date,level,people,holding_shares,percent
2015-12-18,"1,000-5,000",5258,8169042,18.46
2015-12-18,1-999,213,49303,0.11
2015-12-18,"10,001-15,000",75,968305,2.18
2015-12-18,"100,001-200,000",7,919950,2.07
2015-12-18,"15,001-20,000",47,860136,1.94
2015-12-18,"20,001-30,000",31,779524,1.76
2015-12-18,"200,001-400,000",4,1094044,2.47
2015-12-18,"30,001-40,000",13,463111,1.04
2015-12-18,"40,001-50,000",6,278428,0.62
2015-12-18,"400,001-600,000",4,1981928,4.47
2015-12-18,"5,001-10,000",282,2315713,5.23
2015-12-18,"50,001-100,000",16,1218560,2.75
2015-12-18,"600,001-800,000",1,656000,1.48
2015-12-18,"800,001-1,000,000",0,0,0.0
2015-12-18,"more than 1,000,001",3,24491956,55.35
2015-12-18,total,5960,44246000,100.0
2015-12-25,"1,000-5,000",5016,8300775,18.76
2015-12-25,1-999,197,45402,0.1
2015-12-25,"10,001-15,000",67,860733,1.94
2015-12-25,"100,001-200,000",7,910950,2.05
2015-12-25,"15,001-20,000",58,1073136,2.42
2015-12-25,"20,001-30,000",29,746854,1.68
2015-12-25,"200,001-400,000",4,995044,2.24
2015-12-25,"30,001-40,000",15,550335,1.24
2015-12-25,"40,001-50,000",5,245000,0.55
2015-12-25,"400,001-600,000",3,1535881,3.47
2015-12-25,"5,001-10,000",314,2533560,5.72
2015-12-25,"50,001-100,000",18,1300374,2.93
2015-12-25,"600,001-800,000",1,656000,1.48
2015-12-25,"800,001-1,000,000",0,0,0.0
2015-12-25,"more than 1,000,001",3,24491956,55.35
2015-12-25,total,5737,44246000,100.0
2015-12-31,"1,000-5,000",4997,8343349,18.85
2015-12-31,1-999,198,46380,0.1
2015-12-31,"10,001-15,000",78,1008733,2.27
2015-12-31,"100,001-200,000",7,861640,1.94
2015-12-31,"15,001-20,000",50,926136,2.09
2015-12-31,"20,001-30,000",36,932854,2.1
2015-12-31,"200,001-400,000",4,995044,2.24
2015-12-31,"30,001-40,000",15,550297,1.24
2015-12-31,"40,001-50,000",3,145000,0.32
2015-12-31,"400,001-600,000",3,1535881,3.47
2015-12-31,"5,001-10,000",324,2622726,5.92
2015-12-31,"50,001-100,000",16,1130004,2.55
2015-12-31,"600,001-800,000",1,656000,1.48
2015-12-31,"800,001-1,000,000",0,0,0.0
2015-12-31,"more than 1,000,001",3,24491956,55.35
2015-12-31,total,5735,44246000,100.0
2016-01-08,"1,000-5,000",4873,8442837,19.08
2016-01-08,1-999,191,46226,0.1
2016-01-08,"10,001-15,000",86,1118966,2.52
2016-01-08,"100,001-200,000",9,1241840,2.8
2016-01-08,"15,001-20,000",50,922136,2.08
2016-01-08,"20,001-30,000",40,1001478,2.26
2016-01-08,"200,001-400,000",2,485844,1.09
2016-01-08,"30,001-40,000",19,686673,1.55
2016-01-08,"40,001-50,000",4,193000,0.43
2016-01-08,"400,001-600,000",3,1505890,3.4
2016-01-08,"5,001-10,000",348,2766460,6.25
2016-01-08,"50,001-100,000",18,1342694,3.03
