date,level,people,holding_shares,percent
2024-09-13,"1,000-5,000",49,94199,0.34
2024-09-13,1-999,41,5171,0.01
2024-09-13,"10,001-15,000",3,40881,0.15
2024-09-13,"100,001-200,000",5,713886,2.62
2024-09-13,"15,001-20,000",0,0,0.0
2024-09-13,"20,001-30,000",4,96109,0.35
2024-09-13,"200,001-400,000",6,1770691,6.51
2024-09-13,"30,001-40,000",0,0,0.0
2024-09-13,"40,001-50,000",1,45000,0.16
2024-09-13,"400,001-600,000",0,0,0.0
2024-09-13,"5,001-10,000",3,18000,0.06
2024-09-13,"50,001-100,000",6,399475,1.47
2024-09-13,"600,001-800,000",1,668414,2.45
2024-09-13,"800,001-1,000,000",1,920292,3.38
2024-09-13,"more than 1,000,001",7,22399935,82.43
2024-09-13,total,127,27172053,100.0
2024-09-13,差異數調整（說明4）,0,0,0.0
2024-09-20,"1,000-5,000",48,83598,0.3
2024-09-20,1-999,50,7469,0.02
2024-09-20,"10,001-15,000",3,39881,0.14
2024-09-20,"100,001-200,000",5,700338,2.57
2024-09-20,"15,001-20,000",2,36762,0.13
2024-09-20,"20,001-30,000",2,50700,0.18
2024-09-20,"200,001-400,000",7,2075797,7.63
2024-09-20,"30,001-40,000",2,75444,0.27
2024-09-20,"40,001-50,000",1,45000,0.16
2024-09-20,"400,001-600,000",1,411921,1.51
2024-09-20,"5,001-10,000",4,25000,0.09
2024-09-20,"50,001-100,000",6,399707,1.47
2024-09-20,"600,001-800,000",1,670180,2.46
2024-09-20,"800,001-1,000,000",1,920292,3.38
2024-09-20,"more than 1,000,001",7,21629964,79.6
2024-09-20,total,140,27172053,100.0
2024-09-20,差異數調整（說明4）,0,0,0.0
2024-09-27,"1,000-5,000",59,104394,0.38
2024-09-27,1-999,60,8852,0.03
2024-09-27,"10,001-15,000",6,77643,0.28
2024-09-27,"100,001-200,000",7,976169,3.59
2024-09-27,"15,001-20,000",3,52700,0.19
2024-09-27,"20,001-30,000",3,90000,0.33
2024-09-27,"200,001-400,000",8,2304318,8.48
2024-09-27,"30,001-40,000",1,33949,0.12
2024-09-27,"40,001-50,000",2,86000,0.31
2024-09-27,"400,001-600,000",1,405921,1.49
2024-09-27,"5,001-10,000",4,25000,0.09
2024-09-27,"50,001-100,000",7,478888,1.76
2024-09-27,"600,001-800,000",2,1456849,5.36
2024-09-27,"800,001-1,000,000",1,920292,3.38
2024-09-27,"more than 1,000,001",7,20151078,74.16
2024-09-27,total,171,27172053,100.0
2024-09-27,差異數調整（說明4）,0,0,0.0
2024-10-04,"1,000-5,000",78,134444,0.49
2024-10-04,1-999,56,7511,0.02
2024-10-04,"10,001-15,000",4,51643,0.19
