date,level,people,holding_shares,percent
2015-01-30,"1,000-5,000",630,1225571,4.08
2015-01-30,1-999,4418,926777,3.08
2015-01-30,"10,001-15,000",20,262894,0.87
2015-01-30,"100,001-200,000",17,2237087,7.45
2015-01-30,"15,001-20,000",10,173973,0.57
2015-01-30,"20,001-30,000",10,245304,0.81
2015-01-30,"200,001-400,000",3,1004232,3.34
2015-01-30,"30,001-40,000",7,239052,0.79
2015-01-30,"40,001-50,000",7,309701,1.03
2015-01-30,"400,001-600,000",6,3110891,10.36
2015-01-30,"5,001-10,000",65,454977,1.51
2015-01-30,"50,001-100,000",6,427496,1.42
2015-01-30,"600,001-800,000",2,1402440,4.67
2015-01-30,"800,001-1,000,000",0,0,0.0
2015-01-30,"more than 1,000,001",8,17979605,59.93
2015-01-30,total,5209,30000000,100.0
2015-02-26,"1,000-5,000",631,1230987,4.1
2015-02-26,1-999,4394,920438,3.06
2015-02-26,"10,001-15,000",21,278894,0.92
2015-02-26,"100,001-200,000",17,2222548,7.4
2015-02-26,"15,001-20,000",11,191973,0.63
2015-02-26,"20,001-30,000",8,195304,0.65
2015-02-26,"200,001-400,000",4,1356191,4.52
2015-02-26,"30,001-40,000",8,273052,0.91
2015-02-26,"40,001-50,000",6,265276,0.88
2015-02-26,"400,001-600,000",5,2637932,8.79
2015-02-26,"5,001-10,000",61,429864,1.43
2015-02-26,"50,001-100,000",6,426496,1.42
2015-02-26,"600,001-800,000",1,698440,2.32
2015-02-26,"800,001-1,000,000",1,893000,2.97
2015-02-26,"more than 1,000,001",8,17979605,59.93
2015-02-26,total,5182,30000000,100.0
2015-03-31,"1,000-5,000",621,1205841,4.01
2015-03-31,1-999,4377,915181,3.05
2015-03-31,"10,001-15,000",20,268894,0.89
2015-03-31,"100,001-200,000",17,2214239,7.38
2015-03-31,"15,001-20,000",11,190973,0.63
2015-03-31,"20,001-30,000",8,195304,0.65
2015-03-31,"200,001-400,000",4,1369191,4.56
2015-03-31,"30,001-40,000",7,239052,0.79
2015-03-31,"40,001-50,000",6,265491,0.88
2015-03-31,"400,001-600,000",5,2637932,8.79
2015-03-31,"5,001-10,000",63,442361,1.47
2015-03-31,"50,001-100,000",7,484496,1.61
2015-03-31,"600,001-800,000",1,698440,2.32
2015-03-31,"800,001-1,000,000",1,893000,2.97
2015-03-31,"more than 1,000,001",8,17979605,59.93
2015-03-31,total,5156,30000000,100.0
2015-04-30,"1,000-5,000",618,1198552,3.99
2015-04-30,1-999,4362,912106,3.04
2015-04-30,"10,001-15,000",20,267894,0.89
2015-04-30,"100,001-200,000",16,2057239,6.85
2015-04-30,"15,001-20,000",11,191973,0.63
2015-04-30,"20,001-30,000",9,220304,0.73
2015-04-30,"200,001-400,000",4,1373191,4.57
2015-04-30,"30,001-40,000",7,239052,0.79
2015-04-30,"40,001-50,000",7,311289,1.03
2015-04-30,"400,001-600,000",5,2637932,8.79
2015-04-30,"5,001-10,000",60,416777,1.38
2015-04-30,"50,001-100,000",8,602646,2.0
2015-04-30,"600,001-800,000",1,698440,2.32
2015-04-30,"800,001-1,000,000",1,893000,2.97
2015-04-30,"more than 1,000,001",8,17979605,59.93
2015-04-30,total,5137,30000000,100.0
2015-05-08,"1,000-5,000",615,1192552,3.97
2015-05-08,1-999,4358,911062,3.03
2015-05-08,"10,001-15,000",21,283894,0.94
