date,level,people,holding_shares,percent
2015-01-30,"1,000-5,000",7241,15710685,11.5
2015-01-30,1-999,6847,475943,0.34
2015-01-30,"10,001-15,000",466,5813945,4.25
2015-01-30,"100,001-200,000",76,10388654,7.6
2015-01-30,"15,001-20,000",309,5809794,4.25
2015-01-30,"20,001-30,000",256,6557143,4.8
2015-01-30,"200,001-400,000",39,11356743,8.31
2015-01-30,"30,001-40,000",130,4636935,3.39
2015-01-30,"40,001-50,000",106,4947102,3.62
2015-01-30,"400,001-600,000",19,9140323,6.69
2015-01-30,"5,001-10,000",1460,11909109,8.72
2015-01-30,"50,001-100,000",161,11563471,8.46
2015-01-30,"600,001-800,000",10,6835120,5.0
2015-01-30,"800,001-1,000,000",1,866716,0.63
2015-01-30,"more than 1,000,001",15,30532059,22.36
2015-01-30,total,17136,136543742,100.0
2015-02-26,"1,000-5,000",7148,15523953,10.24
2015-02-26,1-999,6907,467018,0.3
2015-02-26,"10,001-15,000",461,5758234,3.79
2015-02-26,"100,001-200,000",76,10278784,6.78
2015-02-26,"15,001-20,000",316,5936274,3.91
2015-02-26,"20,001-30,000",253,6460477,4.26
2015-02-26,"200,001-400,000",40,11859743,7.82
2015-02-26,"30,001-40,000",123,4391226,2.89
2015-02-26,"40,001-50,000",101,4700102,3.1
2015-02-26,"400,001-600,000",21,9917323,6.54
2015-02-26,"5,001-10,000",1460,11968953,7.89
2015-02-26,"50,001-100,000",171,12149974,8.01
2015-02-26,"600,001-800,000",9,5925934,3.91
2015-02-26,"800,001-1,000,000",2,1668902,1.1
2015-02-26,"more than 1,000,001",15,44536845,29.38
2015-02-26,total,17103,151543742,100.0
2015-03-31,"1,000-5,000",7719,16679504,11.0
2015-03-31,1-999,7984,462401,0.3
2015-03-31,"10,001-15,000",481,6084521,4.01
2015-03-31,"100,001-200,000",81,11010273,7.26
2015-03-31,"15,001-20,000",335,6323624,4.17
2015-03-31,"20,001-30,000",281,7255847,4.78
2015-03-31,"200,001-400,000",47,13287845,8.76
2015-03-31,"30,001-40,000",127,4541026,2.99
2015-03-31,"40,001-50,000",97,4552340,3.0
2015-03-31,"400,001-600,000",16,7638465,5.04
2015-03-31,"5,001-10,000",1543,12617780,8.32
2015-03-31,"50,001-100,000",190,13788435,9.09
2015-03-31,"600,001-800,000",7,4935134,3.25
2015-03-31,"800,001-1,000,000",2,1674716,1.1
