date,level,people,holding_shares,percent
2015-01-30,"1,000-5,000",6532,13741721,3.49
2015-01-30,1-999,8611,1665474,0.42
2015-01-30,"10,001-15,000",745,8608097,2.18
2015-01-30,"100,001-200,000",148,19991854,5.07
2015-01-30,"15,001-20,000",298,5092033,1.29
2015-01-30,"20,001-30,000",403,9460204,2.4
2015-01-30,"200,001-400,000",73,21022911,5.34
2015-01-30,"30,001-40,000",203,6878469,1.74
2015-01-30,"40,001-50,000",101,4536129,1.15
2015-01-30,"400,001-600,000",18,9201816,2.33
2015-01-30,"5,001-10,000",1506,10091517,2.56
2015-01-30,"50,001-100,000",214,14463620,3.67
2015-01-30,"600,001-800,000",12,8629631,2.19
2015-01-30,"800,001-1,000,000",13,11977948,3.04
2015-01-30,"more than 1,000,001",59,248294688,63.07
2015-01-30,total,18936,393656112,100.0
2015-02-26,"1,000-5,000",6441,13534245,3.43
2015-02-26,1-999,8611,1658533,0.42
2015-02-26,"10,001-15,000",729,8399825,2.13
2015-02-26,"100,001-200,000",149,19999212,5.08
2015-02-26,"15,001-20,000",289,4923797,1.25
2015-02-26,"20,001-30,000",385,9017979,2.29
2015-02-26,"200,001-400,000",69,19574182,4.97
2015-02-26,"30,001-40,000",203,6889248,1.75
2015-02-26,"40,001-50,000",100,4483348,1.13
2015-02-26,"400,001-600,000",20,9971749,2.53
2015-02-26,"5,001-10,000",1486,9972058,2.53
2015-02-26,"50,001-100,000",213,14361419,3.64
2015-02-26,"600,001-800,000",12,8640151,2.19
2015-02-26,"800,001-1,000,000",14,12920948,3.28
2015-02-26,"more than 1,000,001",59,249309418,63.33
2015-02-26,total,18780,393656112,100.0
2015-03-31,"1,000-5,000",6508,13695417,3.47
2015-03-31,1-999,8541,1641525,0.41
2015-03-31,"10,001-15,000",730,8433368,2.14
2015-03-31,"100,001-200,000",148,19850868,5.04
2015-03-31,"15,001-20,000",290,4968983,1.26
2015-03-31,"20,001-30,000",383,8984156,2.28
2015-03-31,"200,001-400,000",67,19445065,4.93
2015-03-31,"30,001-40,000",207,7016428,1.78
2015-03-31,"40,001-50,000",93,4152832,1.05
2015-03-31,"400,001-600,000",20,10165953,2.58
2015-03-31,"5,001-10,000",1494,10063737,2.55
2015-03-31,"50,001-100,000",222,15039438,3.82
2015-03-31,"600,001-800,000",13,9521131,2.41
2015-03-31,"800,001-1,000,000",14,13031991,3.31
2015-03-31,"more than 1,000,001",58,247645220,62.9
2015-03-31,total,18788,393656112,100.0
2015-04-30,"1,000-5,000",6435,13614679,3.45
2015-04-30,1-999,8539,1630054,0.41
2015-04-30,"10,001-15,000",719,8295653,2.1
2015-04-30,"100,001-200,000",146,19831158,5.03
2015-04-30,"15,001-20,000",291,4996643,1.26
2015-04-30,"20,001-30,000",375,8809304,2.23
2015-04-30,"200,001-400,000",61,17795038,4.52
2015-04-30,"30,001-40,000",198,6717882,1.7
2015-04-30,"40,001-50,000",97,4339505,1.1
2015-04-30,"400,001-600,000",24,12048113,3.06
2015-04-30,"5,001-10,000",1473,9937569,2.52
2015-04-30,"50,001-100,000",226,15416479,3.91
2015-04-30,"600,001-800,000",10,7261013,1.84
2015-04-30,"800,001-1,000,000",16,14893752,3.78
2015-04-30,"more than 1,000,001",58,248069270,63.01
2015-04-30,total,18668,393656112,100.0
2015-05-08,"1,000-5,000",6411,13556577,3.44
2015-05-08,1-999,8527,1629533,0.41
2015-05-08,"10,001-15,000",717,8301343,2.1
2015-05-08,"100,001-200,000",146,19777552,5.02
2015-05-08,"15,001-20,000",286,4907452,1.24
2015-05-08,"20,001-30,000",375,8803004,2.23
2015-05-08,"200,001-400,000",64,18634639,4.73
2015-05-08,"30,001-40,000",200,6788024,1.72
2015-05-08,"40,001-50,000",95,4244505,1.07
2015-05-08,"400,001-600,000",22,10980153,2.78
2015-05-08,"5,001-10,000",1473,9943151,2.52
2015-05-08,"50,001-100,000",229,15571144,3.95
2015-05-08,"600,001-800,000",9,6496013,1.65
2015-05-08,"800,001-1,000,000",16,14844541,3.77
2015-05-08,"more than 1,000,001",59,249178481,63.29
2015-05-08,total,18629,393656112,100.0
2015-05-15,"1,000-5,000",6372,13484763,3.42
2015-05-15,1-999,8532,1627864,0.41
2015-05-15,"10,001-15,000",714,8267475,2.1
2015-05-15,"100,001-200,000",143,19353451,4.91
2015-05-15,"15,001-20,000",292,5006409,1.27
2015-05-15,"20,001-30,000",375,8804979,2.23
2015-05-15,"200,001-400,000",66,19197627,4.87
2015-05-15,"30,001-40,000",201,6821991,1.73
2015-05-15,"40,001-50,000",97,4330566,1.1
2015-05-15,"400,001-600,000",23,11404549,2.89
2015-05-15,"5,001-10,000",1473,9954648,2.52
2015-05-15,"50,001-100,000",231,15726995,3.99
2015-05-15,"600,001-800,000",10,7280013,1.84
2015-05-15,"800,001-1,000,000",14,12936541,3.28
2015-05-15,"more than 1,000,001",59,249458241,63.36
2015-05-15,total,18602,393656112,100.0
2015-05-22,"1,000-5,000",6381,13500238,3.42
2015-05-22,1-999,8513,1626057,0.41
2015-05-22,"10,001-15,000",723,8372303,2.12
2015-05-22,"100,001-200,000",144,19255571,4.89
2015-05-22,"15,001-20,000",287,4906788,1.24
2015-05-22,"20,001-30,000",377,8863329,2.25
2015-05-22,"200,001-400,000",68,19751307,5.01
2015-05-22,"30,001-40,000",206,6979820,1.77
2015-05-22,"40,001-50,000",98,4378436,1.11
2015-05-22,"400,001-600,000",24,12002710,3.04
2015-05-22,"5,001-10,000",1472,9925804,2.52
2015-05-22,"50,001-100,000",226,15388715,3.9
2015-05-22,"600,001-800,000",8,5719013,1.45
2015-05-22,"800,001-1,000,000",16,14775780,3.75
2015-05-22,"more than 1,000,001",58,248210241,63.05
2015-05-22,total,18601,393656112,100.0
2015-05-29,"1,000-5,000",6394,13505188,3.43
2015-05-29,1-999,8501,1621752,0.41
2015-05-29,"10,001-15,000",722,8371143,2.12
2015-05-29,"100,001-200,000",143,19268244,4.89
2015-05-29,"15,001-20,000",288,4919160,1.24
2015-05-29,"20,001-30,000",376,8812829,2.23
2015-05-29,"200,001-400,000",70,20565946,5.22
2015-05-29,"30,001-40,000",205,6957216,1.76
2015-05-29,"40,001-50,000",101,4507444,1.14
2015-05-29,"400,001-600,000",22,10995152,2.79
2015-05-29,"5,001-10,000",1474,9928047,2.52
2015-05-29,"50,001-100,000",228,15598957,3.96
2015-05-29,"600,001-800,000",8,5719013,1.45
2015-05-29,"800,001-1,000,000",17,15680780,3.98
2015-05-29,"more than 1,000,001",57,247205241,62.79
2015-05-29,total,18606,393656112,100.0
2015-06-05,"1,000-5,000",6425,13587741,3.45
2015-06-05,1-999,8488,1620674,0.41
