date,level,people,holding_shares,percent
2015-01-30,"1,000-5,000",7239,15533168,12.7
2015-01-30,1-999,16224,1442143,1.17
2015-01-30,"10,001-15,000",659,7810518,6.38
2015-01-30,"100,001-200,000",55,7805236,6.38
2015-01-30,"15,001-20,000",277,4962825,4.05
2015-01-30,"20,001-30,000",296,7245893,5.92
2015-01-30,"200,001-400,000",21,5960279,4.87
2015-01-30,"30,001-40,000",124,4294772,3.51
2015-01-30,"40,001-50,000",77,3501577,2.86
2015-01-30,"400,001-600,000",12,5903513,4.82
2015-01-30,"5,001-10,000",1671,11999662,9.81
2015-01-30,"50,001-100,000",131,9193024,7.51
2015-01-30,"600,001-800,000",6,4028437,3.29
2015-01-30,"800,001-1,000,000",3,2577000,2.1
2015-01-30,"more than 1,000,001",7,30004605,24.54
2015-01-30,total,26802,122262652,100.0
2015-02-26,"1,000-5,000",7621,16256360,13.29
2015-02-26,1-999,16315,1438968,1.17
2015-02-26,"10,001-15,000",602,7143186,5.84
2015-02-26,"100,001-200,000",55,7844332,6.41
2015-02-26,"15,001-20,000",295,5323908,4.35
2015-02-26,"20,001-30,000",274,6728396,5.5
2015-02-26,"200,001-400,000",21,6024153,4.92
2015-02-26,"30,001-40,000",107,3698292,3.02
2015-02-26,"40,001-50,000",77,3513539,2.87
2015-02-26,"400,001-600,000",8,4214500,3.44
2015-02-26,"5,001-10,000",1636,11739974,9.6
2015-02-26,"50,001-100,000",140,9914102,8.1
2015-02-26,"600,001-800,000",7,4738337,3.87
2015-02-26,"800,001-1,000,000",3,2586000,2.11
2015-02-26,"more than 1,000,001",8,31098605,25.43
2015-02-26,total,27169,122262652,100.0
2015-03-31,"1,000-5,000",7555,16193586,13.24
2015-03-31,1-999,16889,1410625,1.15
2015-03-31,"10,001-15,000",648,7842211,6.41
2015-03-31,"100,001-200,000",47,6924721,5.66
2015-03-31,"15,001-20,000",266,4839226,3.95
2015-03-31,"20,001-30,000",287,7179850,5.87
2015-03-31,"200,001-400,000",22,6511911,5.32
2015-03-31,"30,001-40,000",127,4485081,3.66
2015-03-31,"40,001-50,000",70,3190636,2.6
2015-03-31,"400,001-600,000",10,5414088,4.42
2015-03-31,"5,001-10,000",1612,11666472,9.54
2015-03-31,"50,001-100,000",126,8906203,7.28
2015-03-31,"600,001-800,000",7,4900067,4.0
2015-03-31,"800,001-1,000,000",1,939000,0.76
2015-03-31,"more than 1,000,001",8,31858975,26.05
2015-03-31,total,27675,122262652,100.0
2015-04-30,"1,000-5,000",7122,15202147,12.43
2015-04-30,1-999,17619,1404967,1.14
2015-04-30,"10,001-15,000",587,7131580,5.83
2015-04-30,"100,001-200,000",54,7802090,6.38
2015-04-30,"15,001-20,000",252,4558482,3.72
2015-04-30,"20,001-30,000",266,6613769,5.4
2015-04-30,"200,001-400,000",28,8449005,6.91
2015-04-30,"30,001-40,000",112,3941189,3.22
2015-04-30,"40,001-50,000",68,3117794,2.55
2015-04-30,"400,001-600,000",12,6333124,5.17
2015-04-30,"5,001-10,000",1492,10858847,8.88
2015-04-30,"50,001-100,000",127,9055346,7.4
2015-04-30,"600,001-800,000",5,3331337,2.72
2015-04-30,"800,001-1,000,000",3,2647488,2.16
2015-04-30,"more than 1,000,001",7,31815487,26.02
2015-04-30,total,27754,122262652,100.0
2015-05-08,"1,000-5,000",7005,14780611,12.08
2015-05-08,1-999,17620,1409947,1.15
2015-05-08,"10,001-15,000",583,7090822,5.79
2015-05-08,"100,001-200,000",56,8152770,6.66
2015-05-08,"15,001-20,000",248,4501958,3.68
2015-05-08,"20,001-30,000",255,6317570,5.16
2015-05-08,"200,001-400,000",28,8419875,6.88
2015-05-08,"30,001-40,000",116,4065326,3.32
2015-05-08,"40,001-50,000",67,3075564,2.51
2015-05-08,"400,001-600,000",11,5704524,4.66
2015-05-08,"5,001-10,000",1503,11005849,9.0
2015-05-08,"50,001-100,000",123,8733524,7.14
2015-05-08,"600,001-800,000",6,4122337,3.37
2015-05-08,"800,001-1,000,000",2,1689488,1.38
2015-05-08,"more than 1,000,001",8,33192487,27.14
2015-05-08,total,27631,122262652,100.0
2015-05-15,"1,000-5,000",7156,15286548,12.5
2015-05-15,1-999,17593,1397576,1.14
2015-05-15,"10,001-15,000",611,7436545,6.08
2015-05-15,"100,001-200,000",54,7627481,6.23
2015-05-15,"15,001-20,000",245,4447611,3.63
2015-05-15,"20,001-30,000",266,6601363,5.39
2015-05-15,"200,001-400,000",29,8306975,6.79
2015-05-15,"30,001-40,000",127,4453770,3.64
