date,level,people,holding_shares,percent
2015-01-30,"1,000-5,000",26247,56372997,8.7
2015-01-30,1-999,19795,4879518,0.75
2015-01-30,"10,001-15,000",3511,39190714,6.05
2015-01-30,"100,001-200,000",318,41621308,6.42
2015-01-30,"15,001-20,000",1180,20140133,3.1
2015-01-30,"20,001-30,000",1421,32730441,5.05
2015-01-30,"200,001-400,000",131,36077434,5.56
2015-01-30,"30,001-40,000",659,21936421,3.38
2015-01-30,"40,001-50,000",353,15487225,2.39
2015-01-30,"400,001-600,000",30,14472326,2.23
2015-01-30,"5,001-10,000",6995,46362487,7.15
2015-01-30,"50,001-100,000",689,45634728,7.04
2015-01-30,"600,001-800,000",16,10895312,1.68
2015-01-30,"800,001-1,000,000",8,7483433,1.15
2015-01-30,"more than 1,000,001",66,254471253,39.28
2015-01-30,total,61419,647755730,100.0
2015-02-26,"1,000-5,000",26022,55996351,8.64
2015-02-26,1-999,19943,4875613,0.75
2015-02-26,"10,001-15,000",3512,39261451,6.06
2015-02-26,"100,001-200,000",314,40658304,6.27
2015-02-26,"15,001-20,000",1162,19839094,3.06
2015-02-26,"20,001-30,000",1404,32296430,4.98
2015-02-26,"200,001-400,000",142,38878160,6.0
2015-02-26,"30,001-40,000",663,22140262,3.41
2015-02-26,"40,001-50,000",347,15239667,2.35
2015-02-26,"400,001-600,000",30,14606266,2.25
2015-02-26,"5,001-10,000",6958,46099148,7.11
2015-02-26,"50,001-100,000",697,46235060,7.13
2015-02-26,"600,001-800,000",17,11456648,1.76
2015-02-26,"800,001-1,000,000",7,6300391,0.97
2015-02-26,"more than 1,000,001",66,253872885,39.19
2015-02-26,total,61284,647755730,100.0
2015-03-31,"1,000-5,000",25788,55425344,8.55
2015-03-31,1-999,21058,4872802,0.75
2015-03-31,"10,001-15,000",3437,38434643,5.93
2015-03-31,"100,001-200,000",309,40230406,6.21
2015-03-31,"15,001-20,000",1163,19866913,3.06
2015-03-31,"20,001-30,000",1397,32211592,4.97
2015-03-31,"200,001-400,000",141,38481804,5.94
2015-03-31,"30,001-40,000",654,21951347,3.38
2015-03-31,"40,001-50,000",356,15677010,2.42
2015-03-31,"400,001-600,000",31,15228742,2.35
2015-03-31,"5,001-10,000",6914,45956003,7.09
2015-03-31,"50,001-100,000",696,46284047,7.14
2015-03-31,"600,001-800,000",18,12310512,1.9
2015-03-31,"800,001-1,000,000",8,7460666,1.15
2015-03-31,"more than 1,000,001",65,253363899,39.11
2015-03-31,total,62035,647755730,100.0
2015-04-30,"1,000-5,000",25611,55161648,8.51
2015-04-30,1-999,21646,4854236,0.74
2015-04-30,"10,001-15,000",3394,38039302,5.87
2015-04-30,"100,001-200,000",318,41870877,6.46
2015-04-30,"15,001-20,000",1162,19909395,3.07
2015-04-30,"20,001-30,000",1397,32296272,4.98
2015-04-30,"200,001-400,000",135,36872516,5.69
2015-04-30,"30,001-40,000",644,21685389,3.34
2015-04-30,"40,001-50,000",344,15135411,2.33
2015-04-30,"400,001-600,000",39,19296985,2.97
2015-04-30,"5,001-10,000",6841,45532571,7.02
2015-04-30,"50,001-100,000",694,46190372,7.13
2015-04-30,"600,001-800,000",16,11010058,1.69
2015-04-30,"800,001-1,000,000",11,10199668,1.57
2015-04-30,"more than 1,000,001",62,249701030,38.54
2015-04-30,total,62314,647755730,100.0
2015-05-08,"1,000-5,000",25617,55226566,8.52
2015-05-08,1-999,21657,4850565,0.74
2015-05-08,"10,001-15,000",3413,38297421,5.91
2015-05-08,"100,001-200,000",325,43208177,6.67
2015-05-08,"15,001-20,000",1187,20378410,3.14
2015-05-08,"20,001-30,000",1419,32872093,5.07
2015-05-08,"200,001-400,000",134,36402313,5.61
2015-05-08,"30,001-40,000",640,21579489,3.33
2015-05-08,"40,001-50,000",348,15267951,2.35
2015-05-08,"400,001-600,000",42,20687556,3.19
2015-05-08,"5,001-10,000",6873,45796534,7.07
2015-05-08,"50,001-100,000",704,46642963,7.2
2015-05-08,"600,001-800,000",15,10174869,1.57
2015-05-08,"800,001-1,000,000",10,8967050,1.38
2015-05-08,"more than 1,000,001",63,247403773,38.19
2015-05-08,total,62447,647755730,100.0
2015-05-15,"1,000-5,000",25526,55034906,8.49
2015-05-15,1-999,21733,4857962,0.74
2015-05-15,"10,001-15,000",3407,38255544,5.9
2015-05-15,"100,001-200,000",323,43315707,6.68
2015-05-15,"15,001-20,000",1199,20611522,3.18
2015-05-15,"20,001-30,000",1400,32423766,5.0
2015-05-15,"200,001-400,000",136,37321427,5.76
2015-05-15,"30,001-40,000",647,21836943,3.37
2015-05-15,"40,001-50,000",353,15509795,2.39
2015-05-15,"400,001-600,000",40,19814029,3.05
2015-05-15,"5,001-10,000",6824,45459783,7.01
2015-05-15,"50,001-100,000",696,46307127,7.14
2015-05-15,"600,001-800,000",15,10180192,1.57
2015-05-15,"800,001-1,000,000",11,9900254,1.52
2015-05-15,"more than 1,000,001",62,246926773,38.12
2015-05-15,total,62372,647755730,100.0
2015-05-22,"1,000-5,000",25424,54870520,8.47
2015-05-22,1-999,21880,4861815,0.75
2015-05-22,"10,001-15,000",3389,38033373,5.87
2015-05-22,"100,001-200,000",315,42181647,6.51
2015-05-22,"15,001-20,000",1211,20837870,3.21
2015-05-22,"20,001-30,000",1424,33095201,5.1
2015-05-22,"200,001-400,000",141,38602210,5.95
2015-05-22,"30,001-40,000",637,21438016,3.3
2015-05-22,"40,001-50,000",347,15221890,2.34
2015-05-22,"400,001-600,000",43,21353862,3.29
2015-05-22,"5,001-10,000",6802,45338682,6.99
2015-05-22,"50,001-100,000",697,46498067,7.17
2015-05-22,"600,001-800,000",13,8911192,1.37
2015-05-22,"800,001-1,000,000",10,9024254,1.39
2015-05-22,"more than 1,000,001",63,247487131,38.2
2015-05-22,total,62396,647755730,100.0
2015-05-29,"1,000-5,000",25355,54744737,8.45
2015-05-29,1-999,21918,4862695,0.75
2015-05-29,"10,001-15,000",3378,37950175,5.85
2015-05-29,"100,001-200,000",317,42718387,6.59
2015-05-29,"15,001-20,000",1210,20815402,3.21
2015-05-29,"20,001-30,000",1414,32869672,5.07
2015-05-29,"200,001-400,000",138,37911450,5.85
2015-05-29,"30,001-40,000",639,21541164,3.32
2015-05-29,"40,001-50,000",356,15612430,2.41
2015-05-29,"400,001-600,000",44,21730662,3.35
2015-05-29,"5,001-10,000",6810,45464761,7.01
2015-05-29,"50,001-100,000",691,46157418,7.12
2015-05-29,"600,001-800,000",13,8842392,1.36
2015-05-29,"800,001-1,000,000",10,8970534,1.38
2015-05-29,"more than 1,000,001",63,247563851,38.21
2015-05-29,total,62356,647755730,100.0
2015-06-05,"1,000-5,000",25294,54636041,8.43
2015-06-05,1-999,21957,4861658,0.75
2015-06-05,"10,001-15,000",3352,37664607,5.81
2015-06-05,"100,001-200,000",320,43252943,6.67
2015-06-05,"15,001-20,000",1204,20689768,3.19
2015-06-05,"20,001-30,000",1399,32505415,5.01
2015-06-05,"200,001-400,000",142,39284570,6.06
2015-06-05,"30,001-40,000",644,21694151,3.34
2015-06-05,"40,001-50,000",361,15849744,2.44
2015-06-05,"400,001-600,000",38,18887041,2.91
2015-06-05,"5,001-10,000",6816,45570226,7.03
2015-06-05,"50,001-100,000",685,45581708,7.03
2015-06-05,"600,001-800,000",16,10737993,1.65
2015-06-05,"800,001-1,000,000",11,9728254,1.5
2015-06-05,"more than 1,000,001",60,246811611,38.1
2015-06-05,total,62299,647755730,100.0
2015-06-12,"1,000-5,000",25196,54452097,8.4
2015-06-12,1-999,22026,4868244,0.75
2015-06-12,"10,001-15,000",3341,37587398,5.8
2015-06-12,"100,001-200,000",318,43287203,6.68
2015-06-12,"15,001-20,000",1202,20637109,3.18
2015-06-12,"20,001-30,000",1396,32495342,5.01
2015-06-12,"200,001-400,000",136,37820050,5.83
2015-06-12,"30,001-40,000",652,21958121,3.38
2015-06-12,"40,001-50,000",365,16037030,2.47
2015-06-12,"400,001-600,000",36,17772830,2.74
2015-06-12,"5,001-10,000",6748,45126461,6.96
2015-06-12,"50,001-100,000",687,45990183,7.09
2015-06-12,"600,001-800,000",14,9419793,1.45
2015-06-12,"800,001-1,000,000",15,13401578,2.06
2015-06-12,"more than 1,000,001",59,246902291,38.11
2015-06-12,total,62191,647755730,100.0
2015-06-18,"1,000-5,000",25130,54326434,8.38
2015-06-18,1-999,22066,4873565,0.75
2015-06-18,"10,001-15,000",3341,37592142,5.8
2015-06-18,"100,001-200,000",320,43522763,6.71
2015-06-18,"15,001-20,000",1199,20591965,3.17
2015-06-18,"20,001-30,000",1410,32843410,5.07
2015-06-18,"200,001-400,000",135,37385883,5.77
2015-06-18,"30,001-40,000",652,21975042,3.39
2015-06-18,"40,001-50,000",355,15573022,2.4
2015-06-18,"400,001-600,000",38,18701830,2.88
2015-06-18,"5,001-10,000",6739,45052578,6.95
2015-06-18,"50,001-100,000",691,46207434,7.13
2015-06-18,"600,001-800,000",18,12199059,1.88
2015-06-18,"800,001-1,000,000",10,8681849,1.34
2015-06-18,"more than 1,000,001",60,248228754,38.32
2015-06-18,total,62164,647755730,100.0
2015-06-26,"1,000-5,000",25099,54310625,8.38
2015-06-26,1-999,22075,4875678,0.75
2015-06-26,"10,001-15,000",3336,37575490,5.8
2015-06-26,"100,001-200,000",326,44443643,6.86
2015-06-26,"15,001-20,000",1203,20685566,3.19
2015-06-26,"20,001-30,000",1408,32832874,5.06
2015-06-26,"200,001-400,000",134,37289897,5.75
2015-06-26,"30,001-40,000",654,22031709,3.4
2015-06-26,"40,001-50,000",357,15683098,2.42
2015-06-26,"400,001-600,000",36,17649750,2.72
2015-06-26,"5,001-10,000",6741,45082453,6.95
2015-06-26,"50,001-100,000",692,46291596,7.14
2015-06-26,"600,001-800,000",18,12238185,1.88
2015-06-26,"800,001-1,000,000",9,7780849,1.2
2015-06-26,"more than 1,000,001",60,248984317,38.43
2015-06-26,total,62148,647755730,100.0
2015-07-03,"1,000-5,000",25073,54270735,8.37
2015-07-03,1-999,22093,4877452,0.75
2015-07-03,"10,001-15,000",3331,37561352,5.79
2015-07-03,"100,001-200,000",324,44102678,6.8
2015-07-03,"15,001-20,000",1202,20658203,3.18
2015-07-03,"20,001-30,000",1416,33068117,5.1
2015-07-03,"200,001-400,000",132,36751083,5.67
2015-07-03,"30,001-40,000",654,22020158,3.39
2015-07-03,"40,001-50,000",355,15579218,2.4
2015-07-03,"400,001-600,000",38,18366954,2.83
2015-07-03,"5,001-10,000",6742,45085660,6.96
2015-07-03,"50,001-100,000",695,46399295,7.16
2015-07-03,"600,001-800,000",16,10831939,1.67
2015-07-03,"800,001-1,000,000",10,8581569,1.32
2015-07-03,"more than 1,000,001",60,249601317,38.53
