date,level,people,holding_shares,percent
2015-01-30,"1,000-5,000",7087,12787272,9.81
2015-01-30,1-999,13712,1045870,0.8
2015-01-30,"10,001-15,000",173,2164264,1.66
2015-01-30,"100,001-200,000",52,7608706,5.84
2015-01-30,"15,001-20,000",112,2072491,1.59
2015-01-30,"20,001-30,000",106,2718858,2.08
2015-01-30,"200,001-400,000",28,8295193,6.36
2015-01-30,"30,001-40,000",51,1846566,1.41
2015-01-30,"40,001-50,000",43,1966995,1.51
2015-01-30,"400,001-600,000",19,9733168,7.47
2015-01-30,"5,001-10,000",626,4894732,3.75
2015-01-30,"50,001-100,000",59,4300496,3.3
2015-01-30,"600,001-800,000",9,5985402,4.59
2015-01-30,"800,001-1,000,000",4,3422668,2.62
2015-01-30,"more than 1,000,001",26,61392359,47.13
2015-01-30,total,22107,130235040,100.0
2015-02-26,"1,000-5,000",7091,12836912,9.85
2015-02-26,1-999,13835,1041208,0.79
2015-02-26,"10,001-15,000",179,2238101,1.71
2015-02-26,"100,001-200,000",54,7896438,6.06
2015-02-26,"15,001-20,000",107,1982341,1.52
2015-02-26,"20,001-30,000",108,2762858,2.12
2015-02-26,"200,001-400,000",27,8161500,6.26
2015-02-26,"30,001-40,000",57,2062566,1.58
2015-02-26,"40,001-50,000",41,1883283,1.44
2015-02-26,"400,001-600,000",18,9310771,7.14
2015-02-26,"5,001-10,000",624,4894174,3.75
2015-02-26,"50,001-100,000",64,4736170,3.63
2015-02-26,"600,001-800,000",9,6028402,4.62
2015-02-26,"800,001-1,000,000",6,5389794,4.13
2015-02-26,"more than 1,000,001",25,59010522,45.31
2015-02-26,total,22245,130235040,100.0
2015-03-31,"1,000-5,000",6866,12346897,9.48
2015-03-31,1-999,14339,1044610,0.8
2015-03-31,"10,001-15,000",174,2191652,1.68
2015-03-31,"100,001-200,000",47,6633311,5.09
2015-03-31,"15,001-20,000",115,2123368,1.63
2015-03-31,"20,001-30,000",109,2801571,2.15
2015-03-31,"200,001-400,000",30,8618358,6.61
2015-03-31,"30,001-40,000",55,1973874,1.51
2015-03-31,"40,001-50,000",43,1946975,1.49
2015-03-31,"400,001-600,000",22,11335778,8.7
2015-03-31,"5,001-10,000",614,4788808,3.67
2015-03-31,"50,001-100,000",64,4682208,3.59
2015-03-31,"600,001-800,000",8,5556537,4.26
2015-03-31,"800,001-1,000,000",7,6257794,4.8
2015-03-31,"more than 1,000,001",25,57933299,44.48
2015-03-31,total,22518,130235040,100.0
2015-04-30,"1,000-5,000",5113,9153981,7.02
2015-04-30,1-999,14955,1040384,0.79
2015-04-30,"10,001-15,000",133,1678900,1.28
2015-04-30,"100,001-200,000",52,7668442,5.88
2015-04-30,"15,001-20,000",91,1681397,1.29
2015-04-30,"20,001-30,000",91,2299816,1.76
2015-04-30,"200,001-400,000",32,8978292,6.89
2015-04-30,"30,001-40,000",55,1960019,1.5
2015-04-30,"40,001-50,000",43,1964541,1.5
2015-04-30,"400,001-600,000",21,10789717,8.28
2015-04-30,"5,001-10,000",440,3347380,2.57
2015-04-30,"50,001-100,000",64,4617391,3.54
2015-04-30,"600,001-800,000",10,7011395,5.38
2015-04-30,"800,001-1,000,000",7,6318794,4.85
2015-04-30,"more than 1,000,001",28,61724591,47.39
2015-04-30,total,21135,130235040,100.0
2015-05-08,"1,000-5,000",5132,9076257,6.96
2015-05-08,1-999,14930,1043776,0.8
2015-05-08,"10,001-15,000",136,1720788,1.32
2015-05-08,"100,001-200,000",52,7538840,5.78
2015-05-08,"15,001-20,000",81,1501972,1.15
2015-05-08,"20,001-30,000",89,2236816,1.71
2015-05-08,"200,001-400,000",36,10385852,7.97
