date,level,people,holding_shares,percent
2015-01-30,"1,000-5,000",1228,2498184,4.06
2015-01-30,1-999,636,102448,0.16
2015-01-30,"10,001-15,000",109,1332568,2.17
2015-01-30,"100,001-200,000",20,3022959,4.92
2015-01-30,"15,001-20,000",57,1030440,1.67
2015-01-30,"20,001-30,000",56,1388322,2.26
2015-01-30,"200,001-400,000",14,3494138,5.69
2015-01-30,"30,001-40,000",29,1032274,1.68
2015-01-30,"40,001-50,000",17,791522,1.28
2015-01-30,"400,001-600,000",10,5105223,8.31
2015-01-30,"5,001-10,000",222,1695860,2.76
2015-01-30,"50,001-100,000",46,3156840,5.14
2015-01-30,"600,001-800,000",4,2883644,4.69
2015-01-30,"800,001-1,000,000",3,2590531,4.21
2015-01-30,"more than 1,000,001",15,31262620,50.92
2015-01-30,total,2466,61387573,100.0
2015-02-26,"1,000-5,000",1211,2453589,3.99
2015-02-26,1-999,634,102793,0.16
2015-02-26,"10,001-15,000",106,1299068,2.11
2015-02-26,"100,001-200,000",19,2829959,4.6
2015-02-26,"15,001-20,000",60,1088440,1.77
2015-02-26,"20,001-30,000",56,1396772,2.27
2015-02-26,"200,001-400,000",15,3789138,6.17
2015-02-26,"30,001-40,000",29,1036780,1.68
2015-02-26,"40,001-50,000",16,741566,1.2
2015-02-26,"400,001-600,000",10,5106223,8.31
2015-02-26,"5,001-10,000",225,1719610,2.8
2015-02-26,"50,001-100,000",46,3131840,5.1
2015-02-26,"600,001-800,000",4,2883644,4.69
2015-02-26,"800,001-1,000,000",3,2590531,4.21
2015-02-26,"more than 1,000,001",15,31217620,50.85
2015-02-26,total,2449,61387573,100.0
2015-03-31,"1,000-5,000",1207,2451837,4.02
2015-03-31,1-999,631,100295,0.16
2015-03-31,"10,001-15,000",109,1346068,2.21
2015-03-31,"100,001-200,000",19,2813959,4.62
2015-03-31,"15,001-20,000",55,1003690,1.64
2015-03-31,"20,001-30,000",58,1429772,2.34
2015-03-31,"200,001-400,000",15,3898138,6.4
2015-03-31,"30,001-40,000",30,1079780,1.77
2015-03-31,"40,001-50,000",15,686566,1.12
2015-03-31,"400,001-600,000",10,5102223,8.37
2015-03-31,"5,001-10,000",220,1687610,2.77
2015-03-31,"50,001-100,000",45,3096840,5.08
2015-03-31,"600,001-800,000",4,2883644,4.73
2015-03-31,"800,001-1,000,000",3,2590531,4.25
2015-03-31,"more than 1,000,001",15,30716620,50.44
2015-03-31,total,2436,60887573,100.0
2015-04-30,"1,000-5,000",1213,2450727,4.02
2015-04-30,1-999,628,98361,0.16
2015-04-30,"10,001-15,000",112,1379518,2.26
2015-04-30,"100,001-200,000",19,2788959,4.58
2015-04-30,"15,001-20,000",54,984185,1.61
2015-04-30,"20,001-30,000",56,1378827,2.26
2015-04-30,"200,001-400,000",14,3528138,5.79
2015-04-30,"30,001-40,000",28,1002287,1.64
2015-04-30,"40,001-50,000",18,815103,1.33
2015-04-30,"400,001-600,000",11,5540223,9.09
2015-04-30,"5,001-10,000",221,1686610,2.77
2015-04-30,"50,001-100,000",44,3042840,4.99
2015-04-30,"600,001-800,000",4,2883644,4.73
2015-04-30,"800,001-1,000,000",3,2590531,4.25
2015-04-30,"more than 1,000,001",15,30717620,50.44
2015-04-30,total,2440,60887573,100.0
