date,level,people,holding_shares,percent
2015-01-30,"1,000-5,000",7630,14661336,14.66
2015-01-30,1-999,1463,304115,0.3
2015-01-30,"10,001-15,000",211,2671717,2.67
2015-01-30,"100,001-200,000",12,1664858,1.66
2015-01-30,"15,001-20,000",123,2237895,2.23
2015-01-30,"20,001-30,000",78,1995252,1.99
2015-01-30,"200,001-400,000",7,1880046,1.88
2015-01-30,"30,001-40,000",35,1227359,1.22
2015-01-30,"40,001-50,000",28,1305797,1.3
2015-01-30,"400,001-600,000",2,961611,0.96
2015-01-30,"5,001-10,000",826,6441411,6.44
2015-01-30,"50,001-100,000",42,3109123,3.1
2015-01-30,"600,001-800,000",0,0,0.0
2015-01-30,"800,001-1,000,000",1,854036,0.85
2015-01-30,"more than 1,000,001",9,60685444,60.68
2015-01-30,total,10467,100000000,100.0
2015-02-26,"1,000-5,000",7726,14784579,14.78
2015-02-26,1-999,1460,301665,0.3
2015-02-26,"10,001-15,000",214,2712604,2.71
2015-02-26,"100,001-200,000",13,1699858,1.69
2015-02-26,"15,001-20,000",127,2300102,2.3
2015-02-26,"20,001-30,000",73,1868229,1.86
2015-02-26,"200,001-400,000",7,1863046,1.86
2015-02-26,"30,001-40,000",38,1321382,1.32
2015-02-26,"40,001-50,000",30,1404797,1.4
2015-02-26,"400,001-600,000",2,961611,0.96
2015-02-26,"5,001-10,000",845,6603524,6.6
2015-02-26,"50,001-100,000",38,2674123,2.67
2015-02-26,"600,001-800,000",0,0,0.0
2015-02-26,"800,001-1,000,000",1,819036,0.81
2015-02-26,"more than 1,000,001",9,60685444,60.68
2015-02-26,total,10583,100000000,100.0
2015-03-31,"1,000-5,000",7578,14596925,14.59
2015-03-31,1-999,1445,297691,0.29
2015-03-31,"10,001-15,000",219,2760989,2.76
2015-03-31,"100,001-200,000",14,1923193,1.92
2015-03-31,"15,001-20,000",122,2219195,2.21
2015-03-31,"20,001-30,000",84,2153859,2.15
2015-03-31,"200,001-400,000",5,1387320,1.38
2015-03-31,"30,001-40,000",39,1376382,1.37
2015-03-31,"40,001-50,000",28,1306797,1.3
2015-03-31,"400,001-600,000",2,961611,0.96
2015-03-31,"5,001-10,000",838,6546435,6.54
2015-03-31,"50,001-100,000",41,2998123,2.99
2015-03-31,"600,001-800,000",1,786036,0.78
2015-03-31,"800,001-1,000,000",0,0,0.0
2015-03-31,"more than 1,000,001",9,60685444,60.68
2015-03-31,total,10425,100000000,100.0
2015-04-30,"1,000-5,000",7402,14309347,14.3
2015-04-30,1-999,1431,297068,0.29
2015-04-30,"10,001-15,000",215,2708427,2.7
2015-04-30,"100,001-200,000",15,2035193,2.03
2015-04-30,"15,001-20,000",124,2248870,2.24
2015-04-30,"20,001-30,000",83,2099742,2.09
2015-04-30,"200,001-400,000",6,1717320,1.71
2015-04-30,"30,001-40,000",43,1515791,1.51
2015-04-30,"40,001-50,000",28,1299815,1.29
2015-04-30,"400,001-600,000",2,816611,0.81
2015-04-30,"5,001-10,000",834,6525213,6.52
2015-04-30,"50,001-100,000",40,2955123,2.95
2015-04-30,"600,001-800,000",1,786036,0.78
2015-04-30,"800,001-1,000,000",0,0,0.0
2015-04-30,"more than 1,000,001",9,60685444,60.68
2015-04-30,total,10233,100000000,100.0
2015-05-08,"1,000-5,000",7344,14326708,14.32
2015-05-08,1-999,1435,297850,0.29
2015-05-08,"10,001-15,000",227,2864482,2.86
2015-05-08,"100,001-200,000",15,1918193,1.91
2015-05-08,"15,001-20,000",122,2210405,2.21
2015-05-08,"20,001-30,000",76,1925952,1.92
2015-05-08,"200,001-400,000",6,1627320,1.62
2015-05-08,"30,001-40,000",46,1618476,1.61
2015-05-08,"40,001-50,000",30,1386112,1.38
2015-05-08,"400,001-600,000",2,816611,0.81
2015-05-08,"5,001-10,000",849,6626270,6.62
2015-05-08,"50,001-100,000",41,2910141,2.91
2015-05-08,"600,001-800,000",1,786036,0.78
2015-05-08,"800,001-1,000,000",0,0,0.0
2015-05-08,"more than 1,000,001",9,60685444,60.68
2015-05-08,total,10203,100000000,100.0
2015-05-15,"1,000-5,000",7285,14252608,14.25
2015-05-15,1-999,1430,296124,0.29
