date,level,people,holding_shares,percent
2015-10-30,"1,000-5,000",2336,3280209,4.45
2015-10-30,1-999,21,4818,0.0
2015-10-30,"10,001-15,000",35,469000,0.63
2015-10-30,"100,001-200,000",6,876820,1.19
2015-10-30,"15,001-20,000",40,758000,1.02
2015-10-30,"20,001-30,000",26,707000,0.96
2015-10-30,"200,001-400,000",4,1023000,1.38
2015-10-30,"30,001-40,000",9,326000,0.44
2015-10-30,"40,001-50,000",12,552000,0.75
2015-10-30,"400,001-600,000",3,1517000,2.06
2015-10-30,"5,001-10,000",142,1217000,1.65
2015-10-30,"50,001-100,000",21,1520346,2.06
2015-10-30,"600,001-800,000",1,610000,0.82
2015-10-30,"800,001-1,000,000",0,0,0.0
2015-10-30,"more than 1,000,001",8,60738807,82.52
2015-10-30,total,2664,73600000,100.0
2015-11-06,"1,000-5,000",1887,2793199,3.79
2015-11-06,1-999,21,4818,0.0
2015-11-06,"10,001-15,000",40,538010,0.73
2015-11-06,"100,001-200,000",7,984820,1.33
2015-11-06,"15,001-20,000",33,617000,0.83
2015-11-06,"20,001-30,000",34,921000,1.25
2015-11-06,"200,001-400,000",5,1529000,2.07
2015-11-06,"30,001-40,000",9,320000,0.43
2015-11-06,"40,001-50,000",9,406000,0.55
2015-11-06,"400,001-600,000",3,1487000,2.02
2015-11-06,"5,001-10,000",140,1191000,1.61
2015-11-06,"50,001-100,000",20,1459346,1.98
2015-11-06,"600,001-800,000",1,610000,0.82
2015-11-06,"800,001-1,000,000",0,0,0.0
2015-11-06,"more than 1,000,001",8,60738807,82.52
2015-11-06,total,2217,73600000,100.0
2015-11-13,"1,000-5,000",1676,2612809,3.55
2015-11-13,1-999,15,1208,0.0
2015-11-13,"10,001-15,000",38,497010,0.67
2015-11-13,"100,001-200,000",7,976820,1.32
2015-11-13,"15,001-20,000",32,609000,0.82
2015-11-13,"20,001-30,000",30,793000,1.07
2015-11-13,"200,001-400,000",4,1209000,1.64
2015-11-13,"30,001-40,000",14,480000,0.65
2015-11-13,"40,001-50,000",11,507000,0.68
2015-11-13,"400,001-600,000",3,1430000,1.94
2015-11-13,"5,001-10,000",123,1030000,1.39
2015-11-13,"50,001-100,000",18,1363346,1.85
2015-11-13,"600,001-800,000",2,1352000,1.83
2015-11-13,"800,001-1,000,000",0,0,0.0
2015-11-13,"more than 1,000,001",8,60738807,82.52
2015-11-13,total,1981,73600000,100.0
2015-11-20,"1,000-5,000",1395,2237999,3.04
2015-11-20,1-999,19,3018,0.0
2015-11-20,"10,001-15,000",37,490010,0.66
2015-11-20,"100,001-200,000",7,1071820,1.45
2015-11-20,"15,001-20,000",34,647000,0.87
2015-11-20,"20,001-30,000",30,797000,1.08
2015-11-20,"200,001-400,000",4,1167000,1.58
2015-11-20,"30,001-40,000",11,393000,0.53
2015-11-20,"40,001-50,000",12,557000,0.75
2015-11-20,"400,001-600,000",3,1430000,1.94
2015-11-20,"5,001-10,000",136,1140000,1.54
2015-11-20,"50,001-100,000",18,1369346,1.86
2015-11-20,"600,001-800,000",1,610000,0.82
2015-11-20,"800,001-1,000,000",1,948000,1.28
2015-11-20,"more than 1,000,001",8,60738807,82.52
2015-11-20,total,1716,73600000,100.0
2015-11-27,"1,000-5,000",1041,1788750,2.43
2015-11-27,1-999,16,1267,0.0
2015-11-27,"10,001-15,000",39,496010,0.67
2015-11-27,"100,001-200,000",6,891820,1.21
2015-11-27,"15,001-20,000",32,606000,0.82
2015-11-27,"20,001-30,000",24,637000,0.86
2015-11-27,"200,001-400,000",4,1053000,1.43
2015-11-27,"30,001-40,000",11,395000,0.53
2015-11-27,"40,001-50,000",18,844000,1.14
2015-11-27,"400,001-600,000",4,1851000,2.51
2015-11-27,"5,001-10,000",123,1032000,1.4
2015-11-27,"50,001-100,000",25,1838346,2.49
2015-11-27,"600,001-800,000",1,610000,0.82
2015-11-27,"800,001-1,000,000",1,948000,1.28
2015-11-27,"more than 1,000,001",8,60607807,82.34
2015-11-27,total,1353,73600000,100.0
2015-12-04,"1,000-5,000",907,1646307,2.23
2015-12-04,1-999,19,2720,0.0
2015-12-04,"10,001-15,000",37,469000,0.63
2015-12-04,"100,001-200,000",7,997820,1.35
2015-12-04,"15,001-20,000",24,456000,0.61
2015-12-04,"20,001-30,000",26,685000,0.93
2015-12-04,"200,001-400,000",6,1555000,2.11
2015-12-04,"30,001-40,000",10,368000,0.5
2015-12-04,"40,001-50,000",18,839000,1.13
2015-12-04,"400,001-600,000",4,1855000,2.52
2015-12-04,"5,001-10,000",130,1067000,1.44
2015-12-04,"50,001-100,000",22,1536346,2.08
2015-12-04,"600,001-800,000",1,610000,0.82
2015-12-04,"800,001-1,000,000",1,948000,1.28
2015-12-04,"more than 1,000,001",8,60564807,82.28
2015-12-04,total,1220,73600000,100.0
2015-12-11,"1,000-5,000",854,1554625,2.11
2015-12-11,1-999,19,1748,0.0
2015-12-11,"10,001-15,000",38,495000,0.67
2015-12-11,"100,001-200,000",9,1275820,1.73
2015-12-11,"15,001-20,000",24,454000,0.61
2015-12-11,"20,001-30,000",23,582000,0.79
2015-12-11,"200,001-400,000",6,1618000,2.19
2015-12-11,"30,001-40,000",12,441000,0.59
2015-12-11,"40,001-50,000",19,879000,1.19
2015-12-11,"400,001-600,000",4,1883000,2.55
2015-12-11,"5,001-10,000",128,1053000,1.43
2015-12-11,"50,001-100,000",16,1103000,1.49
2015-12-11,"600,001-800,000",1,761000,1.03
2015-12-11,"800,001-1,000,000",1,948000,1.28
2015-12-11,"more than 1,000,001",8,60550807,82.27
2015-12-11,total,1162,73600000,100.0
2015-12-18,"1,000-5,000",824,1482318,2.0
2015-12-18,1-999,24,2055,0.0
2015-12-18,"10,001-15,000",33,421000,0.56
2015-12-18,"100,001-200,000",9,1295820,1.75
2015-12-18,"15,001-20,000",24,453000,0.61
2015-12-18,"20,001-30,000",21,530000,0.71
2015-12-18,"200,001-400,000",4,1073000,1.44
2015-12-18,"30,001-40,000",13,484000,0.65
2015-12-18,"40,001-50,000",16,744000,1.0
2015-12-18,"400,001-600,000",5,2243000,3.02
2015-12-18,"5,001-10,000",117,970000,1.31
2015-12-18,"50,001-100,000",19,1276000,1.72
2015-12-18,"600,001-800,000",1,680000,0.91
2015-12-18,"800,001-1,000,000",2,1815000,2.45
2015-12-18,"more than 1,000,001",8,60560807,81.8
2015-12-18,total,1120,74030000,100.0
2015-12-25,"1,000-5,000",796,1446318,1.95
2015-12-25,1-999,25,2055,0.0
2015-12-25,"10,001-15,000",31,398000,0.53
2015-12-25,"100,001-200,000",8,1178820,1.59
2015-12-25,"15,001-20,000",31,581000,0.78
2015-12-25,"20,001-30,000",21,517000,0.69
2015-12-25,"200,001-400,000",4,1015000,1.37
2015-12-25,"30,001-40,000",10,374000,0.5
2015-12-25,"40,001-50,000",18,833000,1.12
2015-12-25,"400,001-600,000",5,2363000,3.19
2015-12-25,"5,001-10,000",116,960000,1.29
2015-12-25,"50,001-100,000",17,1158000,1.56
