date,level,people,holding_shares,percent
2024-11-22,"1,000-5,000",121,259343,0.37
2024-11-22,1-999,810,199087,0.28
2024-11-22,"10,001-15,000",10,124698,0.17
2024-11-22,"100,001-200,000",1,200000,0.28
2024-11-22,"15,001-20,000",3,50161,0.07
2024-11-22,"20,001-30,000",5,113814,0.16
2024-11-22,"200,001-400,000",4,1256124,1.79
2024-11-22,"30,001-40,000",1,39058,0.05
2024-11-22,"40,001-50,000",0,0,0.0
2024-11-22,"400,001-600,000",3,1500000,2.14
2024-11-22,"5,001-10,000",24,175902,0.25
2024-11-22,"50,001-100,000",1,100000,0.14
2024-11-22,"600,001-800,000",1,750000,1.07
2024-11-22,"800,001-1,000,000",5,4655626,6.65
2024-11-22,"more than 1,000,001",3,60576187,86.53
2024-11-22,total,992,70000000,100.0
2024-11-22,差異數調整（說明4）,0,0,0.0
2024-11-29,"1,000-5,000",220,409167,0.58
2024-11-29,1-999,847,184765,0.26
2024-11-29,"10,001-15,000",11,129483,0.18
2024-11-29,"100,001-200,000",1,200000,0.28
2024-11-29,"15,001-20,000",1,16848,0.02
2024-11-29,"20,001-30,000",5,110781,0.15
2024-11-29,"200,001-400,000",4,1256124,1.79
2024-11-29,"30,001-40,000",1,36000,0.05
2024-11-29,"40,001-50,000",1,42000,0.06
2024-11-29,"400,001-600,000",3,1500000,2.14
2024-11-29,"5,001-10,000",29,220086,0.31
2024-11-29,"50,001-100,000",1,67838,0.09
2024-11-29,"600,001-800,000",1,750000,1.07
2024-11-29,"800,001-1,000,000",5,4655626,6.65
2024-11-29,"more than 1,000,001",3,60421282,86.31
2024-11-29,total,1133,70000000,100.0
2024-11-29,差異數調整（說明4）,0,0,0.0
2024-12-06,"1,000-5,000",268,516139,0.73
2024-12-06,1-999,967,215590,0.3
2024-12-06,"10,001-15,000",9,103717,0.14
2024-12-06,"100,001-200,000",1,200000,0.28
2024-12-06,"15,001-20,000",3,52848,0.07
2024-12-06,"20,001-30,000",4,96685,0.13
2024-12-06,"200,001-400,000",4,1251124,1.78
2024-12-06,"30,001-40,000",0,0,0.0
2024-12-06,"40,001-50,000",0,0,0.0
2024-12-06,"400,001-600,000",3,1500000,2.14
2024-12-06,"5,001-10,000",34,252324,0.36
2024-12-06,"50,001-100,000",2,124760,0.17
2024-12-06,"600,001-800,000",1,750000,1.07
2024-12-06,"800,001-1,000,000",5,4655626,6.65
2024-12-06,"more than 1,000,001",4,60281187,86.11
2024-12-06,total,1305,70000000,100.0
2024-12-06,差異數調整（說明4）,0,0,0.0
2024-12-13,"1,000-5,000",286,542928,0.77
2024-12-13,1-999,981,212612,0.3
2024-12-13,"10,001-15,000",9,103717,0.14
2024-12-13,"100,001-200,000",2,393855,0.56
2024-12-13,"15,001-20,000",4,68848,0.09
2024-12-13,"20,001-30,000",4,93685,0.13
2024-12-13,"200,001-400,000",4,1437500,2.05
2024-12-13,"30,001-40,000",0,0,0.0
2024-12-13,"40,001-50,000",0,0,0.0
2024-12-13,"400,001-600,000",3,1500000,2.14
2024-12-13,"5,001-10,000",35,259335,0.37
2024-12-13,"50,001-100,000",2,125654,0.17
2024-12-13,"600,001-800,000",1,750000,1.07
2024-12-13,"800,001-1,000,000",5,4655626,6.65
2024-12-13,"more than 1,000,001",6,59856240,85.5
2024-12-13,total,1342,70000000,100.0
2024-12-13,差異數調整（說明4）,0,0,0.0
2024-12-20,"1,000-5,000",287,561910,0.8
2024-12-20,1-999,1032,223294,0.31
2024-12-20,"10,001-15,000",7,80717,0.11
2024-12-20,"100,001-200,000",2,393855,0.56
2024-12-20,"15,001-20,000",5,87000,0.12
2024-12-20,"20,001-30,000",3,72385,0.1
2024-12-20,"200,001-400,000",4,1437500,2.05
2024-12-20,"30,001-40,000",0,0,0.0
2024-12-20,"40,001-50,000",0,0,0.0
2024-12-20,"400,001-600,000",3,1500000,2.14
2024-12-20,"5,001-10,000",39,291051,0.41
2024-12-20,"50,001-100,000",2,131518,0.18
2024-12-20,"600,001-800,000",1,750000,1.07
2024-12-20,"800,001-1,000,000",5,4655626,6.65
2024-12-20,"more than 1,000,001",6,59815144,85.45
2024-12-20,total,1396,70000000,100.0
2024-12-20,差異數調整（說明4）,0,0,0.0
2024-12-27,"1,000-5,000",292,570412,0.81
2024-12-27,1-999,1066,226248,0.32
2024-12-27,"10,001-15,000",7,80717,0.11
2024-12-27,"100,001-200,000",2,393855,0.56
2024-12-27,"15,001-20,000",4,69000,0.09
2024-12-27,"20,001-30,000",2,42685,0.06
2024-12-27,"200,001-400,000",4,1437500,2.05
2024-12-27,"30,001-40,000",1,31200,0.04
2024-12-27,"40,001-50,000",0,0,0.0
2024-12-27,"400,001-600,000",3,1500000,2.14
2024-12-27,"5,001-10,000",43,312674,0.44
2024-12-27,"50,001-100,000",2,130337,0.18
2024-12-27,"600,001-800,000",1,750000,1.07
2024-12-27,"800,001-1,000,000",5,4655626,6.65
2024-12-27,"more than 1,000,001",7,59799746,85.42
2024-12-27,total,1439,70000000,100.0
2024-12-27,差異數調整（說明4）,0,0,0.0
2025-01-03,"1,000-5,000",299,583162,0.83
2025-01-03,1-999,1085,228935,0.32
2025-01-03,"10,001-15,000",6,68717,0.09
2025-01-03,"100,001-200,000",2,393855,0.56
2025-01-03,"15,001-20,000",4,70000,0.1
2025-01-03,"20,001-30,000",2,42685,0.06
2025-01-03,"200,001-400,000",4,1437500,2.05
2025-01-03,"30,001-40,000",1,33800,0.04
2025-01-03,"40,001-50,000",0,0,0.0
2025-01-03,"400,001-600,000",3,1500000,2.14
2025-01-03,"5,001-10,000",43,312214,0.44
2025-01-03,"50,001-100,000",2,129218,0.18
2025-01-03,"600,001-800,000",1,750000,1.07
2025-01-03,"800,001-1,000,000",5,4655626,6.65
2025-01-03,"more than 1,000,001",7,59794288,85.42
2025-01-03,total,1464,70000000,100.0
2025-01-03,差異數調整（說明4）,0,0,0.0
2025-01-10,"1,000-5,000",301,580877,0.82
2025-01-10,1-999,1092,228485,0.32
2025-01-10,"10,001-15,000",5,58049,0.08
2025-01-10,"100,001-200,000",2,384855,0.54
2025-01-10,"15,001-20,000",4,73000,0.1
2025-01-10,"20,001-30,000",3,74685,0.1
2025-01-10,"200,001-400,000",4,1437500,2.05
2025-01-10,"30,001-40,000",1,33800,0.04
2025-01-10,"40,001-50,000",0,0,0.0
2025-01-10,"400,001-600,000",3,1500000,2.14
2025-01-10,"5,001-10,000",44,322281,0.46
2025-01-10,"50,001-100,000",2,123308,0.17
2025-01-10,"600,001-800,000",1,750000,1.07
2025-01-10,"800,001-1,000,000",5,4655626,6.65
2025-01-10,"more than 1,000,001",7,59777534,85.39
2025-01-10,total,1474,70000000,100.0
2025-01-10,差異數調整（說明4）,0,0,0.0
2025-01-17,"1,000-5,000",304,585012,0.83
2025-01-17,1-999,1104,231665,0.33
2025-01-17,"10,001-15,000",4,48017,0.06
2025-01-17,"100,001-200,000",2,379855,0.54
2025-01-17,"15,001-20,000",4,73000,0.1
2025-01-17,"20,001-30,000",3,74685,0.1
2025-01-17,"200,001-400,000",4,1437500,2.05
2025-01-17,"30,001-40,000",1,33800,0.04
2025-01-17,"40,001-50,000",1,48505,0.06
2025-01-17,"400,001-600,000",3,1500000,2.14
2025-01-17,"5,001-10,000",45,327730,0.46
2025-01-17,"50,001-100,000",1,73900,0.1
2025-01-17,"600,001-800,000",1,750000,1.07
2025-01-17,"800,001-1,000,000",5,4655626,6.65
2025-01-17,"more than 1,000,001",7,59780705,85.4
2025-01-17,total,1489,70000000,100.0
2025-01-17,差異數調整（說明4）,0,0,0.0
2025-01-24,"1,000-5,000",309,610671,0.87
2025-01-24,1-999,1114,233320,0.33
2025-01-24,"10,001-15,000",4,48017,0.06
2025-01-24,"100,001-200,000",2,364855,0.52
2025-01-24,"15,001-20,000",4,73000,0.1
2025-01-24,"20,001-30,000",3,74685,0.1
2025-01-24,"200,001-400,000",4,1437500,2.05
2025-01-24,"30,001-40,000",2,74927,0.1
2025-01-24,"40,001-50,000",0,0,0.0
2025-01-24,"400,001-600,000",3,1500000,2.14
2025-01-24,"5,001-10,000",45,334896,0.47
2025-01-24,"50,001-100,000",1,76000,0.1
2025-01-24,"600,001-800,000",1,750000,1.07
2025-01-24,"800,001-1,000,000",5,4655626,6.65
2025-01-24,"more than 1,000,001",7,59766503,85.38
2025-01-24,total,1504,70000000,100.0
2025-01-24,差異數調整（說明4）,0,0,0.0
2025-02-08,"1,000-5,000",309,603184,0.86
2025-02-08,1-999,1144,235625,0.33
2025-02-08,"10,001-15,000",6,74017,0.1
2025-02-08,"100,001-200,000",3,466285,0.66
2025-02-08,"15,001-20,000",5,93000,0.13
2025-02-08,"20,001-30,000",1,21685,0.03
2025-02-08,"200,001-400,000",4,1437500,2.05
2025-02-08,"30,001-40,000",2,66280,0.09
2025-02-08,"40,001-50,000",1,43176,0.06
2025-02-08,"400,001-600,000",3,1500000,2.14
2025-02-08,"5,001-10,000",45,335446,0.47
2025-02-08,"50,001-100,000",1,78100,0.11
2025-02-08,"600,001-800,000",1,750000,1.07
2025-02-08,"800,001-1,000,000",5,4655626,6.65
2025-02-08,"more than 1,000,001",7,59640076,85.2
2025-02-08,total,1537,70000000,100.0
2025-02-08,差異數調整（說明4）,0,0,0.0
2025-02-14,"1,000-5,000",320,629709,0.89
2025-02-14,1-999,1147,235646,0.33
2025-02-14,"10,001-15,000",6,74017,0.1
2025-02-14,"100,001-200,000",3,458285,0.65
2025-02-14,"15,001-20,000",4,73000,0.1
2025-02-14,"20,001-30,000",2,48445,0.06
2025-02-14,"200,001-400,000",4,1437500,2.05
2025-02-14,"30,001-40,000",2,70400,0.1
2025-02-14,"40,001-50,000",1,47093,0.06
2025-02-14,"400,001-600,000",3,1500000,2.14
2025-02-14,"5,001-10,000",47,352598,0.5
2025-02-14,"50,001-100,000",1,79100,0.11
2025-02-14,"600,001-800,000",1,750000,1.07
2025-02-14,"800,001-1,000,000",5,4655626,6.65
2025-02-14,"more than 1,000,001",7,59588581,85.12
2025-02-14,total,1553,70000000,100.0
2025-02-14,差異數調整（說明4）,0,0,0.0
2025-02-21,"1,000-5,000",344,664360,0.94
2025-02-21,1-999,1143,231427,0.33
2025-02-21,"10,001-15,000",7,88417,0.12
2025-02-21,"100,001-200,000",3,440285,0.62
2025-02-21,"15,001-20,000",4,73000,0.1
2025-02-21,"20,001-30,000",3,72526,0.1
2025-02-21,"200,001-400,000",4,1437500,2.05
2025-02-21,"30,001-40,000",1,35400,0.05
2025-02-21,"40,001-50,000",0,0,0.0
2025-02-21,"400,001-600,000",3,1500000,2.14
2025-02-21,"5,001-10,000",50,378256,0.54
2025-02-21,"50,001-100,000",2,174500,0.24
2025-02-21,"600,001-800,000",1,750000,1.07
2025-02-21,"800,001-1,000,000",5,4655626,6.65
2025-02-21,"more than 1,000,001",7,59498703,84.99
2025-02-21,total,1577,70000000,100.0
2025-02-21,差異數調整（說明4）,0,0,0.0
2025-02-27,"1,000-5,000",344,665314,0.95
2025-02-27,1-999,1151,233114,0.33
2025-02-27,"10,001-15,000",9,110617,0.15
2025-02-27,"100,001-200,000",3,433285,0.61
2025-02-27,"15,001-20,000",4,73000,0.1
2025-02-27,"20,001-30,000",3,68926,0.09
2025-02-27,"200,001-400,000",4,1437500,2.05
2025-02-27,"30,001-40,000",1,35400,0.05
2025-02-27,"40,001-50,000",0,0,0.0
2025-02-27,"400,001-600,000",3,1500000,2.14
2025-02-27,"5,001-10,000",51,377616,0.53
2025-02-27,"50,001-100,000",3,251336,0.35
2025-02-27,"600,001-800,000",1,750000,1.07
2025-02-27,"800,001-1,000,000",5,4655626,6.65
