date,level,people,holding_shares,percent
2022-01-07,"1,000-5,000",2043,3885795,5.49
2022-01-07,1-999,2568,452173,0.63
2022-01-07,"10,001-15,000",121,1529229,2.16
2022-01-07,"100,001-200,000",27,4073185,5.76
2022-01-07,"15,001-20,000",69,1236233,1.74
2022-01-07,"20,001-30,000",83,2106125,2.97
2022-01-07,"200,001-400,000",20,5215297,7.37
2022-01-07,"30,001-40,000",29,990964,1.4
2022-01-07,"40,001-50,000",29,1311281,1.85
2022-01-07,"400,001-600,000",4,1916553,2.71
2022-01-07,"5,001-10,000",294,2282498,3.22
2022-01-07,"50,001-100,000",60,4208090,5.95
2022-01-07,"600,001-800,000",5,3608567,5.1
2022-01-07,"800,001-1,000,000",3,2729886,3.86
2022-01-07,"more than 1,000,001",8,35159513,49.72
2022-01-07,total,5363,70705389,100.0
2022-01-14,"1,000-5,000",4039,6519395,8.34
2022-01-14,1-999,2877,491903,0.62
2022-01-14,"10,001-15,000",154,1975319,2.52
2022-01-14,"100,001-200,000",29,4366125,5.58
2022-01-14,"15,001-20,000",98,1765835,2.26
2022-01-14,"20,001-30,000",86,2224169,2.84
2022-01-14,"200,001-400,000",20,5304026,6.79
2022-01-14,"30,001-40,000",39,1328251,1.7
2022-01-14,"40,001-50,000",35,1570224,2.01
2022-01-14,"400,001-600,000",7,3537172,4.52
2022-01-14,"5,001-10,000",408,3141565,4.02
2022-01-14,"50,001-100,000",65,4558906,5.83
2022-01-14,"600,001-800,000",2,1476000,1.88
2022-01-14,"800,001-1,000,000",4,3493886,4.47
2022-01-14,"more than 1,000,001",8,36358513,46.54
2022-01-14,total,7871,78111289,100.0
2022-01-22,"1,000-5,000",3867,6474262,8.27
2022-01-22,1-999,2913,459660,0.58
2022-01-22,"10,001-15,000",152,1937257,2.47
2022-01-22,"100,001-200,000",33,4684785,5.99
2022-01-22,"15,001-20,000",98,1765951,2.25
2022-01-22,"20,001-30,000",80,2069411,2.64
2022-01-22,"200,001-400,000",20,5245447,6.7
2022-01-22,"30,001-40,000",44,1492031,1.9
2022-01-22,"40,001-50,000",30,1352270,1.72
2022-01-22,"400,001-600,000",8,3989589,5.1
2022-01-22,"5,001-10,000",383,3007416,3.84
2022-01-22,"50,001-100,000",63,4477811,5.72
2022-01-22,"600,001-800,000",1,715000,0.91
2022-01-22,"800,001-1,000,000",5,4448886,5.68
2022-01-22,"more than 1,000,001",8,36078513,46.13
2022-01-22,total,7705,78198289,100.0
2022-01-28,"1,000-5,000",4340,7339387,9.38
2022-01-28,1-999,3742,495332,0.63
2022-01-28,"10,001-15,000",136,1722376,2.2
2022-01-28,"100,001-200,000",33,4546785,5.81
2022-01-28,"15,001-20,000",112,2022887,2.58
2022-01-28,"20,001-30,000",77,2007486,2.56
2022-01-28,"200,001-400,000",20,5434089,6.94
2022-01-28,"30,001-40,000",44,1500142,1.91
2022-01-28,"40,001-50,000",27,1219591,1.55
2022-01-28,"400,001-600,000",7,3481055,4.45
2022-01-28,"5,001-10,000",388,3053607,3.9
2022-01-28,"50,001-100,000",61,4338653,5.54
2022-01-28,"600,001-800,000",2,1497000,1.91
2022-01-28,"800,001-1,000,000",3,2505886,3.2
2022-01-28,"more than 1,000,001",9,37038513,47.36
2022-01-28,total,9001,78202789,100.0
2022-02-11,"1,000-5,000",4639,7775577,9.94
2022-02-11,1-999,4168,552805,0.7
2022-02-11,"10,001-15,000",144,1845205,2.35
2022-02-11,"100,001-200,000",34,4755955,6.08
2022-02-11,"15,001-20,000",104,1853107,2.36
2022-02-11,"20,001-30,000",79,2032105,2.59
2022-02-11,"200,001-400,000",17,4512173,5.76
2022-02-11,"30,001-40,000",41,1402031,1.79
2022-02-11,"40,001-50,000",26,1166694,1.49
2022-02-11,"400,001-600,000",8,3865055,4.94
2022-02-11,"5,001-10,000",432,3374447,4.31
2022-02-11,"50,001-100,000",61,4258236,5.44
2022-02-11,"600,001-800,000",2,1282000,1.63
2022-02-11,"800,001-1,000,000",3,2513886,3.21
2022-02-11,"more than 1,000,001",9,37013513,47.33
2022-02-11,total,9767,78202789,100.0
2022-02-18,"1,000-5,000",4819,7962614,10.17
2022-02-18,1-999,4500,621702,0.79
2022-02-18,"10,001-15,000",138,1764574,2.25
2022-02-18,"100,001-200,000",36,5042822,6.44
2022-02-18,"15,001-20,000",93,1662700,2.12
2022-02-18,"20,001-30,000",83,2093012,2.67
2022-02-18,"200,001-400,000",18,4826150,6.16
2022-02-18,"30,001-40,000",42,1426606,1.82
2022-02-18,"40,001-50,000",25,1112296,1.42
2022-02-18,"400,001-600,000",8,3718013,4.75
2022-02-18,"5,001-10,000",443,3432075,4.38
2022-02-18,"50,001-100,000",64,4389326,5.61
2022-02-18,"600,001-800,000",1,622000,0.79
2022-02-18,"800,001-1,000,000",3,2535886,3.24
2022-02-18,"more than 1,000,001",9,37011513,47.31
2022-02-18,total,10282,78221289,100.0
2022-02-25,"1,000-5,000",4740,7895418,10.08
2022-02-25,1-999,4508,616025,0.78
2022-02-25,"10,001-15,000",139,1789637,2.28
2022-02-25,"100,001-200,000",38,5483112,7.0
2022-02-25,"15,001-20,000",97,1758952,2.24
2022-02-25,"20,001-30,000",78,1983370,2.53
2022-02-25,"200,001-400,000",18,4953990,6.33
2022-02-25,"30,001-40,000",43,1475746,1.88
2022-02-25,"40,001-50,000",24,1073193,1.37
2022-02-25,"400,001-600,000",8,3737013,4.77
2022-02-25,"5,001-10,000",400,3107945,3.97
2022-02-25,"50,001-100,000",61,4269489,5.45
2022-02-25,"600,001-800,000",1,622000,0.79
2022-02-25,"800,001-1,000,000",3,2487886,3.17
2022-02-25,"more than 1,000,001",9,37000513,47.28
2022-02-25,total,10167,78254289,100.0
2022-03-04,"1,000-5,000",4852,8153044,10.41
2022-03-04,1-999,4585,630591,0.8
2022-03-04,"10,001-15,000",137,1768200,2.25
2022-03-04,"100,001-200,000",35,5063995,6.47
2022-03-04,"15,001-20,000",94,1710929,2.18
2022-03-04,"20,001-30,000",83,2109022,2.69
2022-03-04,"200,001-400,000",17,4717091,6.02
2022-03-04,"30,001-40,000",44,1509476,1.92
2022-03-04,"40,001-50,000",24,1065193,1.36
2022-03-04,"400,001-600,000",8,3737013,4.77
2022-03-04,"5,001-10,000",414,3215582,4.1
2022-03-04,"50,001-100,000",63,4513754,5.76
2022-03-04,"600,001-800,000",2,1360886,1.73
2022-03-04,"800,001-1,000,000",2,1705000,2.17
2022-03-04,"more than 1,000,001",9,36994513,47.27
2022-03-04,total,10369,78254289,100.0
2022-03-11,"1,000-5,000",5282,8862515,11.32
2022-03-11,1-999,4980,717900,0.91
2022-03-11,"10,001-15,000",147,1901627,2.43
2022-03-11,"100,001-200,000",32,4592125,5.86
2022-03-11,"15,001-20,000",80,1437751,1.83
2022-03-11,"20,001-30,000",81,2037634,2.6
2022-03-11,"200,001-400,000",17,4700831,6.0
2022-03-11,"30,001-40,000",52,1818411,2.32
