date,level,people,holding_shares,percent
2015-01-30,"1,000-5,000",576,1082610,2.78
2015-01-30,1-999,1143,121119,0.31
2015-01-30,"10,001-15,000",19,251181,0.64
2015-01-30,"100,001-200,000",5,734621,1.89
2015-01-30,"15,001-20,000",11,205300,0.52
2015-01-30,"20,001-30,000",8,192190,0.49
2015-01-30,"200,001-400,000",6,1697257,4.36
2015-01-30,"30,001-40,000",4,141000,0.36
2015-01-30,"40,001-50,000",2,95000,0.24
2015-01-30,"400,001-600,000",5,2480182,6.38
2015-01-30,"5,001-10,000",73,591800,1.52
2015-01-30,"50,001-100,000",12,813650,2.09
2015-01-30,"600,001-800,000",3,2240634,5.76
2015-01-30,"800,001-1,000,000",1,872825,2.24
2015-01-30,"more than 1,000,001",15,27342289,70.35
2015-01-30,total,1883,38861658,100.0
2015-02-26,"1,000-5,000",589,1143318,2.94
2015-02-26,1-999,1162,119411,0.3
2015-02-26,"10,001-15,000",22,290181,0.74
2015-02-26,"100,001-200,000",5,712621,1.83
2015-02-26,"15,001-20,000",12,222750,0.57
2015-02-26,"20,001-30,000",9,224740,0.57
2015-02-26,"200,001-400,000",5,1319257,3.39
2015-02-26,"30,001-40,000",2,72000,0.18
2015-02-26,"40,001-50,000",2,91000,0.23
2015-02-26,"400,001-600,000",6,3017182,7.76
2015-02-26,"5,001-10,000",74,599800,1.54
2015-02-26,"50,001-100,000",10,634650,1.63
2015-02-26,"600,001-800,000",3,2240634,5.76
2015-02-26,"800,001-1,000,000",1,872825,2.24
2015-02-26,"more than 1,000,001",15,27301289,70.25
2015-02-26,total,1917,38861658,100.0
2015-03-31,"1,000-5,000",342,679691,1.74
2015-03-31,1-999,1225,117488,0.3
2015-03-31,"10,001-15,000",18,237181,0.61
2015-03-31,"100,001-200,000",4,652478,1.67
2015-03-31,"15,001-20,000",10,185600,0.47
2015-03-31,"20,001-30,000",12,324140,0.83
2015-03-31,"200,001-400,000",4,1114400,2.86
2015-03-31,"30,001-40,000",4,142000,0.36
2015-03-31,"40,001-50,000",2,91000,0.23
2015-03-31,"400,001-600,000",5,2542182,6.54
2015-03-31,"5,001-10,000",57,450100,1.15
2015-03-31,"50,001-100,000",10,686650,1.76
2015-03-31,"600,001-800,000",5,3627634,9.33
2015-03-31,"800,001-1,000,000",1,872825,2.24
2015-03-31,"more than 1,000,001",15,27138289,69.83
2015-03-31,total,1714,38861658,100.0
2015-04-30,"1,000-5,000",316,651260,1.67
2015-04-30,1-999,1168,117919,0.3
2015-04-30,"10,001-15,000",21,271181,0.69
2015-04-30,"100,001-200,000",2,373478,0.96
2015-04-30,"15,001-20,000",10,175600,0.45
2015-04-30,"20,001-30,000",10,256140,0.65
2015-04-30,"200,001-400,000",5,1254400,3.22
2015-04-30,"30,001-40,000",5,180000,0.46
2015-04-30,"40,001-50,000",4,185000,0.47
2015-04-30,"400,001-600,000",6,3132182,8.05
2015-04-30,"5,001-10,000",60,469100,1.2
2015-04-30,"50,001-100,000",9,627650,1.61
2015-04-30,"600,001-800,000",3,2240634,5.76
2015-04-30,"800,001-1,000,000",2,1856825,4.77
2015-04-30,"more than 1,000,001",15,27070289,69.65
2015-04-30,total,1636,38861658,100.0
2015-05-08,"1,000-5,000",328,666260,1.71
2015-05-08,1-999,1169,117919,0.3
2015-05-08,"10,001-15,000",22,287181,0.73
2015-05-08,"100,001-200,000",3,500478,1.28
2015-05-08,"15,001-20,000",8,144600,0.37
2015-05-08,"20,001-30,000",12,298140,0.76
2015-05-08,"200,001-400,000",5,1190400,3.06
2015-05-08,"30,001-40,000",5,188000,0.48
2015-05-08,"40,001-50,000",4,189000,0.48
2015-05-08,"400,001-600,000",6,3129182,8.05
2015-05-08,"5,001-10,000",55,434100,1.11
2015-05-08,"50,001-100,000",8,543650,1.39
2015-05-08,"600,001-800,000",3,2240634,5.76
2015-05-08,"800,001-1,000,000",2,1871825,4.81
2015-05-08,"more than 1,000,001",15,27060289,69.63
2015-05-08,total,1645,38861658,100.0
2015-05-15,"1,000-5,000",327,668510,1.72
2015-05-15,1-999,1173,117669,0.3
2015-05-15,"10,001-15,000",19,255181,0.65
2015-05-15,"100,001-200,000",3,500478,1.28
2015-05-15,"15,001-20,000",8,144600,0.37
2015-05-15,"20,001-30,000",12,293140,0.75
2015-05-15,"200,001-400,000",5,1194400,3.07
2015-05-15,"30,001-40,000",6,228000,0.58
2015-05-15,"40,001-50,000",3,141000,0.36
2015-05-15,"400,001-600,000",5,2528182,6.5
2015-05-15,"5,001-10,000",57,454100,1.16
2015-05-15,"50,001-100,000",9,628650,1.61
2015-05-15,"600,001-800,000",4,2841634,7.31
2015-05-15,"800,001-1,000,000",2,1805825,4.64
2015-05-15,"more than 1,000,001",15,27060289,69.63
2015-05-15,total,1648,38861658,100.0
2015-05-22,"1,000-5,000",331,683710,1.75
2015-05-22,1-999,1182,117469,0.3
2015-05-22,"10,001-15,000",20,266181,0.68
2015-05-22,"100,001-200,000",5,791478,2.03
2015-05-22,"15,001-20,000",10,179600,0.46
2015-05-22,"20,001-30,000",11,269140,0.69
2015-05-22,"200,001-400,000",5,1374782,3.53
2015-05-22,"30,001-40,000",6,221000,0.56
2015-05-22,"40,001-50,000",3,141000,0.36
2015-05-22,"400,001-600,000",5,2674800,6.88
2015-05-22,"5,001-10,000",57,455100,1.17
2015-05-22,"50,001-100,000",9,594650,1.53
2015-05-22,"600,001-800,000",3,2240634,5.76
2015-05-22,"800,001-1,000,000",2,1791825,4.61
2015-05-22,"more than 1,000,001",15,27060289,69.63
2015-05-22,total,1664,38861658,100.0
2015-05-29,"1,000-5,000",340,683710,1.75
2015-05-29,1-999,1181,115619,0.29
2015-05-29,"10,001-15,000",17,230181,0.59
2015-05-29,"100,001-200,000",4,686478,1.76
2015-05-29,"15,001-20,000",10,178600,0.45
2015-05-29,"20,001-30,000",14,342140,0.88
2015-05-29,"200,001-400,000",5,1356782,3.49
2015-05-29,"30,001-40,000",4,148000,0.38
2015-05-29,"40,001-50,000",3,141000,0.36
2015-05-29,"400,001-600,000",5,2674800,6.88
2015-05-29,"5,001-10,000",58,462950,1.19
2015-05-29,"50,001-100,000",11,756650,1.94
2015-05-29,"600,001-800,000",3,2240634,5.76
2015-05-29,"800,001-1,000,000",2,1783825,4.59
2015-05-29,"more than 1,000,001",15,27060289,69.63
2015-05-29,total,1672,38861658,100.0
2015-06-05,"1,000-5,000",340,687710,1.76
2015-06-05,1-999,1181,115619,0.29
2015-06-05,"10,001-15,000",18,242181,0.62
2015-06-05,"100,001-200,000",5,804478,2.07
2015-06-05,"15,001-20,000",11,196600,0.5
2015-06-05,"20,001-30,000",13,320140,0.82
2015-06-05,"200,001-400,000",5,1340782,3.45
2015-06-05,"30,001-40,000",4,148000,0.38
2015-06-05,"40,001-50,000",4,189000,0.48
2015-06-05,"400,001-600,000",5,2674800,6.88
2015-06-05,"5,001-10,000",55,435950,1.12
2015-06-05,"50,001-100,000",9,613650,1.57
2015-06-05,"600,001-800,000",3,2240634,5.76
2015-06-05,"800,001-1,000,000",2,1791825,4.61
2015-06-05,"more than 1,000,001",15,27060289,69.63
2015-06-05,total,1670,38861658,100.0
