date,level,people,holding_shares,percent
2015-01-30,"1,000-5,000",49250,117908906,3.28
2015-01-30,1-999,38173,11674319,0.32
2015-01-30,"10,001-15,000",4956,61153944,1.7
2015-01-30,"100,001-200,000",490,69161227,1.92
2015-01-30,"15,001-20,000",2720,49733982,1.38
2015-01-30,"20,001-30,000",2430,61376283,1.71
2015-01-30,"200,001-400,000",270,75306303,2.09
2015-01-30,"30,001-40,000",1043,36968249,1.03
2015-01-30,"40,001-50,000",678,31422155,0.87
2015-01-30,"400,001-600,000",108,53124127,1.48
2015-01-30,"5,001-10,000",14768,109208386,3.04
2015-01-30,"50,001-100,000",1130,80369728,2.24
2015-01-30,"600,001-800,000",55,38299164,1.06
2015-01-30,"800,001-1,000,000",36,32080039,0.89
2015-01-30,"more than 1,000,001",255,2759688254,76.92
2015-01-30,total,116362,3587475066,100.0
2015-02-26,"1,000-5,000",48433,115927176,3.23
2015-02-26,1-999,37980,11611550,0.32
2015-02-26,"10,001-15,000",4953,61038363,1.7
2015-02-26,"100,001-200,000",511,71550000,1.99
2015-02-26,"15,001-20,000",2677,48895360,1.36
2015-02-26,"20,001-30,000",2391,60288807,1.68
2015-02-26,"200,001-400,000",268,75935261,2.11
2015-02-26,"30,001-40,000",1016,35935489,1.0
2015-02-26,"40,001-50,000",685,31759110,0.88
2015-02-26,"400,001-600,000",100,49055749,1.36
2015-02-26,"5,001-10,000",14571,107282368,2.99
2015-02-26,"50,001-100,000",1110,78638737,2.19
2015-02-26,"600,001-800,000",55,38430060,1.07
2015-02-26,"800,001-1,000,000",40,35569968,0.99
2015-02-26,"more than 1,000,001",261,2765557068,77.08
2015-02-26,total,115051,3587475066,100.0
2015-03-31,"1,000-5,000",46934,112080196,3.12
2015-03-31,1-999,37656,11516523,0.32
2015-03-31,"10,001-15,000",4869,59941851,1.67
2015-03-31,"100,001-200,000",508,71252295,1.98
2015-03-31,"15,001-20,000",2590,47142603,1.31
2015-03-31,"20,001-30,000",2280,57172986,1.59
2015-03-31,"200,001-400,000",265,75739728,2.11
2015-03-31,"30,001-40,000",1010,35723369,0.99
2015-03-31,"40,001-50,000",643,29756112,0.82
2015-03-31,"400,001-600,000",113,56369757,1.57
2015-03-31,"5,001-10,000",14113,103293524,2.87
2015-03-31,"50,001-100,000",1059,74414626,2.07
2015-03-31,"600,001-800,000",51,35502618,0.98
2015-03-31,"800,001-1,000,000",40,35751154,0.99
2015-03-31,"more than 1,000,001",256,2781817724,77.54
2015-03-31,total,112387,3587475066,100.0
2015-04-30,"1,000-5,000",48485,116127075,3.23
2015-04-30,1-999,37117,11333241,0.31
2015-04-30,"10,001-15,000",5081,62728602,1.74
2015-04-30,"100,001-200,000",517,72811645,2.02
2015-04-30,"15,001-20,000",2687,48928451,1.36
