date,level,people,holding_shares,percent
2015-01-30,"1,000-5,000",1591,3311364,3.27
2015-01-30,1-999,5150,716309,0.7
2015-01-30,"10,001-15,000",245,2844808,2.81
2015-01-30,"100,001-200,000",41,5524335,5.46
2015-01-30,"15,001-20,000",95,1626017,1.6
2015-01-30,"20,001-30,000",122,2899540,2.86
2015-01-30,"200,001-400,000",28,7679892,7.59
2015-01-30,"30,001-40,000",63,2164598,2.14
2015-01-30,"40,001-50,000",44,1958161,1.93
2015-01-30,"400,001-600,000",6,2626537,2.59
2015-01-30,"5,001-10,000",471,3165172,3.13
2015-01-30,"50,001-100,000",80,5735822,5.67
2015-01-30,"600,001-800,000",8,5356303,5.29
2015-01-30,"800,001-1,000,000",4,3710564,3.67
2015-01-30,"more than 1,000,001",25,51750578,51.2
2015-01-30,total,7973,101070000,100.0
2015-02-26,"1,000-5,000",1550,3229169,3.19
2015-02-26,1-999,5208,713051,0.7
2015-02-26,"10,001-15,000",244,2832184,2.8
2015-02-26,"100,001-200,000",45,5945077,5.88
2015-02-26,"15,001-20,000",92,1570397,1.55
2015-02-26,"20,001-30,000",123,2912002,2.88
2015-02-26,"200,001-400,000",27,7374892,7.29
2015-02-26,"30,001-40,000",61,2100742,2.07
2015-02-26,"40,001-50,000",42,1880099,1.86
2015-02-26,"400,001-600,000",6,2644537,2.61
2015-02-26,"5,001-10,000",463,3111361,3.07
2015-02-26,"50,001-100,000",78,5502044,5.44
2015-02-26,"600,001-800,000",8,5345303,5.28
2015-02-26,"800,001-1,000,000",3,2723676,2.69
2015-02-26,"more than 1,000,001",26,53185466,52.62
2015-02-26,total,7976,101070000,100.0
2015-03-31,"1,000-5,000",1511,3171872,3.13
2015-03-31,1-999,6137,718695,0.71
2015-03-31,"10,001-15,000",223,2609695,2.58
2015-03-31,"100,001-200,000",43,5884557,5.82
2015-03-31,"15,001-20,000",90,1547412,1.53
2015-03-31,"20,001-30,000",109,2623116,2.59
2015-03-31,"200,001-400,000",30,8450664,8.36
2015-03-31,"30,001-40,000",62,2119996,2.09
2015-03-31,"40,001-50,000",41,1841438,1.82
2015-03-31,"400,001-600,000",7,3193362,3.15
2015-03-31,"5,001-10,000",430,2932026,2.9
2015-03-31,"50,001-100,000",74,5202198,5.14
2015-03-31,"600,001-800,000",6,3979827,3.93
2015-03-31,"800,001-1,000,000",3,2723676,2.69
2015-03-31,"more than 1,000,001",26,54071466,53.49
2015-03-31,total,8792,101070000,100.0
2015-04-30,"1,000-5,000",1467,3089335,3.05
2015-04-30,1-999,6485,708275,0.7
2015-04-30,"10,001-15,000",222,2614553,2.58
2015-04-30,"100,001-200,000",46,6137193,6.07
2015-04-30,"15,001-20,000",89,1536531,1.52
2015-04-30,"20,001-30,000",113,2703265,2.67
2015-04-30,"200,001-400,000",29,7928554,7.84
2015-04-30,"30,001-40,000",55,1878870,1.85
2015-04-30,"40,001-50,000",42,1888859,1.86
2015-04-30,"400,001-600,000",8,3849660,3.8
2015-04-30,"5,001-10,000",420,2875232,2.84
2015-04-30,"50,001-100,000",77,5391704,5.33
2015-04-30,"600,001-800,000",5,3373827,3.33
2015-04-30,"800,001-1,000,000",3,2723676,2.69
2015-04-30,"more than 1,000,001",26,54370466,53.79
2015-04-30,total,9087,101070000,100.0
2015-05-08,"1,000-5,000",1676,3522686,3.48
2015-05-08,1-999,6541,725354,0.71
2015-05-08,"10,001-15,000",215,2561322,2.53
2015-05-08,"100,001-200,000",50,6703417,6.63
2015-05-08,"15,001-20,000",100,1756801,1.73
2015-05-08,"20,001-30,000",109,2618895,2.59
2015-05-08,"200,001-400,000",26,7099615,7.02
2015-05-08,"30,001-40,000",56,1923901,1.9
2015-05-08,"40,001-50,000",41,1875431,1.85
2015-05-08,"400,001-600,000",8,3913660,3.87
2015-05-08,"5,001-10,000",428,3030034,2.99
2015-05-08,"50,001-100,000",68,4747915,4.69
2015-05-08,"600,001-800,000",5,3323827,3.28
2015-05-08,"800,001-1,000,000",5,4482564,4.43
2015-05-08,"more than 1,000,001",25,52784578,52.22
2015-05-08,total,9353,101070000,100.0
2015-05-15,"1,000-5,000",1655,3507408,3.47
2015-05-15,1-999,6637,727134,0.71
