date,level,people,holding_shares,percent
2015-01-30,"1,000-5,000",1372,2246880,1.0
2015-01-30,1-999,1915,196699,0.08
2015-01-30,"10,001-15,000",32,414552,0.18
2015-01-30,"100,001-200,000",17,2479234,1.11
2015-01-30,"15,001-20,000",22,379633,0.17
2015-01-30,"20,001-30,000",28,699542,0.31
2015-01-30,"200,001-400,000",14,3638574,1.63
2015-01-30,"30,001-40,000",11,392036,0.17
2015-01-30,"40,001-50,000",12,540365,0.24
2015-01-30,"400,001-600,000",6,2748475,1.23
2015-01-30,"5,001-10,000",104,766078,0.34
2015-01-30,"50,001-100,000",29,2153063,0.96
2015-01-30,"600,001-800,000",5,3608722,1.61
2015-01-30,"800,001-1,000,000",1,1000000,0.44
2015-01-30,"more than 1,000,001",17,201956147,90.47
2015-01-30,total,3585,223220000,100.0
2015-02-26,"1,000-5,000",1225,2013089,0.9
2015-02-26,1-999,1911,194730,0.08
2015-02-26,"10,001-15,000",27,353257,0.15
2015-02-26,"100,001-200,000",17,2519234,1.12
2015-02-26,"15,001-20,000",24,419633,0.18
2015-02-26,"20,001-30,000",26,651732,0.29
2015-02-26,"200,001-400,000",13,3426574,1.53
2015-02-26,"30,001-40,000",9,324436,0.14
2015-02-26,"40,001-50,000",12,548365,0.24
2015-02-26,"400,001-600,000",6,2788475,1.24
2015-02-26,"5,001-10,000",95,704743,0.31
2015-02-26,"50,001-100,000",29,2167063,0.97
2015-02-26,"600,001-800,000",6,4225722,1.89
2015-02-26,"800,001-1,000,000",1,1000000,0.44
2015-02-26,"more than 1,000,001",17,201882947,90.44
2015-02-26,total,3418,223220000,100.0
2015-03-31,"1,000-5,000",1166,1898024,0.85
2015-03-31,1-999,1949,194881,0.08
2015-03-31,"10,001-15,000",27,361257,0.16
2015-03-31,"100,001-200,000",17,2484234,1.11
2015-03-31,"15,001-20,000",26,455873,0.2
2015-03-31,"20,001-30,000",25,630109,0.28
2015-03-31,"200,001-400,000",13,3389574,1.51
2015-03-31,"30,001-40,000",17,589318,0.26
2015-03-31,"40,001-50,000",5,222483,0.09
2015-03-31,"400,001-600,000",6,2973975,1.33
2015-03-31,"5,001-10,000",84,609476,0.27
2015-03-31,"50,001-100,000",28,2063063,0.92
2015-03-31,"600,001-800,000",5,3654500,1.63
