date,level,people,holding_shares,percent
2015-01-30,"1,000-5,000",5916,12826222,7.02
2015-01-30,1-999,6347,883308,0.48
2015-01-30,"10,001-15,000",539,6581121,3.6
2015-01-30,"100,001-200,000",101,14071640,7.7
2015-01-30,"15,001-20,000",283,5144298,2.81
2015-01-30,"20,001-30,000",338,8291213,4.54
2015-01-30,"200,001-400,000",39,11384105,6.23
2015-01-30,"30,001-40,000",126,4410946,2.41
2015-01-30,"40,001-50,000",100,4524941,2.47
2015-01-30,"400,001-600,000",19,9347817,5.12
2015-01-30,"5,001-10,000",1452,10729202,5.87
2015-01-30,"50,001-100,000",182,12907044,7.06
2015-01-30,"600,001-800,000",15,10269599,5.62
2015-01-30,"800,001-1,000,000",6,5560361,3.04
2015-01-30,"more than 1,000,001",22,65637022,35.95
2015-01-30,total,15485,182568839,100.0
2015-02-26,"1,000-5,000",5811,12637207,6.92
2015-02-26,1-999,6328,877706,0.48
2015-02-26,"10,001-15,000",547,6669872,3.65
2015-02-26,"100,001-200,000",104,14437313,7.9
2015-02-26,"15,001-20,000",276,5003684,2.74
2015-02-26,"20,001-30,000",331,8152747,4.46
2015-02-26,"200,001-400,000",41,11527432,6.31
2015-02-26,"30,001-40,000",126,4401035,2.41
2015-02-26,"40,001-50,000",99,4456081,2.44
2015-02-26,"400,001-600,000",20,9741177,5.33
2015-02-26,"5,001-10,000",1435,10569264,5.78
2015-02-26,"50,001-100,000",183,13002699,7.12
2015-02-26,"600,001-800,000",14,9614239,5.26
2015-02-26,"800,001-1,000,000",7,6562360,3.59
2015-02-26,"more than 1,000,001",22,64916023,35.55
2015-02-26,total,15344,182568839,100.0
2015-03-31,"1,000-5,000",5817,12692559,6.95
2015-03-31,1-999,6307,871632,0.47
2015-03-31,"10,001-15,000",540,6578401,3.6
2015-03-31,"100,001-200,000",103,14584405,7.98
2015-03-31,"15,001-20,000",281,5060093,2.77
2015-03-31,"20,001-30,000",325,8013776,4.38
2015-03-31,"200,001-400,000",37,11026772,6.03
2015-03-31,"30,001-40,000",134,4699191,2.57
2015-03-31,"40,001-50,000",96,4300350,2.35
2015-03-31,"400,001-600,000",22,10521177,5.76
2015-03-31,"5,001-10,000",1444,10681145,5.85
2015-03-31,"50,001-100,000",192,13824716,7.57
2015-03-31,"600,001-800,000",14,9722239,5.32
2015-03-31,"800,001-1,000,000",7,6375360,3.49
2015-03-31,"more than 1,000,001",21,63617023,34.84
2015-03-31,total,15340,182568839,100.0
2015-04-30,"1,000-5,000",5671,12372921,6.77
2015-04-30,1-999,6291,872558,0.47
2015-04-30,"10,001-15,000",533,6487542,3.55
2015-04-30,"100,001-200,000",105,15028008,8.23
2015-04-30,"15,001-20,000",278,5006005,2.74
2015-04-30,"20,001-30,000",314,7698416,4.21
2015-04-30,"200,001-400,000",38,10609622,5.81
2015-04-30,"30,001-40,000",127,4428435,2.42
2015-04-30,"40,001-50,000",100,4468846,2.44
