date,level,people,holding_shares,percent
2015-01-30,"1,000-5,000",1494,3553480,6.49
2015-01-30,1-999,6287,217937,0.39
2015-01-30,"10,001-15,000",146,1872346,3.42
2015-01-30,"100,001-200,000",32,4723292,8.63
2015-01-30,"15,001-20,000",96,1824584,3.33
2015-01-30,"20,001-30,000",110,2823635,5.16
2015-01-30,"200,001-400,000",23,6942620,12.69
2015-01-30,"30,001-40,000",53,1908853,3.49
2015-01-30,"40,001-50,000",50,2330360,4.26
2015-01-30,"400,001-600,000",9,4703741,8.59
2015-01-30,"5,001-10,000",360,2921058,5.34
2015-01-30,"50,001-100,000",89,6641330,12.14
2015-01-30,"600,001-800,000",2,1563009,2.85
2015-01-30,"800,001-1,000,000",2,1716000,3.13
2015-01-30,"more than 1,000,001",5,10952516,20.02
2015-01-30,total,8758,54694761,100.0
2015-02-26,"1,000-5,000",1411,3411986,6.23
2015-02-26,1-999,6392,215465,0.39
2015-02-26,"10,001-15,000",142,1809170,3.3
2015-02-26,"100,001-200,000",32,4716000,8.62
2015-02-26,"15,001-20,000",106,2000141,3.65
2015-02-26,"20,001-30,000",101,2545242,4.65
2015-02-26,"200,001-400,000",19,5605620,10.24
2015-02-26,"30,001-40,000",64,2334336,4.26
2015-02-26,"40,001-50,000",44,2042704,3.73
2015-02-26,"400,001-600,000",13,6618741,12.1
2015-02-26,"5,001-10,000",365,2936567,5.36
2015-02-26,"50,001-100,000",87,6446264,11.78
2015-02-26,"600,001-800,000",2,1538009,2.81
2015-02-26,"800,001-1,000,000",1,869000,1.58
2015-02-26,"more than 1,000,001",5,11605516,21.21
2015-02-26,total,8784,54694761,100.0
2015-03-31,"1,000-5,000",1366,3326168,6.08
2015-03-31,1-999,6885,214672,0.39
2015-03-31,"10,001-15,000",148,1873150,3.42
2015-03-31,"100,001-200,000",32,4562409,8.34
2015-03-31,"15,001-20,000",106,2020497,3.69
2015-03-31,"20,001-30,000",108,2730122,4.99
2015-03-31,"200,001-400,000",23,6374620,11.65
2015-03-31,"30,001-40,000",58,2097857,3.83
2015-03-31,"40,001-50,000",39,1818704,3.32
2015-03-31,"400,001-600,000",10,5105741,9.33
2015-03-31,"5,001-10,000",375,3047962,5.57
2015-03-31,"50,001-100,000",90,6717334,12.28
2015-03-31,"600,001-800,000",2,1420009,2.59
2015-03-31,"800,001-1,000,000",1,969000,1.77
2015-03-31,"more than 1,000,001",5,12416516,22.7
2015-03-31,total,9248,54694761,100.0
2015-04-30,"1,000-5,000",1304,3039716,5.55
2015-04-30,1-999,7038,217933,0.39
2015-04-30,"10,001-15,000",143,1819727,3.32
2015-04-30,"100,001-200,000",38,5437498,9.94
2015-04-30,"15,001-20,000",111,2119021,3.87
2015-04-30,"20,001-30,000",99,2501720,4.57
2015-04-30,"200,001-400,000",20,5475006,10.01
2015-04-30,"30,001-40,000",62,2219503,4.05
2015-04-30,"40,001-50,000",45,2078964,3.8
2015-04-30,"400,001-600,000",13,6212741,11.35
2015-04-30,"5,001-10,000",341,2730951,4.99
2015-04-30,"50,001-100,000",96,7354456,13.44
2015-04-30,"600,001-800,000",3,2036009,3.72
2015-04-30,"800,001-1,000,000",1,816000,1.49
2015-04-30,"more than 1,000,001",6,10635516,19.44
2015-04-30,total,9320,54694761,100.0
2015-05-08,"1,000-5,000",1275,3025313,5.53
2015-05-08,1-999,7030,216838,0.39
2015-05-08,"10,001-15,000",141,1787856,3.26
2015-05-08,"100,001-200,000",43,5949907,10.87
2015-05-08,"15,001-20,000",107,2037021,3.72
2015-05-08,"20,001-30,000",98,2523590,4.61
2015-05-08,"200,001-400,000",21,5795006,10.59
2015-05-08,"30,001-40,000",59,2147982,3.92
2015-05-08,"40,001-50,000",46,2124964,3.88
