date,level,people,holding_shares,percent
2015-01-30,"1,000-5,000",308178,706930008,4.77
2015-01-30,1-999,131421,39431031,0.26
2015-01-30,"10,001-15,000",29944,366257916,2.47
2015-01-30,"100,001-200,000",2229,303928622,2.05
2015-01-30,"15,001-20,000",13586,237613267,1.6
2015-01-30,"20,001-30,000",13048,318300409,2.15
2015-01-30,"200,001-400,000",902,251797340,1.7
2015-01-30,"30,001-40,000",5651,195369782,1.32
2015-01-30,"40,001-50,000",3257,146372251,0.98
2015-01-30,"400,001-600,000",322,156263126,1.05
2015-01-30,"5,001-10,000",75539,540736982,3.65
2015-01-30,"50,001-100,000",5772,397675098,2.68
2015-01-30,"600,001-800,000",188,130587739,0.88
2015-01-30,"800,001-1,000,000",126,112839632,0.76
2015-01-30,"more than 1,000,001",842,10889303660,73.6
2015-01-30,total,591005,14793406863,100.0
2015-02-26,"1,000-5,000",315119,722222004,4.88
2015-02-26,1-999,129624,38886490,0.26
2015-02-26,"10,001-15,000",30231,370099496,2.5
2015-02-26,"100,001-200,000",2244,304891315,2.06
2015-02-26,"15,001-20,000",13859,242710664,1.64
2015-02-26,"20,001-30,000",13303,324692272,2.19
2015-02-26,"200,001-400,000",906,251323874,1.69
2015-02-26,"30,001-40,000",5696,197084466,1.33
2015-02-26,"40,001-50,000",3310,148819438,1.0
2015-02-26,"400,001-600,000",324,157333740,1.06
2015-02-26,"5,001-10,000",77134,553301222,3.74
2015-02-26,"50,001-100,000",5868,404371739,2.73
2015-02-26,"600,001-800,000",183,127487203,0.86
2015-02-26,"800,001-1,000,000",120,107300001,0.72
2015-02-26,"more than 1,000,001",827,10842882939,73.29
2015-02-26,total,598748,14793406863,100.0
2015-03-31,"1,000-5,000",303465,692730014,4.68
2015-03-31,1-999,131478,39518082,0.26
2015-03-31,"10,001-15,000",29003,354588777,2.39
2015-03-31,"100,001-200,000",2166,295117559,1.99
2015-03-31,"15,001-20,000",13183,230797316,1.56
2015-03-31,"20,001-30,000",12795,311929358,2.1
2015-03-31,"200,001-400,000",889,246395100,1.66
2015-03-31,"30,001-40,000",5562,192500037,1.3
2015-03-31,"40,001-50,000",3253,146357485,0.98
2015-03-31,"400,001-600,000",339,164671592,1.11
2015-03-31,"5,001-10,000",73935,529726542,3.58
2015-03-31,"50,001-100,000",5682,391360279,2.64
2015-03-31,"600,001-800,000",184,128520362,0.86
2015-03-31,"800,001-1,000,000",110,98827790,0.66
2015-03-31,"more than 1,000,001",826,10970366570,74.15
2015-03-31,total,582870,14793406863,100.0
2015-04-30,"1,000-5,000",299592,684594966,4.62
2015-04-30,1-999,131238,39483002,0.26
2015-04-30,"10,001-15,000",28874,353137183,2.38
2015-04-30,"100,001-200,000",2163,295097573,1.99
2015-04-30,"15,001-20,000",13205,231407640,1.56
2015-04-30,"20,001-30,000",12727,310428966,2.09
2015-04-30,"200,001-400,000",909,252531714,1.7
2015-04-30,"30,001-40,000",5583,193180375,1.3
2015-04-30,"40,001-50,000",3276,147400816,0.99
2015-04-30,"400,001-600,000",330,160521366,1.08
2015-04-30,"5,001-10,000",73770,529538636,3.57
2015-04-30,"50,001-100,000",5715,393329136,2.65
2015-04-30,"600,001-800,000",180,125434555,0.84
2015-04-30,"800,001-1,000,000",108,96997417,0.65
2015-04-30,"more than 1,000,001",824,10980323518,74.22
2015-04-30,total,578494,14793406863,100.0
2015-05-08,"1,000-5,000",299429,684454532,4.62
2015-05-08,1-999,130930,39379576,0.26
2015-05-08,"10,001-15,000",28877,353193286,2.38
2015-05-08,"100,001-200,000",2163,295478815,1.99
2015-05-08,"15,001-20,000",13222,231738656,1.56
2015-05-08,"20,001-30,000",12747,310824292,2.1
2015-05-08,"200,001-400,000",907,252777037,1.7
2015-05-08,"30,001-40,000",5610,194226611,1.31
2015-05-08,"40,001-50,000",3264,146906292,0.99
2015-05-08,"400,001-600,000",326,158690694,1.07
2015-05-08,"5,001-10,000",73680,529049853,3.57
2015-05-08,"50,001-100,000",5699,392570086,2.65
2015-05-08,"600,001-800,000",185,128968564,0.87
