date,level,people,holding_shares,percent
2015-01-30,"1,000-5,000",1668,2900964,16.96
2015-01-30,1-999,151,14200,0.08
2015-01-30,"10,001-15,000",30,393240,2.3
2015-01-30,"100,001-200,000",1,151864,0.88
2015-01-30,"15,001-20,000",22,400502,2.34
2015-01-30,"20,001-30,000",17,430450,2.51
2015-01-30,"200,001-400,000",1,210760,1.23
2015-01-30,"30,001-40,000",1,36000,0.21
2015-01-30,"40,001-50,000",1,46000,0.26
2015-01-30,"400,001-600,000",1,431686,2.52
2015-01-30,"5,001-10,000",137,1063634,6.22
2015-01-30,"50,001-100,000",3,218750,1.27
2015-01-30,"600,001-800,000",1,610050,3.56
2015-01-30,"800,001-1,000,000",0,0,0.0
2015-01-30,"more than 1,000,001",4,10188900,59.59
2015-01-30,total,2038,17097000,100.0
2015-02-26,"1,000-5,000",1601,2776964,16.24
2015-02-26,1-999,151,14783,0.08
2015-02-26,"10,001-15,000",30,398240,2.32
2015-02-26,"100,001-200,000",1,151864,0.88
2015-02-26,"15,001-20,000",23,422502,2.47
2015-02-26,"20,001-30,000",17,426450,2.49
2015-02-26,"200,001-400,000",1,210760,1.23
2015-02-26,"30,001-40,000",2,67000,0.39
2015-02-26,"40,001-50,000",1,46000,0.26
2015-02-26,"400,001-600,000",1,440686,2.57
2015-02-26,"5,001-10,000",138,1086051,6.35
2015-02-26,"50,001-100,000",3,205750,1.2
2015-02-26,"600,001-800,000",1,610050,3.56
2015-02-26,"800,001-1,000,000",1,995000,5.81
2015-02-26,"more than 1,000,001",3,9244900,54.07
2015-02-26,total,1974,17097000,100.0
2015-03-31,"1,000-5,000",1572,2712056,15.86
2015-03-31,1-999,157,15121,0.08
2015-03-31,"10,001-15,000",29,382240,2.23
2015-03-31,"100,001-200,000",2,351624,2.05
2015-03-31,"15,001-20,000",23,420502,2.45
2015-03-31,"20,001-30,000",20,491450,2.87
2015-03-31,"200,001-400,000",0,0,0.0
2015-03-31,"30,001-40,000",3,103000,0.6
2015-03-31,"40,001-50,000",1,46000,0.26
2015-03-31,"400,001-600,000",1,448974,2.62
2015-03-31,"5,001-10,000",136,1073333,6.27
2015-03-31,"50,001-100,000",3,205750,1.2
2015-03-31,"600,001-800,000",1,610050,3.56
2015-03-31,"800,001-1,000,000",1,979000,5.72
2015-03-31,"more than 1,000,001",3,9257900,54.14
2015-03-31,total,1952,17097000,100.0
2015-04-30,"1,000-5,000",1532,2638044,15.42
2015-04-30,1-999,152,13239,0.07
2015-04-30,"10,001-15,000",28,370240,2.16
2015-04-30,"100,001-200,000",3,446624,2.61
2015-04-30,"15,001-20,000",22,402502,2.35
2015-04-30,"20,001-30,000",19,466450,2.72
2015-04-30,"200,001-400,000",0,0,0.0
2015-04-30,"30,001-40,000",3,107000,0.62
2015-04-30,"40,001-50,000",1,46000,0.26
2015-04-30,"400,001-600,000",1,448868,2.62
2015-04-30,"5,001-10,000",130,1034333,6.04
2015-04-30,"50,001-100,000",3,205750,1.2
2015-04-30,"600,001-800,000",1,610050,3.56
2015-04-30,"800,001-1,000,000",0,0,0.0
2015-04-30,"more than 1,000,001",4,10307900,60.29
2015-04-30,total,1899,17097000,100.0
2015-05-08,"1,000-5,000",1517,2635044,15.41
2015-05-08,1-999,151,13239,0.07
2015-05-08,"10,001-15,000",30,392240,2.29
2015-05-08,"100,001-200,000",3,457624,2.67
2015-05-08,"15,001-20,000",21,384502,2.24
2015-05-08,"20,001-30,000",19,468450,2.73
2015-05-08,"200,001-400,000",0,0,0.0
2015-05-08,"30,001-40,000",4,141000,0.82
2015-05-08,"40,001-50,000",1,46000,0.26
2015-05-08,"400,001-600,000",1,448868,2.62
2015-05-08,"5,001-10,000",125,986333,5.76
2015-05-08,"50,001-100,000",3,205750,1.2
2015-05-08,"600,001-800,000",1,610050,3.56
2015-05-08,"800,001-1,000,000",0,0,0.0
2015-05-08,"more than 1,000,001",4,10307900,60.29
2015-05-08,total,1880,17097000,100.0
2015-05-15,"1,000-5,000",1503,2640898,15.44
2015-05-15,1-999,152,13385,0.07
2015-05-15,"10,001-15,000",32,424240,2.48
2015-05-15,"100,001-200,000",3,457624,2.67
2015-05-15,"15,001-20,000",19,346502,2.02
2015-05-15,"20,001-30,000",20,496450,2.9
2015-05-15,"200,001-400,000",0,0,0.0
2015-05-15,"30,001-40,000",3,110000,0.64
2015-05-15,"40,001-50,000",1,46000,0.26
2015-05-15,"400,001-600,000",1,459868,2.68
2015-05-15,"5,001-10,000",124,974333,5.69
2015-05-15,"50,001-100,000",3,209750,1.22
2015-05-15,"600,001-800,000",1,610050,3.56
2015-05-15,"800,001-1,000,000",0,0,0.0
2015-05-15,"more than 1,000,001",4,10307900,60.29
2015-05-15,total,1866,17097000,100.0
2015-05-22,"1,000-5,000",1495,2640998,15.44
2015-05-22,1-999,150,13275,0.07
2015-05-22,"10,001-15,000",32,421240,2.46
2015-05-22,"100,001-200,000",3,457624,2.67
2015-05-22,"15,001-20,000",20,364502,2.13
2015-05-22,"20,001-30,000",20,498450,2.91
2015-05-22,"200,001-400,000",0,0,0.0
2015-05-22,"30,001-40,000",3,112000,0.65
2015-05-22,"40,001-50,000",1,46000,0.26
2015-05-22,"400,001-600,000",1,459868,2.68
2015-05-22,"5,001-10,000",122,955343,5.58
2015-05-22,"50,001-100,000",3,209750,1.22
2015-05-22,"600,001-800,000",1,610050,3.56
2015-05-22,"800,001-1,000,000",0,0,0.0
2015-05-22,"more than 1,000,001",4,10307900,60.29
2015-05-22,total,1855,17097000,100.0
2015-05-29,"1,000-5,000",1513,2670998,15.62
2015-05-29,1-999,151,13139,0.07
2015-05-29,"10,001-15,000",32,416240,2.43
2015-05-29,"100,001-200,000",3,438760,2.56
2015-05-29,"15,001-20,000",20,366502,2.14
2015-05-29,"20,001-30,000",19,469450,2.74
2015-05-29,"200,001-400,000",0,0,0.0
2015-05-29,"30,001-40,000",4,144000,0.84
2015-05-29,"40,001-50,000",1,46000,0.26
2015-05-29,"400,001-600,000",1,459868,2.68
2015-05-29,"5,001-10,000",119,936343,5.47
2015-05-29,"50,001-100,000",3,209750,1.22
2015-05-29,"600,001-800,000",1,610050,3.56
2015-05-29,"800,001-1,000,000",0,0,0.0
2015-05-29,"more than 1,000,001",4,10315900,60.33
2015-05-29,total,1871,17097000,100.0
2015-06-05,"1,000-5,000",1503,2641998,15.45
2015-06-05,1-999,150,13139,0.07
2015-06-05,"10,001-15,000",36,466240,2.72
2015-06-05,"100,001-200,000",3,423760,2.47
2015-06-05,"15,001-20,000",21,387102,2.26
2015-06-05,"20,001-30,000",19,476850,2.78
2015-06-05,"200,001-400,000",0,0,0.0
2015-06-05,"30,001-40,000",3,112000,0.65
2015-06-05,"40,001-50,000",1,47000,0.27
2015-06-05,"400,001-600,000",1,459868,2.68
2015-06-05,"5,001-10,000",118,920343,5.38
2015-06-05,"50,001-100,000",3,209750,1.22
2015-06-05,"600,001-800,000",1,610050,3.56
2015-06-05,"800,001-1,000,000",0,0,0.0
2015-06-05,"more than 1,000,001",4,10328900,60.41
2015-06-05,total,1863,17097000,100.0
2015-06-12,"1,000-5,000",1493,2636998,15.42
2015-06-12,1-999,149,13139,0.07
2015-06-12,"10,001-15,000",37,479240,2.8
2015-06-12,"100,001-200,000",3,423760,2.47
2015-06-12,"15,001-20,000",22,400102,2.34
2015-06-12,"20,001-30,000",21,516850,3.02
2015-06-12,"200,001-400,000",0,0,0.0
2015-06-12,"30,001-40,000",2,74000,0.43
2015-06-12,"40,001-50,000",1,47000,0.27
2015-06-12,"400,001-600,000",1,459868,2.68
2015-06-12,"5,001-10,000",115,894343,5.23
2015-06-12,"50,001-100,000",3,209750,1.22
2015-06-12,"600,001-800,000",1,610050,3.56
2015-06-12,"800,001-1,000,000",0,0,0.0
2015-06-12,"more than 1,000,001",4,10331900,60.43
2015-06-12,total,1852,17097000,100.0
2015-06-18,"1,000-5,000",1485,2615998,15.3
2015-06-18,1-999,149,13139,0.07
2015-06-18,"10,001-15,000",37,479840,2.8
2015-06-18,"100,001-200,000",3,423760,2.47
2015-06-18,"15,001-20,000",22,399502,2.33
2015-06-18,"20,001-30,000",21,515850,3.01
2015-06-18,"200,001-400,000",0,0,0.0
2015-06-18,"30,001-40,000",2,74000,0.43
2015-06-18,"40,001-50,000",0,0,0.0
2015-06-18,"400,001-600,000",1,471868,2.75
2015-06-18,"5,001-10,000",116,900343,5.26
2015-06-18,"50,001-100,000",4,260750,1.52
2015-06-18,"600,001-800,000",1,610050,3.56
2015-06-18,"800,001-1,000,000",0,0,0.0
2015-06-18,"more than 1,000,001",4,10331900,60.43
2015-06-18,total,1845,17097000,100.0
2015-06-26,"1,000-5,000",1478,2600998,15.21
2015-06-26,1-999,149,13139,0.07
2015-06-26,"10,001-15,000",38,487840,2.85
2015-06-26,"100,001-200,000",3,423760,2.47
2015-06-26,"15,001-20,000",22,403502,2.36
2015-06-26,"20,001-30,000",21,515850,3.01
2015-06-26,"200,001-400,000",0,0,0.0
2015-06-26,"30,001-40,000",2,74000,0.43
2015-06-26,"40,001-50,000",0,0,0.0
2015-06-26,"400,001-600,000",1,471868,2.75
2015-06-26,"5,001-10,000",114,884343,5.17
2015-06-26,"50,001-100,000",4,265750,1.55
2015-06-26,"600,001-800,000",1,610050,3.56
2015-06-26,"800,001-1,000,000",0,0,0.0
2015-06-26,"more than 1,000,001",4,10345900,60.51
2015-06-26,total,1837,17097000,100.0
2015-07-03,"1,000-5,000",1475,2591998,15.16
2015-07-03,1-999,149,13139,0.07
2015-07-03,"10,001-15,000",39,500840,2.92
2015-07-03,"100,001-200,000",3,423760,2.47
2015-07-03,"15,001-20,000",21,382502,2.23
2015-07-03,"20,001-30,000",22,539850,3.15
2015-07-03,"200,001-400,000",0,0,0.0
2015-07-03,"30,001-40,000",2,74000,0.43
2015-07-03,"40,001-50,000",0,0,0.0
2015-07-03,"400,001-600,000",1,471868,2.75
2015-07-03,"5,001-10,000",113,873343,5.1
2015-07-03,"50,001-100,000",4,265750,1.55
2015-07-03,"600,001-800,000",1,610050,3.56
2015-07-03,"800,001-1,000,000",0,0,0.0
2015-07-03,"more than 1,000,001",4,10349900,60.53
2015-07-03,total,1834,17097000,100.0
2015-07-09,"1,000-5,000",1466,2583998,15.11
2015-07-09,1-999,151,13139,0.07
2015-07-09,"10,001-15,000",39,500840,2.92
2015-07-09,"100,001-200,000",3,423760,2.47
2015-07-09,"15,001-20,000",20,362502,2.12
2015-07-09,"20,001-30,000",23,568850,3.32
2015-07-09,"200,001-400,000",0,0,0.0
2015-07-09,"30,001-40,000",2,75000,0.43
2015-07-09,"40,001-50,000",0,0,0.0
2015-07-09,"400,001-600,000",1,471868,2.75
2015-07-09,"5,001-10,000",112,865343,5.06
2015-07-09,"50,001-100,000",4,265750,1.55
2015-07-09,"600,001-800,000",1,610050,3.56
2015-07-09,"800,001-1,000,000",0,0,0.0
2015-07-09,"more than 1,000,001",4,10355900,60.57
2015-07-09,total,1826,17097000,100.0
2015-07-17,"1,000-5,000",1452,2565098,15.0
2015-07-17,1-999,149,12552,0.07
2015-07-17,"10,001-15,000",37,475840,2.78
2015-07-17,"100,001-200,000",3,423760,2.47
2015-07-17,"15,001-20,000",20,363502,2.12
2015-07-17,"20,001-30,000",23,583850,3.41
2015-07-17,"200,001-400,000",0,0,0.0
2015-07-17,"30,001-40,000",2,75000,0.43
2015-07-17,"40,001-50,000",0,0,0.0
2015-07-17,"400,001-600,000",1,483868,2.83
