date,level,people,holding_shares,percent
2015-01-30,"1,000-5,000",3456,7556855,9.61
2015-01-30,1-999,1834,218533,0.27
2015-01-30,"10,001-15,000",293,3456264,4.39
2015-01-30,"100,001-200,000",35,4674100,5.94
2015-01-30,"15,001-20,000",185,3378563,4.29
2015-01-30,"20,001-30,000",148,3631507,4.62
2015-01-30,"200,001-400,000",20,5532472,7.03
2015-01-30,"30,001-40,000",104,3654339,4.64
2015-01-30,"40,001-50,000",40,1840696,2.34
2015-01-30,"400,001-600,000",13,6442846,8.19
2015-01-30,"5,001-10,000",833,6329774,8.05
2015-01-30,"50,001-100,000",91,6084992,7.74
2015-01-30,"600,001-800,000",5,3419358,4.35
2015-01-30,"800,001-1,000,000",6,5410434,6.88
2015-01-30,"more than 1,000,001",10,16967082,21.58
2015-01-30,total,7073,78597815,100.0
2015-02-26,"1,000-5,000",3418,7521180,9.56
2015-02-26,1-999,1825,217758,0.27
2015-02-26,"10,001-15,000",290,3439951,4.37
2015-02-26,"100,001-200,000",36,4905100,6.24
2015-02-26,"15,001-20,000",177,3232087,4.11
2015-02-26,"20,001-30,000",155,3805837,4.84
2015-02-26,"200,001-400,000",19,5164944,6.57
2015-02-26,"30,001-40,000",103,3649629,4.64
2015-02-26,"40,001-50,000",43,1980456,2.51
2015-02-26,"400,001-600,000",15,7583993,9.64
2015-02-26,"5,001-10,000",826,6271421,7.97
2015-02-26,"50,001-100,000",86,5677585,7.22
2015-02-26,"600,001-800,000",3,2055358,2.61
2015-02-26,"800,001-1,000,000",7,6047434,7.69
2015-02-26,"more than 1,000,001",10,17045082,21.68
2015-02-26,total,7013,78597815,100.0
2015-03-31,"1,000-5,000",3398,7488787,9.52
2015-03-31,1-999,3128,219468,0.27
2015-03-31,"10,001-15,000",277,3272784,4.16
2015-03-31,"100,001-200,000",39,5325960,6.77
2015-03-31,"15,001-20,000",185,3383057,4.3
2015-03-31,"20,001-30,000",163,4016664,5.11
2015-03-31,"200,001-400,000",21,5929944,7.54
2015-03-31,"30,001-40,000",99,3500219,4.45
2015-03-31,"40,001-50,000",41,1915256,2.43
2015-03-31,"400,001-600,000",11,5346180,6.8
2015-03-31,"5,001-10,000",845,6377891,8.11
2015-03-31,"50,001-100,000",83,5470918,6.96
2015-03-31,"600,001-800,000",6,4079358,5.19
2015-03-31,"800,001-1,000,000",5,4462104,5.67
2015-03-31,"more than 1,000,001",12,17809225,22.65
2015-03-31,total,8313,78597815,100.0
2015-04-30,"1,000-5,000",3348,7405671,9.42
2015-04-30,1-999,4952,217745,0.27
2015-04-30,"10,001-15,000",284,3356776,4.27
2015-04-30,"100,001-200,000",40,5507860,7.0
2015-04-30,"15,001-20,000",174,3181154,4.04
2015-04-30,"20,001-30,000",164,4063745,5.17
2015-04-30,"200,001-400,000",21,5576826,7.09
2015-04-30,"30,001-40,000",97,3418219,4.34
2015-04-30,"40,001-50,000",42,1962256,2.49
2015-04-30,"400,001-600,000",12,5870180,7.46
2015-04-30,"5,001-10,000",811,6098778,7.75
2015-04-30,"50,001-100,000",79,5202918,6.61
2015-04-30,"600,001-800,000",5,3407358,4.33
2015-04-30,"800,001-1,000,000",5,4457104,5.67
2015-04-30,"more than 1,000,001",12,18871225,24.0
2015-04-30,total,10046,78597815,100.0
2015-05-08,"1,000-5,000",3326,7355383,9.35
2015-05-08,1-999,4955,218076,0.27
2015-05-08,"10,001-15,000",284,3351716,4.26
2015-05-08,"100,001-200,000",40,5528120,7.03
2015-05-08,"15,001-20,000",170,3109084,3.95
2015-05-08,"20,001-30,000",165,4108720,5.22
2015-05-08,"200,001-400,000",21,5419826,6.89
2015-05-08,"30,001-40,000",99,3501226,4.45
2015-05-08,"40,001-50,000",43,2010256,2.55
2015-05-08,"400,001-600,000",11,5290180,6.73
2015-05-08,"5,001-10,000",809,6069918,7.72
2015-05-08,"50,001-100,000",79,5203623,6.62
2015-05-08,"600,001-800,000",5,3441358,4.37
2015-05-08,"800,001-1,000,000",4,3462104,4.4
2015-05-08,"more than 1,000,001",13,20528225,26.11
2015-05-08,total,10024,78597815,100.0
