date,level,people,holding_shares,percent
2015-01-30,"1,000-5,000",1454,2823061,4.03
2015-01-30,1-999,21,839,0.0
2015-01-30,"10,001-15,000",80,1055000,1.5
2015-01-30,"100,001-200,000",17,2404000,3.43
2015-01-30,"15,001-20,000",41,788100,1.12
2015-01-30,"20,001-30,000",35,910000,1.3
2015-01-30,"200,001-400,000",6,1744800,2.49
2015-01-30,"30,001-40,000",19,671000,0.95
2015-01-30,"40,001-50,000",12,565000,0.8
2015-01-30,"400,001-600,000",7,3682025,5.26
2015-01-30,"5,001-10,000",180,1533000,2.19
2015-01-30,"50,001-100,000",14,1031000,1.47
2015-01-30,"600,001-800,000",1,751000,1.07
2015-01-30,"800,001-1,000,000",1,991000,1.41
2015-01-30,"more than 1,000,001",16,51050175,72.92
2015-01-30,total,1904,70000000,100.0
2015-02-26,"1,000-5,000",1310,2620100,3.74
2015-02-26,1-999,22,1800,0.0
2015-02-26,"10,001-15,000",77,1009000,1.44
2015-02-26,"100,001-200,000",16,2318000,3.31
2015-02-26,"15,001-20,000",44,850100,1.21
2015-02-26,"20,001-30,000",34,870000,1.24
2015-02-26,"200,001-400,000",7,1990800,2.84
2015-02-26,"30,001-40,000",19,673000,0.96
2015-02-26,"40,001-50,000",12,561000,0.8
2015-02-26,"400,001-600,000",6,3104025,4.43
2015-02-26,"5,001-10,000",178,1509000,2.15
2015-02-26,"50,001-100,000",15,1088000,1.55
2015-02-26,"600,001-800,000",2,1377000,1.96
2015-02-26,"800,001-1,000,000",1,991000,1.41
2015-02-26,"more than 1,000,001",16,51037175,72.91
2015-02-26,total,1759,70000000,100.0
2015-03-31,"1,000-5,000",1212,2559200,3.65
2015-03-31,1-999,41,2775,0.0
2015-03-31,"10,001-15,000",74,978000,1.39
2015-03-31,"100,001-200,000",17,2421000,3.45
2015-03-31,"15,001-20,000",56,1056000,1.5
2015-03-31,"20,001-30,000",41,1070025,1.52
2015-03-31,"200,001-400,000",7,2180800,3.11
2015-03-31,"30,001-40,000",12,438000,0.62
2015-03-31,"40,001-50,000",11,517000,0.73
2015-03-31,"400,001-600,000",6,3104025,4.43
2015-03-31,"5,001-10,000",181,1539000,2.19
2015-03-31,"50,001-100,000",18,1348000,1.92
2015-03-31,"600,001-800,000",1,779000,1.11
2015-03-31,"800,001-1,000,000",1,991000,1.41
2015-03-31,"more than 1,000,001",16,51016175,72.88
2015-03-31,total,1694,70000000,100.0
2015-04-30,"1,000-5,000",1094,2330067,3.32
2015-04-30,1-999,48,2908,0.0
2015-04-30,"10,001-15,000",72,963000,1.37
2015-04-30,"100,001-200,000",20,2835000,4.05
2015-04-30,"15,001-20,000",47,880000,1.25
2015-04-30,"20,001-30,000",38,1000025,1.42
2015-04-30,"200,001-400,000",6,1851800,2.64
2015-04-30,"30,001-40,000",15,550000,0.78
2015-04-30,"40,001-50,000",11,520000,0.74
2015-04-30,"400,001-600,000",7,3579025,5.11
2015-04-30,"5,001-10,000",173,1480000,2.11
2015-04-30,"50,001-100,000",17,1232000,1.76
2015-04-30,"600,001-800,000",1,774000,1.1
2015-04-30,"800,001-1,000,000",1,991000,1.41
2015-04-30,"more than 1,000,001",16,51011175,72.87
