date,level,people,holding_shares,percent
2015-01-30,"1,000-5,000",9732,23087541,2.65
2015-01-30,1-999,10949,2797425,0.32
2015-01-30,"10,001-15,000",1906,23156910,2.65
2015-01-30,"100,001-200,000",259,35931018,4.12
2015-01-30,"15,001-20,000",679,12050201,1.38
2015-01-30,"20,001-30,000",1008,24538452,2.81
2015-01-30,"200,001-400,000",111,30957114,3.55
2015-01-30,"30,001-40,000",410,14234783,1.63
2015-01-30,"40,001-50,000",285,12851365,1.47
2015-01-30,"400,001-600,000",43,20718551,2.37
2015-01-30,"5,001-10,000",3246,23574250,2.7
2015-01-30,"50,001-100,000",476,33377453,3.83
2015-01-30,"600,001-800,000",21,14649374,1.68
2015-01-30,"800,001-1,000,000",12,10422562,1.19
2015-01-30,"more than 1,000,001",82,588593232,67.58
2015-01-30,total,29219,870940231,100.0
2015-02-26,"1,000-5,000",9712,23037886,2.64
2015-02-26,1-999,10901,2789289,0.32
2015-02-26,"10,001-15,000",1907,23221056,2.66
2015-02-26,"100,001-200,000",268,37373624,4.29
2015-02-26,"15,001-20,000",674,11987202,1.37
2015-02-26,"20,001-30,000",1010,24693321,2.83
2015-02-26,"200,001-400,000",114,31646772,3.63
2015-02-26,"30,001-40,000",413,14345825,1.64
2015-02-26,"40,001-50,000",267,12023002,1.38
2015-02-26,"400,001-600,000",38,18637149,2.13
2015-02-26,"5,001-10,000",3255,23654706,2.71
2015-02-26,"50,001-100,000",487,33881576,3.89
2015-02-26,"600,001-800,000",20,13981266,1.6
2015-02-26,"800,001-1,000,000",12,10604362,1.21
2015-02-26,"more than 1,000,001",83,589063195,67.63
2015-02-26,total,29161,870940231,100.0
2015-03-31,"1,000-5,000",9502,22499184,2.58
2015-03-31,1-999,10810,2766135,0.31
2015-03-31,"10,001-15,000",1906,23248917,2.66
2015-03-31,"100,001-200,000",270,37951150,4.35
2015-03-31,"15,001-20,000",674,11982948,1.37
2015-03-31,"20,001-30,000",1008,24551939,2.81
2015-03-31,"200,001-400,000",113,32298447,3.7
2015-03-31,"30,001-40,000",433,15110182,1.73
2015-03-31,"40,001-50,000",280,12659352,1.45
2015-03-31,"400,001-600,000",37,18113032,2.07
2015-03-31,"5,001-10,000",3159,22862370,2.62
2015-03-31,"50,001-100,000",516,36176905,4.15
2015-03-31,"600,001-800,000",21,14667946,1.68
2015-03-31,"800,001-1,000,000",10,8482373,0.97
2015-03-31,"more than 1,000,001",82,587569351,67.46
2015-03-31,total,28821,870940231,100.0
2015-04-30,"1,000-5,000",9524,22570907,2.59
2015-04-30,1-999,10729,2745045,0.31
2015-04-30,"10,001-15,000",1862,22765662,2.61
2015-04-30,"100,001-200,000",269,37911909,4.35
2015-04-30,"15,001-20,000",694,12368621,1.42
2015-04-30,"20,001-30,000",989,24164292,2.77
2015-04-30,"200,001-400,000",114,32967466,3.78
2015-04-30,"30,001-40,000",437,15220585,1.74
2015-04-30,"40,001-50,000",282,12786663,1.46
2015-04-30,"400,001-600,000",38,18572718,2.13
2015-04-30,"5,001-10,000",3161,22991625,2.63
2015-04-30,"50,001-100,000",512,35811972,4.11
2015-04-30,"600,001-800,000",25,17443395,2.0
2015-04-30,"800,001-1,000,000",9,7879711,0.9
2015-04-30,"more than 1,000,001",80,584739660,67.13
2015-04-30,total,28725,870940231,100.0
2015-05-08,"1,000-5,000",9546,22691070,2.6
2015-05-08,1-999,10690,2733391,0.31
2015-05-08,"10,001-15,000",1879,22980224,2.63
2015-05-08,"100,001-200,000",275,38835531,4.45
2015-05-08,"15,001-20,000",716,12763057,1.46
2015-05-08,"20,001-30,000",990,24252391,2.78
2015-05-08,"200,001-400,000",115,32986699,3.78
2015-05-08,"30,001-40,000",438,15281985,1.75
2015-05-08,"40,001-50,000",282,12816896,1.47
2015-05-08,"400,001-600,000",39,19230494,2.2
2015-05-08,"5,001-10,000",3185,23181965,2.66
2015-05-08,"50,001-100,000",508,35391641,4.06
2015-05-08,"600,001-800,000",25,17194887,1.97
2015-05-08,"800,001-1,000,000",9,7968709,0.91
2015-05-08,"more than 1,000,001",80,582631291,66.89
2015-05-08,total,28777,870940231,100.0
2015-05-15,"1,000-5,000",9508,22611286,2.59
2015-05-15,1-999,10671,2725342,0.31
2015-05-15,"10,001-15,000",1879,22951290,2.63
2015-05-15,"100,001-200,000",272,38392009,4.4
2015-05-15,"15,001-20,000",713,12714942,1.45
2015-05-15,"20,001-30,000",983,24095857,2.76
2015-05-15,"200,001-400,000",121,34723843,3.98
2015-05-15,"30,001-40,000",442,15435501,1.77
2015-05-15,"40,001-50,000",280,12708801,1.45
2015-05-15,"400,001-600,000",38,18507647,2.12
2015-05-15,"5,001-10,000",3169,23007599,2.64
2015-05-15,"50,001-100,000",518,36119205,4.14
2015-05-15,"600,001-800,000",29,20278307,2.32
2015-05-15,"800,001-1,000,000",8,7159709,0.82
2015-05-15,"more than 1,000,001",78,579508893,66.53
2015-05-15,total,28709,870940231,100.0
2015-05-22,"1,000-5,000",9510,22610251,2.59
2015-05-22,1-999,10656,2720782,0.31
2015-05-22,"10,001-15,000",1865,22780844,2.61
2015-05-22,"100,001-200,000",273,38782037,4.45
2015-05-22,"15,001-20,000",726,12976939,1.48
2015-05-22,"20,001-30,000",971,23778711,2.73
2015-05-22,"200,001-400,000",118,33913504,3.89
2015-05-22,"30,001-40,000",448,15654097,1.79
2015-05-22,"40,001-50,000",281,12752971,1.46
2015-05-22,"400,001-600,000",38,18317338,2.1
2015-05-22,"5,001-10,000",3160,23002787,2.64
2015-05-22,"50,001-100,000",529,36698850,4.21
2015-05-22,"600,001-800,000",31,21281571,2.44
2015-05-22,"800,001-1,000,000",7,6143714,0.7
2015-05-22,"more than 1,000,001",78,579525835,66.54
2015-05-22,total,28691,870940231,100.0
2015-05-29,"1,000-5,000",9485,22568771,2.59
2015-05-29,1-999,10642,2718261,0.31
2015-05-29,"10,001-15,000",1856,22650022,2.6
2015-05-29,"100,001-200,000",276,39323958,4.51
2015-05-29,"15,001-20,000",717,12801468,1.46
2015-05-29,"20,001-30,000",971,23766678,2.72
2015-05-29,"200,001-400,000",117,33349179,3.82
2015-05-29,"30,001-40,000",438,15289670,1.75
2015-05-29,"40,001-50,000",281,12765670,1.46
2015-05-29,"400,001-600,000",42,20436630,2.34
2015-05-29,"5,001-10,000",3164,23013890,2.64
2015-05-29,"50,001-100,000",541,37721206,4.33
2015-05-29,"600,001-800,000",27,18394279,2.11
2015-05-29,"800,001-1,000,000",7,6028714,0.69
2015-05-29,"more than 1,000,001",79,580111835,66.6
2015-05-29,total,28643,870940231,100.0
2015-06-05,"1,000-5,000",9467,22530008,2.58
2015-06-05,1-999,10636,2718367,0.31
2015-06-05,"10,001-15,000",1861,22698116,2.6
2015-06-05,"100,001-200,000",272,38752348,4.44
2015-06-05,"15,001-20,000",727,12994219,1.49
2015-06-05,"20,001-30,000",963,23590805,2.7
2015-06-05,"200,001-400,000",122,34777234,3.99
2015-06-05,"30,001-40,000",442,15439861,1.77
2015-06-05,"40,001-50,000",288,13094454,1.5
2015-06-05,"400,001-600,000",39,18776854,2.15
2015-06-05,"5,001-10,000",3156,22997459,2.64
2015-06-05,"50,001-100,000",539,37833902,4.34
2015-06-05,"600,001-800,000",27,18474279,2.12
2015-06-05,"800,001-1,000,000",9,7884290,0.9
2015-06-05,"more than 1,000,001",78,578378035,66.4
2015-06-05,total,28626,870940231,100.0
2015-06-12,"1,000-5,000",9494,22665179,2.6
2015-06-12,1-999,10628,2714573,0.31
2015-06-12,"10,001-15,000",1862,22738717,2.61
2015-06-12,"100,001-200,000",277,39368807,4.52
2015-06-12,"15,001-20,000",727,13007598,1.49
2015-06-12,"20,001-30,000",967,23704438,2.72
2015-06-12,"200,001-400,000",121,34528650,3.96
2015-06-12,"30,001-40,000",429,14974067,1.71
2015-06-12,"40,001-50,000",300,13618991,1.56
2015-06-12,"400,001-600,000",39,18528485,2.12
2015-06-12,"5,001-10,000",3166,23094015,2.65
2015-06-12,"50,001-100,000",534,37613956,4.31
2015-06-12,"600,001-800,000",25,16651078,1.91
2015-06-12,"800,001-1,000,000",12,10550842,1.21
2015-06-12,"more than 1,000,001",78,577180835,66.27
2015-06-12,total,28659,870940231,100.0
2015-06-18,"1,000-5,000",9525,22738677,2.61
2015-06-18,1-999,10622,2715237,0.31
2015-06-18,"10,001-15,000",1857,22661388,2.6
2015-06-18,"100,001-200,000",287,40830454,4.68
2015-06-18,"15,001-20,000",729,13061815,1.49
2015-06-18,"20,001-30,000",968,23729656,2.72
2015-06-18,"200,001-400,000",121,34737329,3.98
2015-06-18,"30,001-40,000",430,15045923,1.72
2015-06-18,"40,001-50,000",299,13564491,1.55
2015-06-18,"400,001-600,000",39,18624257,2.13
2015-06-18,"5,001-10,000",3177,23185560,2.66
2015-06-18,"50,001-100,000",527,37037780,4.25
2015-06-18,"600,001-800,000",23,15326936,1.75
2015-06-18,"800,001-1,000,000",15,13287642,1.52
2015-06-18,"more than 1,000,001",76,574393086,65.95
2015-06-18,total,28695,870940231,100.0
2015-06-26,"1,000-5,000",9570,22875291,2.62
2015-06-26,1-999,10600,2705753,0.31
2015-06-26,"10,001-15,000",1844,22485578,2.58
2015-06-26,"100,001-200,000",283,40312647,4.62
2015-06-26,"15,001-20,000",728,13037335,1.49
2015-06-26,"20,001-30,000",971,23747009,2.72
2015-06-26,"200,001-400,000",119,33633270,3.86
2015-06-26,"30,001-40,000",431,15070363,1.73
2015-06-26,"40,001-50,000",298,13509165,1.55
2015-06-26,"400,001-600,000",37,17521994,2.01
2015-06-26,"5,001-10,000",3198,23381895,2.68
2015-06-26,"50,001-100,000",534,37450649,4.3
2015-06-26,"600,001-800,000",25,16909087,1.94
2015-06-26,"800,001-1,000,000",15,13136984,1.5
2015-06-26,"more than 1,000,001",77,575163211,66.03
2015-06-26,total,28730,870940231,100.0
2015-07-03,"1,000-5,000",9550,22842648,2.62
2015-07-03,1-999,10584,2700924,0.31
2015-07-03,"10,001-15,000",1856,22648342,2.6
2015-07-03,"100,001-200,000",284,40239467,4.62
2015-07-03,"15,001-20,000",718,12876712,1.47
2015-07-03,"20,001-30,000",999,24417723,2.8
2015-07-03,"200,001-400,000",122,34479266,3.95
2015-07-03,"30,001-40,000",434,15185126,1.74
2015-07-03,"40,001-50,000",301,13655291,1.56
2015-07-03,"400,001-600,000",38,18142504,2.08
2015-07-03,"5,001-10,000",3185,23294340,2.67
2015-07-03,"50,001-100,000",533,37369365,4.29
2015-07-03,"600,001-800,000",23,15406600,1.76
2015-07-03,"800,001-1,000,000",17,15148591,1.73
2015-07-03,"more than 1,000,001",76,572533332,65.73
