date,level,people,holding_shares,percent
2015-01-30,"1,000-5,000",4967,10223796,9.7
2015-01-30,1-999,6215,843732,0.8
2015-01-30,"10,001-15,000",587,6677415,6.33
2015-01-30,"100,001-200,000",56,7420450,7.04
2015-01-30,"15,001-20,000",186,3213978,3.05
2015-01-30,"20,001-30,000",241,5619991,5.33
2015-01-30,"200,001-400,000",30,8903567,8.45
2015-01-30,"30,001-40,000",110,3766421,3.57
2015-01-30,"40,001-50,000",48,2151873,2.04
2015-01-30,"400,001-600,000",13,6293909,5.97
2015-01-30,"5,001-10,000",1176,7710029,7.31
2015-01-30,"50,001-100,000",108,7496922,7.11
2015-01-30,"600,001-800,000",11,7703798,7.31
2015-01-30,"800,001-1,000,000",3,2578816,2.44
2015-01-30,"more than 1,000,001",14,24732788,23.47
2015-01-30,total,13765,105337485,100.0
2015-02-26,"1,000-5,000",4948,10197687,9.68
2015-02-26,1-999,6271,842478,0.79
2015-02-26,"10,001-15,000",590,6732554,6.39
2015-02-26,"100,001-200,000",53,7018662,6.66
2015-02-26,"15,001-20,000",184,3188181,3.02
2015-02-26,"20,001-30,000",234,5434728,5.15
2015-02-26,"200,001-400,000",32,9599486,9.11
2015-02-26,"30,001-40,000",110,3760462,3.56
2015-02-26,"40,001-50,000",54,2404595,2.28
2015-02-26,"400,001-600,000",12,5768056,5.47
2015-02-26,"5,001-10,000",1179,7765984,7.37
2015-02-26,"50,001-100,000",109,7613827,7.22
2015-02-26,"600,001-800,000",11,7686798,7.29
2015-02-26,"800,001-1,000,000",3,2578816,2.44
2015-02-26,"more than 1,000,001",14,24745171,23.49
2015-02-26,total,13804,105337485,100.0
2015-03-31,"1,000-5,000",5067,10488869,9.95
2015-03-31,1-999,8575,846725,0.8
2015-03-31,"10,001-15,000",603,6941155,6.58
2015-03-31,"100,001-200,000",49,6367642,6.04
2015-03-31,"15,001-20,000",188,3274872,3.1
2015-03-31,"20,001-30,000",243,5659893,5.37
2015-03-31,"200,001-400,000",30,8944764,8.49
2015-03-31,"30,001-40,000",104,3549838,3.36
2015-03-31,"40,001-50,000",52,2323313,2.2
2015-03-31,"400,001-600,000",13,6288056,5.96
2015-03-31,"5,001-10,000",1184,7905345,7.5
2015-03-31,"50,001-100,000",110,7645097,7.25
2015-03-31,"600,001-800,000",11,7618798,7.23
2015-03-31,"800,001-1,000,000",3,2578816,2.44
2015-03-31,"more than 1,000,001",14,24904302,23.64
2015-03-31,total,16246,105337485,100.0
2015-04-30,"1,000-5,000",5001,10376963,9.85
2015-04-30,1-999,8719,852228,0.8
2015-04-30,"10,001-15,000",581,6673583,6.33
2015-04-30,"100,001-200,000",49,6558243,6.22
2015-04-30,"15,001-20,000",198,3453691,3.27
2015-04-30,"20,001-30,000",241,5637582,5.35
2015-04-30,"200,001-400,000",29,8776271,8.33
2015-04-30,"30,001-40,000",107,3678338,3.49
2015-04-30,"40,001-50,000",54,2427975,2.3
2015-04-30,"400,001-600,000",15,7437881,7.06
2015-04-30,"5,001-10,000",1199,8046030,7.63
2015-04-30,"50,001-100,000",110,7680609,7.29
2015-04-30,"600,001-800,000",9,6241973,5.92
2015-04-30,"800,001-1,000,000",3,2578816,2.44
2015-04-30,"more than 1,000,001",14,24917302,23.65
2015-04-30,total,16329,105337485,100.0
2015-05-08,"1,000-5,000",4977,10343454,9.81
2015-05-08,1-999,8732,854307,0.81
2015-05-08,"10,001-15,000",581,6672277,6.33
2015-05-08,"100,001-200,000",48,6443243,6.11
2015-05-08,"15,001-20,000",198,3448250,3.27
2015-05-08,"20,001-30,000",241,5652391,5.36
2015-05-08,"200,001-400,000",30,8901271,8.45
2015-05-08,"30,001-40,000",107,3675684,3.48
2015-05-08,"40,001-50,000",51,2289280,2.17
2015-05-08,"400,001-600,000",15,7349881,6.97
2015-05-08,"5,001-10,000",1193,8004048,7.59
2015-05-08,"50,001-100,000",113,7905308,7.5
2015-05-08,"600,001-800,000",8,5488282,5.21
2015-05-08,"800,001-1,000,000",4,3381507,3.21
2015-05-08,"more than 1,000,001",14,24928302,23.66
2015-05-08,total,16312,105337485,100.0
2015-05-15,"1,000-5,000",4979,10355621,9.83
2015-05-15,1-999,8760,851923,0.8
2015-05-15,"10,001-15,000",574,6590849,6.25
2015-05-15,"100,001-200,000",48,6606383,6.27
2015-05-15,"15,001-20,000",201,3500839,3.32
2015-05-15,"20,001-30,000",234,5495506,5.21
2015-05-15,"200,001-400,000",28,8261467,7.84
2015-05-15,"30,001-40,000",111,3813959,3.62
2015-05-15,"40,001-50,000",50,2250082,2.13
2015-05-15,"400,001-600,000",16,7690685,7.3
2015-05-15,"5,001-10,000",1194,8007574,7.6
2015-05-15,"50,001-100,000",115,8078506,7.66
2015-05-15,"600,001-800,000",8,5473282,5.19
2015-05-15,"800,001-1,000,000",4,3381507,3.21
2015-05-15,"more than 1,000,001",14,24979302,23.71
2015-05-15,total,16336,105337485,100.0
2015-05-22,"1,000-5,000",4976,10373100,9.84
2015-05-22,1-999,8895,849844,0.8
2015-05-22,"10,001-15,000",584,6703498,6.36
2015-05-22,"100,001-200,000",49,6711078,6.37
2015-05-22,"15,001-20,000",195,3389318,3.21
2015-05-22,"20,001-30,000",236,5535979,5.25
