date,level,people,holding_shares,percent
2015-01-30,"1,000-5,000",2319,4356481,8.86
2015-01-30,1-999,1025,45534,0.09
2015-01-30,"10,001-15,000",120,1417724,2.88
2015-01-30,"100,001-200,000",19,2709614,5.51
2015-01-30,"15,001-20,000",64,1118047,2.27
2015-01-30,"20,001-30,000",67,1581023,3.21
2015-01-30,"200,001-400,000",11,3173696,6.45
2015-01-30,"30,001-40,000",23,802970,1.63
2015-01-30,"40,001-50,000",19,856568,1.74
2015-01-30,"400,001-600,000",2,832152,1.69
2015-01-30,"5,001-10,000",367,2501850,5.09
2015-01-30,"50,001-100,000",35,2537253,5.16
2015-01-30,"600,001-800,000",1,704000,1.43
2015-01-30,"800,001-1,000,000",1,987865,2.01
2015-01-30,"more than 1,000,001",10,25518649,51.92
2015-01-30,total,4083,49143426,100.0
2015-02-26,"1,000-5,000",2295,4330650,8.81
2015-02-26,1-999,1018,48093,0.09
2015-02-26,"10,001-15,000",130,1552604,3.15
2015-02-26,"100,001-200,000",18,2502268,5.09
2015-02-26,"15,001-20,000",64,1125047,2.28
2015-02-26,"20,001-30,000",69,1613763,3.28
2015-02-26,"200,001-400,000",12,3463696,7.04
2015-02-26,"30,001-40,000",21,733970,1.49
2015-02-26,"40,001-50,000",20,899618,1.83
2015-02-26,"400,001-600,000",2,832152,1.69
2015-02-26,"5,001-10,000",377,2583836,5.25
2015-02-26,"50,001-100,000",34,2386021,4.85
2015-02-26,"600,001-800,000",0,0,0.0
2015-02-26,"800,001-1,000,000",2,1923865,3.91
2015-02-26,"more than 1,000,001",11,25147843,51.17
2015-02-26,total,4073,49143426,100.0
2015-03-31,"1,000-5,000",2394,4544541,8.39
2015-03-31,1-999,1033,49810,0.09
2015-03-31,"10,001-15,000",144,1735711,3.2
2015-03-31,"100,001-200,000",21,2983611,5.51
2015-03-31,"15,001-20,000",71,1227692,2.26
2015-03-31,"20,001-30,000",79,1873039,3.45
2015-03-31,"200,001-400,000",12,3637448,6.71
2015-03-31,"30,001-40,000",26,896799,1.65
2015-03-31,"40,001-50,000",24,1117241,2.06
2015-03-31,"400,001-600,000",2,864822,1.59
2015-03-31,"5,001-10,000",392,2686048,4.96
2015-03-31,"50,001-100,000",39,2646953,4.88
2015-03-31,"600,001-800,000",1,719825,1.32
2015-03-31,"800,001-1,000,000",2,1903100,3.51
2015-03-31,"more than 1,000,001",12,27256786,50.34
2015-03-31,total,4252,54143426,100.0
2015-04-30,"1,000-5,000",2327,4453311,8.22
2015-04-30,1-999,1045,57898,0.1
2015-04-30,"10,001-15,000",140,1688188,3.11
2015-04-30,"100,001-200,000",24,3359437,6.2
2015-04-30,"15,001-20,000",68,1178499,2.17
2015-04-30,"20,001-30,000",80,1877696,3.46
2015-04-30,"200,001-400,000",12,3637448,6.71
2015-04-30,"30,001-40,000",26,894274,1.65
2015-04-30,"40,001-50,000",20,929515,1.71
2015-04-30,"400,001-600,000",2,864822,1.59
2015-04-30,"5,001-10,000",383,2632276,4.86
2015-04-30,"50,001-100,000",39,2592552,4.78
2015-04-30,"600,001-800,000",1,719825,1.32
2015-04-30,"800,001-1,000,000",2,1851899,3.42
2015-04-30,"more than 1,000,001",12,27405786,50.61
2015-04-30,total,4181,54143426,100.0
2015-05-08,"1,000-5,000",2325,4460795,8.23
2015-05-08,1-999,1041,59314,0.1
2015-05-08,"10,001-15,000",146,1751841,3.23
2015-05-08,"100,001-200,000",24,3360437,6.2
2015-05-08,"15,001-20,000",71,1221081,2.25
2015-05-08,"20,001-30,000",83,1948750,3.59
2015-05-08,"200,001-400,000",12,3637448,6.71
2015-05-08,"30,001-40,000",26,894934,1.65
2015-05-08,"40,001-50,000",22,1023263,1.88
2015-05-08,"400,001-600,000",2,864822,1.59
2015-05-08,"5,001-10,000",373,2564679,4.73
2015-05-08,"50,001-100,000",36,2432552,4.49
2015-05-08,"600,001-800,000",1,719825,1.32
2015-05-08,"800,001-1,000,000",2,1832899,3.38
2015-05-08,"more than 1,000,001",12,27370786,50.55
2015-05-08,total,4176,54143426,100.0
2015-05-15,"1,000-5,000",2293,4414496,8.15
2015-05-15,1-999,1041,59568,0.11
2015-05-15,"10,001-15,000",140,1681642,3.1
2015-05-15,"100,001-200,000",24,3363437,6.21
2015-05-15,"15,001-20,000",67,1152293,2.12
2015-05-15,"20,001-30,000",82,1942174,3.58
2015-05-15,"200,001-400,000",12,3637448,6.71
2015-05-15,"30,001-40,000",29,1001934,1.85
2015-05-15,"40,001-50,000",20,920059,1.69
2015-05-15,"400,001-600,000",2,864822,1.59
2015-05-15,"5,001-10,000",382,2646287,4.88
2015-05-15,"50,001-100,000",37,2486756,4.59
2015-05-15,"600,001-800,000",1,733825,1.35
2015-05-15,"800,001-1,000,000",2,1834899,3.38
