date,level,people,holding_shares,percent
2015-01-30,"1,000-5,000",2695,5952309,3.94
2015-01-30,1-999,7468,992899,0.65
2015-01-30,"10,001-15,000",192,2434292,1.61
2015-01-30,"100,001-200,000",72,10322516,6.83
2015-01-30,"15,001-20,000",119,2250280,1.49
2015-01-30,"20,001-30,000",130,3316999,2.19
2015-01-30,"200,001-400,000",26,7141000,4.73
2015-01-30,"30,001-40,000",69,2498527,1.65
2015-01-30,"40,001-50,000",40,1847966,1.22
2015-01-30,"400,001-600,000",17,8141482,5.39
2015-01-30,"5,001-10,000",557,4277932,2.83
2015-01-30,"50,001-100,000",91,6812575,4.51
2015-01-30,"600,001-800,000",9,6587000,4.36
2015-01-30,"800,001-1,000,000",5,4423000,2.93
2015-01-30,"more than 1,000,001",16,83952923,55.61
2015-01-30,total,11506,150951700,100.0
2015-02-26,"1,000-5,000",2682,5908627,3.91
2015-02-26,1-999,7553,984942,0.65
2015-02-26,"10,001-15,000",188,2371837,1.57
2015-02-26,"100,001-200,000",71,10160516,6.73
2015-02-26,"15,001-20,000",114,2157280,1.42
2015-02-26,"20,001-30,000",122,3129150,2.07
2015-02-26,"200,001-400,000",26,7242000,4.79
2015-02-26,"30,001-40,000",70,2527527,1.67
2015-02-26,"40,001-50,000",46,2130966,1.41
2015-02-26,"400,001-600,000",17,8145482,5.39
2015-02-26,"5,001-10,000",562,4335768,2.87
2015-02-26,"50,001-100,000",90,6716575,4.44
2015-02-26,"600,001-800,000",8,5879000,3.89
2015-02-26,"800,001-1,000,000",6,5292000,3.5
2015-02-26,"more than 1,000,001",16,83970030,55.62
2015-02-26,total,11571,150951700,100.0
2015-03-31,"1,000-5,000",2661,5866498,3.88
2015-03-31,1-999,7956,977994,0.64
2015-03-31,"10,001-15,000",186,2361475,1.56
2015-03-31,"100,001-200,000",70,9936516,6.58
2015-03-31,"15,001-20,000",114,2151280,1.42
2015-03-31,"20,001-30,000",119,3040150,2.01
2015-03-31,"200,001-400,000",27,7673000,5.08
