date,level,people,holding_shares,percent
2015-01-30,"1,000-5,000",3931,9591831,5.27
2015-01-30,1-999,6173,601596,0.33
2015-01-30,"10,001-15,000",435,5499716,3.02
2015-01-30,"100,001-200,000",96,13372689,7.35
2015-01-30,"15,001-20,000",354,6768893,3.72
2015-01-30,"20,001-30,000",297,7865102,4.32
2015-01-30,"200,001-400,000",41,11564339,6.36
2015-01-30,"30,001-40,000",137,4979520,2.73
2015-01-30,"40,001-50,000",133,6303144,3.46
2015-01-30,"400,001-600,000",12,6105425,3.35
2015-01-30,"5,001-10,000",1249,10393338,5.71
2015-01-30,"50,001-100,000",199,14950264,8.22
2015-01-30,"600,001-800,000",7,4852743,2.66
2015-01-30,"800,001-1,000,000",4,3318299,1.82
2015-01-30,"more than 1,000,001",19,75635595,41.6
2015-01-30,total,13087,181802494,100.0
2015-02-26,"1,000-5,000",3871,9452492,5.19
2015-02-26,1-999,6213,597313,0.32
2015-02-26,"10,001-15,000",434,5498047,3.02
2015-02-26,"100,001-200,000",96,13694199,7.53
2015-02-26,"15,001-20,000",353,6741653,3.7
2015-02-26,"20,001-30,000",306,8069342,4.43
2015-02-26,"200,001-400,000",40,11289339,6.2
2015-02-26,"30,001-40,000",138,5023458,2.76
2015-02-26,"40,001-50,000",131,6195206,3.4
2015-02-26,"400,001-600,000",12,5955419,3.27
2015-02-26,"5,001-10,000",1229,10198679,5.6
2015-02-26,"50,001-100,000",204,15300116,8.41
2015-02-26,"600,001-800,000",6,4131743,2.27
2015-02-26,"800,001-1,000,000",7,6025299,3.31
2015-02-26,"more than 1,000,001",17,73630189,40.5
2015-02-26,total,13057,181802494,100.0
2015-03-31,"1,000-5,000",3871,9438348,5.19
2015-03-31,1-999,6478,595431,0.32
2015-03-31,"10,001-15,000",433,5472222,3.0
2015-03-31,"100,001-200,000",101,14267111,7.84
2015-03-31,"15,001-20,000",354,6774593,3.72
2015-03-31,"20,001-30,000",307,8143683,4.47
2015-03-31,"200,001-400,000",43,12412424,6.82
2015-03-31,"30,001-40,000",130,4742385,2.6
2015-03-31,"40,001-50,000",127,6012656,3.3
2015-03-31,"400,001-600,000",16,7724219,4.24
2015-03-31,"5,001-10,000",1220,10109414,5.56
2015-03-31,"50,001-100,000",200,14716937,8.09
2015-03-31,"600,001-800,000",6,4184670,2.3
2015-03-31,"800,001-1,000,000",7,5884299,3.23
2015-03-31,"more than 1,000,001",16,71324102,39.23
2015-03-31,total,13309,181802494,100.0
2015-04-30,"1,000-5,000",3910,9497361,5.22
2015-04-30,1-999,6577,594086,0.32
2015-04-30,"10,001-15,000",428,5417910,2.98
2015-04-30,"100,001-200,000",107,15093111,8.3
2015-04-30,"15,001-20,000",357,6811981,3.74
2015-04-30,"20,001-30,000",313,8273822,4.55
2015-04-30,"200,001-400,000",46,13189424,7.25
2015-04-30,"30,001-40,000",139,5038192,2.77
2015-04-30,"40,001-50,000",119,5615716,3.08
2015-04-30,"400,001-600,000",16,7766219,4.27
2015-04-30,"5,001-10,000",1210,10057063,5.53
2015-04-30,"50,001-100,000",201,14824004,8.15
2015-04-30,"600,001-800,000",6,4278743,2.35
2015-04-30,"800,001-1,000,000",5,4159299,2.28
2015-04-30,"more than 1,000,001",16,71185563,39.15
2015-04-30,total,13450,181802494,100.0
2015-05-08,"1,000-5,000",3874,9426617,5.18
2015-05-08,1-999,6577,593021,0.32
2015-05-08,"10,001-15,000",427,5409580,2.97
2015-05-08,"100,001-200,000",106,14897111,8.19
2015-05-08,"15,001-20,000",348,6651981,3.65
2015-05-08,"20,001-30,000",318,8403822,4.62
2015-05-08,"200,001-400,000",48,13728424,7.55
2015-05-08,"30,001-40,000",141,5133192,2.82
2015-05-08,"40,001-50,000",118,5562716,3.05
2015-05-08,"400,001-600,000",14,6651219,3.65
2015-05-08,"5,001-10,000",1212,10070202,5.53
2015-05-08,"50,001-100,000",203,15041004,8.27
2015-05-08,"600,001-800,000",7,4912743,2.7
2015-05-08,"800,001-1,000,000",5,4159299,2.28
2015-05-08,"more than 1,000,001",16,71161563,39.14
2015-05-08,total,13414,181802494,100.0
2015-05-15,"1,000-5,000",3853,9352266,5.14
2015-05-15,1-999,6590,593372,0.32
2015-05-15,"10,001-15,000",427,5397760,2.96
2015-05-15,"100,001-200,000",109,15348111,8.44
2015-05-15,"15,001-20,000",356,6802191,3.74
2015-05-15,"20,001-30,000",314,8344612,4.58
2015-05-15,"200,001-400,000",48,13710424,7.54
2015-05-15,"30,001-40,000",136,4936413,2.71
2015-05-15,"40,001-50,000",123,5803716,3.19
2015-05-15,"400,001-600,000",13,6257219,3.44
2015-05-15,"5,001-10,000",1214,10089022,5.54
2015-05-15,"50,001-100,000",200,14837783,8.16
2015-05-15,"600,001-800,000",7,4934743,2.71
2015-05-15,"800,001-1,000,000",5,4234299,2.32
2015-05-15,"more than 1,000,001",16,71160563,39.14
2015-05-15,total,13411,181802494,100.0
2015-05-22,"1,000-5,000",3837,9307366,5.11
2015-05-22,1-999,6774,593242,0.32
2015-05-22,"10,001-15,000",423,5346760,2.94
2015-05-22,"100,001-200,000",110,15502111,8.52
2015-05-22,"15,001-20,000",351,6705191,3.68
2015-05-22,"20,001-30,000",310,8200612,4.51
2015-05-22,"200,001-400,000",48,13783424,7.58
2015-05-22,"30,001-40,000",138,5018413,2.76
2015-05-22,"40,001-50,000",122,5754716,3.16
2015-05-22,"400,001-600,000",14,6873219,3.78
2015-05-22,"5,001-10,000",1224,10167052,5.59
2015-05-22,"50,001-100,000",200,14778783,8.12
2015-05-22,"600,001-800,000",6,4227743,2.32
2015-05-22,"800,001-1,000,000",5,4284299,2.35
2015-05-22,"more than 1,000,001",16,71259563,39.19
2015-05-22,total,13578,181802494,100.0
2015-05-29,"1,000-5,000",3821,9285472,5.1
2015-05-29,1-999,6774,593796,0.32
2015-05-29,"10,001-15,000",422,5337460,2.93
2015-05-29,"100,001-200,000",106,14965111,8.23
2015-05-29,"15,001-20,000",356,6805191,3.74
2015-05-29,"20,001-30,000",306,8118247,4.46
2015-05-29,"200,001-400,000",47,13499424,7.42
2015-05-29,"30,001-40,000",135,4884197,2.68
2015-05-29,"40,001-50,000",124,5854716,3.22
2015-05-29,"400,001-600,000",16,7670219,4.21
2015-05-29,"5,001-10,000",1213,10059052,5.53
2015-05-29,"50,001-100,000",202,14948004,8.22
2015-05-29,"600,001-800,000",6,4187743,2.3
2015-05-29,"800,001-1,000,000",5,4284299,2.35
2015-05-29,"more than 1,000,001",16,71309563,39.22
2015-05-29,total,13549,181802494,100.0
2015-06-05,"1,000-5,000",3806,9273789,5.1
2015-06-05,1-999,6776,593196,0.32
2015-06-05,"10,001-15,000",422,5345460,2.94
2015-06-05,"100,001-200,000",106,14939111,8.21
2015-06-05,"15,001-20,000",360,6883191,3.78
2015-06-05,"20,001-30,000",303,8041247,4.42
2015-06-05,"200,001-400,000",48,14049424,7.72
2015-06-05,"30,001-40,000",136,4920197,2.7
2015-06-05,"40,001-50,000",122,5765716,3.17
2015-06-05,"400,001-600,000",15,7235219,3.97
2015-06-05,"5,001-10,000",1203,9956652,5.47
2015-06-05,"50,001-100,000",203,14970004,8.23
2015-06-05,"600,001-800,000",6,4187743,2.3
2015-06-05,"800,001-1,000,000",5,4284299,2.35
2015-06-05,"more than 1,000,001",16,71357246,39.24
2015-06-05,total,13527,181802494,100.0
2015-06-12,"1,000-5,000",3787,9246989,5.08
2015-06-12,1-999,6774,591945,0.32
2015-06-12,"10,001-15,000",422,5346460,2.94
2015-06-12,"100,001-200,000",104,14585011,8.02
2015-06-12,"15,001-20,000",349,6658191,3.66
2015-06-12,"20,001-30,000",315,8379247,4.6
2015-06-12,"200,001-400,000",48,14029524,7.71
2015-06-12,"30,001-40,000",139,5033197,2.76
2015-06-12,"40,001-50,000",125,5906716,3.24
2015-06-12,"400,001-600,000",15,7096219,3.9
2015-06-12,"5,001-10,000",1204,9957682,5.47
2015-06-12,"50,001-100,000",202,14964025,8.23
2015-06-12,"600,001-800,000",6,4159743,2.28
2015-06-12,"800,001-1,000,000",5,4347299,2.39
2015-06-12,"more than 1,000,001",16,71500246,39.32
2015-06-12,total,13511,181802494,100.0
2015-06-18,"1,000-5,000",3782,9234805,5.07
2015-06-18,1-999,6774,592187,0.32
