date,level,people,holding_shares,percent
2015-01-30,"1,000-5,000",2217,4121155,6.3
2015-01-30,1-999,2327,321623,0.49
2015-01-30,"10,001-15,000",113,1386334,2.12
2015-01-30,"100,001-200,000",33,4457804,6.82
2015-01-30,"15,001-20,000",63,1095192,1.67
2015-01-30,"20,001-30,000",52,1250045,1.91
2015-01-30,"200,001-400,000",16,5091701,7.79
2015-01-30,"30,001-40,000",31,1067686,1.63
2015-01-30,"40,001-50,000",16,722563,1.1
2015-01-30,"400,001-600,000",8,3906509,5.97
2015-01-30,"5,001-10,000",298,2091097,3.2
2015-01-30,"50,001-100,000",51,3442685,5.26
2015-01-30,"600,001-800,000",3,2090445,3.19
2015-01-30,"800,001-1,000,000",2,1791649,2.74
2015-01-30,"more than 1,000,001",17,32508679,49.74
2015-01-30,total,5247,65345167,100.0
2015-02-26,"1,000-5,000",2150,3965026,6.06
2015-02-26,1-999,2334,323146,0.49
2015-02-26,"10,001-15,000",117,1441457,2.2
2015-02-26,"100,001-200,000",36,4770834,7.3
2015-02-26,"15,001-20,000",62,1081551,1.65
2015-02-26,"20,001-30,000",53,1275885,1.95
2015-02-26,"200,001-400,000",16,4866701,7.44
2015-02-26,"30,001-40,000",30,1042194,1.59
2015-02-26,"40,001-50,000",18,803065,1.22
2015-02-26,"400,001-600,000",9,4355509,6.66
2015-02-26,"5,001-10,000",294,2054374,3.14
2015-02-26,"50,001-100,000",51,3597652,5.5
2015-02-26,"600,001-800,000",2,1435445,2.19
2015-02-26,"800,001-1,000,000",2,1837649,2.81
2015-02-26,"more than 1,000,001",17,32494679,49.72
2015-02-26,total,5191,65345167,100.0
2015-03-31,"1,000-5,000",1893,3519832,5.38
2015-03-31,1-999,2315,317104,0.48
2015-03-31,"10,001-15,000",111,1365815,2.09
2015-03-31,"100,001-200,000",37,5062176,7.74
2015-03-31,"15,001-20,000",59,1030553,1.57
2015-03-31,"20,001-30,000",48,1149242,1.75
2015-03-31,"200,001-400,000",17,5136416,7.86
2015-03-31,"30,001-40,000",29,1005909,1.53
2015-03-31,"40,001-50,000",24,1093255,1.67
2015-03-31,"400,001-600,000",10,4874894,7.46
2015-03-31,"5,001-10,000",264,1816006,2.77
2015-03-31,"50,001-100,000",52,3682192,5.63
2015-03-31,"600,001-800,000",2,1364445,2.08
2015-03-31,"800,001-1,000,000",2,1837649,2.81
2015-03-31,"more than 1,000,001",17,32089679,49.1
2015-03-31,total,4880,65345167,100.0
2015-04-30,"1,000-5,000",1848,3404100,5.2
2015-04-30,1-999,2302,316581,0.48
2015-04-30,"10,001-15,000",102,1251876,1.91
2015-04-30,"100,001-200,000",37,5080806,7.77
2015-04-30,"15,001-20,000",57,1000158,1.53
2015-04-30,"20,001-30,000",50,1186657,1.81
2015-04-30,"200,001-400,000",20,6001096,9.18
2015-04-30,"30,001-40,000",29,1015478,1.55
2015-04-30,"40,001-50,000",19,863658,1.32
2015-04-30,"400,001-600,000",7,3454029,5.28
2015-04-30,"5,001-10,000",266,1840678,2.81
