date,level,people,holding_shares,percent
2015-01-30,"1,000-5,000",244134,579556361,4.55
2015-01-30,1-999,202674,68025744,0.53
2015-01-30,"10,001-15,000",24842,304782694,2.39
2015-01-30,"100,001-200,000",2701,373571858,2.93
2015-01-30,"15,001-20,000",14449,259236498,2.03
2015-01-30,"20,001-30,000",13426,331272665,2.6
2015-01-30,"200,001-400,000",1191,329651475,2.58
2015-01-30,"30,001-40,000",6055,211527655,1.66
2015-01-30,"40,001-50,000",4076,185938148,1.45
2015-01-30,"400,001-600,000",359,174863570,1.37
2015-01-30,"5,001-10,000",67268,502280620,3.94
2015-01-30,"50,001-100,000",6643,469720837,3.68
2015-01-30,"600,001-800,000",153,105781544,0.83
2015-01-30,"800,001-1,000,000",109,98387101,0.77
2015-01-30,"more than 1,000,001",654,8711717520,68.63
2015-01-30,total,588734,12706314290,100.0
2015-02-26,"1,000-5,000",239897,567880757,4.45
2015-02-26,1-999,202817,68031012,0.53
2015-02-26,"10,001-15,000",24260,297347980,2.33
2015-02-26,"100,001-200,000",2572,354307061,2.78
2015-02-26,"15,001-20,000",13820,247169770,1.93
2015-02-26,"20,001-30,000",12964,319063968,2.5
2015-02-26,"200,001-400,000",1145,316371548,2.48
2015-02-26,"30,001-40,000",5825,203125355,1.59
2015-02-26,"40,001-50,000",3846,175029110,1.37
2015-02-26,"400,001-600,000",357,173909801,1.36
2015-02-26,"5,001-10,000",65358,485962055,3.81
2015-02-26,"50,001-100,000",6336,446308798,3.5
2015-02-26,"600,001-800,000",141,96855143,0.76
2015-02-26,"800,001-1,000,000",109,98977106,0.77
2015-02-26,"more than 1,000,001",661,8855974826,69.78
2015-02-26,total,580108,12706314290,100.0
2015-03-31,"1,000-5,000",238624,564196560,4.42
2015-03-31,1-999,202712,67698972,0.53
2015-03-31,"10,001-15,000",24125,295545257,2.31
2015-03-31,"100,001-200,000",2534,348845538,2.73
2015-03-31,"15,001-20,000",13635,243746631,1.91
2015-03-31,"20,001-30,000",12862,316546010,2.48
2015-03-31,"200,001-400,000",1109,305889044,2.39
2015-03-31,"30,001-40,000",5740,200004237,1.56
2015-03-31,"40,001-50,000",3827,173984494,1.36
2015-03-31,"400,001-600,000",342,167338853,1.31
2015-03-31,"5,001-10,000",64773,481175804,3.77
2015-03-31,"50,001-100,000",6207,435806881,3.41
2015-03-31,"600,001-800,000",149,102800098,0.8
2015-03-31,"800,001-1,000,000",101,90853903,0.71
2015-03-31,"more than 1,000,001",662,8911882008,70.23
2015-03-31,total,577402,12706314290,100.0
2015-04-30,"1,000-5,000",240220,569025120,4.46
2015-04-30,1-999,201660,67175275,0.52
2015-04-30,"10,001-15,000",24467,300076241,2.35
2015-04-30,"100,001-200,000",2653,366401256,2.87
2015-04-30,"15,001-20,000",13997,250762290,1.96
2015-04-30,"20,001-30,000",13146,324168999,2.54
2015-04-30,"200,001-400,000",1132,310903092,2.43
2015-04-30,"30,001-40,000",5940,207316617,1.62
2015-04-30,"40,001-50,000",3930,178995046,1.4
2015-04-30,"400,001-600,000",348,170998850,1.34
2015-04-30,"5,001-10,000",65624,488646020,3.83
2015-04-30,"50,001-100,000",6430,451770841,3.54
