date,level,people,holding_shares,percent
2015-01-30,"1,000-5,000",1435,2832392,4.19
2015-01-30,1-999,751,155716,0.23
2015-01-30,"10,001-15,000",104,1263209,1.87
2015-01-30,"100,001-200,000",30,4508387,6.67
2015-01-30,"15,001-20,000",56,997295,1.47
2015-01-30,"20,001-30,000",51,1264845,1.87
2015-01-30,"200,001-400,000",23,6223042,9.21
2015-01-30,"30,001-40,000",40,1406064,2.08
2015-01-30,"40,001-50,000",22,1001080,1.48
2015-01-30,"400,001-600,000",4,1945005,2.88
2015-01-30,"5,001-10,000",241,1719393,2.54
2015-01-30,"50,001-100,000",45,3317374,4.91
2015-01-30,"600,001-800,000",2,1261170,1.86
2015-01-30,"800,001-1,000,000",1,878699,1.3
2015-01-30,"more than 1,000,001",10,38751617,57.38
2015-01-30,total,2815,67525288,100.0
2015-02-26,"1,000-5,000",1526,3000611,4.44
2015-02-26,1-999,751,156797,0.23
2015-02-26,"10,001-15,000",101,1241053,1.83
2015-02-26,"100,001-200,000",30,4529787,6.7
2015-02-26,"15,001-20,000",53,932795,1.38
2015-02-26,"20,001-30,000",60,1490494,2.2
2015-02-26,"200,001-400,000",23,6263042,9.27
2015-02-26,"30,001-40,000",38,1341193,1.98
2015-02-26,"40,001-50,000",19,858080,1.27
2015-02-26,"400,001-600,000",4,1945005,2.88
2015-02-26,"5,001-10,000",255,1823849,2.7
2015-02-26,"50,001-100,000",43,3050096,4.51
2015-02-26,"600,001-800,000",2,1262170,1.86
2015-02-26,"800,001-1,000,000",1,878699,1.3
2015-02-26,"more than 1,000,001",10,38751617,57.38
2015-02-26,total,2916,67525288,100.0
2015-03-31,"1,000-5,000",1521,2892569,4.28
2015-03-31,1-999,813,166879,0.24
2015-03-31,"10,001-15,000",104,1272537,1.88
2015-03-31,"100,001-200,000",32,4658880,6.89
2015-03-31,"15,001-20,000",51,892707,1.32
2015-03-31,"20,001-30,000",66,1642127,2.43
2015-03-31,"200,001-400,000",22,5933486,8.78
2015-03-31,"30,001-40,000",39,1371893,2.03
2015-03-31,"40,001-50,000",18,806780,1.19
2015-03-31,"400,001-600,000",5,2413005,3.57
2015-03-31,"5,001-10,000",245,1775069,2.62
2015-03-31,"50,001-100,000",42,2877959,4.26
2015-03-31,"600,001-800,000",2,1262170,1.86
2015-03-31,"800,001-1,000,000",1,878699,1.3
2015-03-31,"more than 1,000,001",10,38680528,57.28
2015-03-31,total,2971,67525288,100.0
2015-04-30,"1,000-5,000",1560,3000260,4.44
2015-04-30,1-999,814,165339,0.24
2015-04-30,"10,001-15,000",101,1247696,1.84
2015-04-30,"100,001-200,000",34,4959280,7.34
2015-04-30,"15,001-20,000",49,855307,1.26
2015-04-30,"20,001-30,000",60,1506727,2.23
2015-04-30,"200,001-400,000",20,5415486,8.01
2015-04-30,"30,001-40,000",42,1482793,2.19
2015-04-30,"40,001-50,000",22,994743,1.47
2015-04-30,"400,001-600,000",5,2470005,3.65
2015-04-30,"5,001-10,000",237,1721314,2.54
2015-04-30,"50,001-100,000",42,2917296,4.32
2015-04-30,"600,001-800,000",2,1262170,1.86
2015-04-30,"800,001-1,000,000",1,878699,1.3
2015-04-30,"more than 1,000,001",10,38648173,57.23
