date,level,people,holding_shares,percent
2015-01-30,"1,000-5,000",21524,42570604,4.68
2015-01-30,1-999,359,94528,0.01
2015-01-30,"10,001-15,000",659,8666322,0.95
2015-01-30,"100,001-200,000",90,13253438,1.45
2015-01-30,"15,001-20,000",706,13404473,1.47
2015-01-30,"20,001-30,000",659,17232697,1.89
2015-01-30,"200,001-400,000",49,14278000,1.57
2015-01-30,"30,001-40,000",360,12978123,1.42
2015-01-30,"40,001-50,000",211,9811484,1.08
2015-01-30,"400,001-600,000",25,12114000,1.33
2015-01-30,"5,001-10,000",2443,20882718,2.29
2015-01-30,"50,001-100,000",318,21639583,2.38
2015-01-30,"600,001-800,000",20,14147500,1.55
2015-01-30,"800,001-1,000,000",8,7407000,0.81
2015-01-30,"more than 1,000,001",44,699780958,77.04
2015-01-30,total,27475,908261428,100.0
2015-02-26,"1,000-5,000",20229,39786086,4.38
2015-02-26,1-999,364,98207,0.01
2015-02-26,"10,001-15,000",618,8143057,0.89
2015-02-26,"100,001-200,000",100,14673643,1.61
2015-02-26,"15,001-20,000",696,13151764,1.44
2015-02-26,"20,001-30,000",627,16345097,1.79
2015-02-26,"200,001-400,000",48,14259000,1.56
2015-02-26,"30,001-40,000",356,12855893,1.41
2015-02-26,"40,001-50,000",202,9383008,1.03
2015-02-26,"400,001-600,000",21,9909000,1.09
2015-02-26,"5,001-10,000",2302,19652490,2.16
2015-02-26,"50,001-100,000",318,21840725,2.4
2015-02-26,"600,001-800,000",19,13645500,1.5
2015-02-26,"800,001-1,000,000",7,6133000,0.67
2015-02-26,"more than 1,000,001",46,708384958,77.99
2015-02-26,total,25953,908261428,100.0
2015-03-31,"1,000-5,000",18745,36892771,4.06
2015-03-31,1-999,360,94598,0.01
2015-03-31,"10,001-15,000",598,7862458,0.86
2015-03-31,"100,001-200,000",97,14155412,1.55
2015-03-31,"15,001-20,000",643,12187501,1.34
2015-03-31,"20,001-30,000",600,15658393,1.72
2015-03-31,"200,001-400,000",53,15325000,1.68
2015-03-31,"30,001-40,000",343,12345989,1.35
2015-03-31,"40,001-50,000",193,8928912,0.98
2015-03-31,"400,001-600,000",26,12562042,1.38
2015-03-31,"5,001-10,000",2162,18453537,2.03
2015-03-31,"50,001-100,000",309,21260168,2.34
2015-03-31,"600,001-800,000",18,12948500,1.42
2015-03-31,"800,001-1,000,000",6,5475000,0.6
2015-03-31,"more than 1,000,001",46,714111147,78.62
2015-03-31,total,24199,908261428,100.0
2015-04-30,"1,000-5,000",13488,26044492,2.86
2015-04-30,1-999,378,93179,0.01
2015-04-30,"10,001-15,000",464,6088768,0.67
2015-04-30,"100,001-200,000",81,12138473,1.33
2015-04-30,"15,001-20,000",506,9524246,1.04
2015-04-30,"20,001-30,000",491,12820628,1.41
2015-04-30,"200,001-400,000",59,17998000,1.98
2015-04-30,"30,001-40,000",277,9944732,1.09
2015-04-30,"40,001-50,000",168,7772843,0.85
2015-04-30,"400,001-600,000",29,14470042,1.59
2015-04-30,"5,001-10,000",1498,12767335,1.4
2015-04-30,"50,001-100,000",269,18502642,2.03
2015-04-30,"600,001-800,000",12,8754500,0.96
2015-04-30,"800,001-1,000,000",11,10055000,1.1
2015-04-30,"more than 1,000,001",51,741286548,81.61
2015-04-30,total,17782,908261428,100.0
2015-05-08,"1,000-5,000",14441,28125356,3.09
2015-05-08,1-999,383,95325,0.01
2015-05-08,"10,001-15,000",494,6468296,0.71
2015-05-08,"100,001-200,000",79,11380473,1.25
2015-05-08,"15,001-20,000",524,9870447,1.08
2015-05-08,"20,001-30,000",494,12838756,1.41
2015-05-08,"200,001-400,000",63,19112000,2.1
2015-05-08,"30,001-40,000",277,9970480,1.09
2015-05-08,"40,001-50,000",152,7029461,0.77
2015-05-08,"400,001-600,000",28,13850042,1.52
2015-05-08,"5,001-10,000",1626,13787890,1.51
2015-05-08,"50,001-100,000",260,17887854,1.96
2015-05-08,"600,001-800,000",14,10076500,1.1
2015-05-08,"800,001-1,000,000",10,9197000,1.01
2015-05-08,"more than 1,000,001",50,738571548,81.31
2015-05-08,total,18895,908261428,100.0
2015-05-15,"1,000-5,000",14395,27965333,3.07
2015-05-15,1-999,398,96037,0.01
2015-05-15,"10,001-15,000",497,6478741,0.71
2015-05-15,"100,001-200,000",74,10860473,1.19
2015-05-15,"15,001-20,000",490,9206892,1.01
2015-05-15,"20,001-30,000",481,12536592,1.38
2015-05-15,"200,001-400,000",63,18696000,2.05
2015-05-15,"30,001-40,000",260,9327199,1.02
2015-05-15,"40,001-50,000",157,7217461,0.79
2015-05-15,"400,001-600,000",27,13436042,1.47
2015-05-15,"5,001-10,000",1591,13488756,1.48
2015-05-15,"50,001-100,000",258,17480854,1.92
2015-05-15,"600,001-800,000",17,12478500,1.37
2015-05-15,"800,001-1,000,000",8,7383000,0.81
2015-05-15,"more than 1,000,001",51,741609548,81.65
2015-05-15,total,18767,908261428,100.0
2015-05-22,"1,000-5,000",14157,27277681,3.0
2015-05-22,1-999,399,95867,0.01
2015-05-22,"10,001-15,000",486,6332094,0.69
2015-05-22,"100,001-200,000",66,9544473,1.05
2015-05-22,"15,001-20,000",497,9343439,1.02
2015-05-22,"20,001-30,000",471,12289359,1.35
2015-05-22,"200,001-400,000",67,19629000,2.16
2015-05-22,"30,001-40,000",254,9102132,1.0
2015-05-22,"40,001-50,000",153,7028461,0.77
2015-05-22,"400,001-600,000",25,12395042,1.36
2015-05-22,"5,001-10,000",1570,13264978,1.46
2015-05-22,"50,001-100,000",255,17131854,1.88
2015-05-22,"600,001-800,000",18,13015500,1.43
2015-05-22,"800,001-1,000,000",9,8378000,0.92
2015-05-22,"more than 1,000,001",50,743433548,81.85
2015-05-22,total,18477,908261428,100.0
2015-05-29,"1,000-5,000",14290,27775547,3.05
2015-05-29,1-999,395,93867,0.01
2015-05-29,"10,001-15,000",498,6484737,0.71
2015-05-29,"100,001-200,000",66,9738473,1.07
