date,level,people,holding_shares,percent
2015-01-30,"1,000-5,000",1782,4013718,4.97
2015-01-30,1-999,2684,341729,0.42
2015-01-30,"10,001-15,000",131,1657904,2.05
2015-01-30,"100,001-200,000",24,3312684,4.1
2015-01-30,"15,001-20,000",100,1840161,2.28
2015-01-30,"20,001-30,000",88,2252694,2.79
2015-01-30,"200,001-400,000",16,4362090,5.4
2015-01-30,"30,001-40,000",43,1556997,1.92
2015-01-30,"40,001-50,000",35,1611572,1.99
2015-01-30,"400,001-600,000",5,2520926,3.12
2015-01-30,"5,001-10,000",411,3358564,4.16
2015-01-30,"50,001-100,000",51,3621592,4.48
2015-01-30,"600,001-800,000",3,1970434,2.44
2015-01-30,"800,001-1,000,000",8,7262573,9.0
2015-01-30,"more than 1,000,001",14,41010898,50.82
2015-01-30,total,5395,80694536,100.0
2015-02-26,"1,000-5,000",1770,3967183,4.91
2015-02-26,1-999,2684,341264,0.42
2015-02-26,"10,001-15,000",130,1647904,2.04
2015-02-26,"100,001-200,000",22,3092684,3.83
2015-02-26,"15,001-20,000",99,1826161,2.26
2015-02-26,"20,001-30,000",88,2245694,2.78
2015-02-26,"200,001-400,000",16,4362090,5.4
2015-02-26,"30,001-40,000",44,1588997,1.96
2015-02-26,"40,001-50,000",35,1611572,1.99
2015-02-26,"400,001-600,000",5,2520926,3.12
2015-02-26,"5,001-10,000",403,3283564,4.06
2015-02-26,"50,001-100,000",52,3711592,4.59
2015-02-26,"600,001-800,000",3,1948434,2.41
2015-02-26,"800,001-1,000,000",8,7262573,9.0
2015-02-26,"more than 1,000,001",14,41283898,51.16
2015-02-26,total,5373,80694536,100.0
2015-03-31,"1,000-5,000",1762,3973069,4.92
2015-03-31,1-999,2679,339858,0.42
2015-03-31,"10,001-15,000",128,1616004,2.0
2015-03-31,"100,001-200,000",19,2759784,3.42
2015-03-31,"15,001-20,000",98,1803161,2.23
2015-03-31,"20,001-30,000",89,2270694,2.81
2015-03-31,"200,001-400,000",17,4634090,5.74
2015-03-31,"30,001-40,000",46,1663997,2.06
2015-03-31,"40,001-50,000",34,1572302,1.94
2015-03-31,"400,001-600,000",4,2008926,2.48
2015-03-31,"5,001-10,000",402,3281884,4.06
2015-03-31,"50,001-100,000",53,3770862,4.67
2015-03-31,"600,001-800,000",3,1946434,2.41
2015-03-31,"800,001-1,000,000",8,7262573,9.0
2015-03-31,"more than 1,000,001",14,41790898,51.78
2015-03-31,total,5356,80694536,100.0
2015-04-30,"1,000-5,000",1753,3953258,4.89
2015-04-30,1-999,2674,338233,0.41
2015-04-30,"10,001-15,000",125,1582104,1.96
