date,level,people,holding_shares,percent
2015-01-30,"1,000-5,000",1041,2274089,6.13
2015-01-30,1-999,1851,312982,0.84
2015-01-30,"10,001-15,000",88,1081812,2.91
2015-01-30,"100,001-200,000",36,5534908,14.93
2015-01-30,"15,001-20,000",44,781120,2.1
2015-01-30,"20,001-30,000",73,1805301,4.87
2015-01-30,"200,001-400,000",5,1480384,3.99
2015-01-30,"30,001-40,000",26,904337,2.44
2015-01-30,"40,001-50,000",18,836391,2.25
2015-01-30,"400,001-600,000",5,2420932,6.53
2015-01-30,"5,001-10,000",248,1901834,5.13
2015-01-30,"50,001-100,000",31,2176248,5.87
2015-01-30,"600,001-800,000",3,1977375,5.33
2015-01-30,"800,001-1,000,000",3,2646697,7.14
2015-01-30,"more than 1,000,001",6,10916789,29.46
2015-01-30,total,3478,37051199,100.0
2015-02-26,"1,000-5,000",1005,2196716,5.92
2015-02-26,1-999,1842,311782,0.84
2015-02-26,"10,001-15,000",88,1072369,2.89
2015-02-26,"100,001-200,000",36,5502068,14.84
2015-02-26,"15,001-20,000",46,818908,2.21
2015-02-26,"20,001-30,000",67,1656995,4.47
2015-02-26,"200,001-400,000",5,1451384,3.91
2015-02-26,"30,001-40,000",28,976638,2.63
2015-02-26,"40,001-50,000",19,872349,2.35
2015-02-26,"400,001-600,000",5,2428932,6.55
2015-02-26,"5,001-10,000",241,1844651,4.97
2015-02-26,"50,001-100,000",31,2213546,5.97
2015-02-26,"600,001-800,000",4,2742375,7.4
2015-02-26,"800,001-1,000,000",3,2646697,7.14
2015-02-26,"more than 1,000,001",6,10315789,27.84
2015-02-26,total,3426,37051199,100.0
2015-03-31,"1,000-5,000",964,2080283,5.6
2015-03-31,1-999,1820,309243,0.83
2015-03-31,"10,001-15,000",82,991169,2.67
2015-03-31,"100,001-200,000",38,5745068,15.48
2015-03-31,"15,001-20,000",46,820908,2.21
2015-03-31,"20,001-30,000",71,1749995,4.71
2015-03-31,"200,001-400,000",4,1209384,3.25
2015-03-31,"30,001-40,000",23,807638,2.17
2015-03-31,"40,001-50,000",17,770391,2.07
2015-03-31,"400,001-600,000",6,2840932,7.65
2015-03-31,"5,001-10,000",233,1774769,4.78
2015-03-31,"50,001-100,000",33,2309558,6.22
2015-03-31,"600,001-800,000",4,2751375,7.41
2015-03-31,"800,001-1,000,000",3,2646697,7.13
