date,level,people,holding_shares,percent
2022-09-30,"1,000-5,000",0,0,0.0
2022-09-30,1-999,0,0,0.0
2022-09-30,"10,001-15,000",0,0,0.0
2022-09-30,"100,001-200,000",0,0,0.0
2022-09-30,"15,001-20,000",0,0,0.0
2022-09-30,"20,001-30,000",0,0,0.0
2022-09-30,"200,001-400,000",0,0,0.0
2022-09-30,"30,001-40,000",0,0,0.0
2022-09-30,"40,001-50,000",0,0,0.0
2022-09-30,"400,001-600,000",0,0,0.0
2022-09-30,"5,001-10,000",0,0,0.0
2022-09-30,"50,001-100,000",0,0,0.0
2022-09-30,"600,001-800,000",0,0,0.0
2022-09-30,"800,001-1,000,000",0,0,0.0
2022-09-30,"more than 1,000,001",1,38888000,100.0
2022-09-30,total,1,38888000,100.0
2022-09-30,差異數調整（說明4）,0,0,0.0
2022-10-07,"1,000-5,000",0,0,0.0
2022-10-07,1-999,0,0,0.0
2022-10-07,"10,001-15,000",0,0,0.0
2022-10-07,"100,001-200,000",0,0,0.0
2022-10-07,"15,001-20,000",0,0,0.0
2022-10-07,"20,001-30,000",0,0,0.0
2022-10-07,"200,001-400,000",0,0,0.0
2022-10-07,"30,001-40,000",0,0,0.0
2022-10-07,"40,001-50,000",0,0,0.0
2022-10-07,"400,001-600,000",0,0,0.0
2022-10-07,"5,001-10,000",0,0,0.0
2022-10-07,"50,001-100,000",0,0,0.0
2022-10-07,"600,001-800,000",0,0,0.0
2022-10-07,"800,001-1,000,000",0,0,0.0
2022-10-07,"more than 1,000,001",1,38888000,100.0
2022-10-07,total,1,38888000,100.0
2022-10-07,差異數調整（說明4）,0,0,0.0
2022-10-14,"1,000-5,000",0,0,0.0
2022-10-14,1-999,0,0,0.0
2022-10-14,"10,001-15,000",0,0,0.0
2022-10-14,"100,001-200,000",0,0,0.0
2022-10-14,"15,001-20,000",0,0,0.0
2022-10-14,"20,001-30,000",0,0,0.0
2022-10-14,"200,001-400,000",0,0,0.0
2022-10-14,"30,001-40,000",0,0,0.0
2022-10-14,"40,001-50,000",0,0,0.0
2022-10-14,"400,001-600,000",0,0,0.0
2022-10-14,"5,001-10,000",0,0,0.0
2022-10-14,"50,001-100,000",0,0,0.0
2022-10-14,"600,001-800,000",0,0,0.0
2022-10-14,"800,001-1,000,000",0,0,0.0
2022-10-14,"more than 1,000,001",1,38888000,100.0
2022-10-14,total,1,38888000,100.0
2022-10-14,差異數調整（說明4）,0,0,0.0
2022-10-21,"1,000-5,000",0,0,0.0
2022-10-21,1-999,0,0,0.0
2022-10-21,"10,001-15,000",0,0,0.0
2022-10-21,"100,001-200,000",0,0,0.0
2022-10-21,"15,001-20,000",0,0,0.0
2022-10-21,"20,001-30,000",0,0,0.0
2022-10-21,"200,001-400,000",0,0,0.0
2022-10-21,"30,001-40,000",0,0,0.0
2022-10-21,"40,001-50,000",0,0,0.0
2022-10-21,"400,001-600,000",0,0,0.0
2022-10-21,"5,001-10,000",0,0,0.0
2022-10-21,"50,001-100,000",0,0,0.0
2022-10-21,"600,001-800,000",0,0,0.0
2022-10-21,"800,001-1,000,000",0,0,0.0
2022-10-21,"more than 1,000,001",1,38888000,100.0
2022-10-21,total,1,38888000,100.0
2022-10-21,差異數調整（說明4）,0,0,0.0
2022-10-28,"1,000-5,000",1,1000,0.0
2022-10-28,1-999,0,0,0.0
2022-10-28,"10,001-15,000",0,0,0.0
2022-10-28,"100,001-200,000",0,0,0.0
2022-10-28,"15,001-20,000",1,19000,0.04
2022-10-28,"20,001-30,000",0,0,0.0
2022-10-28,"200,001-400,000",0,0,0.0
2022-10-28,"30,001-40,000",0,0,0.0
2022-10-28,"40,001-50,000",1,43000,0.11
2022-10-28,"400,001-600,000",0,0,0.0
2022-10-28,"5,001-10,000",0,0,0.0
2022-10-28,"50,001-100,000",2,200000,0.51
2022-10-28,"600,001-800,000",0,0,0.0
2022-10-28,"800,001-1,000,000",1,982000,2.52
2022-10-28,"more than 1,000,001",1,37643000,96.79
2022-10-28,total,7,38888000,100.0
2022-10-28,差異數調整（說明4）,0,0,0.0
2022-11-04,"1,000-5,000",3,11000,0.02
2022-11-04,1-999,0,0,0.0
2022-11-04,"10,001-15,000",4,54000,0.13
2022-11-04,"100,001-200,000",7,966500,2.48
2022-11-04,"15,001-20,000",5,99000,0.25
2022-11-04,"20,001-30,000",5,144000,0.37
2022-11-04,"200,001-400,000",3,840250,2.16
2022-11-04,"30,001-40,000",3,110000,0.28
2022-11-04,"40,001-50,000",3,140000,0.36
2022-11-04,"400,001-600,000",1,500000,1.28
2022-11-04,"5,001-10,000",1,5700,0.01
2022-11-04,"50,001-100,000",10,781000,2.0
2022-11-04,"600,001-800,000",0,0,0.0
2022-11-04,"800,001-1,000,000",2,1982000,5.09
2022-11-04,"more than 1,000,001",4,33254550,85.51
2022-11-04,total,51,38888000,100.0
2022-11-04,差異數調整（說明4）,0,0,0.0
2022-11-11,"1,000-5,000",84,200654,0.51
2022-11-11,1-999,24,3686,0.0
2022-11-11,"10,001-15,000",9,115000,0.29
2022-11-11,"100,001-200,000",9,1235500,3.17
2022-11-11,"15,001-20,000",7,137000,0.35
2022-11-11,"20,001-30,000",14,393917,1.01
2022-11-11,"200,001-400,000",4,1186250,3.05
2022-11-11,"30,001-40,000",3,118000,0.3
2022-11-11,"40,001-50,000",4,195000,0.5
2022-11-11,"400,001-600,000",1,500000,1.28
2022-11-11,"5,001-10,000",18,148700,0.38
2022-11-11,"50,001-100,000",16,1160318,2.98
2022-11-11,"600,001-800,000",0,0,0.0
2022-11-11,"800,001-1,000,000",4,3860425,9.92
2022-11-11,"more than 1,000,001",5,29633550,76.2
2022-11-11,total,202,38888000,100.0
2022-11-11,差異數調整（說明4）,0,0,0.0
2022-11-18,"1,000-5,000",97,227180,0.58
2022-11-18,1-999,35,4180,0.01
2022-11-18,"10,001-15,000",7,90000,0.23
2022-11-18,"100,001-200,000",10,1337500,3.43
2022-11-18,"15,001-20,000",10,188000,0.48
2022-11-18,"20,001-30,000",13,362000,0.93
2022-11-18,"200,001-400,000",6,1782250,4.58
2022-11-18,"30,001-40,000",8,298097,0.76
2022-11-18,"40,001-50,000",4,195000,0.5
2022-11-18,"400,001-600,000",1,450000,1.15
2022-11-18,"5,001-10,000",24,193700,0.49
2022-11-18,"50,001-100,000",17,1128260,2.9
2022-11-18,"600,001-800,000",1,657500,1.69
2022-11-18,"800,001-1,000,000",6,5637283,14.49
2022-11-18,"more than 1,000,001",5,26337050,67.72
2022-11-18,total,244,38888000,100.0
2022-11-18,差異數調整（說明4）,0,0,0.0
2022-11-25,"1,000-5,000",114,273704,0.7
2022-11-25,1-999,33,3877,0.0
2022-11-25,"10,001-15,000",9,112000,0.28
2022-11-25,"100,001-200,000",11,1442600,3.7
2022-11-25,"15,001-20,000",11,211000,0.54
2022-11-25,"20,001-30,000",12,332000,0.85
2022-11-25,"200,001-400,000",6,1780250,4.57
2022-11-25,"30,001-40,000",9,326089,0.83
2022-11-25,"40,001-50,000",4,195000,0.5
2022-11-25,"400,001-600,000",2,931000,2.39
2022-11-25,"5,001-10,000",22,181700,0.46
2022-11-25,"50,001-100,000",16,1057745,2.71
2022-11-25,"600,001-800,000",1,657500,1.69
