date,level,people,holding_shares,percent
2015-01-30,"1,000-5,000",2355,4479282,1.24
2015-01-30,1-999,1074,51493,0.01
2015-01-30,"10,001-15,000",242,2699268,0.75
2015-01-30,"100,001-200,000",103,14309783,3.98
2015-01-30,"15,001-20,000",124,2140803,0.59
2015-01-30,"20,001-30,000",162,3862299,1.07
2015-01-30,"200,001-400,000",50,13920056,3.87
2015-01-30,"30,001-40,000",94,3237917,0.9
2015-01-30,"40,001-50,000",69,3054854,0.85
2015-01-30,"400,001-600,000",13,6702092,1.86
2015-01-30,"5,001-10,000",499,3300503,0.91
2015-01-30,"50,001-100,000",142,9968936,2.77
2015-01-30,"600,001-800,000",5,3399774,0.94
2015-01-30,"800,001-1,000,000",3,2547286,0.7
2015-01-30,"more than 1,000,001",28,285179003,79.46
2015-01-30,total,4963,358853349,100.0
2015-02-26,"1,000-5,000",2341,4460150,1.24
2015-02-26,1-999,1078,52390,0.01
2015-02-26,"10,001-15,000",235,2625402,0.73
2015-02-26,"100,001-200,000",108,14866648,4.14
2015-02-26,"15,001-20,000",123,2126333,0.59
2015-02-26,"20,001-30,000",161,3843808,1.07
2015-02-26,"200,001-400,000",50,13975874,3.89
2015-02-26,"30,001-40,000",96,3304378,0.92
2015-02-26,"40,001-50,000",69,3069095,0.85
2015-02-26,"400,001-600,000",13,6546317,1.82
2015-02-26,"5,001-10,000",499,3319558,0.92
2015-02-26,"50,001-100,000",133,9356558,2.6
2015-02-26,"600,001-800,000",5,3333549,0.92
2015-02-26,"800,001-1,000,000",3,2547286,0.7
2015-02-26,"more than 1,000,001",28,285426003,79.53
2015-02-26,total,4942,358853349,100.0
2015-03-31,"1,000-5,000",2476,4739375,1.32
2015-03-31,1-999,1085,54304,0.01
2015-03-31,"10,001-15,000",243,2760345,0.76
2015-03-31,"100,001-200,000",105,14665788,4.08
2015-03-31,"15,001-20,000",124,2169367,0.6
2015-03-31,"20,001-30,000",177,4242708,1.18
2015-03-31,"200,001-400,000",56,15405739,4.29
2015-03-31,"30,001-40,000",99,3426034,0.95
2015-03-31,"40,001-50,000",76,3412476,0.95
2015-03-31,"400,001-600,000",12,5990873,1.66
2015-03-31,"5,001-10,000",507,3446086,0.96
2015-03-31,"50,001-100,000",138,9810966,2.73
2015-03-31,"600,001-800,000",6,3933858,1.09
2015-03-31,"800,001-1,000,000",4,3428286,0.95
2015-03-31,"more than 1,000,001",28,281367144,78.4
2015-03-31,total,5136,358853349,100.0
2015-04-30,"1,000-5,000",2430,4671368,1.3
2015-04-30,1-999,1064,52377,0.01
2015-04-30,"10,001-15,000",234,2647909,0.73
2015-04-30,"100,001-200,000",103,14331958,3.99
2015-04-30,"15,001-20,000",121,2102944,0.58
2015-04-30,"20,001-30,000",173,4189827,1.16
2015-04-30,"200,001-400,000",55,14766584,4.11
2015-04-30,"30,001-40,000",102,3510047,0.97
2015-04-30,"40,001-50,000",76,3412360,0.95
2015-04-30,"400,001-600,000",18,8917745,2.48
2015-04-30,"5,001-10,000",490,3342409,0.93
2015-04-30,"50,001-100,000",148,10470205,2.91
2015-04-30,"600,001-800,000",6,3996849,1.11
2015-04-30,"800,001-1,000,000",4,3428286,0.95
2015-04-30,"more than 1,000,001",28,279012481,77.75
2015-04-30,total,5052,358853349,100.0
2015-05-08,"1,000-5,000",2428,4666102,1.3
2015-05-08,1-999,1060,50871,0.01
2015-05-08,"10,001-15,000",234,2654098,0.73
2015-05-08,"100,001-200,000",104,14495961,4.03
2015-05-08,"15,001-20,000",117,2041701,0.56
2015-05-08,"20,001-30,000",171,4145703,1.15
2015-05-08,"200,001-400,000",57,15290854,4.26
2015-05-08,"30,001-40,000",108,3717664,1.03
2015-05-08,"40,001-50,000",76,3416286,0.95
2015-05-08,"400,001-600,000",18,9104610,2.53
2015-05-08,"5,001-10,000",503,3453594,0.96
2015-05-08,"50,001-100,000",142,10008289,2.78
2015-05-08,"600,001-800,000",6,4102849,1.14
2015-05-08,"800,001-1,000,000",4,3428286,0.95
2015-05-08,"more than 1,000,001",28,278276481,77.54
2015-05-08,total,5056,358853349,100.0
2015-05-15,"1,000-5,000",2408,4631048,1.29
2015-05-15,1-999,1068,53021,0.01
2015-05-15,"10,001-15,000",240,2731933,0.76
2015-05-15,"100,001-200,000",103,14260961,3.97
2015-05-15,"15,001-20,000",113,1977501,0.55
2015-05-15,"20,001-30,000",177,4302867,1.19
2015-05-15,"200,001-400,000",59,15901854,4.43
2015-05-15,"30,001-40,000",107,3695375,1.02
2015-05-15,"40,001-50,000",74,3330293,0.92
2015-05-15,"400,001-600,000",18,9116610,2.54
2015-05-15,"5,001-10,000",500,3433048,0.95
2015-05-15,"50,001-100,000",142,10001292,2.78
2015-05-15,"600,001-800,000",6,4099779,1.14
2015-05-15,"800,001-1,000,000",5,4368941,1.21
2015-05-15,"more than 1,000,001",27,276948826,77.17
2015-05-15,total,5047,358853349,100.0
2015-05-22,"1,000-5,000",2405,4634098,1.29
2015-05-22,1-999,1077,53425,0.01
2015-05-22,"10,001-15,000",234,2657908,0.74
2015-05-22,"100,001-200,000",104,14416203,4.01
2015-05-22,"15,001-20,000",109,1894331,0.52
2015-05-22,"20,001-30,000",180,4328702,1.2
2015-05-22,"200,001-400,000",61,16237626,4.52
2015-05-22,"30,001-40,000",109,3759436,1.04
2015-05-22,"40,001-50,000",76,3439968,0.95
2015-05-22,"400,001-600,000",18,9070527,2.52
2015-05-22,"5,001-10,000",505,3477397,0.96
2015-05-22,"50,001-100,000",139,9781182,2.72
2015-05-22,"600,001-800,000",6,4120779,1.14
2015-05-22,"800,001-1,000,000",5,4332941,1.2
2015-05-22,"more than 1,000,001",27,276648826,77.09
2015-05-22,total,5055,358853349,100.0
2015-05-29,"1,000-5,000",2446,4734118,1.31
2015-05-29,1-999,1074,53266,0.01
2015-05-29,"10,001-15,000",240,2735529,0.76
2015-05-29,"100,001-200,000",107,14845671,4.13
2015-05-29,"15,001-20,000",120,2095472,0.58
2015-05-29,"20,001-30,000",175,4252404,1.18
2015-05-29,"200,001-400,000",60,16202643,4.51
2015-05-29,"30,001-40,000",106,3657116,1.01
2015-05-29,"40,001-50,000",78,3522318,0.98
2015-05-29,"400,001-600,000",16,8054820,2.24
2015-05-29,"5,001-10,000",511,3533532,0.98
2015-05-29,"50,001-100,000",137,9671692,2.69
2015-05-29,"600,001-800,000",8,5645656,1.57
2015-05-29,"800,001-1,000,000",5,4425101,1.23
2015-05-29,"more than 1,000,001",26,275424011,76.75
2015-05-29,total,5109,358853349,100.0
2015-06-05,"1,000-5,000",2472,4822164,1.34
2015-06-05,1-999,1076,52714,0.01
2015-06-05,"10,001-15,000",243,2765695,0.77
2015-06-05,"100,001-200,000",104,14517422,4.04
2015-06-05,"15,001-20,000",112,1956321,0.54
2015-06-05,"20,001-30,000",173,4178268,1.16
2015-06-05,"200,001-400,000",60,16203238,4.51
2015-06-05,"30,001-40,000",106,3650148,1.01
