date,level,people,holding_shares,percent
2024-10-11,"1,000-5,000",2,5044,0.0
2024-10-11,1-999,0,0,0.0
2024-10-11,"10,001-15,000",2,21108,0.01
2024-10-11,"100,001-200,000",8,996440,0.59
2024-10-11,"15,001-20,000",1,20000,0.01
2024-10-11,"20,001-30,000",7,161334,0.09
2024-10-11,"200,001-400,000",13,3477556,2.07
2024-10-11,"30,001-40,000",3,104852,0.06
2024-10-11,"40,001-50,000",0,0,0.0
2024-10-11,"400,001-600,000",0,0,0.0
2024-10-11,"5,001-10,000",0,0,0.0
2024-10-11,"50,001-100,000",16,1195252,0.71
2024-10-11,"600,001-800,000",3,1873644,1.11
2024-10-11,"800,001-1,000,000",7,6136860,3.66
2024-10-11,"more than 1,000,001",23,153507910,91.64
2024-10-11,total,85,167500000,100.0
2024-10-11,差異數調整（說明4）,0,0,0.0
2024-10-18,"1,000-5,000",429,822198,0.49
2024-10-18,1-999,79,11606,0.0
2024-10-18,"10,001-15,000",14,176759,0.1
2024-10-18,"100,001-200,000",11,1787928,1.06
2024-10-18,"15,001-20,000",11,206118,0.12
2024-10-18,"20,001-30,000",11,272334,0.16
2024-10-18,"200,001-400,000",11,2879292,1.71
2024-10-18,"30,001-40,000",7,254470,0.15
2024-10-18,"40,001-50,000",2,100000,0.05
2024-10-18,"400,001-600,000",0,0,0.0
2024-10-18,"5,001-10,000",46,377312,0.22
2024-10-18,"50,001-100,000",20,1462285,0.87
2024-10-18,"600,001-800,000",3,1873644,1.11
2024-10-18,"800,001-1,000,000",7,6082860,3.63
2024-10-18,"more than 1,000,001",25,151193194,90.26
2024-10-18,total,676,167500000,100.0
2024-10-18,差異數調整（說明4）,0,0,0.0
2024-10-25,"1,000-5,000",545,1115725,0.66
2024-10-25,1-999,101,17415,0.01
2024-10-25,"10,001-15,000",18,223960,0.13
2024-10-25,"100,001-200,000",11,1713960,1.02
2024-10-25,"15,001-20,000",17,330000,0.19
2024-10-25,"20,001-30,000",15,360334,0.21
2024-10-25,"200,001-400,000",12,3358292,2.0
2024-10-25,"30,001-40,000",7,255470,0.15
2024-10-25,"40,001-50,000",7,318961,0.19
2024-10-25,"400,001-600,000",0,0,0.0
2024-10-25,"5,001-10,000",70,569007,0.33
2024-10-25,"50,001-100,000",23,1703367,1.01
2024-10-25,"600,001-800,000",3,1873644,1.11
2024-10-25,"800,001-1,000,000",7,6077860,3.62
2024-10-25,"more than 1,000,001",24,149582005,89.3
2024-10-25,total,860,167500000,100.0
2024-10-25,差異數調整（說明4）,0,0,0.0
2024-11-01,"1,000-5,000",563,1162566,0.69
2024-11-01,1-999,110,17870,0.01
2024-11-01,"10,001-15,000",24,317120,0.18
2024-11-01,"100,001-200,000",10,1522968,0.9
2024-11-01,"15,001-20,000",15,283000,0.16
2024-11-01,"20,001-30,000",17,425334,0.25
2024-11-01,"200,001-400,000",13,3533292,2.1
2024-11-01,"30,001-40,000",7,259470,0.15
2024-11-01,"40,001-50,000",7,332756,0.19
2024-11-01,"400,001-600,000",0,0,0.0
2024-11-01,"5,001-10,000",72,593488,0.35
2024-11-01,"50,001-100,000",24,1760660,1.05
2024-11-01,"600,001-800,000",3,1873644,1.11
2024-11-01,"800,001-1,000,000",7,6045860,3.6
2024-11-01,"more than 1,000,001",24,149371972,89.17
2024-11-01,total,896,167500000,100.0
2024-11-01,差異數調整（說明4）,0,0,0.0
2024-11-08,"1,000-5,000",597,1260653,0.75
2024-11-08,1-999,125,22633,0.01
2024-11-08,"10,001-15,000",28,375160,0.22
2024-11-08,"100,001-200,000",11,1769896,1.05
2024-11-08,"15,001-20,000",18,337482,0.2
2024-11-08,"20,001-30,000",19,483878,0.28
2024-11-08,"200,001-400,000",10,2833292,1.69
2024-11-08,"30,001-40,000",7,259826,0.15
2024-11-08,"40,001-50,000",10,481855,0.28
2024-11-08,"400,001-600,000",0,0,0.0
2024-11-08,"5,001-10,000",68,554554,0.33
2024-11-08,"50,001-100,000",20,1486155,0.88
2024-11-08,"600,001-800,000",4,2604644,1.55
2024-11-08,"800,001-1,000,000",7,6042860,3.6
2024-11-08,"more than 1,000,001",24,148987112,88.94
2024-11-08,total,948,167500000,100.0
2024-11-08,差異數調整（說明4）,0,0,0.0
2024-11-15,"1,000-5,000",588,1229597,0.73
2024-11-15,1-999,124,25071,0.01
2024-11-15,"10,001-15,000",24,320660,0.19
2024-11-15,"100,001-200,000",11,1773896,1.05
2024-11-15,"15,001-20,000",20,371100,0.22
2024-11-15,"20,001-30,000",21,540878,0.32
2024-11-15,"200,001-400,000",10,2833292,1.69
2024-11-15,"30,001-40,000",4,156000,0.09
2024-11-15,"40,001-50,000",8,379561,0.22
2024-11-15,"400,001-600,000",0,0,0.0
2024-11-15,"5,001-10,000",81,674623,0.4
2024-11-15,"50,001-100,000",22,1617691,0.96
2024-11-15,"600,001-800,000",4,2671644,1.59
2024-11-15,"800,001-1,000,000",7,6042860,3.6
2024-11-15,"more than 1,000,001",24,148863127,88.87
2024-11-15,total,948,167500000,100.0
2024-11-15,差異數調整（說明4）,0,0,0.0
2024-11-22,"1,000-5,000",575,1202264,0.71
2024-11-22,1-999,124,24341,0.01
2024-11-22,"10,001-15,000",26,342660,0.2
2024-11-22,"100,001-200,000",12,1858896,1.1
2024-11-22,"15,001-20,000",21,391490,0.23
2024-11-22,"20,001-30,000",20,523878,0.31
2024-11-22,"200,001-400,000",10,2844292,1.69
2024-11-22,"30,001-40,000",7,257418,0.15
2024-11-22,"40,001-50,000",6,281088,0.16
2024-11-22,"400,001-600,000",0,0,0.0
2024-11-22,"5,001-10,000",86,704503,0.42
2024-11-22,"50,001-100,000",21,1560640,0.93
2024-11-22,"600,001-800,000",5,3471348,2.07
2024-11-22,"800,001-1,000,000",7,6223814,3.71
2024-11-22,"more than 1,000,001",23,147813368,88.24
2024-11-22,total,943,167500000,100.0
2024-11-22,差異數調整（說明4）,0,0,0.0
2024-11-29,"1,000-5,000",576,1215216,0.72
2024-11-29,1-999,126,26045,0.01
2024-11-29,"10,001-15,000",25,329603,0.19
2024-11-29,"100,001-200,000",11,1727896,1.03
2024-11-29,"15,001-20,000",24,445523,0.26
2024-11-29,"20,001-30,000",18,466278,0.27
2024-11-29,"200,001-400,000",10,2854292,1.7
2024-11-29,"30,001-40,000",8,290000,0.17
2024-11-29,"40,001-50,000",7,335088,0.2
2024-11-29,"400,001-600,000",0,0,0.0
2024-11-29,"5,001-10,000",92,777783,0.46
2024-11-29,"50,001-100,000",22,1602237,0.95
2024-11-29,"600,001-800,000",5,3471348,2.07
2024-11-29,"800,001-1,000,000",7,6184323,3.69
2024-11-29,"more than 1,000,001",23,147774368,88.22
2024-11-29,total,954,167500000,100.0
2024-11-29,差異數調整（說明4）,0,0,0.0
