date,level,people,holding_shares,percent
2015-01-30,"1,000-5,000",9264,18507647,13.12
2015-01-30,1-999,2404,517790,0.36
2015-01-30,"10,001-15,000",328,4206464,2.98
2015-01-30,"100,001-200,000",39,5534199,3.92
2015-01-30,"15,001-20,000",176,3273517,2.32
2015-01-30,"20,001-30,000",164,4171742,2.95
2015-01-30,"200,001-400,000",33,9715409,6.89
2015-01-30,"30,001-40,000",73,2588062,1.83
2015-01-30,"40,001-50,000",53,2467676,1.75
2015-01-30,"400,001-600,000",13,6496683,4.6
2015-01-30,"5,001-10,000",1204,9386639,6.65
2015-01-30,"50,001-100,000",77,5264578,3.73
2015-01-30,"600,001-800,000",6,4310169,3.05
2015-01-30,"800,001-1,000,000",5,4535482,3.21
2015-01-30,"more than 1,000,001",21,60023943,42.57
2015-01-30,total,13860,141000000,100.0
2015-02-26,"1,000-5,000",9238,18513066,13.12
2015-02-26,1-999,2382,515734,0.36
2015-02-26,"10,001-15,000",321,4116963,2.91
2015-02-26,"100,001-200,000",36,5000178,3.54
2015-02-26,"15,001-20,000",169,3130517,2.22
2015-02-26,"20,001-30,000",158,4054179,2.87
2015-02-26,"200,001-400,000",35,10216341,7.24
2015-02-26,"30,001-40,000",76,2700825,1.91
2015-02-26,"40,001-50,000",54,2507676,1.77
2015-02-26,"400,001-600,000",12,5840683,4.14
2015-02-26,"5,001-10,000",1171,9191022,6.51
2015-02-26,"50,001-100,000",88,6139222,4.35
2015-02-26,"600,001-800,000",5,3518169,2.49
2015-02-26,"800,001-1,000,000",4,3714482,2.63
2015-02-26,"more than 1,000,001",22,61840943,43.85
2015-02-26,total,13771,141000000,100.0
2015-03-31,"1,000-5,000",10215,20440763,14.49
2015-03-31,1-999,2392,509959,0.36
2015-03-31,"10,001-15,000",347,4484913,3.18
2015-03-31,"100,001-200,000",34,4666703,3.3
2015-03-31,"15,001-20,000",198,3689735,2.61
2015-03-31,"20,001-30,000",154,3900273,2.76
2015-03-31,"200,001-400,000",33,9953409,7.05
2015-03-31,"30,001-40,000",91,3277382,2.32
2015-03-31,"40,001-50,000",55,2567401,1.82
2015-03-31,"400,001-600,000",9,4358395,3.09
2015-03-31,"5,001-10,000",1300,10335941,7.33
2015-03-31,"50,001-100,000",90,6197532,4.39
2015-03-31,"600,001-800,000",1,701169,0.49
2015-03-31,"800,001-1,000,000",6,5422482,3.84
2015-03-31,"more than 1,000,001",21,60493943,42.9
2015-03-31,total,14946,141000000,100.0
2015-04-30,"1,000-5,000",10337,20739532,14.7
2015-04-30,1-999,2380,508000,0.36
2015-04-30,"10,001-15,000",369,4797578,3.4
2015-04-30,"100,001-200,000",36,4979890,3.53
2015-04-30,"15,001-20,000",207,3838011,2.72
2015-04-30,"20,001-30,000",171,4333692,3.07
2015-04-30,"200,001-400,000",31,9141409,6.48
2015-04-30,"30,001-40,000",90,3185746,2.25
2015-04-30,"40,001-50,000",60,2802540,1.98
2015-04-30,"400,001-600,000",9,4349395,3.08
2015-04-30,"5,001-10,000",1344,10671413,7.56
2015-04-30,"50,001-100,000",89,6242200,4.42
2015-04-30,"600,001-800,000",4,2915169,2.06
2015-04-30,"800,001-1,000,000",2,1857482,1.31
2015-04-30,"more than 1,000,001",21,60637943,43.0
2015-04-30,total,15150,141000000,100.0
2015-05-08,"1,000-5,000",10296,20653006,14.64
2015-05-08,1-999,2390,510366,0.36
2015-05-08,"10,001-15,000",370,4806658,3.4
2015-05-08,"100,001-200,000",33,4599890,3.26
2015-05-08,"15,001-20,000",214,3957091,2.8
2015-05-08,"20,001-30,000",168,4263692,3.02
2015-05-08,"200,001-400,000",30,8850341,6.27
2015-05-08,"30,001-40,000",89,3151746,2.23
2015-05-08,"40,001-50,000",63,2935540,2.08
2015-05-08,"400,001-600,000",8,3941395,2.79
2015-05-08,"5,001-10,000",1343,10656413,7.55
2015-05-08,"50,001-100,000",93,6631268,4.7
2015-05-08,"600,001-800,000",5,3439169,2.43
2015-05-08,"800,001-1,000,000",2,1857482,1.31
2015-05-08,"more than 1,000,001",21,60745943,43.08
2015-05-08,total,15125,141000000,100.0
2015-05-15,"1,000-5,000",10249,20577318,14.59
2015-05-15,1-999,2388,509382,0.36
2015-05-15,"10,001-15,000",364,4718972,3.34
2015-05-15,"100,001-200,000",36,4914890,3.48
2015-05-15,"15,001-20,000",214,3958251,2.8
2015-05-15,"20,001-30,000",168,4273024,3.03
2015-05-15,"200,001-400,000",30,8893341,6.3
2015-05-15,"30,001-40,000",86,3065369,2.17
2015-05-15,"40,001-50,000",66,3066835,2.17
2015-05-15,"400,001-600,000",8,4034395,2.86
2015-05-15,"5,001-10,000",1351,10729611,7.6
2015-05-15,"50,001-100,000",90,6430018,4.56
2015-05-15,"600,001-800,000",5,3334169,2.36
2015-05-15,"800,001-1,000,000",2,1857482,1.31
2015-05-15,"more than 1,000,001",21,60636943,43.0
2015-05-15,total,15078,141000000,100.0
2015-05-22,"1,000-5,000",10207,20481358,14.52
2015-05-22,1-999,2390,510342,0.36
2015-05-22,"10,001-15,000",361,4691622,3.32
2015-05-22,"100,001-200,000",38,5238178,3.71
2015-05-22,"15,001-20,000",216,4012091,2.84
2015-05-22,"20,001-30,000",162,4116024,2.91
2015-05-22,"200,001-400,000",30,8895341,6.3
2015-05-22,"30,001-40,000",86,3065597,2.17
2015-05-22,"40,001-50,000",67,3116835,2.21
2015-05-22,"400,001-600,000",8,4004395,2.83
2015-05-22,"5,001-10,000",1361,10818961,7.67
2015-05-22,"50,001-100,000",89,6237662,4.42
2015-05-22,"600,001-800,000",5,3314169,2.35
2015-05-22,"800,001-1,000,000",2,1857482,1.31
2015-05-22,"more than 1,000,001",21,60639943,43.0
2015-05-22,total,15043,141000000,100.0
2015-05-29,"1,000-5,000",10227,20499044,14.53
2015-05-29,1-999,2386,508693,0.36
2015-05-29,"10,001-15,000",357,4649622,3.29
2015-05-29,"100,001-200,000",37,5111178,3.62
2015-05-29,"15,001-20,000",217,4033251,2.86
2015-05-29,"20,001-30,000",165,4183024,2.96
2015-05-29,"200,001-400,000",29,8633341,6.12
2015-05-29,"30,001-40,000",82,2921437,2.07
2015-05-29,"40,001-50,000",68,3154835,2.23
2015-05-29,"400,001-600,000",9,4393395,3.11
2015-05-29,"5,001-10,000",1370,10887924,7.72
2015-05-29,"50,001-100,000",86,6062662,4.29
2015-05-29,"600,001-800,000",4,2601169,1.84
2015-05-29,"800,001-1,000,000",3,2660482,1.88
2015-05-29,"more than 1,000,001",21,60699943,43.04
2015-05-29,total,15061,141000000,100.0
2015-06-05,"1,000-5,000",10225,20594832,14.6
2015-06-05,1-999,2387,509525,0.36
2015-06-05,"10,001-15,000",367,4779109,3.38
2015-06-05,"100,001-200,000",37,5051178,3.58
2015-06-05,"15,001-20,000",214,3967091,2.81
2015-06-05,"20,001-30,000",166,4211024,2.98
2015-06-05,"200,001-400,000",28,8315341,5.89
2015-06-05,"30,001-40,000",86,3066809,2.17
2015-06-05,"40,001-50,000",66,3066463,2.17
2015-06-05,"400,001-600,000",9,4433395,3.14
2015-06-05,"5,001-10,000",1366,10858977,7.7
2015-06-05,"50,001-100,000",89,6285662,4.45
2015-06-05,"600,001-800,000",5,3327169,2.35
2015-06-05,"800,001-1,000,000",3,2837482,2.01
2015-06-05,"more than 1,000,001",20,59695943,42.33
2015-06-05,total,15068,141000000,100.0
2015-06-12,"1,000-5,000",10149,20502875,14.54
2015-06-12,1-999,2377,508725,0.36
2015-06-12,"10,001-15,000",370,4804239,3.4
2015-06-12,"100,001-200,000",35,4732544,3.35
2015-06-12,"15,001-20,000",216,4001091,2.83
2015-06-12,"20,001-30,000",171,4362721,3.09
2015-06-12,"200,001-400,000",30,8667725,6.14
2015-06-12,"30,001-40,000",85,3015112,2.13
2015-06-12,"40,001-50,000",68,3157463,2.23
2015-06-12,"400,001-600,000",9,4654795,3.3
2015-06-12,"5,001-10,000",1370,10853204,7.69
2015-06-12,"50,001-100,000",90,6370912,4.51
2015-06-12,"600,001-800,000",4,2648169,1.87
2015-06-12,"800,001-1,000,000",3,2849482,2.02
2015-06-12,"more than 1,000,001",20,59870943,42.46
2015-06-12,total,14997,141000000,100.0
2015-06-18,"1,000-5,000",10177,20552974,14.57
2015-06-18,1-999,2377,507626,0.36
2015-06-18,"10,001-15,000",368,4777239,3.38
2015-06-18,"100,001-200,000",35,4852544,3.44
2015-06-18,"15,001-20,000",214,3969091,2.81
2015-06-18,"20,001-30,000",174,4437639,3.14
2015-06-18,"200,001-400,000",30,8715725,6.18
2015-06-18,"30,001-40,000",83,2943126,2.08
2015-06-18,"40,001-50,000",67,3122463,2.21
2015-06-18,"400,001-600,000",9,4657795,3.3
2015-06-18,"5,001-10,000",1380,10930204,7.75
2015-06-18,"50,001-100,000",91,6463980,4.58
2015-06-18,"600,001-800,000",5,3341169,2.36
2015-06-18,"800,001-1,000,000",2,1857482,1.31
2015-06-18,"more than 1,000,001",20,59870943,42.46
