date,level,people,holding_shares,percent
2015-01-30,"1,000-5,000",2193,5277881,6.67
2015-01-30,1-999,1289,43638,0.05
2015-01-30,"10,001-15,000",184,2373267,3.0
2015-01-30,"100,001-200,000",43,6010208,7.59
2015-01-30,"15,001-20,000",162,3068772,3.87
2015-01-30,"20,001-30,000",133,3492904,4.41
2015-01-30,"200,001-400,000",24,6643978,8.39
2015-01-30,"30,001-40,000",56,2033587,2.57
2015-01-30,"40,001-50,000",37,1767749,2.23
2015-01-30,"400,001-600,000",9,4336892,5.48
2015-01-30,"5,001-10,000",630,5288264,6.68
2015-01-30,"50,001-100,000",81,5844627,7.38
2015-01-30,"600,001-800,000",8,5502173,6.95
2015-01-30,"800,001-1,000,000",5,4501258,5.69
2015-01-30,"more than 1,000,001",10,22914802,28.96
2015-01-30,total,4864,79100000,100.0
2015-02-26,"1,000-5,000",2176,5213174,6.59
2015-02-26,1-999,1362,44352,0.05
2015-02-26,"10,001-15,000",177,2286190,2.89
2015-02-26,"100,001-200,000",41,5723208,7.23
2015-02-26,"15,001-20,000",167,3153772,3.98
2015-02-26,"20,001-30,000",130,3426904,4.33
2015-02-26,"200,001-400,000",26,7297978,9.22
2015-02-26,"30,001-40,000",58,2096587,2.65
2015-02-26,"40,001-50,000",39,1864749,2.35
2015-02-26,"400,001-600,000",8,3931892,4.97
2015-02-26,"5,001-10,000",629,5303334,6.7
2015-02-26,"50,001-100,000",80,5834627,7.37
2015-02-26,"600,001-800,000",8,5507173,6.96
2015-02-26,"800,001-1,000,000",5,4501258,5.69
2015-02-26,"more than 1,000,001",10,22914802,28.96
2015-02-26,total,4916,79100000,100.0
2015-03-31,"1,000-5,000",2189,5250043,6.63
2015-03-31,1-999,4292,45822,0.05
2015-03-31,"10,001-15,000",173,2242932,2.83
2015-03-31,"100,001-200,000",42,5766208,7.28
2015-03-31,"15,001-20,000",158,2983772,3.77
2015-03-31,"20,001-30,000",129,3385993,4.28
2015-03-31,"200,001-400,000",24,6625978,8.37
2015-03-31,"30,001-40,000",60,2150664,2.71
2015-03-31,"40,001-50,000",36,1723672,2.17
2015-03-31,"400,001-600,000",12,5983892,7.56
2015-03-31,"5,001-10,000",606,5074555,6.41
2015-03-31,"50,001-100,000",79,5735627,7.25
2015-03-31,"600,001-800,000",7,4746173,6.0
2015-03-31,"800,001-1,000,000",6,5490653,6.94
2015-03-31,"more than 1,000,001",9,21894016,27.67
2015-03-31,total,7822,79100000,100.0
2015-04-30,"1,000-5,000",2131,5099581,6.44
2015-04-30,1-999,4333,46432,0.05
2015-04-30,"10,001-15,000",181,2312208,2.92
2015-04-30,"100,001-200,000",42,5743208,7.26
2015-04-30,"15,001-20,000",153,2894772,3.65
2015-04-30,"20,001-30,000",124,3264792,4.12
2015-04-30,"200,001-400,000",26,7196978,9.09
2015-04-30,"30,001-40,000",60,2154664,2.72
2015-04-30,"40,001-50,000",31,1464672,1.85
2015-04-30,"400,001-600,000",11,5330892,6.73
2015-04-30,"5,001-10,000",590,4949654,6.25
2015-04-30,"50,001-100,000",78,5646627,7.13
2015-04-30,"600,001-800,000",7,4746173,6.0
2015-04-30,"800,001-1,000,000",7,6357653,8.03
2015-04-30,"more than 1,000,001",9,21891694,27.67
2015-04-30,total,7783,79100000,100.0
2015-05-08,"1,000-5,000",2099,4985581,6.3
2015-05-08,1-999,4337,46432,0.05
2015-05-08,"10,001-15,000",182,2337685,2.95
2015-05-08,"100,001-200,000",42,5750208,7.26
2015-05-08,"15,001-20,000",148,2801772,3.54
2015-05-08,"20,001-30,000",123,3247792,4.1
2015-05-08,"200,001-400,000",25,6816978,8.61
2015-05-08,"30,001-40,000",62,2223664,2.81
2015-05-08,"40,001-50,000",29,1366672,1.72
2015-05-08,"400,001-600,000",12,5864892,7.41
2015-05-08,"5,001-10,000",594,4973177,6.28
2015-05-08,"50,001-100,000",78,5636627,7.12
2015-05-08,"600,001-800,000",7,4804173,6.07
2015-05-08,"800,001-1,000,000",7,6352653,8.03
2015-05-08,"more than 1,000,001",9,21891694,27.67
2015-05-08,total,7754,79100000,100.0
2015-05-15,"1,000-5,000",2080,4936581,6.24
2015-05-15,1-999,4354,46157,0.05
2015-05-15,"10,001-15,000",176,2263685,2.86
2015-05-15,"100,001-200,000",43,5870208,7.42
2015-05-15,"15,001-20,000",150,2835772,3.58
2015-05-15,"20,001-30,000",124,3264792,4.12
2015-05-15,"200,001-400,000",25,6835978,8.64
2015-05-15,"30,001-40,000",60,2156664,2.72
2015-05-15,"40,001-50,000",31,1452672,1.83
2015-05-15,"400,001-600,000",12,5866892,7.41
2015-05-15,"5,001-10,000",595,4986452,6.3
2015-05-15,"50,001-100,000",77,5535627,6.99
2015-05-15,"600,001-800,000",7,4849173,6.13
2015-05-15,"800,001-1,000,000",7,6307653,7.97
2015-05-15,"more than 1,000,001",9,21891694,27.67
2015-05-15,total,7750,79100000,100.0
2015-05-22,"1,000-5,000",2075,4917439,6.21
2015-05-22,1-999,4381,45739,0.05
2015-05-22,"10,001-15,000",180,2334019,2.95
2015-05-22,"100,001-200,000",45,6189014,7.82
2015-05-22,"15,001-20,000",144,2716772,3.43
2015-05-22,"20,001-30,000",132,3465792,4.38
2015-05-22,"200,001-400,000",26,7060978,8.92
2015-05-22,"30,001-40,000",61,2209664,2.79
2015-05-22,"40,001-50,000",30,1412672,1.78
2015-05-22,"400,001-600,000",12,5964892,7.54
2015-05-22,"5,001-10,000",600,5005678,6.32
2015-05-22,"50,001-100,000",77,5425821,6.85
2015-05-22,"600,001-800,000",6,4093618,5.17
2015-05-22,"800,001-1,000,000",7,6366208,8.04
2015-05-22,"more than 1,000,001",9,21891694,27.67
2015-05-22,total,7785,79100000,100.0
2015-05-29,"1,000-5,000",2059,4890011,6.18
2015-05-29,1-999,4383,46167,0.05
2015-05-29,"10,001-15,000",178,2301019,2.9
2015-05-29,"100,001-200,000",44,6007014,7.59
