date,level,people,holding_shares,percent
2015-01-30,"1,000-5,000",28549,65739328,9.12
2015-01-30,1-999,40337,13505403,1.87
2015-01-30,"10,001-15,000",1804,22911109,3.18
2015-01-30,"100,001-200,000",312,44495122,6.17
2015-01-30,"15,001-20,000",1222,22838795,3.17
2015-01-30,"20,001-30,000",974,25129433,3.48
2015-01-30,"200,001-400,000",113,32415094,4.5
2015-01-30,"30,001-40,000",531,19075618,2.64
2015-01-30,"40,001-50,000",351,16513895,2.29
2015-01-30,"400,001-600,000",49,24318393,3.37
2015-01-30,"5,001-10,000",6074,47594377,6.6
2015-01-30,"50,001-100,000",573,41297485,5.73
2015-01-30,"600,001-800,000",23,15788717,2.19
2015-01-30,"800,001-1,000,000",19,16822160,2.33
2015-01-30,"more than 1,000,001",77,311795071,43.29
2015-01-30,total,81008,720240000,100.0
2015-02-26,"1,000-5,000",28611,65866890,9.14
2015-02-26,1-999,40400,13473918,1.87
2015-02-26,"10,001-15,000",1810,22974388,3.18
2015-02-26,"100,001-200,000",311,44235507,6.14
2015-02-26,"15,001-20,000",1233,23041961,3.19
2015-02-26,"20,001-30,000",978,25189691,3.49
2015-02-26,"200,001-400,000",119,33935249,4.71
2015-02-26,"30,001-40,000",527,18978833,2.63
2015-02-26,"40,001-50,000",346,16270667,2.25
2015-02-26,"400,001-600,000",47,23417393,3.25
2015-02-26,"5,001-10,000",6066,47538238,6.6
2015-02-26,"50,001-100,000",582,41907504,5.81
2015-02-26,"600,001-800,000",24,16311625,2.26
2015-02-26,"800,001-1,000,000",20,17736799,2.46
2015-02-26,"more than 1,000,001",75,309361337,42.95
2015-02-26,total,81149,720240000,100.0
2015-03-31,"1,000-5,000",28605,65736490,9.12
2015-03-31,1-999,41196,13404561,1.86
2015-03-31,"10,001-15,000",1822,23149479,3.21
2015-03-31,"100,001-200,000",310,43706858,6.06
2015-03-31,"15,001-20,000",1259,23537507,3.26
2015-03-31,"20,001-30,000",1006,25891808,3.59
2015-03-31,"200,001-400,000",125,35458461,4.92
2015-03-31,"30,001-40,000",526,18936458,2.62
2015-03-31,"40,001-50,000",338,15925995,2.21
2015-03-31,"400,001-600,000",61,30575119,4.24
2015-03-31,"5,001-10,000",6077,47642750,6.61
2015-03-31,"50,001-100,000",581,41665654,5.78
2015-03-31,"600,001-800,000",25,17250233,2.39
2015-03-31,"800,001-1,000,000",17,14948707,2.07
