date,market,MarginPreviousDayBalance,MarginBuy,MarginSell,MarginCashRedemption,MarginCurrentDayBalance,MarginNextDayQuota,SecuritiesFirmLoanPreviousDayBalance,SecuritiesFirmLoanBuy,SecuritiesFirmLoanSell,SecuritiesFirmLoanCashRedemption,SecuritiesFirmLoanReplacement,SecuritiesFirmLoanCurrentDayBalance,SecuritiesFirmLoanNextDayQuota,UnrestrictedLoanPreviousDayBalance,UnrestrictedLoanBuy,UnrestrictedLoanSell,UnrestrictedLoanCashRedemption,UnrestrictedLoanReplacement,UnrestrictedLoanCurrentDayBalance,UnrestrictedLoanNextDayQuota,SecuritiesFinanceSecuredLoanPreviousDayBalance,SecuritiesFinanceSecuredLoanBuy,SecuritiesFinanceSecuredLoanSell,SecuritiesFinanceSecuredLoanCashRedemption,SecuritiesFinanceSecuredLoanReplacement,SecuritiesFinanceSecuredLoanCurrentDayBalance,SecuritiesFinanceSecuredLoanNextDayQuota,SettlementMarginPreviousDayBalance,SettlementMarginBuy,SettlementMarginSell,SettlementMarginCashRedemption,SettlementMarginReplacement,SettlementMarginCurrentDayBalance,SettlementMarginNextDayQuota
2018-04-16,櫃檯買賣中心,0,0,0,0,0,38827,0,0,0,0,0,0,7765,0,0,0,0,0,0,15531,0,0,0,0,0,0,0,0,0,0,0,0,0,7765
2022-06-21,櫃檯買賣中心,0,0,0,0,0,53370,0,0,0,0,0,0,10674,2466,0,0,0,0,2466,21348,100,0,0,0,0,100,0,0,0,0,0,0,0,10674
2022-06-22,櫃檯買賣中心,0,260,0,0,260,53370,0,0,0,0,0,0,10674,2466,60,0,0,15,2511,21348,100,0,0,0,0,100,0,0,0,0,0,0,0,10674
2022-06-23,櫃檯買賣中心,260,189,28,0,421,53370,0,0,0,0,0,0,10674,2511,10,9,0,0,2512,21348,100,0,23,0,0,77,0,0,0,0,0,0,0,10674
2022-06-24,櫃檯買賣中心,421,122,117,0,426,53370,0,0,0,0,0,0,10674,2512,0,0,0,0,2512,21348,77,0,0,0,0,77,0,0,0,0,0,0,0,10674
2022-06-27,櫃檯買賣中心,426,416,94,0,748,53370,0,0,0,0,0,0,10674,2512,165,0,152,11,2514,21348,77,0,0,0,0,77,0,0,0,0,0,0,0,10674
2022-06-28,櫃檯買賣中心,748,138,53,0,833,53370,0,0,0,0,0,0,10674,2514,55,0,0,0,2569,21348,77,0,77,0,0,0,0,0,0,0,0,0,0,10674
2022-06-29,櫃檯買賣中心,833,57,36,0,854,53370,0,0,0,0,0,0,10674,2569,5,0,0,0,2574,21348,0,0,0,0,0,0,0,0,0,0,0,0,0,10674
2022-06-30,櫃檯買賣中心,854,108,53,0,909,53370,0,0,0,0,0,0,10674,2574,64,0,0,0,2638,21348,0,0,0,0,0,0,0,0,0,0,0,0,0,10674
2022-07-01,櫃檯買賣中心,909,204,135,0,978,53370,0,0,0,0,0,0,10674,2638,2,14,0,2,2624,21348,0,0,0,0,0,0,0,0,0,0,0,0,0,10674
2022-07-04,櫃檯買賣中心,978,201,303,0,876,53370,0,0,0,0,0,0,10674,2624,6,92,0,0,2538,21348,0,0,0,0,0,0,0,0,0,0,0,0,0,10674
2022-07-05,櫃檯買賣中心,876,116,76,1,915,55120,0,0,0,0,0,0,11024,2538,6,0,0,0,2544,22048,0,0,0,0,0,0,0,0,0,0,0,0,0,11024
2022-07-06,櫃檯買賣中心,915,120,35,1,999,55120,0,0,0,0,0,0,11024,2544,2,0,0,0,2546,22048,0,0,0,0,0,0,0,0,0,0,0,0,0,11024
2022-07-07,櫃檯買賣中心,999,76,45,0,1030,55120,0,0,0,0,0,0,11024,2546,4,0,0,0,2550,22048,0,0,0,0,0,0,0,0,0,0,0,0,0,11024
2022-07-08,櫃檯買賣中心,1030,74,16,0,1088,55120,0,0,0,0,0,0,11024,2550,0,0,0,0,2550,22048,0,0,0,0,0,0,0,0,0,0,0,0,0,11024
2022-07-11,櫃檯買賣中心,1088,36,35,0,1089,55120,0,0,0,0,0,0,11024,2550,1,0,0,0,2551,22048,0,0,0,0,0,0,0,0,0,0,0,0,0,11024
2022-07-12,櫃檯買賣中心,1089,79,122,5,1041,55120,0,0,0,0,0,0,11024,2551,2,0,0,0,2553,22048,0,0,0,0,0,0,0,0,0,0,0,0,0,11024
2022-07-13,櫃檯買賣中心,1041,37,66,0,1012,55120,0,0,0,0,0,0,11024,2553,2,0,0,1,2554,22048,0,0,0,0,0,0,0,0,0,0,0,0,0,11024
2022-07-14,櫃檯買賣中心,1012,108,14,0,1106,55120,0,0,0,0,0,0,11024,2554,1,0,0,0,2555,22048,0,0,0,0,0,0,0,0,0,0,0,0,0,11024
2022-07-15,櫃檯買賣中心,1106,35,21,1,1119,55120,0,0,0,0,0,0,11024,2555,0,0,0,0,2555,22048,0,0,0,0,0,0,0,0,0,0,0,0,0,11024
