date,market,MarginPreviousDayBalance,MarginBuy,MarginSell,MarginCashRedemption,MarginCurrentDayBalance,MarginNextDayQuota,SecuritiesFirmLoanPreviousDayBalance,SecuritiesFirmLoanBuy,SecuritiesFirmLoanSell,SecuritiesFirmLoanCashRedemption,SecuritiesFirmLoanReplacement,SecuritiesFirmLoanCurrentDayBalance,SecuritiesFirmLoanNextDayQuota,UnrestrictedLoanPreviousDayBalance,UnrestrictedLoanBuy,UnrestrictedLoanSell,UnrestrictedLoanCashRedemption,UnrestrictedLoanReplacement,UnrestrictedLoanCurrentDayBalance,UnrestrictedLoanNextDayQuota,SecuritiesFinanceSecuredLoanPreviousDayBalance,SecuritiesFinanceSecuredLoanBuy,SecuritiesFinanceSecuredLoanSell,SecuritiesFinanceSecuredLoanCashRedemption,SecuritiesFinanceSecuredLoanReplacement,SecuritiesFinanceSecuredLoanCurrentDayBalance,SecuritiesFinanceSecuredLoanNextDayQuota,SettlementMarginPreviousDayBalance,SettlementMarginBuy,SettlementMarginSell,SettlementMarginCashRedemption,SettlementMarginReplacement,SettlementMarginCurrentDayBalance,SettlementMarginNextDayQuota
2017-09-26,櫃檯買賣中心,0,0,0,0,0,7189,0,0,0,0,0,0,1438,0,0,0,0,0,0,2876,0,0,0,0,0,0,0,0,0,0,0,0,0,1438
2018-09-05,櫃檯買賣中心,0,0,0,0,0,7273,0,0,0,0,0,0,1455,0,0,0,0,0,0,2909,0,0,0,0,0,0,0,0,0,0,0,0,0,1455
2018-09-06,櫃檯買賣中心,0,1,0,0,1,7273,0,0,0,0,0,0,1455,0,0,0,0,0,0,2909,0,0,0,0,0,0,0,0,0,0,0,0,0,1455
2018-09-07,櫃檯買賣中心,1,0,0,0,1,7273,0,0,0,0,0,0,1455,0,0,0,0,0,0,2909,0,0,0,0,0,0,0,0,0,0,0,0,0,1455
2018-09-10,櫃檯買賣中心,1,1,0,0,2,7273,0,0,0,0,0,0,1455,0,0,0,0,0,0,2909,0,0,0,0,0,0,0,0,0,0,0,0,0,1455
2018-09-11,櫃檯買賣中心,2,2,0,0,4,7273,0,0,0,0,0,0,1455,0,0,0,0,0,0,2909,0,0,0,0,0,0,0,0,0,0,0,0,0,1455
2018-09-12,櫃檯買賣中心,4,0,0,0,4,7273,0,0,0,0,0,0,1455,0,0,0,0,0,0,2909,0,0,0,0,0,0,0,0,0,0,0,0,0,1455
2018-09-13,櫃檯買賣中心,4,2,0,0,6,7273,0,0,0,0,0,0,1455,0,0,0,0,0,0,2909,0,0,0,0,0,0,0,0,0,0,0,0,0,1455
2018-09-14,櫃檯買賣中心,6,2,2,0,6,7273,0,0,0,0,0,0,1455,0,0,0,0,0,0,2909,0,0,0,0,0,0,0,0,0,0,0,0,0,1455
2018-09-17,櫃檯買賣中心,6,2,0,0,8,7273,0,0,0,0,0,0,1455,0,0,0,0,0,0,2909,0,0,0,0,0,0,0,0,0,0,0,0,0,1455
2018-09-18,櫃檯買賣中心,8,0,0,0,8,7273,0,0,0,0,0,0,1455,0,0,0,0,0,0,2909,0,0,0,0,0,0,0,0,0,0,0,0,0,1455
2018-09-19,櫃檯買賣中心,8,0,0,0,8,7273,0,0,0,0,0,0,1455,0,0,0,0,0,0,2909,0,0,0,0,0,0,0,0,0,0,0,0,0,1455
2018-09-20,櫃檯買賣中心,8,2,0,0,10,7273,0,0,0,0,0,0,1455,0,0,0,0,0,0,2909,0,0,0,0,0,0,0,0,0,0,0,0,0,1455
2018-09-21,櫃檯買賣中心,10,1,0,0,11,7273,0,0,0,0,0,0,1455,0,0,0,0,0,0,2909,0,0,0,0,0,0,0,0,0,0,0,0,0,1455
2018-09-25,櫃檯買賣中心,11,0,0,0,11,7273,0,0,0,0,0,0,1455,0,0,0,0,0,0,2909,0,0,0,0,0,0,0,0,0,0,0,0,0,1455
2018-09-26,櫃檯買賣中心,11,1,0,0,12,7273,0,0,0,0,0,0,1455,0,0,0,0,0,0,2909,0,0,0,0,0,0,0,0,0,0,0,0,0,1455
2018-09-27,櫃檯買賣中心,12,0,0,0,12,7637,0,0,0,0,0,0,1527,0,0,0,0,0,0,3055,0,0,0,0,0,0,0,0,0,0,0,0,0,1527
2018-09-28,櫃檯買賣中心,12,9,0,0,21,7637,0,0,0,0,0,0,1527,0,0,0,0,0,0,3055,0,0,0,0,0,0,0,0,0,0,0,0,0,1527
2018-10-01,櫃檯買賣中心,21,1,0,0,22,7637,0,0,0,0,0,0,1527,0,0,0,0,0,0,3055,0,0,0,0,0,0,0,0,0,0,0,0,0,1527
2018-10-02,櫃檯買賣中心,22,0,0,0,22,7637,0,0,0,0,0,0,1527,0,0,0,0,0,0,3055,0,0,0,0,0,0,0,0,0,0,0,0,0,1527
2018-10-03,櫃檯買賣中心,22,2,0,0,24,7637,0,0,0,0,0,0,1527,0,3,0,0,0,3,3055,0,0,0,0,0,0,0,0,0,0,0,0,0,1527
2018-10-04,櫃檯買賣中心,24,0,0,0,24,7637,0,0,0,0,0,0,1527,3,0,0,0,3,0,3055,0,0,0,0,0,0,0,0,0,0,0,0,0,1527
2018-10-05,櫃檯買賣中心,24,0,0,0,24,7637,0,0,0,0,0,0,1527,0,1,0,0,0,1,3055,0,0,0,0,0,0,0,0,0,0,0,0,0,1527
