date,market,MarginPreviousDayBalance,MarginBuy,MarginSell,MarginCashRedemption,MarginCurrentDayBalance,MarginNextDayQuota,SecuritiesFirmLoanPreviousDayBalance,SecuritiesFirmLoanBuy,SecuritiesFirmLoanSell,SecuritiesFirmLoanCashRedemption,SecuritiesFirmLoanReplacement,SecuritiesFirmLoanCurrentDayBalance,SecuritiesFirmLoanNextDayQuota,UnrestrictedLoanPreviousDayBalance,UnrestrictedLoanBuy,UnrestrictedLoanSell,UnrestrictedLoanCashRedemption,UnrestrictedLoanReplacement,UnrestrictedLoanCurrentDayBalance,UnrestrictedLoanNextDayQuota,SecuritiesFinanceSecuredLoanPreviousDayBalance,SecuritiesFinanceSecuredLoanBuy,SecuritiesFinanceSecuredLoanSell,SecuritiesFinanceSecuredLoanCashRedemption,SecuritiesFinanceSecuredLoanReplacement,SecuritiesFinanceSecuredLoanCurrentDayBalance,SecuritiesFinanceSecuredLoanNextDayQuota,SettlementMarginPreviousDayBalance,SettlementMarginBuy,SettlementMarginSell,SettlementMarginCashRedemption,SettlementMarginReplacement,SettlementMarginCurrentDayBalance,SettlementMarginNextDayQuota
2015-05-29,櫃檯買賣中心,651,0,23,0,628,29886,0,0,0,0,0,0,5977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5977
2015-06-01,櫃檯買賣中心,628,0,2,0,626,29886,0,0,0,0,0,0,5977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5977
2015-06-02,櫃檯買賣中心,626,132,52,0,706,29886,0,0,0,0,0,0,5977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5977
2015-06-03,櫃檯買賣中心,706,1,8,0,699,29886,0,0,0,0,0,0,5977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5977
2015-06-04,櫃檯買賣中心,699,8,25,0,682,29886,0,0,0,0,0,0,5977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5977
2015-06-05,櫃檯買賣中心,682,0,1,0,681,29886,0,0,0,0,0,0,5977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5977
2015-06-08,櫃檯買賣中心,681,1,5,0,677,29886,0,0,0,0,0,0,5977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5977
2015-06-09,櫃檯買賣中心,677,7,15,0,669,29886,0,0,0,0,0,0,5977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5977
2015-06-10,櫃檯買賣中心,669,7,0,0,676,29886,0,0,0,0,0,0,5977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5977
2015-06-11,櫃檯買賣中心,676,6,17,0,665,29886,0,0,0,0,0,0,5977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5977
2015-06-12,櫃檯買賣中心,665,0,29,19,617,29886,0,0,0,0,0,0,5977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5977
2015-06-15,櫃檯買賣中心,617,0,101,0,516,29886,0,0,0,0,0,0,5977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5977
2015-06-16,櫃檯買賣中心,516,0,101,0,415,29886,0,0,0,0,0,0,5977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5977
2015-06-17,櫃檯買賣中心,415,0,43,0,372,29886,0,0,0,0,0,0,5977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5977
2015-06-18,櫃檯買賣中心,372,0,0,0,372,29886,0,0,0,0,0,0,5977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5977
2015-06-22,櫃檯買賣中心,372,0,1,0,371,29886,0,0,0,0,0,0,5977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5977
2015-06-23,櫃檯買賣中心,371,12,0,0,383,29886,0,0,0,0,0,0,5977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5977
2015-06-24,櫃檯買賣中心,383,0,0,0,383,29886,0,0,0,0,0,0,5977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5977
2015-06-25,櫃檯買賣中心,383,0,3,0,380,29886,0,0,0,0,0,0,5977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5977
2015-06-26,櫃檯買賣中心,380,0,7,0,373,29886,0,0,0,0,0,0,5977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5977
2015-06-29,櫃檯買賣中心,373,2,0,0,375,29886,0,0,0,0,0,0,5977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5977
2015-06-30,櫃檯買賣中心,375,5,0,0,380,29886,0,0,0,0,0,0,5977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5977
2015-07-01,櫃檯買賣中心,380,2,1,0,381,29886,0,0,0,0,0,0,5977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5977
2015-07-02,櫃檯買賣中心,381,16,0,0,397,29886,0,0,0,0,0,0,5977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5977
2015-07-03,櫃檯買賣中心,397,4,1,0,400,29886,0,0,0,0,0,0,5977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5977
2015-07-06,櫃檯買賣中心,400,3,0,0,403,29886,0,0,0,0,0,0,5977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5977
