date,market,MarginPreviousDayBalance,MarginBuy,MarginSell,MarginCashRedemption,MarginCurrentDayBalance,MarginNextDayQuota,SecuritiesFirmLoanPreviousDayBalance,SecuritiesFirmLoanBuy,SecuritiesFirmLoanSell,SecuritiesFirmLoanCashRedemption,SecuritiesFirmLoanReplacement,SecuritiesFirmLoanCurrentDayBalance,SecuritiesFirmLoanNextDayQuota,UnrestrictedLoanPreviousDayBalance,UnrestrictedLoanBuy,UnrestrictedLoanSell,UnrestrictedLoanCashRedemption,UnrestrictedLoanReplacement,UnrestrictedLoanCurrentDayBalance,UnrestrictedLoanNextDayQuota,SecuritiesFinanceSecuredLoanPreviousDayBalance,SecuritiesFinanceSecuredLoanBuy,SecuritiesFinanceSecuredLoanSell,SecuritiesFinanceSecuredLoanCashRedemption,SecuritiesFinanceSecuredLoanReplacement,SecuritiesFinanceSecuredLoanCurrentDayBalance,SecuritiesFinanceSecuredLoanNextDayQuota,SettlementMarginPreviousDayBalance,SettlementMarginBuy,SettlementMarginSell,SettlementMarginCashRedemption,SettlementMarginReplacement,SettlementMarginCurrentDayBalance,SettlementMarginNextDayQuota
2015-05-29,集中市場,9251,97,133,0,9215,28899,0,0,0,0,0,0,5780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5780
2015-06-01,集中市場,9215,200,175,0,9240,28899,0,0,0,0,0,0,5780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5780
2015-06-02,集中市場,9240,67,18,0,9289,28899,0,0,0,0,0,0,5780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5780
2015-06-03,集中市場,9289,288,249,33,9295,28899,0,0,0,0,0,0,5780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5780
2015-06-04,集中市場,9295,454,715,19,9015,28899,0,0,0,0,0,0,5780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5780
2015-06-05,集中市場,9015,195,388,69,8753,28899,0,0,0,0,0,0,5780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5780
2015-06-08,集中市場,8753,122,269,6,8600,28899,0,0,0,0,0,0,5780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5780
2015-06-09,集中市場,8600,293,465,2,8426,28899,0,0,0,0,0,0,5780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5780
2015-06-10,集中市場,8426,221,312,17,8318,28899,0,0,0,0,0,0,5780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5780
2015-06-11,集中市場,8318,15,96,2,8235,28899,0,0,0,0,0,0,5780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5780
2015-06-12,集中市場,8235,83,179,0,8139,28899,0,0,0,0,0,0,5780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5780
2015-06-15,集中市場,8139,72,197,3,8011,28899,0,0,0,0,0,0,5780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5780
2015-06-16,集中市場,8011,108,89,0,8030,28899,0,0,0,0,0,0,5780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5780
2015-06-17,集中市場,8030,22,29,0,8023,28899,0,0,0,0,0,0,5780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5780
2015-06-18,集中市場,8023,104,45,0,8082,28899,0,0,0,0,0,0,5780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5780
2015-06-22,集中市場,8082,49,26,0,8105,28899,0,0,0,0,0,0,5780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5780
