date,market,MarginPreviousDayBalance,MarginBuy,MarginSell,MarginCashRedemption,MarginCurrentDayBalance,MarginNextDayQuota,SecuritiesFirmLoanPreviousDayBalance,SecuritiesFirmLoanBuy,SecuritiesFirmLoanSell,SecuritiesFirmLoanCashRedemption,SecuritiesFirmLoanReplacement,SecuritiesFirmLoanCurrentDayBalance,SecuritiesFirmLoanNextDayQuota,UnrestrictedLoanPreviousDayBalance,UnrestrictedLoanBuy,UnrestrictedLoanSell,UnrestrictedLoanCashRedemption,UnrestrictedLoanReplacement,UnrestrictedLoanCurrentDayBalance,UnrestrictedLoanNextDayQuota,SecuritiesFinanceSecuredLoanPreviousDayBalance,SecuritiesFinanceSecuredLoanBuy,SecuritiesFinanceSecuredLoanSell,SecuritiesFinanceSecuredLoanCashRedemption,SecuritiesFinanceSecuredLoanReplacement,SecuritiesFinanceSecuredLoanCurrentDayBalance,SecuritiesFinanceSecuredLoanNextDayQuota,SettlementMarginPreviousDayBalance,SettlementMarginBuy,SettlementMarginSell,SettlementMarginCashRedemption,SettlementMarginReplacement,SettlementMarginCurrentDayBalance,SettlementMarginNextDayQuota
2015-01-05,集中市場,128147,3830,1372,83,130522,3698352,1,0,0,0,0,1,739670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,739670
2015-01-06,集中市場,130522,7523,2948,74,135023,3698352,1,0,0,0,0,1,739670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,739670
2015-01-07,集中市場,135023,2696,1519,90,136110,3698352,1,0,0,0,0,1,739670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,739670
2015-01-08,集中市場,136110,2893,4539,197,134267,3698352,1,0,0,0,0,1,739670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,739670
2015-01-09,集中市場,134267,3071,2204,207,134927,3698352,1,0,0,0,0,1,739670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,739670
2015-01-12,集中市場,134927,3178,1610,56,136439,3698352,1,0,0,0,0,1,739670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,739670
2015-01-13,集中市場,136439,2518,1312,46,137599,3698352,1,0,0,0,0,1,739670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,739670
2015-01-14,集中市場,137599,2200,786,82,138931,3698352,1,0,0,0,0,1,739670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,739670
2015-01-15,集中市場,138931,3129,1221,77,140762,3698352,1,0,0,0,0,1,739670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,739670
2015-01-16,集中市場,140772,4634,3112,103,142191,3698352,1,0,0,0,0,1,739670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,739670
2015-01-19,集中市場,142191,2352,3955,95,140493,3698352,1,0,0,0,0,1,739670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,739670
2015-01-20,集中市場,140493,3983,1884,107,142485,3698352,1,0,0,0,0,1,739670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,739670
2015-01-21,集中市場,142485,2785,2266,227,142777,3698352,1,0,0,0,0,1,739670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,739670
2015-01-22,集中市場,142777,2057,1808,202,142824,3698352,1,0,0,0,0,1,739670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,739670
2015-01-23,集中市場,142824,8145,8427,131,142411,3698352,1,0,0,0,0,1,739670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,739670
2015-01-26,集中市場,142411,5423,9587,76,138171,3698352,1,0,0,0,0,1,739670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,739670
2015-01-27,集中市場,138171,3266,6269,45,135123,3698352,1,0,0,0,0,1,739670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,739670
2015-01-28,集中市場,135123,3727,3928,261,134661,3698352,1,0,0,0,0,1,739670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,739670
2015-01-29,集中市場,134661,4893,2955,113,136486,3698352,1,0,0,0,0,1,739670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,739670
2015-01-30,集中市場,136486,2028,2170,73,136271,3698352,1,0,0,0,0,1,739670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,739670
2015-02-02,集中市場,136271,3788,2346,46,137667,3698352,1,0,0,0,0,1,739670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,739670
2015-02-03,集中市場,137667,1560,3929,121,135177,3698352,1,0,0,0,0,1,739670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,739670
2015-02-04,集中市場,135177,2969,3124,18,135004,3698352,1,0,0,0,0,1,739670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,739670
2015-02-05,集中市場,135004,1478,1082,48,135352,3698352,1,0,0,0,0,1,739670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,739670
2015-02-06,集中市場,135352,898,1742,73,134435,3698352,1,0,0,0,0,1,739670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,739670
2015-02-09,集中市場,134435,1653,861,81,135146,3698352,1,0,0,0,0,1,739670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,739670
