date,market,MarginPreviousDayBalance,MarginBuy,MarginSell,MarginCashRedemption,MarginCurrentDayBalance,MarginNextDayQuota,SecuritiesFirmLoanPreviousDayBalance,SecuritiesFirmLoanBuy,SecuritiesFirmLoanSell,SecuritiesFirmLoanCashRedemption,SecuritiesFirmLoanReplacement,SecuritiesFirmLoanCurrentDayBalance,SecuritiesFirmLoanNextDayQuota,UnrestrictedLoanPreviousDayBalance,UnrestrictedLoanBuy,UnrestrictedLoanSell,UnrestrictedLoanCashRedemption,UnrestrictedLoanReplacement,UnrestrictedLoanCurrentDayBalance,UnrestrictedLoanNextDayQuota,SecuritiesFinanceSecuredLoanPreviousDayBalance,SecuritiesFinanceSecuredLoanBuy,SecuritiesFinanceSecuredLoanSell,SecuritiesFinanceSecuredLoanCashRedemption,SecuritiesFinanceSecuredLoanReplacement,SecuritiesFinanceSecuredLoanCurrentDayBalance,SecuritiesFinanceSecuredLoanNextDayQuota,SettlementMarginPreviousDayBalance,SettlementMarginBuy,SettlementMarginSell,SettlementMarginCashRedemption,SettlementMarginReplacement,SettlementMarginCurrentDayBalance,SettlementMarginNextDayQuota
2017-04-26,櫃檯買賣中心,0,0,0,0,0,7575,0,0,0,0,0,0,1515,0,0,0,0,0,0,3030,0,0,0,0,0,0,0,0,0,0,0,0,0,1515
2017-04-27,櫃檯買賣中心,0,22,0,0,22,7575,0,0,0,0,0,0,1515,0,2,0,0,0,2,3030,0,0,0,0,0,0,0,0,0,0,0,0,0,1515
2017-04-28,櫃檯買賣中心,22,13,2,0,33,7575,0,0,0,0,0,0,1515,2,0,0,1,0,1,3030,0,0,0,0,0,0,0,0,0,0,0,0,0,1515
2017-05-02,櫃檯買賣中心,33,1,5,0,29,7575,0,0,0,0,0,0,1515,1,0,0,0,0,1,3030,0,0,0,0,0,0,0,0,0,0,0,0,0,1515
2017-05-03,櫃檯買賣中心,29,0,0,0,29,7575,0,0,0,0,0,0,1515,1,0,0,0,0,1,3030,0,0,0,0,0,0,0,0,0,0,0,0,0,1515
2017-05-04,櫃檯買賣中心,29,8,0,0,37,7575,0,0,0,0,0,0,1515,1,0,0,0,0,1,3030,0,0,0,0,0,0,0,0,0,0,0,0,0,1515
2017-05-05,櫃檯買賣中心,37,3,0,0,40,7575,0,0,0,0,0,0,1515,1,0,0,0,0,1,3030,0,0,0,0,0,0,0,0,0,0,0,0,0,1515
2017-05-08,櫃檯買賣中心,40,5,1,0,44,7575,0,0,0,0,0,0,1515,1,0,0,0,0,1,3030,0,0,0,0,0,0,0,0,0,0,0,0,0,1515
2017-05-09,櫃檯買賣中心,44,4,10,0,38,7575,0,0,0,0,0,0,1515,1,0,0,0,0,1,3030,0,0,0,0,0,0,0,0,0,0,0,0,0,1515
2017-05-10,櫃檯買賣中心,38,1,3,0,36,7575,0,0,0,0,0,0,1515,1,1,0,0,0,2,3030,0,0,0,0,0,0,0,0,0,0,0,0,0,1515
