date,market,MarginPreviousDayBalance,MarginBuy,MarginSell,MarginCashRedemption,MarginCurrentDayBalance,MarginNextDayQuota,SecuritiesFirmLoanPreviousDayBalance,SecuritiesFirmLoanBuy,SecuritiesFirmLoanSell,SecuritiesFirmLoanCashRedemption,SecuritiesFirmLoanReplacement,SecuritiesFirmLoanCurrentDayBalance,SecuritiesFirmLoanNextDayQuota,UnrestrictedLoanPreviousDayBalance,UnrestrictedLoanBuy,UnrestrictedLoanSell,UnrestrictedLoanCashRedemption,UnrestrictedLoanReplacement,UnrestrictedLoanCurrentDayBalance,UnrestrictedLoanNextDayQuota,SecuritiesFinanceSecuredLoanPreviousDayBalance,SecuritiesFinanceSecuredLoanBuy,SecuritiesFinanceSecuredLoanSell,SecuritiesFinanceSecuredLoanCashRedemption,SecuritiesFinanceSecuredLoanReplacement,SecuritiesFinanceSecuredLoanCurrentDayBalance,SecuritiesFinanceSecuredLoanNextDayQuota,SettlementMarginPreviousDayBalance,SettlementMarginBuy,SettlementMarginSell,SettlementMarginCashRedemption,SettlementMarginReplacement,SettlementMarginCurrentDayBalance,SettlementMarginNextDayQuota
2015-05-29,櫃檯買賣中心,7750,180,151,5,7774,13729,0,0,0,0,0,0,2746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2746
2015-06-01,櫃檯買賣中心,7774,211,372,0,7613,13729,0,0,0,0,0,0,2746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2746
2015-06-02,櫃檯買賣中心,7613,150,120,4,7639,13729,0,0,0,0,0,0,2746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2746
2015-06-03,櫃檯買賣中心,7639,178,199,0,7618,13729,0,0,0,0,0,0,2746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2746
2015-06-04,櫃檯買賣中心,7618,161,259,0,7520,13729,0,0,0,0,0,0,2746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2746
2015-06-05,櫃檯買賣中心,7520,166,468,0,7218,13729,0,0,0,0,0,0,2746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2746
2015-06-08,櫃檯買賣中心,7218,104,61,0,7261,13729,0,0,0,0,0,0,2746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2746
2015-06-09,櫃檯買賣中心,7261,339,348,0,7252,13729,0,0,0,0,0,0,2746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2746
2015-06-10,櫃檯買賣中心,7252,290,178,0,7364,13729,0,0,0,0,0,0,2746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2746
2015-06-11,櫃檯買賣中心,7364,202,164,0,7402,13729,0,0,0,0,0,0,2746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2746
2015-06-12,櫃檯買賣中心,7402,131,138,0,7395,13729,0,0,0,0,0,0,2746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2746
2015-06-15,櫃檯買賣中心,7395,84,107,0,7372,13729,0,0,0,0,0,0,2746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2746
2015-06-16,櫃檯買賣中心,7372,309,621,0,7060,13729,0,0,0,0,0,0,2746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2746
2015-06-17,櫃檯買賣中心,7060,75,106,0,7029,13729,0,0,0,0,0,0,2746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2746
2015-06-18,櫃檯買賣中心,7029,464,255,0,7238,13729,0,0,0,0,0,0,2746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2746
2015-06-22,櫃檯買賣中心,7238,739,613,0,7364,13729,0,0,0,0,0,0,2746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2746
2015-06-23,櫃檯買賣中心,7364,900,744,0,7520,13729,0,0,0,0,0,0,2746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2746
2015-06-24,櫃檯買賣中心,7520,337,337,0,7520,13729,0,0,0,0,0,0,2746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2746
2015-06-25,櫃檯買賣中心,7520,273,351,0,7442,13729,0,0,0,0,0,0,2746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2746
2015-06-26,櫃檯買賣中心,7442,799,362,0,7879,13729,0,0,0,0,0,0,2746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2746
2015-06-29,櫃檯買賣中心,7879,909,887,0,7901,13729,0,0,0,0,0,0,2746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2746
2015-06-30,櫃檯買賣中心,7901,445,487,8,7851,13729,0,0,0,0,0,0,2746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2746
2015-07-01,櫃檯買賣中心,7851,916,711,0,8056,13729,0,0,0,0,0,0,2746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2746
2015-07-02,櫃檯買賣中心,8056,529,730,0,7855,13729,0,0,0,0,0,0,2746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2746
2015-07-03,櫃檯買賣中心,7855,1803,997,0,8661,13729,0,0,0,0,0,0,2746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2746
2015-07-06,櫃檯買賣中心,8661,960,1416,0,8205,13729,0,0,0,0,0,0,2746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2746
2015-07-07,櫃檯買賣中心,8205,1034,920,0,8319,13729,0,0,0,0,0,0,2746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2746
2015-07-08,櫃檯買賣中心,8319,1092,1021,0,8390,13729,0,0,0,0,0,0,2746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2746
2015-07-09,櫃檯買賣中心,8390,920,651,5,8654,13729,0,0,0,0,0,0,2746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2746
2015-07-13,櫃檯買賣中心,8654,1077,979,0,8752,13729,0,0,0,0,0,0,2746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2746
2015-07-14,櫃檯買賣中心,8752,619,653,0,8718,14295,0,0,0,0,0,0,2859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2859
2015-07-15,櫃檯買賣中心,8718,388,389,0,8717,14295,0,0,0,0,0,0,2859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2859
2015-07-16,櫃檯買賣中心,8717,982,778,2,8919,14295,0,0,0,0,0,0,2859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2859
2015-07-17,櫃檯買賣中心,8919,478,417,0,8980,14295,0,0,0,0,0,0,2859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2859
2015-07-20,櫃檯買賣中心,8980,765,714,0,9031,14295,0,0,0,0,0,0,2859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2859
2015-07-21,櫃檯買賣中心,9031,470,635,0,8866,14295,0,0,0,0,0,0,2859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2859
2015-07-22,櫃檯買賣中心,8866,117,303,0,8680,14295,0,0,0,0,0,0,2859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2859
2015-07-23,櫃檯買賣中心,8680,310,408,0,8582,14295,0,0,0,0,0,0,2859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2859
2015-07-24,櫃檯買賣中心,8582,233,240,0,8575,14295,0,0,0,0,0,0,2859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2859
2015-07-27,櫃檯買賣中心,8575,431,479,0,8527,14295,0,0,0,0,0,0,2859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2859
2015-07-28,櫃檯買賣中心,8527,186,296,17,8400,14295,0,0,0,0,0,0,2859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2859
2015-07-29,櫃檯買賣中心,8400,200,107,0,8493,14295,0,0,0,0,0,0,2859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2859
2015-07-30,櫃檯買賣中心,8493,111,121,0,8483,14295,0,0,0,0,0,0,2859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2859
2015-07-31,櫃檯買賣中心,8483,187,174,0,8496,14295,0,0,0,0,0,0,2859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2859
2015-08-03,櫃檯買賣中心,8496,84,116,0,8464,14295,0,0,0,0,0,0,2859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2859
2015-08-04,櫃檯買賣中心,8464,182,144,10,8492,14295,0,0,0,0,0,0,2859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2859
2015-08-05,櫃檯買賣中心,8492,247,208,2,8529,14295,0,0,0,0,0,0,2859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2859
2015-08-06,櫃檯買賣中心,8529,142,90,0,8581,14295,0,0,0,0,0,0,2859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2859
2015-08-07,櫃檯買賣中心,8581,275,176,231,8449,14295,0,0,0,0,0,0,2859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2859
2015-08-10,櫃檯買賣中心,8449,313,244,0,8518,14295,0,0,0,0,0,0,2859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2859
2015-08-11,櫃檯買賣中心,8518,392,236,0,8674,14295,0,0,0,0,0,0,2859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2859
2015-08-12,櫃檯買賣中心,8674,141,237,1,8577,14295,0,0,0,0,0,0,2859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2859
2015-08-13,櫃檯買賣中心,8577,279,183,0,8673,14513,0,0,0,0,0,0,2903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2903
