date,market,MarginPreviousDayBalance,MarginBuy,MarginSell,MarginCashRedemption,MarginCurrentDayBalance,MarginNextDayQuota,SecuritiesFirmLoanPreviousDayBalance,SecuritiesFirmLoanBuy,SecuritiesFirmLoanSell,SecuritiesFirmLoanCashRedemption,SecuritiesFirmLoanReplacement,SecuritiesFirmLoanCurrentDayBalance,SecuritiesFirmLoanNextDayQuota,UnrestrictedLoanPreviousDayBalance,UnrestrictedLoanBuy,UnrestrictedLoanSell,UnrestrictedLoanCashRedemption,UnrestrictedLoanReplacement,UnrestrictedLoanCurrentDayBalance,UnrestrictedLoanNextDayQuota,SecuritiesFinanceSecuredLoanPreviousDayBalance,SecuritiesFinanceSecuredLoanBuy,SecuritiesFinanceSecuredLoanSell,SecuritiesFinanceSecuredLoanCashRedemption,SecuritiesFinanceSecuredLoanReplacement,SecuritiesFinanceSecuredLoanCurrentDayBalance,SecuritiesFinanceSecuredLoanNextDayQuota,SettlementMarginPreviousDayBalance,SettlementMarginBuy,SettlementMarginSell,SettlementMarginCashRedemption,SettlementMarginReplacement,SettlementMarginCurrentDayBalance,SettlementMarginNextDayQuota
2018-10-02,櫃檯買賣中心,0,0,0,0,0,7545,0,0,0,0,0,0,1509,0,0,0,0,0,0,3018,0,0,0,0,0,0,0,0,0,0,0,0,0,1509
2019-04-30,櫃檯買賣中心,0,0,0,0,0,7545,0,0,0,0,0,0,1509,0,0,0,0,0,0,3018,66,0,0,66,0,0,0,0,0,0,0,0,0,1509
2019-05-02,櫃檯買賣中心,0,20,0,0,20,7545,0,0,0,0,0,0,1509,0,0,0,0,0,0,3018,0,0,0,0,0,0,0,0,0,0,0,0,0,1509
2019-05-03,櫃檯買賣中心,20,7,0,0,27,7545,0,0,0,0,0,0,1509,0,0,0,0,0,0,3018,0,0,0,0,0,0,0,0,0,0,0,0,0,1509
2019-05-06,櫃檯買賣中心,27,7,0,0,34,7545,0,0,0,0,0,0,1509,0,0,0,0,0,0,3018,0,0,0,0,0,0,0,0,0,0,0,0,0,1509
2019-05-07,櫃檯買賣中心,34,1,1,0,34,7545,0,0,0,0,0,0,1509,0,0,0,0,0,0,3018,0,0,0,0,0,0,0,0,0,0,0,0,0,1509
2019-05-08,櫃檯買賣中心,34,2,0,0,36,7545,0,0,0,0,0,0,1509,0,0,0,0,0,0,3018,0,0,0,0,0,0,0,0,0,0,0,0,0,1509
2019-05-09,櫃檯買賣中心,36,1,0,0,37,7545,0,0,0,0,0,0,1509,0,0,0,0,0,0,3018,0,0,0,0,0,0,0,0,0,0,0,0,0,1509
2019-05-10,櫃檯買賣中心,37,0,0,0,37,7545,0,0,0,0,0,0,1509,0,0,0,0,0,0,3018,0,0,0,0,0,0,0,0,0,0,0,0,0,1509
2019-05-13,櫃檯買賣中心,37,0,0,0,37,7545,0,0,0,0,0,0,1509,0,0,0,0,0,0,3018,0,0,0,0,0,0,0,0,0,0,0,0,0,1509
2019-05-14,櫃檯買賣中心,37,0,0,0,37,7545,0,0,0,0,0,0,1509,0,0,0,0,0,0,3018,0,0,0,0,0,0,0,0,0,0,0,0,0,1509
2019-05-15,櫃檯買賣中心,37,0,0,0,37,7545,0,0,0,0,0,0,1509,0,0,0,0,0,0,3018,0,0,0,0,0,0,0,0,0,0,0,0,0,1509
2019-05-16,櫃檯買賣中心,37,0,0,0,37,7545,0,0,0,0,0,0,1509,0,50,0,0,0,50,3018,0,0,0,0,0,0,0,0,0,0,0,0,0,1509
2019-05-17,櫃檯買賣中心,37,0,0,0,37,7545,0,0,0,0,0,0,1509,50,0,0,0,0,50,3018,0,0,0,0,0,0,0,0,0,0,0,0,0,1509
2019-05-20,櫃檯買賣中心,37,2,0,0,39,7545,0,0,0,0,0,0,1509,50,0,0,0,0,50,3018,0,0,0,0,0,0,0,0,0,0,0,0,0,1509
