date,market,MarginPreviousDayBalance,MarginBuy,MarginSell,MarginCashRedemption,MarginCurrentDayBalance,MarginNextDayQuota,SecuritiesFirmLoanPreviousDayBalance,SecuritiesFirmLoanBuy,SecuritiesFirmLoanSell,SecuritiesFirmLoanCashRedemption,SecuritiesFirmLoanReplacement,SecuritiesFirmLoanCurrentDayBalance,SecuritiesFirmLoanNextDayQuota,UnrestrictedLoanPreviousDayBalance,UnrestrictedLoanBuy,UnrestrictedLoanSell,UnrestrictedLoanCashRedemption,UnrestrictedLoanReplacement,UnrestrictedLoanCurrentDayBalance,UnrestrictedLoanNextDayQuota,SecuritiesFinanceSecuredLoanPreviousDayBalance,SecuritiesFinanceSecuredLoanBuy,SecuritiesFinanceSecuredLoanSell,SecuritiesFinanceSecuredLoanCashRedemption,SecuritiesFinanceSecuredLoanReplacement,SecuritiesFinanceSecuredLoanCurrentDayBalance,SecuritiesFinanceSecuredLoanNextDayQuota,SettlementMarginPreviousDayBalance,SettlementMarginBuy,SettlementMarginSell,SettlementMarginCashRedemption,SettlementMarginReplacement,SettlementMarginCurrentDayBalance,SettlementMarginNextDayQuota
2024-05-13,櫃檯買賣中心,0,0,0,0,0,13915,0,0,0,0,0,0,2783,1,0,0,0,0,1,5566,0,0,0,0,0,0,0,0,0,0,0,0,0,2783
2024-05-14,櫃檯買賣中心,0,14,0,0,14,13915,0,0,0,0,0,0,2783,1,0,0,0,0,1,5566,0,0,0,0,0,0,0,0,0,0,0,0,0,2783
2024-05-15,櫃檯買賣中心,14,13,1,0,26,13915,0,0,0,0,0,0,2783,1,0,0,0,0,1,5566,0,0,0,0,0,0,0,0,0,0,0,0,0,2783
2024-05-16,櫃檯買賣中心,26,8,1,0,33,13915,0,0,0,0,0,0,2783,1,0,0,0,0,1,5566,0,0,0,0,0,0,0,0,0,0,0,0,0,2783
2024-05-17,櫃檯買賣中心,33,8,0,0,41,13915,0,0,0,0,0,0,2783,1,0,0,0,0,1,5566,0,0,0,0,0,0,0,0,0,0,0,0,0,2783
2024-05-20,櫃檯買賣中心,41,2,0,0,43,13915,0,0,0,0,0,0,2783,1,0,0,0,0,1,5566,0,0,0,0,0,0,0,0,0,0,0,0,0,2783
2024-05-21,櫃檯買賣中心,43,0,0,0,43,13915,0,0,0,0,0,0,2783,1,0,0,0,0,1,5566,0,0,0,0,0,0,0,0,0,0,0,0,0,2783
2024-05-22,櫃檯買賣中心,43,0,0,0,43,13915,0,0,0,0,0,0,2783,1,0,0,0,0,1,5566,0,0,0,0,0,0,0,0,0,0,0,0,0,2783
2024-05-23,櫃檯買賣中心,43,7,0,0,50,13915,0,0,0,0,0,0,2783,1,0,0,0,0,1,5566,0,0,0,0,0,0,0,0,0,0,0,0,0,2783
2024-05-24,櫃檯買賣中心,50,2,1,0,51,13915,0,0,0,0,0,0,2783,1,0,0,0,0,1,5566,0,0,0,0,0,0,0,0,0,0,0,0,0,2783
2024-05-27,櫃檯買賣中心,51,0,3,0,48,13915,0,0,0,0,0,0,2783,1,0,0,0,0,1,5566,0,0,0,0,0,0,0,0,0,0,0,0,0,2783
2024-05-28,櫃檯買賣中心,48,1,0,0,49,13915,0,0,0,0,0,0,2783,1,0,0,0,0,1,5566,0,0,0,0,0,0,0,0,0,0,0,0,0,2783
2024-05-29,櫃檯買賣中心,49,8,0,0,57,13915,0,0,0,0,0,0,2783,1,0,0,0,0,1,5566,0,0,0,0,0,0,0,0,0,0,0,0,0,2783
2024-05-30,櫃檯買賣中心,57,5,0,0,62,13915,0,0,0,0,0,0,2783,1,0,0,0,0,1,5566,0,0,0,0,0,0,0,0,0,0,0,0,0,2783
