date,market,MarginPreviousDayBalance,MarginBuy,MarginSell,MarginCashRedemption,MarginCurrentDayBalance,MarginNextDayQuota,SecuritiesFirmLoanPreviousDayBalance,SecuritiesFirmLoanBuy,SecuritiesFirmLoanSell,SecuritiesFirmLoanCashRedemption,SecuritiesFirmLoanReplacement,SecuritiesFirmLoanCurrentDayBalance,SecuritiesFirmLoanNextDayQuota,UnrestrictedLoanPreviousDayBalance,UnrestrictedLoanBuy,UnrestrictedLoanSell,UnrestrictedLoanCashRedemption,UnrestrictedLoanReplacement,UnrestrictedLoanCurrentDayBalance,UnrestrictedLoanNextDayQuota,SecuritiesFinanceSecuredLoanPreviousDayBalance,SecuritiesFinanceSecuredLoanBuy,SecuritiesFinanceSecuredLoanSell,SecuritiesFinanceSecuredLoanCashRedemption,SecuritiesFinanceSecuredLoanReplacement,SecuritiesFinanceSecuredLoanCurrentDayBalance,SecuritiesFinanceSecuredLoanNextDayQuota,SettlementMarginPreviousDayBalance,SettlementMarginBuy,SettlementMarginSell,SettlementMarginCashRedemption,SettlementMarginReplacement,SettlementMarginCurrentDayBalance,SettlementMarginNextDayQuota
2015-01-05,集中市場,11839,118,514,10,11433,1311979,1,0,0,0,0,1,262396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,262396
2015-01-06,集中市場,11433,435,231,0,11637,1311979,1,0,0,0,0,1,262396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,262396
2015-01-07,集中市場,11637,84,216,0,11505,1311979,1,0,0,0,0,1,262396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,262396
2015-01-08,集中市場,11505,408,320,0,11593,1311979,1,0,0,0,0,1,262396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,262396
2015-01-09,集中市場,11593,266,202,0,11657,1311979,1,0,0,0,0,1,262396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,262396
2015-01-12,集中市場,11657,44,200,5,11496,1311979,1,0,0,0,0,1,262396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,262396
2015-01-13,集中市場,11496,395,740,3,11148,1311979,1,0,0,0,0,1,262396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,262396
2015-01-14,集中市場,11148,404,166,5,11381,1311979,1,0,0,0,0,1,262396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,262396
2015-01-15,集中市場,11381,141,247,0,11275,1311979,1,0,0,0,0,1,262396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,262396
2015-01-16,集中市場,11275,181,129,100,11227,1311979,1,0,0,0,0,1,262396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,262396
