date,market,MarginPreviousDayBalance,MarginBuy,MarginSell,MarginCashRedemption,MarginCurrentDayBalance,MarginNextDayQuota,SecuritiesFirmLoanPreviousDayBalance,SecuritiesFirmLoanBuy,SecuritiesFirmLoanSell,SecuritiesFirmLoanCashRedemption,SecuritiesFirmLoanReplacement,SecuritiesFirmLoanCurrentDayBalance,SecuritiesFirmLoanNextDayQuota,UnrestrictedLoanPreviousDayBalance,UnrestrictedLoanBuy,UnrestrictedLoanSell,UnrestrictedLoanCashRedemption,UnrestrictedLoanReplacement,UnrestrictedLoanCurrentDayBalance,UnrestrictedLoanNextDayQuota,SecuritiesFinanceSecuredLoanPreviousDayBalance,SecuritiesFinanceSecuredLoanBuy,SecuritiesFinanceSecuredLoanSell,SecuritiesFinanceSecuredLoanCashRedemption,SecuritiesFinanceSecuredLoanReplacement,SecuritiesFinanceSecuredLoanCurrentDayBalance,SecuritiesFinanceSecuredLoanNextDayQuota,SettlementMarginPreviousDayBalance,SettlementMarginBuy,SettlementMarginSell,SettlementMarginCashRedemption,SettlementMarginReplacement,SettlementMarginCurrentDayBalance,SettlementMarginNextDayQuota
2021-03-31,集中市場,0,0,0,0,0,20415,0,0,0,0,0,0,4083,54,0,0,0,0,54,8166,0,0,0,0,0,0,0,0,0,0,0,0,0,4083
2021-04-01,集中市場,0,18,0,0,18,20415,0,0,0,0,0,0,4083,54,0,0,0,0,54,8166,0,0,0,0,0,0,0,0,0,0,0,0,0,4083
2021-04-06,集中市場,18,10,0,0,28,20415,0,0,0,0,0,0,4083,54,0,0,0,0,54,8166,0,0,0,0,0,0,0,0,0,0,0,0,0,4083
2021-04-07,集中市場,28,16,1,0,43,20415,0,0,0,0,0,0,4083,54,0,0,0,0,54,8166,0,0,0,0,0,0,0,0,0,0,0,0,0,4083
2021-04-08,集中市場,43,6,3,0,46,20415,0,0,0,0,0,0,4083,54,0,0,0,0,54,8166,0,0,0,0,0,0,0,0,0,0,0,0,0,4083
2021-04-09,集中市場,46,9,4,0,51,20415,0,0,0,0,0,0,4083,54,0,0,0,0,54,8166,0,0,0,0,0,0,0,0,0,0,0,0,0,4083
2021-04-12,集中市場,51,36,5,0,82,20415,0,0,0,0,0,0,4083,54,0,0,0,0,54,8166,0,0,0,0,0,0,0,0,0,0,0,0,0,4083
2021-04-13,集中市場,82,12,8,0,86,20415,0,0,0,0,0,0,4083,54,0,0,0,0,54,8166,0,0,0,0,0,0,0,0,0,0,0,0,0,4083
2021-04-14,集中市場,86,14,23,0,77,20415,0,0,0,0,0,0,4083,54,1,0,0,0,55,8166,0,0,0,0,0,0,0,0,0,0,0,0,0,4083
2021-04-15,集中市場,77,17,1,0,93,20415,0,0,0,0,0,0,4083,55,0,0,0,0,55,8166,0,0,0,0,0,0,0,0,0,0,0,0,0,4083
2021-04-16,集中市場,93,19,7,0,105,20415,0,0,0,0,0,0,4083,55,0,0,0,0,55,8166,0,0,0,0,0,0,0,0,0,0,0,0,0,4083
2021-04-19,集中市場,105,38,19,0,124,20415,0,0,0,0,0,0,4083,55,0,7,0,0,48,8166,0,0,0,0,0,0,0,0,0,0,0,0,0,4083
2021-04-20,集中市場,124,2,3,0,123,20415,0,0,0,0,0,0,4083,48,0,0,0,0,48,8166,0,0,0,0,0,0,0,0,0,0,0,0,0,4083
2021-04-21,集中市場,123,20,8,0,135,20415,0,0,0,0,0,0,4083,48,0,0,0,0,48,8166,0,0,0,0,0,0,0,0,0,0,0,0,0,4083
2021-04-22,集中市場,135,22,3,0,154,20415,0,0,0,0,0,0,4083,48,0,7,0,0,41,8166,0,0,0,0,0,0,0,0,0,0,0,0,0,4083
2021-04-23,集中市場,154,50,16,0,188,20415,0,0,0,0,0,0,4083,41,0,0,0,0,41,8166,0,0,0,0,0,0,0,0,0,0,0,0,0,4083
2021-04-26,集中市場,188,17,0,0,205,20415,0,0,0,0,0,0,4083,41,0,0,0,0,41,8166,0,0,0,0,0,0,0,0,0,0,0,0,0,4083
2021-04-27,集中市場,205,26,19,0,212,20415,0,0,0,0,0,0,4083,41,0,0,0,0,41,8166,0,0,0,0,0,0,0,0,0,0,0,0,0,4083
2021-04-28,集中市場,212,137,70,0,279,20415,0,0,0,0,0,0,4083,41,0,0,0,0,41,8166,0,0,0,0,0,0,0,0,0,0,0,0,0,4083
2021-04-29,集中市場,279,33,37,0,275,20415,0,0,0,0,0,0,4083,41,0,0,0,1,40,8166,0,0,0,0,0,0,0,0,0,0,0,0,0,4083
2021-05-03,集中市場,275,88,39,0,324,20415,0,0,0,0,0,0,4083,40,0,0,0,0,40,8166,0,0,0,0,0,0,0,0,0,0,0,0,0,4083
2021-05-04,集中市場,324,39,66,0,297,20415,0,0,0,0,0,0,4083,40,0,0,0,0,40,8166,0,0,0,0,0,0,0,0,0,0,0,0,0,4083
2021-05-05,集中市場,297,12,34,4,271,20415,0,0,0,0,0,0,4083,40,0,2,0,0,38,8166,0,0,0,0,0,0,0,0,0,0,0,0,0,4083
2021-05-06,集中市場,271,6,63,0,214,20415,0,0,0,0,0,0,4083,38,0,0,0,0,38,8166,0,0,0,0,0,0,0,0,0,0,0,0,0,4083
2021-05-07,集中市場,214,29,4,0,239,20415,0,0,0,0,0,0,4083,38,16,0,0,0,54,8166,0,0,0,0,0,0,0,0,0,0,0,0,0,4083
2021-05-10,集中市場,239,11,5,0,245,20415,0,0,0,0,0,0,4083,54,0,0,0,0,54,8166,0,0,0,0,0,0,0,0,0,0,0,0,0,4083
2021-05-11,集中市場,245,23,43,0,225,20415,0,0,0,0,0,0,4083,54,0,0,0,0,54,8166,0,0,0,0,0,0,0,0,0,0,0,0,0,4083
2021-05-12,集中市場,225,173,51,0,347,20415,0,0,0,0,0,0,4083,54,1,0,0,0,55,8166,0,0,0,0,0,0,0,0,0,0,0,0,0,4083
2021-05-13,集中市場,347,77,46,0,378,20415,0,0,0,0,0,0,4083,55,0,0,0,0,55,8166,0,0,0,0,0,0,0,0,0,0,0,0,0,4083
2021-05-14,集中市場,378,387,174,0,591,20424,0,0,0,0,0,0,4085,55,0,0,0,0,55,8170,0,0,0,0,0,0,0,0,0,0,0,0,0,4085
2021-05-17,集中市場,591,134,14,0,711,20424,0,0,0,0,0,0,4085,55,0,0,0,0,55,8170,0,0,0,0,0,0,0,0,0,0,0,0,0,4085
2021-05-18,集中市場,711,354,352,0,713,20424,0,0,0,0,0,0,4085,55,0,0,0,0,55,8170,0,0,0,0,0,0,0,0,0,0,0,0,0,4085
2021-05-19,集中市場,713,314,257,0,770,20424,0,0,0,0,0,0,4085,55,0,0,0,0,55,8170,0,0,0,0,0,0,0,0,0,0,0,0,0,4085
2021-05-20,集中市場,770,328,132,0,966,20424,0,0,0,0,0,0,4085,55,0,0,0,0,55,8170,0,0,0,0,0,0,0,0,0,0,0,0,0,4085
2021-05-21,集中市場,966,275,157,0,1084,20424,0,0,0,0,0,0,4085,55,0,0,0,0,55,8170,0,0,0,0,0,0,0,0,0,0,0,0,0,4085
2021-05-24,集中市場,1084,240,266,0,1058,20424,0,0,0,0,0,0,4085,55,0,0,0,0,55,8170,0,0,0,0,0,0,0,0,0,0,0,0,0,4085
2021-05-25,集中市場,1058,192,181,0,1069,20424,0,0,0,0,0,0,4085,55,0,0,0,0,55,8170,0,0,0,0,0,0,0,0,0,0,0,0,0,4085
2021-05-26,集中市場,1069,156,148,0,1077,20424,0,0,0,0,0,0,4085,55,0,0,0,0,55,8170,0,0,0,0,0,0,0,0,0,0,0,0,0,4085
